ID,Crop_Type,Year,Season,Planting_Date,Irrig_Crit_Source,Irrig_Crit,ETref,ETc,ETcadj,E,T,DP,K,Rain,Runoff,Irrig,IrrLoss,Gross_Irrig,Num_Irrig,Mean_Irrig,Veff_ini,Veff_end,theta0
271,Rice,2010,120,2010-06-01,madDs,0.47,587.599,615.313,611.82,321.053,290.767,791.193,6.737,812.857,0.0,658.279,0.0,855.763,28,23.51,0.0,69.133,0.269
271,Wheat,2010,125,2010-10-09,mad,0.5,389.129,299.218,298.24,52.313,245.928,0.0,0.0,35.609,0.0,251.691,0.0,327.198,5,50.338,0.0,39.514,0.187
272,Rice,2011,120,2011-06-01,madDs,0.47,588.343,626.56,624.764,313.995,310.769,519.332,4.477,602.056,0.0,608.237,0.0,790.708,28,21.723,0.0,66.197,0.264
272,Wheat,2011,125,2011-10-09,mad,0.5,404.408,309.472,308.374,52.592,255.782,0.0,0.0,10.471,0.0,249.254,0.0,324.03,5,49.851,0.0,1.979,0.156
274,Rice,2013,120,2013-06-01,madDs,0.47,602.282,635.434,631.942,318.095,313.847,491.293,4.35,555.129,0.0,653.769,0.0,849.9,27,24.214,0.0,86.705,0.298
274,Wheat,2013,125,2013-10-09,mad,0.5,381.914,295.197,294.332,41.258,253.074,0.0,0.0,63.818,0.0,227.157,0.0,295.304,4,56.789,0.0,48.671,0.194
273,Rice,2012,120,2012-06-01,madDs,0.47,672.843,698.361,693.262,379.679,313.583,444.152,3.673,427.72,0.0,784.123,0.0,1019.361,33,23.761,0.0,75.399,0.28
273,Wheat,2012,125,2012-10-09,mad,0.5,374.944,284.156,283.107,37.803,245.304,42.698,0.001,109.395,0.0,234.875,0.0,305.337,4,58.719,0.0,70.772,0.213
275,Rice,2014,120,2014-06-01,madDs,0.47,693.167,725.157,720.912,356.222,364.69,235.672,1.95,149.11,0.0,865.171,0.0,1124.722,37,23.383,0.0,57.972,0.25
275,Wheat,2014,125,2014-10-09,mad,0.5,402.07,301.111,299.812,43.683,256.128,0.0,0.0,24.71,0.0,225.974,0.0,293.767,4,56.494,0.0,2.601,0.156
276,Rice,2015,120,2015-06-01,madDs,0.47,632.819,673.396,670.023,322.271,347.751,364.44,3.081,336.38,0.0,780.747,0.0,1014.971,32,24.398,0.0,83.477,0.293
276,Wheat,2015,125,2015-10-09,mad,0.5,406.179,309.849,308.629,49.986,258.643,0.0,0.0,1.25,0.0,256.262,0.0,333.141,5,51.252,0.0,0.109,0.154
277,Rice,2016,120,2016-06-01,madDs,0.47,617.001,652.593,648.97,319.468,329.502,265.179,2.209,259.73,0.0,721.614,0.0,938.098,31,23.278,0.0,68.009,0.267
277,Wheat,2016,125,2016-10-09,mad,0.5,428.799,333.782,332.583,55.677,276.907,2.235,0.0,60.952,0.0,243.273,0.0,316.255,5,48.655,0.0,19.989,0.171
278,Rice,2017,120,2017-06-01,madDs,0.47,628.412,657.666,654.27,313.942,340.328,377.035,3.202,399.23,0.0,721.207,0.0,937.569,31,23.265,0.0,90.168,0.304
278,Wheat,2017,125,2017-10-09,mad,0.5,425.448,330.895,329.862,51.574,278.288,0.0,0.0,0.0,0.0,330.299,0.0,429.389,6,55.05,0.0,52.383,0.198
279,Rice,2018,120,2018-06-01,madDs,0.47,603.328,637.556,633.845,327.638,306.207,604.048,5.132,613.71,0.0,713.474,0.0,927.516,30,23.782,0.0,90.469,0.305
279,Wheat,2018,125,2018-10-09,mad,0.5,373.448,273.291,272.25,35.787,236.463,0.0,0.0,34.499,0.0,232.719,0.0,302.535,4,58.18,0.0,45.988,0.192
280,Rice,1988,120,1988-06-01,madDs,0.75,618.091,644.264,638.58,309.079,329.501,864.753,7.21,1058.816,0.0,627.084,0.0,815.209,21,29.861,0.0,215.599,0.513
280,Wheat,1988,125,1988-10-09,mad,0.5,413.01,277.021,277.021,9.627,267.394,7.382,0.0,73.155,0.0,145.914,0.0,189.689,2,72.957,20.524,5.652,0.159
281,Rice,1989,120,1989-06-01,madDs,0.75,648.117,681.731,676.696,335.228,341.468,429.071,3.55,482.51,0.0,684.488,0.0,889.834,23,29.76,0.0,61.873,0.257
281,Wheat,1989,125,1989-10-09,mad,0.5,430.791,329.488,328.473,60.626,267.847,3.715,0.0,19.089,0.0,249.131,0.0,323.87,5,49.826,0.0,0.0,0.154
282,Rice,1990,120,1990-06-01,madDs,0.75,634.347,653.862,647.516,323.228,324.288,331.244,2.794,477.48,0.0,549.428,0.0,714.257,19,28.917,0.0,49.176,0.236
282,Wheat,1990,125,1990-10-09,mad,0.5,410.77,315.047,314.093,48.908,265.184,13.286,0.0,49.869,0.0,228.115,0.0,296.55,4,57.029,0.0,2.039,0.156
283,Rice,1991,120,1991-06-01,madDs,0.75,696.749,722.825,713.091,353.939,359.152,333.839,2.926,358.8,0.0,728.568,0.0,947.138,25,29.143,0.0,41.262,0.223
283,Wheat,1991,125,1991-10-09,mad,0.5,401.724,323.81,322.649,63.095,259.554,0.0,0.0,71.338,0.0,257.014,0.0,334.118,5,51.403,0.0,56.368,0.201
284,Rice,1992,120,1992-06-01,madDs,0.75,650.684,684.161,675.009,345.781,329.227,200.605,1.66,314.65,0.0,598.271,0.0,777.753,21,28.489,0.0,38.15,0.217
284,Wheat,1992,125,1992-10-09,mad,0.5,416.111,321.923,320.993,53.045,267.949,6.447,0.0,24.998,0.0,251.643,0.0,327.136,5,50.329,0.0,0.959,0.155
285,Rice,1993,120,1993-06-01,madDs,0.75,673.176,690.261,682.3,326.766,355.534,455.453,3.839,497.473,0.0,690.393,0.0,897.511,22,31.382,0.0,50.892,0.239
285,Wheat,1993,125,1993-10-09,mad,0.5,428.354,335.92,334.8,52.871,281.929,0.0,0.0,28.647,0.0,254.521,0.0,330.878,5,50.904,0.0,0.823,0.155
286,Rice,1994,120,1994-06-01,madDs,0.75,622.48,637.586,630.449,319.084,311.365,615.853,5.145,775.11,0.0,510.756,0.0,663.983,19,26.882,0.0,40.45,0.221
286,Wheat,1994,125,1994-10-09,mad,0.5,404.641,313.878,312.694,58.2,254.494,22.844,0.001,59.455,0.0,251.223,0.0,326.59,5,50.245,0.0,25.172,0.175
287,Rice,1995,120,1995-06-01,madDs,0.75,676.338,683.941,676.523,359.343,317.18,634.584,5.342,771.277,0.0,599.956,0.0,779.942,20,29.998,0.0,61.167,0.256
287,Wheat,1995,125,1995-10-09,mad,0.5,427.866,337.862,336.936,55.621,281.315,20.542,0.001,128.865,0.0,251.545,0.0,327.008,5,50.309,0.0,74.617,0.216
288,Rice,1996,120,1996-06-01,madDs,0.75,575.811,596.675,592.608,298.949,293.659,426.047,3.559,570.3,0.0,502.311,0.0,653.004,18,27.906,0.0,54.851,0.245
288,Wheat,1996,125,1996-10-09,mad,0.5,440.738,366.298,365.183,57.312,307.87,0.0,0.0,14.259,0.0,324.417,0.0,421.742,6,54.069,0.0,24.603,0.174
289,Rice,1997,120,1997-06-01,madDs,0.75,617.678,653.753,649.971,323.465,326.506,344.281,2.903,503.65,0.0,548.043,0.0,712.456,19,28.844,0.0,58.019,0.251
289,Wheat,1997,125,1997-10-09,mad,0.5,334.38,253.761,252.903,48.892,204.011,48.289,0.001,109.795,0.0,173.306,0.0,225.297,3,57.769,0.0,32.23,0.181
290,Rice,1998,120,1998-06-01,madDs,0.75,632.068,648.814,642.778,306.528,336.25,540.796,4.655,605.17,0.0,680.75,0.0,884.976,22,30.943,0.0,104.332,0.328
290,Wheat,1998,125,1998-10-09,mad,0.5,368.106,294.473,293.955,50.481,243.474,103.717,0.256,151.617,0.0,239.464,0.0,311.303,4,59.866,2.024,46.863,0.193
291,Rice,1999,120,1999-06-01,madDs,0.75,656.625,689.648,684.169,335.471,348.698,317.521,2.645,315.438,0.0,743.62,0.0,966.706,25,29.745,0.0,57.947,0.25
291,Wheat,1999,125,1999-10-09,mad,0.5,429.86,342.275,340.755,55.474,285.281,0.0,0.0,78.828,0.0,248.934,0.0,323.614,5,49.787,0.0,47.055,0.193
292,Rice,2000,120,2000-06-01,madDs,0.75,626.353,642.054,637.63,296.531,341.099,310.725,2.949,360.71,0.0,641.895,0.0,834.463,20,32.095,0.0,55.027,0.246
292,Wheat,2000,125,2000-10-09,mad,0.5,446.446,339.969,338.783,55.837,282.946,0.0,0.0,15.26,0.0,323.862,0.0,421.021,6,53.977,0.0,53.683,0.199
293,Rice,2001,120,2001-06-01,madDs,0.75,614.135,645.405,641.794,282.034,359.76,287.421,2.48,405.647,0.0,578.971,0.0,752.662,20,28.949,0.0,56.115,0.247
293,Wheat,2001,125,2001-10-09,mad,0.5,404.378,313.111,311.981,51.935,260.046,0.0,0.0,57.001,0.0,253.972,0.0,330.163,5,50.794,0.0,51.464,0.197
294,Rice,2002,120,2002-06-01,madDs,0.75,686.481,724.711,717.955,370.599,347.356,217.585,1.802,238.44,0.0,751.866,0.0,977.425,26,28.918,0.0,55.347,0.246
294,Wheat,2002,125,2002-10-09,mad,0.5,379.931,288.32,287.416,34.941,252.476,0.0,0.0,51.774,0.0,234.483,0.0,304.828,4,58.621,0.0,49.509,0.195
295,Rice,2003,120,2003-06-01,madDs,0.75,596.814,620.496,616.075,311.892,304.182,584.579,4.863,630.93,0.0,625.807,0.0,813.549,21,29.8,0.0,57.003,0.249
295,Wheat,2003,125,2003-10-09,mad,0.5,382.008,290.13,289.011,54.031,234.981,20.753,0.001,55.155,0.0,252.634,0.0,328.424,5,50.527,0.0,49.823,0.195
296,Rice,2004,120,2004-06-01,madDs,0.75,656.598,692.136,683.785,328.612,355.173,290.892,2.503,361.719,0.0,653.798,0.0,849.937,22,29.718,0.0,41.575,0.223
296,Wheat,2004,125,2004-10-09,mad,0.5,387.917,318.02,317.128,55.221,261.907,0.0,0.0,88.019,0.0,229.18,0.0,297.934,4,57.295,0.0,51.123,0.196
297,Rice,2005,120,2005-06-01,madDs,0.75,658.213,688.164,682.066,334.93,347.136,377.925,3.154,450.13,0.0,709.362,0.0,922.17,23,30.842,0.0,101.205,0.323
297,Wheat,2005,125,2005-10-09,mad,0.5,437.799,345.9,345.266,56.114,289.152,0.0,0.0,7.876,0.0,324.174,0.0,421.427,6,54.029,1.524,38.9,0.186
298,Rice,2006,120,2006-06-01,madDs,0.75,657.168,684.052,674.485,326.299,348.186,199.864,1.655,273.78,0.0,635.422,0.0,826.048,21,30.258,0.0,35.489,0.213
298,Wheat,2006,125,2006-10-09,mad,0.5,433.92,354.884,353.485,53.119,300.366,10.401,0.0,60.002,0.0,328.315,0.0,426.81,6,54.719,0.0,87.663,0.227
299,Rice,2007,120,2007-06-01,madDs,0.75,673.714,689.843,683.008,323.06,359.949,342.875,2.929,375.49,0.0,701.851,0.0,912.406,23,30.515,0.0,52.401,0.241
299,Wheat,2007,125,2007-10-09,mad,0.5,424.294,330.916,329.403,55.874,273.53,0.0,0.0,9.208,0.0,324.671,0.0,422.072,6,54.112,0.0,55.681,0.2
300,Rice,2008,120,2008-06-01,madDs,0.75,557.46,584.078,581.187,264.668,316.519,631.357,5.916,757.616,0.0,542.846,0.0,705.7,18,30.158,0.0,88.784,0.302
300,Wheat,2008,125,2008-10-09,mad,0.5,416.054,317.479,316.454,52.446,264.008,0.0,0.0,4.536,0.0,248.79,0.0,323.427,5,49.758,0.0,0.0,0.154
301,Rice,2009,120,2009-06-01,madDs,0.75,706.701,741.923,735.473,385.983,349.49,196.587,1.628,255.72,0.0,728.303,0.0,946.794,25,29.132,0.0,52.548,0.241
301,Wheat,2009,125,2009-10-09,mad,0.5,418.434,315.325,314.212,54.072,260.14,0.0,0.0,17.438,0.0,248.296,0.0,322.785,5,49.659,0.0,7.674,0.16
302,Rice,2010,120,2010-06-01,madDs,0.75,587.599,593.871,590.017,299.61,290.406,704.232,6.019,812.857,0.0,548.684,0.0,713.29,18,30.482,0.0,68.302,0.268
302,Wheat,2010,125,2010-10-09,mad,0.5,389.129,299.218,298.24,52.313,245.928,0.0,0.0,35.609,0.0,251.691,0.0,327.198,5,50.338,0.0,39.514,0.187
303,Rice,2011,120,2011-06-01,madDs,0.75,588.343,621.721,618.631,309.155,309.475,526.031,4.532,602.056,0.0,595.233,0.0,773.803,21,28.344,0.0,52.628,0.242
303,Wheat,2011,125,2011-10-09,mad,0.5,404.408,309.472,308.374,52.592,255.782,0.0,0.0,10.471,0.0,249.254,0.0,324.03,5,49.851,0.0,1.979,0.156
304,Rice,2012,120,2012-06-01,madDs,0.75,672.843,671.869,666.101,353.187,312.914,373.435,3.09,427.72,0.0,686.251,0.0,892.127,23,29.837,0.0,75.405,0.28
304,Wheat,2012,125,2012-10-09,mad,0.5,374.944,284.156,283.107,37.803,245.304,42.698,0.001,109.395,0.0,234.875,0.0,305.337,4,58.719,0.0,70.772,0.213
305,Rice,2013,120,2013-06-01,madDs,0.75,602.282,635.434,631.073,318.095,312.978,428.429,3.806,555.129,0.0,593.734,0.0,771.855,20,29.687,0.0,90.478,0.305
305,Wheat,2013,125,2013-10-09,mad,0.5,381.914,295.197,294.332,41.258,253.074,0.0,0.0,63.818,0.0,227.157,0.0,295.304,4,56.789,0.0,48.671,0.194
306,Rice,2014,120,2014-06-01,madDs,0.75,693.167,719.323,709.441,350.387,359.053,161.819,1.34,149.11,0.0,763.824,0.0,992.972,26,29.378,0.0,41.95,0.224
306,Wheat,2014,125,2014-10-09,mad,0.5,402.07,301.111,299.812,43.683,256.128,0.0,0.0,24.71,0.0,225.974,0.0,293.767,4,56.494,0.0,2.601,0.156
307,Rice,2015,120,2015-06-01,madDs,0.75,632.819,665.508,660.101,314.383,345.718,326.19,2.768,336.38,0.0,717.036,0.0,932.147,23,31.175,0.0,67.789,0.267
307,Wheat,2015,125,2015-10-09,mad,0.5,406.179,309.849,308.629,49.986,258.643,0.0,0.0,1.25,0.0,256.262,0.0,333.141,5,51.252,0.0,0.109,0.154
309,Rice,2017,120,2017-06-01,madDs,0.75,628.412,657.988,652.377,314.264,338.113,261.746,2.201,399.23,0.0,591.554,0.0,769.02,20,29.578,0.0,77.521,0.283
309,Wheat,2017,125,2017-10-09,mad,0.5,425.448,330.895,329.862,51.574,278.288,0.0,0.0,0.0,0.0,330.299,0.0,429.389,6,55.05,0.0,52.383,0.198
308,Rice,2016,120,2016-06-01,madDs,0.75,617.001,638.663,634.172,305.537,328.635,181.911,1.514,259.73,0.0,612.492,0.0,796.239,20,30.625,0.0,56.953,0.249
308,Wheat,2016,125,2016-10-09,mad,0.5,428.799,333.782,332.583,55.677,276.907,2.235,0.0,60.952,0.0,243.273,0.0,316.255,5,48.655,0.0,19.989,0.171
310,Rice,2018,120,2018-06-01,madDs,0.75,603.328,623.959,619.611,314.041,305.57,521.061,4.422,613.71,0.0,620.162,0.0,806.21,20,31.008,0.0,94.488,0.311
310,Wheat,2018,125,2018-10-09,mad,0.5,373.448,273.291,272.34,35.787,236.554,0.0,0.0,34.499,0.0,232.485,0.0,302.231,4,58.121,0.324,45.988,0.192
311,Rice,1988,120,1988-06-01,madDs,0.94,618.091,622.983,615.361,287.798,327.563,855.422,7.132,1058.816,0.0,594.753,0.0,773.179,17,34.985,0.0,215.819,0.514
311,Wheat,1988,125,1988-10-09,mad,0.5,413.01,277.021,277.021,9.627,267.394,7.382,0.0,73.155,0.0,145.814,0.0,189.559,2,72.907,20.624,5.652,0.159
312,Rice,1989,120,1989-06-01,madDs,0.94,648.117,646.869,638.433,300.366,338.068,375.112,3.118,482.51,0.0,571.307,0.0,742.699,17,33.606,0.0,40.914,0.222
312,Wheat,1989,125,1989-10-09,mad,0.5,430.791,329.488,328.473,60.626,267.847,3.715,0.0,19.089,0.0,249.131,0.0,323.87,5,49.826,0.0,0.0,0.154
313,Rice,1990,120,1990-06-01,madDs,0.94,634.347,625.343,617.335,294.708,322.627,291.487,2.467,477.48,0.0,469.911,0.0,610.884,15,31.327,0.0,39.596,0.22
313,Wheat,1990,125,1990-10-09,mad,0.5,410.77,315.047,314.093,48.908,265.184,13.286,0.0,49.869,0.0,228.115,0.0,296.55,4,57.029,0.0,2.039,0.156
315,Rice,1992,120,1992-06-01,madDs,0.94,650.684,639.849,634.84,301.469,333.371,260.736,2.161,314.65,0.0,635.867,0.0,826.627,18,35.326,0.0,55.783,0.247
315,Wheat,1992,125,1992-10-09,mad,0.5,416.111,321.923,320.993,53.045,267.949,6.447,0.0,24.998,0.0,251.643,0.0,327.136,5,50.329,0.0,0.959,0.155
314,Rice,1991,120,1991-06-01,madDs,0.94,696.749,671.326,662.565,302.44,360.125,318.562,2.803,358.8,0.0,666.005,0.0,865.806,19,35.053,0.0,44.502,0.228
314,Wheat,1991,125,1991-10-09,mad,0.5,401.724,323.81,322.649,63.095,259.554,0.0,0.0,71.338,0.0,257.014,0.0,334.118,5,51.403,0.0,56.368,0.201
317,Rice,1994,120,1994-06-01,madDs,0.94,622.48,600.023,589.089,281.522,307.568,649.648,5.427,775.11,0.0,496.535,0.0,645.496,15,33.102,0.0,33.794,0.21
317,Wheat,1994,125,1994-10-09,mad,0.5,404.641,313.878,312.694,58.2,254.494,22.844,0.001,59.455,0.0,251.223,0.0,326.59,5,50.245,0.0,25.172,0.175
316,Rice,1993,120,1993-06-01,madDs,0.94,673.176,676.106,665.274,312.612,352.663,497.234,4.186,497.473,0.0,708.824,0.0,921.471,20,35.441,0.0,44.567,0.228
316,Wheat,1993,125,1993-10-09,mad,0.5,428.354,335.92,334.8,52.871,281.929,0.0,0.0,28.647,0.0,254.521,0.0,330.878,5,50.904,0.0,0.823,0.155
318,Rice,1995,120,1995-06-01,madDs,0.94,676.338,649.182,639.351,324.584,314.767,565.575,4.773,771.277,0.0,471.252,0.0,612.627,15,31.417,0.0,38.644,0.218
318,Wheat,1995,125,1995-10-09,mad,0.5,427.866,337.862,336.936,55.621,281.315,20.542,0.001,128.865,0.0,251.545,0.0,327.008,5,50.309,0.0,74.617,0.216
319,Rice,1996,120,1996-06-01,madDs,0.94,575.811,580.102,575.908,282.376,293.532,384.84,3.221,570.3,0.0,450.665,0.0,585.865,14,32.19,0.0,61.112,0.256
319,Wheat,1996,125,1996-10-09,mad,0.5,440.738,366.298,365.183,57.312,307.87,0.0,0.0,14.259,0.0,324.417,0.0,421.742,6,54.069,0.0,24.603,0.174
320,Rice,1997,120,1997-06-01,madDs,0.94,617.678,609.501,601.89,279.213,322.677,409.863,3.446,503.65,0.0,545.225,0.0,708.792,15,36.348,0.0,37.699,0.217
320,Wheat,1997,125,1997-10-09,mad,0.5,334.38,253.761,252.903,48.892,204.011,48.289,0.001,109.795,0.0,173.306,0.0,225.297,3,57.769,0.0,32.23,0.181
321,Rice,1998,120,1998-06-01,madDs,0.94,632.068,625.878,618.691,283.592,335.099,483.458,4.194,605.17,0.0,600.888,0.0,781.154,17,35.346,0.0,106.043,0.331
321,Wheat,1998,125,1998-10-09,mad,0.5,368.106,294.473,294.009,50.481,243.527,103.696,0.256,151.617,0.0,239.197,0.0,310.956,4,59.799,2.324,46.863,0.193
322,Rice,1999,120,1999-06-01,madDs,0.94,656.625,652.751,644.407,298.575,345.833,316.173,2.635,315.438,0.0,702.561,0.0,913.329,19,36.977,0.0,57.997,0.251
322,Wheat,1999,125,1999-10-09,mad,0.5,429.86,342.275,340.755,55.474,285.281,0.0,0.0,78.828,0.0,248.934,0.0,323.614,5,49.787,0.0,47.055,0.193
323,Rice,2000,120,2000-06-01,madDs,0.94,626.353,608.768,600.091,263.245,336.846,284.437,2.734,360.71,0.0,558.052,0.0,725.467,15,37.203,0.0,35.011,0.212
323,Wheat,2000,125,2000-10-09,mad,0.5,446.446,339.969,338.783,55.837,282.946,0.0,0.0,15.26,0.0,323.862,0.0,421.021,6,53.977,0.0,53.683,0.199
324,Rice,2001,120,2001-06-01,madDs,0.94,614.135,619.297,611.821,255.926,355.895,290.031,2.546,405.647,0.0,551.709,0.0,717.222,15,36.781,0.0,56.216,0.248
324,Wheat,2001,125,2001-10-09,mad,0.5,404.378,313.111,311.981,51.935,260.046,0.0,0.0,57.001,0.0,253.972,0.0,330.163,5,50.794,0.0,51.464,0.197
325,Rice,2002,120,2002-06-01,madDs,0.94,686.481,664.047,656.549,309.935,346.614,245.748,2.037,238.44,0.0,724.007,0.0,941.21,20,36.2,0.0,60.732,0.255
325,Wheat,2002,125,2002-10-09,mad,0.5,379.931,288.32,287.416,34.941,252.476,0.0,0.0,51.774,0.0,234.483,0.0,304.828,4,58.621,0.0,49.509,0.195
326,Rice,2003,120,2003-06-01,madDs,0.94,596.814,602.407,597.627,293.803,303.823,521.818,4.316,630.93,0.0,551.768,0.0,717.298,16,34.486,0.0,64.173,0.261
326,Wheat,2003,125,2003-10-09,mad,0.5,382.008,290.13,289.011,54.031,234.981,20.753,0.001,55.155,0.0,252.634,0.0,328.424,5,50.527,0.0,49.823,0.195
327,Rice,2004,120,2004-06-01,madDs,0.94,656.598,663.125,651.35,299.601,351.749,269.077,2.326,361.719,0.0,594.959,0.0,773.447,17,34.998,0.0,36.986,0.216
327,Wheat,2004,125,2004-10-09,mad,0.5,387.917,318.02,317.128,55.221,261.907,0.0,0.0,88.019,0.0,229.18,0.0,297.934,4,57.295,0.0,51.123,0.196
328,Rice,2005,120,2005-06-01,madDs,0.94,658.213,668.188,659.623,314.955,344.669,340.794,2.875,450.13,0.0,645.493,0.0,839.14,19,33.973,0.0,96.689,0.315
328,Wheat,2005,125,2005-10-09,mad,0.5,437.799,345.9,345.086,56.114,288.972,0.0,0.0,7.876,0.0,324.795,0.0,422.233,6,54.132,0.724,38.9,0.186
329,Rice,2006,120,2006-06-01,madDs,0.94,657.168,659.172,649.925,301.419,348.507,168.47,1.399,273.78,0.0,582.934,0.0,757.814,17,34.29,0.0,38.954,0.219
329,Wheat,2006,125,2006-10-09,mad,0.5,433.92,354.884,353.485,53.119,300.366,10.401,0.0,60.002,0.0,328.315,0.0,426.81,6,54.719,0.0,87.663,0.227
330,Rice,2007,120,2007-06-01,madDs,0.94,673.714,674.321,664.939,307.538,357.401,348.717,2.959,375.49,0.0,689.704,0.0,896.616,19,36.3,0.0,52.482,0.241
330,Wheat,2007,125,2007-10-09,mad,0.5,424.294,330.916,329.403,55.874,273.53,0.0,0.0,9.208,0.0,324.671,0.0,422.072,6,54.112,0.0,55.681,0.2
331,Rice,2008,120,2008-06-01,madDs,0.94,557.46,564.383,560.232,244.973,315.259,605.113,5.702,757.616,0.0,493.499,0.0,641.549,13,37.961,0.0,86.596,0.298
331,Wheat,2008,125,2008-10-09,mad,0.5,416.054,317.479,316.454,52.446,264.008,0.0,0.0,4.536,0.0,248.79,0.0,323.427,5,49.758,0.0,0.0,0.154
333,Rice,2010,120,2010-06-01,madDs,0.94,587.599,570.092,564.509,275.832,288.678,732.851,6.259,812.857,0.0,552.7,0.0,718.511,16,34.544,0.0,69.208,0.269
333,Wheat,2010,125,2010-10-09,mad,0.5,389.129,299.218,298.24,52.313,245.928,0.0,0.0,35.609,0.0,251.691,0.0,327.198,5,50.338,0.0,39.514,0.187
332,Rice,2009,120,2009-06-01,madDs,0.94,706.701,683.593,674.52,327.652,346.868,250.238,2.074,255.72,0.0,709.783,0.0,922.718,20,35.489,0.0,41.33,0.223
332,Wheat,2009,125,2009-10-09,mad,0.5,418.434,315.325,314.212,54.072,260.14,0.0,0.0,17.438,0.0,248.296,0.0,322.785,5,49.659,0.0,7.674,0.16
334,Rice,2011,120,2011-06-01,madDs,0.94,588.343,581.458,578.941,268.893,310.048,394.513,3.447,602.056,0.0,434.712,0.0,565.126,13,33.439,0.0,63.314,0.259
334,Wheat,2011,125,2011-10-09,mad,0.5,404.408,309.472,308.374,52.592,255.782,0.0,0.0,10.471,0.0,249.254,0.0,324.03,5,49.851,0.0,1.979,0.156
335,Rice,2012,120,2012-06-01,madDs,0.94,672.843,641.038,634.813,322.356,312.457,365.368,3.024,427.72,0.0,636.305,0.0,827.197,18,35.35,0.0,64.74,0.262
335,Wheat,2012,125,2012-10-09,mad,0.5,374.944,284.156,283.107,37.803,245.304,42.698,0.001,109.395,0.0,234.875,0.0,305.337,4,58.719,0.0,70.772,0.213
336,Rice,2013,120,2013-06-01,madDs,0.94,602.282,604.192,598.752,286.854,311.899,348.799,3.015,555.129,0.0,481.789,0.0,626.326,14,34.413,0.0,90.483,0.305
336,Wheat,2013,125,2013-10-09,mad,0.5,381.914,295.197,294.332,41.258,253.074,0.0,0.0,63.818,0.0,227.157,0.0,295.304,4,56.789,0.0,48.671,0.194
337,Rice,2014,120,2014-06-01,madDs,0.94,693.167,680.713,670.371,311.777,358.594,159.804,1.329,149.11,0.0,725.236,0.0,942.807,21,34.535,0.0,44.446,0.228
337,Wheat,2014,125,2014-10-09,mad,0.5,402.07,301.111,299.812,43.683,256.128,0.0,0.0,24.71,0.0,225.974,0.0,293.767,4,56.494,0.0,2.601,0.156
338,Rice,2015,120,2015-06-01,madDs,0.94,632.819,650.32,642.696,299.196,343.5,290.481,2.472,336.38,0.0,671.852,0.0,873.408,19,35.361,0.0,75.796,0.28
338,Wheat,2015,125,2015-10-09,mad,0.5,406.179,309.849,308.629,49.986,258.643,0.0,0.0,1.25,0.0,256.262,0.0,333.141,5,51.252,0.0,0.109,0.154
339,Rice,2016,120,2016-06-01,madDs,0.94,617.001,618.887,612.043,285.762,326.281,221.736,1.926,259.73,0.0,637.847,0.0,829.201,18,35.436,0.0,64.612,0.262
339,Wheat,2016,125,2016-10-09,mad,0.5,428.799,333.782,332.583,55.677,276.907,2.235,0.0,60.952,0.0,243.273,0.0,316.255,5,48.655,0.0,19.989,0.171
340,Rice,2017,120,2017-06-01,madDs,0.94,628.412,619.595,612.34,275.871,336.468,241.988,2.066,399.23,0.0,530.068,0.0,689.088,15,35.338,0.0,75.818,0.28
340,Wheat,2017,125,2017-10-09,mad,0.5,425.448,330.895,329.862,51.574,278.288,0.0,0.0,0.0,0.0,330.299,0.0,429.389,6,55.05,0.0,52.383,0.198
341,Rice,2018,120,2018-06-01,madDs,0.94,603.328,604.299,598.635,294.382,304.253,399.258,3.441,613.71,0.0,480.841,0.0,625.094,14,34.346,0.0,98.085,0.317
341,Wheat,2018,125,2018-10-09,mad,0.5,373.448,273.291,272.493,35.787,236.707,0.0,0.0,34.499,0.0,232.038,0.0,301.65,4,58.01,0.924,45.988,0.192
342,Rice,1988,120,1988-06-01,mad,0.06,618.091,601.259,571.518,266.075,305.443,664.677,5.518,1058.816,0.0,330.454,0.0,429.591,27,12.239,0.0,186.108,0.464
342,Wheat,1988,125,1988-10-09,mad,0.5,413.01,277.998,277.998,10.604,267.394,0.0,0.0,73.155,0.0,141.256,0.0,183.633,2,70.628,15.624,1.66,0.155
343,Rice,1989,120,1989-06-01,mad,0.06,648.117,653.553,616.91,307.05,309.86,239.732,1.994,482.51,0.0,403.227,0.0,524.195,31,13.007,0.0,29.737,0.203
343,Wheat,1989,125,1989-10-09,mad,0.5,430.791,329.488,328.473,60.626,267.847,3.715,0.0,19.089,0.0,249.131,0.0,323.87,5,49.826,0.0,0.0,0.154
344,Rice,1990,120,1990-06-01,mad,0.06,634.347,616.732,591.811,286.098,305.713,119.735,1.0,477.48,0.0,268.312,0.0,348.805,20,13.416,0.0,35.274,0.213
344,Wheat,1990,125,1990-10-09,mad,0.5,410.77,315.047,314.093,48.908,265.184,13.286,0.0,49.869,0.0,228.115,0.0,296.55,4,57.029,0.0,2.039,0.156
345,Rice,1991,120,1991-06-01,mad,0.06,696.749,684.749,636.145,315.863,320.282,169.014,1.523,358.8,0.0,473.721,0.0,615.837,35,13.535,0.0,28.186,0.201
345,Wheat,1991,125,1991-10-09,mad,0.5,401.724,323.81,322.649,63.095,259.554,0.0,0.0,71.338,0.0,257.014,0.0,334.118,5,51.403,0.0,56.368,0.201
