************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:17
Simulation start date: 1994-05-21
Simulation end date: 1994-09-18
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1994 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1994-141  1994-05-21    1994  141  Sat  0     9.272   1.391   0.855   0.855   0.000   0.344   0.615   0.050   0.200   0.000   0.150   0.150   1.169   0.150   0.092   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431  17.202  24.935   0.000   0.000   0.000   0.000  17.202  24.431   1.000   1.000   0.154   0.220   0.000
1994-142  1994-05-22    1994  142  Sun  1     9.042   1.356   0.163   0.163   0.000   0.346   0.120   0.050   0.205   0.000   0.150   0.150   1.164   0.150   0.018   0.000   0.000   1.000   1.000   0.000   0.000  41.632   0.000   0.000   0.000   5.666  25.082  17.660  25.702  41.470   0.000  16.388  25.082   1.273   0.000   0.000   0.072   0.356   0.977   5.666
1994-143  1994-05-23    1994  143  Mon  2     8.822  10.245  10.245   1.323   8.922   0.100   1.000   0.050   0.211   0.000   0.150   0.150   1.161   1.161   1.161   1.011   1.000   1.000   1.000   8.922   0.000   0.000   0.000   0.000   0.000   0.000  25.734  18.119   7.627  25.558   0.000   0.000  25.558  18.119   0.175   0.007   1.000   0.275   0.675   0.058
1994-144  1994-05-24    1994  144  Tue  3     9.753   9.413   9.191   1.242   7.950   0.100   0.849   0.050   0.216   0.000   0.150   0.150   1.182   0.965   0.942   0.815   0.790   1.000   1.000  14.772   0.000   0.000   0.000   2.100   0.000   0.000  26.385  18.578   7.820  18.467   0.000   0.000  18.467  18.578   7.918   0.300   1.000   0.239   0.540   0.007
1994-145  1994-05-25    1994  145  Wed  4     8.573   4.499   4.279   1.066   3.213   0.220   0.829   0.050   0.221   0.000   0.150   0.150   1.165   0.525   0.499   0.375   0.369   1.000   1.000   0.000   0.007  26.496   0.000   0.000   0.000   1.554  27.037  19.036  17.631  40.684   0.000  13.647  27.037   5.389   0.000   0.000   0.283   0.338   0.909   1.554
1994-146  1994-05-26    1994  146  Thu  5     8.665  10.079  10.079   1.300   8.779   0.100   1.000   0.050   0.227   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000   8.779   0.000   0.000   0.000   0.000   0.000   0.084  27.688  19.495   8.206  29.050   0.000   1.362  27.688  18.133   0.000   0.000   0.930   0.282   0.700   0.084
1994-147  1994-05-27    1994  147  Fri  6     9.394  10.954  10.775   1.230   9.545   0.100   0.873   0.050   0.232   0.000   0.150   0.150   1.166   1.166   1.147   1.016   1.000   1.000   1.000   0.275   0.084  18.133   0.000   0.000   0.000   0.364  28.339  19.954   8.399  36.324   0.000   7.985  28.339  11.969   0.000   0.000   0.600   0.310   0.807   0.364
1994-148  1994-05-28    1994  148  Sat  7    10.701  12.545  12.484   1.544  10.940   0.100   0.962   0.050   0.237   0.000   0.150   0.150   1.172   1.172   1.167   1.022   1.000   1.000   1.000  11.215   0.000   0.000   0.000   0.000   0.000   0.000  28.991  20.413   8.592  23.476   0.000   0.000  23.476  20.413   5.515   0.190   1.000   0.253   0.591   0.016
1994-149  1994-05-29    1994  149  Sun  8    11.996   9.535   9.095   1.359   7.736   0.100   0.755   0.050   0.243   0.000   0.150   0.150   1.182   0.795   0.758   0.645   0.625   1.000   1.000   0.000   0.016  25.927   0.000   0.000   0.000   0.594  29.642  20.871   8.786  40.308   0.000  10.666  29.642  10.205   0.000   0.000   0.489   0.320   0.842   0.594
1994-150  1994-05-30    1994  150  Mon  9    10.868  12.730  12.710   1.609  11.100   0.100   0.987   0.050   0.248   0.000   0.150   0.150   1.171   1.171   1.169   1.021   1.000   1.000   1.000  11.100   0.000   0.000   0.000   0.000   0.000   0.000  30.294  21.330   8.979  27.004   0.000   0.000  27.004  21.330   3.289   0.109   1.000   0.263   0.628   0.029
