************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:23
Simulation start date: 2004-09-28
Simulation end date: 2005-01-31
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2004 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2004-272  2004-09-28    2004  272  Tue  0     5.144   0.772   0.772   0.772   0.000   0.719   1.000   0.050   0.200   0.000   0.150   0.150   1.155   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.569  17.853   0.000   0.000   0.000   0.000   6.578   0.269   0.000   0.243   0.554   0.009
2004-273  2004-09-29    2004  273  Wed  1     4.204   0.631   0.631   0.631   0.000   0.725   1.000   0.050   0.222   0.000   0.150   0.150   1.160   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.674  17.222   0.000   0.000   0.000   0.000   7.209   0.266   0.000   0.231   0.510   0.004
2004-274  2004-09-30    2004  274  Thu  2     4.686   0.703   0.703   0.703   0.000   0.722   1.000   0.050   0.244   0.000   0.150   0.150   1.155   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.555  16.519   0.000   0.000   0.000   0.000   7.912   0.265   0.000   0.221   0.473   0.002
2004-275  2004-10-01    2004  275  Fri  3     4.978   0.747   0.747   0.747   0.000   0.720   1.000   0.050   0.267   0.000   0.150   0.150   1.152   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.458  15.772   0.000   0.000   0.000   0.000   8.658   0.266   0.000   0.213   0.441   0.001
2004-276  2004-10-02    2004  276  Sat  4     3.816   0.572   0.572   0.572   0.000   0.727   1.000   0.050   0.289   0.000   0.150   0.150   1.165   0.150   0.150   0.000   0.000   1.000   1.000   4.935   0.000   0.000   0.000  14.974   0.000   5.743  35.289   0.000  25.659  30.174   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.258   0.611   0.023
2004-277  2004-10-03    2004  277  Sun  5     1.760   2.044   2.044   0.264   1.780   0.668   1.000   0.050   0.311   0.000   0.150   0.150   1.161   1.161   1.161   1.011   1.000   1.000   1.000   0.000   0.023   0.000   0.000   8.469   0.000   6.425  38.003   0.000  25.395  30.856   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.253   0.592   0.017
2004-278  2004-10-04    2004  278  Mon  6     3.135   3.614   3.614   0.470   3.144   0.605   1.000   0.050   0.333   0.000   0.150   0.150   1.153   1.153   1.153   1.003   1.000   1.000   1.000   3.144   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  24.652  20.816   0.000   0.000   0.000   0.000   3.614   0.089   0.000   0.216   0.454   0.001
2004-279  2004-10-05    2004  279  Tue  7     4.570   5.274   5.274   0.686   4.589   0.539   1.000   0.050   0.356   0.000   0.150   0.150   1.154   1.154   1.154   1.004   1.000   1.000   1.000   7.733   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  23.411  15.542   0.000   0.000   0.000   0.000   8.888   0.205   0.000   0.198   0.384   0.000
2004-280  2004-10-06    2004  280  Wed  8     4.556   4.684   4.684   0.683   4.000   0.563   1.000   0.050   0.378   0.000   0.150   0.150   1.153   1.028   1.028   0.878   0.875   1.000   1.000  11.733   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  25.964  10.858   0.000   0.000   0.000   0.000  13.572   0.294   0.000   0.183   0.328   0.000
2004-281  2004-10-07    2004  281  Thu  9     4.832   3.584   3.584   0.725   2.859   0.607   1.000   0.050   0.400   0.000   0.150   0.150   1.156   0.742   0.742   0.592   0.588   1.000   1.000  14.592   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  29.642   7.275   0.000   0.000   0.000   0.000  17.156   0.351   0.000   0.172   0.288   0.000
2004-282  2004-10-08    2004  282  Fri  10    4.964   2.648   2.648   0.745   1.904   0.644   1.000   0.050   0.422   0.000   0.150   0.150   1.153   0.533   0.533   0.383   0.382   1.000   1.000  16.496   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  33.219   4.627   0.000   0.000   0.000   0.000  19.804   0.384   0.000   0.165   0.261   0.000
2004-283  2004-10-09    2004  283  Sat  11    4.446   1.765   1.765   0.667   1.098   0.679   1.000   0.050   0.444   0.000   0.150   0.150   1.156   0.397   0.397   0.247   0.245   1.000   1.000  17.593   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  36.885   2.862   0.000   0.000   0.000   0.000  21.569   0.397   0.000   0.160   0.244   0.000
