************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:19
Simulation start date: 1988-09-28
Simulation end date: 1989-01-31
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1988 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1988-272  1988-09-28    1988  272  Wed  0     4.537   0.681   0.681   0.681   0.000   0.723   1.000   0.050   0.200   0.000   0.150   0.150   1.166   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.658  22.144   0.000   0.000   0.000   0.000   2.287   0.094   0.000   0.265   0.635   0.032
1988-273  1988-09-29    1988  273  Thu  1     4.467   0.670   0.670   0.670   0.000   0.723   1.000   0.050   0.222   0.000   0.150   0.150   1.149   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.631  21.474   0.000   0.000   0.000   0.000   2.957   0.109   0.000   0.251   0.582   0.014
1988-274  1988-09-30    1988  274  Fri  2     4.286   0.643   0.643   0.643   0.000   0.724   1.000   0.050   0.244   0.000   0.150   0.150   1.154   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.627  20.831   0.000   0.000   0.000   0.000   3.600   0.121   0.000   0.239   0.539   0.007
1988-275  1988-10-01    1988  275  Sat  3     4.524   0.679   0.679   0.679   0.000   0.723   1.000   0.050   0.267   0.000   0.150   0.150   1.158   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.546  20.152   0.000   0.000   0.000   0.000   4.279   0.131   0.000   0.229   0.503   0.004
1988-276  1988-10-02    1988  276  Sun  4     4.341   0.651   0.651   0.651   0.000   0.724   1.000   0.050   0.289   0.000   0.150   0.150   1.154   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.547  19.501   0.000   0.000   0.000   0.000   4.930   0.140   0.000   0.221   0.473   0.002
1988-277  1988-10-03    1988  277  Mon  5     4.145   0.622   0.622   0.622   0.000   0.725   1.000   0.050   0.311   0.000   0.150   0.150   1.150   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.557  18.879   0.000   0.000   0.000   0.000   5.552   0.146   0.000   0.215   0.447   0.001
1988-278  1988-10-04    1988  278  Tue  6     4.171   0.626   0.626   0.626   0.000   0.725   1.000   0.050   0.333   0.000   0.150   0.150   1.154   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.519  18.253   0.000   0.000   0.000   0.000   6.177   0.152   0.000   0.209   0.425   0.001
1988-279  1988-10-05    1988  279  Wed  7     5.046   0.757   0.757   0.757   0.000   0.720   1.000   0.050   0.356   0.000   0.150   0.150   1.175   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.259  17.497   0.000   0.000   0.000   0.000   6.934   0.160   0.000   0.203   0.404   0.000
1988-280  1988-10-06    1988  280  Thu  8     5.450   0.818   0.818   0.818   0.000   0.717   1.000   0.050   0.378   0.000   0.150   0.150   1.170   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.101  16.679   0.000   0.000   0.000   0.000   7.752   0.168   0.000   0.198   0.385   0.000
1988-281  1988-10-07    1988  281  Fri  9     5.167   0.775   0.775   0.775   0.000   0.719   1.000   0.050   0.400   0.000   0.150   0.150   1.167   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.131  15.904   0.000   0.000   0.000   0.000   8.527   0.175   0.000   0.194   0.369   0.000
1988-282  1988-10-08    1988  282  Sat  10    4.573   0.686   0.686   0.686   0.000   0.723   1.000   0.050   0.422   0.000   0.150   0.150   1.161   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  37.267  15.218   0.000   0.000   0.000   0.000   9.213   0.179   0.000   0.190   0.355   0.000
1988-283  1988-10-09    1988  283  Sun  11    4.450   0.667   0.667   0.667   0.000   0.723   1.000   0.050   0.444   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  39.268  14.550   0.000   0.000   0.000   0.000   9.880   0.182   0.000   0.187   0.343   0.000
