************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:24
Simulation start date: 2018-05-21
Simulation end date: 2018-09-18
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2018 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2018-141  2018-05-21    2018  141  Mon  0    12.173   1.826   1.065   1.065   0.000   0.327   0.583   0.050   0.200   0.000   0.150   0.150   1.185   0.150   0.088   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431  17.202  23.675   0.000   0.000   0.000   0.000  17.202  24.431   1.000   1.000   0.154   0.220   0.000
2018-142  2018-05-22    2018  142  Tue  1    11.721   1.758   0.198   0.198   0.000   0.330   0.112   0.050   0.205   0.000   0.150   0.150   1.178   0.150   0.017   0.000   0.000   1.000   1.000   0.000   0.000  41.632   0.000   0.000   0.000   5.570  25.082  17.660  24.508  41.435   0.000  16.353  25.082   1.308   0.000   0.000   0.074   0.356   0.976   5.570
2018-143  2018-05-23    2018  143  Wed  2     9.816  11.467  11.467   1.472   9.995   0.100   1.000   0.050   0.211   0.000   0.150   0.150   1.168   1.168   1.168   1.018   1.000   1.000   1.000   9.995   0.000   0.000   0.000   0.000   0.000   0.000  25.734  18.119   7.627  24.398   0.000   0.000  24.398  18.119   1.336   0.052   1.000   0.270   0.654   0.043
2018-144  2018-05-24    2018  144  Thu  3    10.248   9.039   8.774   1.272   7.502   0.100   0.828   0.050   0.216   0.000   0.150   0.150   1.177   0.882   0.856   0.732   0.713   1.000   1.000   0.000   0.043  19.455   0.000   0.000   0.000   0.491  26.385  18.578   7.820  35.079   0.000   8.694  26.385   9.884   0.000   0.000   0.532   0.316   0.828   0.491
2018-145  2018-05-25    2018  145  Fri  4    10.795  12.734  12.698   1.584  11.114   0.100   0.978   0.050   0.221   0.000   0.150   0.150   1.180   1.180   1.176   1.030   1.000   1.000   1.000  11.114   0.000   0.000   0.000   0.000   0.000   0.000  27.037  19.036   8.013  21.890   0.000   0.000  21.890  19.036   5.147   0.190   1.000   0.253   0.590   0.016
2018-146  2018-05-26    2018  146  Sat  5     9.539   7.533   7.184   1.082   6.102   0.100   0.756   0.050   0.227   0.000   0.150   0.150   1.162   0.790   0.753   0.640   0.632   1.000   1.000   0.000   0.016  24.183   0.000   0.000   0.000   0.791  27.688  19.495   8.206  38.889   0.000  11.201  27.688   8.294   0.000   0.000   0.425   0.325   0.863   0.791
2018-147  2018-05-27    2018  147  Sun  6     8.501   9.844   9.844   1.275   8.568   0.100   1.000   0.050   0.232   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000   8.568   0.000   0.000   0.000   0.000   0.000   0.000  28.339  19.954   8.399  28.254   0.000   0.000  28.254  19.954   0.086   0.003   1.000   0.276   0.676   0.060
2018-148  2018-05-28    2018  148  Mon  7     8.547   8.307   8.114   1.089   7.025   0.100   0.850   0.050   0.237   0.000   0.150   0.150   1.158   0.972   0.949   0.822   0.815   1.000   1.000   0.000   0.060  20.039   0.000   0.000   0.000   0.702  28.991  20.413   8.592  40.179   0.000  11.188  28.991   9.224   0.000   0.000   0.452   0.323   0.854   0.702
2018-149  2018-05-29    2018  149  Tue  8    10.726  12.678  12.671   1.602  11.069   0.100   0.995   0.050   0.243   0.000   0.150   0.150   1.182   1.182   1.181   1.032   1.000   1.000   1.000  11.069   0.000   0.000   0.000   0.000   0.000   0.000  29.642  20.871   8.786  26.806   0.000   0.000  26.806  20.871   2.836   0.096   1.000   0.264   0.634   0.032
2018-150  2018-05-30    2018  150  Wed  9     9.150   7.373   7.112   1.112   6.000   0.105   0.810   0.050   0.248   0.000   0.150   0.150   1.182   0.806   0.777   0.656   0.636   1.000   1.000   0.000   0.032  23.707   0.000   0.000   0.000   0.951  30.294  21.330   9.436  43.402   0.000  13.108  30.294   8.222   0.000   0.000   0.385   0.329   0.876   0.951
