************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:17
Simulation start date: 1991-05-21
Simulation end date: 1991-09-18
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1991 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1991-141  1991-05-21    1991  141  Tue  0     6.134   0.920   0.600   0.600   0.000   0.363   0.653   0.050   0.200   0.000   0.150   0.150   1.167   0.150   0.098   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431  17.202  26.298   0.000   0.000   0.000   0.000  17.202  24.431   1.000   1.000   0.154   0.220   0.000
1991-142  1991-05-22    1991  142  Wed  1     9.320   1.398   0.166   0.166   0.000   0.344   0.119   0.050   0.205   0.000   0.150   0.150   1.175   0.150   0.018   0.000   0.000   1.000   1.000   0.000   0.000  41.632   0.000   0.000   0.000   5.655  25.082  17.660  25.578  41.466   0.000  16.384  25.082   1.277   0.000   0.000   0.072   0.356   0.977   5.655
1991-143  1991-05-23    1991  143  Thu  2    10.614  12.557  12.557   1.592  10.965   0.100   1.000   0.050   0.211   0.000   0.150   0.150   1.183   1.183   1.183   1.033   1.000   1.000   1.000  10.965   0.000   0.000   0.000   0.000   0.000   0.000  25.734  18.119   7.627  23.253   0.000   0.000  23.253  18.119   2.480   0.096   1.000   0.264   0.634   0.032
1991-144  1991-05-24    1991  144  Fri  3    11.453   9.379   9.045   1.385   7.661   0.100   0.806   0.050   0.216   0.000   0.150   0.150   1.190   0.819   0.790   0.669   0.643   1.000   1.000   0.000   0.032  20.599   0.000   0.000   0.000   0.460  26.385  18.578   7.820  34.807   0.000   8.422  26.385  10.156   0.000   0.000   0.547   0.315   0.824   0.460
1991-145  1991-05-25    1991  145  Sat  4     8.320   9.673   9.641   1.216   8.425   0.100   0.975   0.050   0.221   0.000   0.150   0.150   1.163   1.163   1.159   1.013   1.000   1.000   1.000   1.980   0.460   0.000   0.000   6.905   0.000   0.180  27.037  19.036   8.013  31.611   0.000   4.574  27.037  14.462   0.000   0.000   0.760   0.297   0.755   0.180
1991-146  1991-05-26    1991  146  Sun  5     7.756   9.009   8.918   1.072   7.845   0.100   0.922   0.050   0.227   0.000   0.150   0.150   1.162   1.162   1.150   1.012   1.000   1.000   1.000   0.000   0.180  14.462   0.000   0.000   0.000   0.509  27.688  19.495   8.206  36.975   0.000   9.287  27.688  10.208   0.000   0.000   0.524   0.317   0.831   0.509
1991-147  1991-05-27    1991  147  Mon  6     7.703   8.932   8.908   1.132   7.776   0.100   0.980   0.050   0.232   0.000   0.150   0.150   1.160   1.160   1.157   1.010   1.000   1.000   1.000   7.776   0.000   0.000   0.000   0.000   0.000   0.000  28.339  19.954   8.399  27.557   0.000   0.000  27.557  19.954   0.782   0.028   1.000   0.273   0.665   0.051
1991-148  1991-05-28    1991  148  Tue  7    10.263  10.715  10.466   1.291   9.175   0.100   0.838   0.050   0.237   0.000   0.150   0.150   1.175   1.044   1.020   0.894   0.872   1.000   1.000   0.000   0.051  20.736   0.000   0.000   0.000   0.420  28.991  20.413   8.592  37.828   0.000   8.837  28.991  11.576   0.000   0.000   0.567   0.313   0.817   0.420
1991-149  1991-05-29    1991  149  Wed  8    10.051  11.846  11.800   1.462  10.338   0.100   0.970   0.050   0.243   0.000   0.150   0.150   1.179   1.179   1.174   1.029   1.000   1.000   1.000  10.338   0.000   0.000   0.000   0.000   0.000   0.000  29.642  20.871   8.786  25.607   0.000   0.000  25.607  20.871   4.035   0.136   1.000   0.259   0.615   0.024
1991-150  1991-05-30    1991  150  Thu  9    10.179   8.715   8.385   1.198   7.188   0.100   0.784   0.050   0.248   0.000   0.150   0.150   1.176   0.856   0.824   0.706   0.688   1.000   1.000   0.000   0.024  24.907   0.000   0.000   0.000   0.724  30.294  21.330   8.979  42.128   0.000  11.834  30.294   9.496   0.000   0.000   0.445   0.324   0.856   0.724
