************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:23
Simulation start date: 2010-09-28
Simulation end date: 2011-01-31
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2010 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2010-271  2010-09-28    2010  271  Tue  0     5.478   0.822   0.822   0.822   0.000   0.717   1.000   0.050   0.200   0.000   0.150   0.150   1.168   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.520  19.802   0.000   0.000   0.000   0.000   4.628   0.189   0.000   0.253   0.591   0.016
2010-272  2010-09-29    2010  272  Wed  1     5.351   0.803   0.803   0.803   0.000   0.718   1.000   0.050   0.222   0.000   0.150   0.150   1.164   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.487  19.000   0.000   0.000   0.000   0.000   5.431   0.200   0.000   0.239   0.540   0.007
2010-273  2010-09-30    2010  273  Thu  2     5.125   0.769   0.769   0.769   0.000   0.719   1.000   0.050   0.244   0.000   0.150   0.150   1.160   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.477  18.231   0.000   0.000   0.000   0.000   6.200   0.208   0.000   0.228   0.499   0.003
2010-274  2010-10-01    2010  274  Fri  3     4.658   0.699   0.699   0.699   0.000   0.722   1.000   0.050   0.267   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.520  17.532   0.000   0.000   0.000   0.000   6.898   0.212   0.000   0.220   0.466   0.002
2010-275  2010-10-02    2010  275  Sat  4     4.388   0.658   0.658   0.658   0.000   0.724   1.000   0.050   0.289   0.000   0.150   0.150   1.147   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.537  16.874   0.000   0.000   0.000   0.000   7.556   0.214   0.000   0.212   0.439   0.001
2010-276  2010-10-03    2010  276  Sun  5     4.761   0.714   0.714   0.714   0.000   0.721   1.000   0.050   0.311   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.417  16.160   0.000   0.000   0.000   0.000   8.271   0.218   0.000   0.206   0.414   0.001
2010-277  2010-10-04    2010  277  Mon  6     4.398   0.660   0.660   0.660   0.000   0.724   1.000   0.050   0.333   0.000   0.150   0.150   1.151   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.464  15.500   0.000   0.000   0.000   0.000   8.930   0.219   0.000   0.200   0.394   0.000
2010-278  2010-10-05    2010  278  Tue  7     4.291   0.644   0.644   0.644   0.000   0.724   1.000   0.050   0.356   0.000   0.150   0.150   1.149   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.456  14.857   0.000   0.000   0.000   0.000   9.574   0.220   0.000   0.196   0.376   0.000
2010-279  2010-10-06    2010  279  Wed  8     4.384   0.658   0.658   0.658   0.000   0.724   1.000   0.050   0.378   0.000   0.150   0.150   1.152   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.396  14.199   0.000   0.000   0.000   0.000  10.231   0.222   0.000   0.191   0.361   0.000
2010-280  2010-10-07    2010  280  Thu  9     4.235   0.635   0.635   0.635   0.000   0.725   1.000   0.050   0.400   0.000   0.150   0.150   1.149   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.404  13.564   0.000   0.000   0.000   0.000  10.867   0.222   0.000   0.188   0.347   0.000
