************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:19
Simulation start date: 1993-09-28
Simulation end date: 1994-01-31
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1993 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1993-271  1993-09-28    1993  271  Tue  0     4.453   0.668   0.668   0.668   0.000   0.723   1.000   0.050   0.200   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.670  23.756   0.000   0.000   0.000   0.000   0.674   0.028   0.000   0.273   0.665   0.051
1993-272  1993-09-29    1993  272  Wed  1     4.967   0.745   0.745   0.745   0.000   0.720   1.000   0.050   0.222   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.550  23.011   0.000   0.000   0.000   0.000   1.419   0.052   0.000   0.257   0.608   0.021
1993-273  1993-09-30    1993  273  Thu  2     5.079   0.762   0.762   0.762   0.000   0.720   1.000   0.050   0.244   0.000   0.150   0.150   1.158   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.485  22.249   0.000   0.000   0.000   0.000   2.181   0.073   0.000   0.245   0.561   0.010
1993-274  1993-10-01    1993  274  Fri  3     4.940   0.741   0.741   0.741   0.000   0.720   1.000   0.050   0.267   0.000   0.150   0.150   1.154   0.150   0.150   0.000   0.000   1.000   1.000  19.379   0.000   0.000   0.000   0.530   0.000   0.000  32.574   0.000  23.465  22.038   0.000   0.000   0.000   0.000   2.392   0.073   0.000   0.237   0.530   0.006
1993-275  1993-10-02    1993  275  Sat  4     4.608   0.867   0.867   0.691   0.176   0.715   1.000   0.050   0.289   0.000   0.150   0.150   1.152   0.188   0.188   0.038   0.038   1.000   1.000  19.555   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.243  21.171   0.000   0.000   0.000   0.000   3.259   0.092   0.000   0.227   0.494   0.003
1993-276  1993-10-03    1993  276  Sun  5     4.661   0.818   0.818   0.699   0.119   0.717   1.000   0.050   0.311   0.000   0.150   0.150   1.153   0.176   0.176   0.026   0.025   1.000   1.000  19.674   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.259  20.353   0.000   0.000   0.000   0.000   4.077   0.107   0.000   0.219   0.465   0.002
1993-277  1993-10-04    1993  277  Mon  6     4.382   0.731   0.731   0.657   0.074   0.721   1.000   0.050   0.333   0.000   0.150   0.150   1.149   0.167   0.167   0.017   0.017   1.000   1.000  19.748   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.347  19.622   0.000   0.000   0.000   0.000   4.809   0.118   0.000   0.213   0.440   0.001
1993-278  1993-10-05    1993  278  Tue  7     4.240   0.685   0.685   0.636   0.049   0.723   1.000   0.050   0.356   0.000   0.150   0.150   1.154   0.162   0.162   0.012   0.012   1.000   1.000  19.797   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.383  18.936   0.000   0.000   0.000   0.000   5.494   0.126   0.000   0.207   0.419   0.001
1993-279  1993-10-06    1993  279  Wed  8     5.038   0.797   0.797   0.756   0.041   0.718   1.000   0.050   0.378   0.000   0.150   0.150   1.160   0.158   0.158   0.008   0.008   1.000   1.000  19.838   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.140  18.140   0.000   0.000   0.000   0.000   6.291   0.136   0.000   0.202   0.400   0.000
1993-280  1993-10-07    1993  280  Thu  9     4.906   0.761   0.761   0.736   0.025   0.720   1.000   0.050   0.400   0.000   0.150   0.150   1.155   0.155   0.155   0.005   0.005   1.000   1.000  19.863   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.159  17.379   0.000   0.000   0.000   0.000   7.052   0.144   0.000   0.197   0.383   0.000
1993-281  1993-10-08    1993  281  Fri  10    5.121   0.785   0.785   0.768   0.017   0.719   1.000   0.050   0.422   0.000   0.150   0.150   1.158   0.153   0.153   0.003   0.003   1.000   1.000  19.880   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  37.062  16.594   0.000   0.000   0.000   0.000   7.837   0.152   0.000   0.193   0.367   0.000
1993-282  1993-10-09    1993  282  Sat  11    5.433   0.826   0.826   0.815   0.011   0.717   1.000   0.050   0.444   0.000   0.150   0.150   1.161   0.152   0.152   0.002   0.002   1.000   1.000  19.892   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  38.923  15.767   0.000   0.000   0.000   0.000   8.663   0.160   0.000   0.189   0.353   0.000
1993-283  1993-10-10    1993  283  Sun  12    4.403   0.666   0.666   0.661   0.006   0.723   1.000   0.050   0.467   0.000   0.150   0.150   1.152   0.151   0.151   0.001   0.001   1.000   1.000  19.897   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  41.235  15.101   0.000   0.000   0.000   0.000   9.329   0.164   0.000   0.186   0.341   0.000
1993-284  1993-10-11    1993  284  Mon  13    4.940   0.745   0.745   0.741   0.004   0.720   1.000   0.050   0.489   0.000   0.150   0.150   1.161   0.151   0.151   0.001   0.001   1.000   1.000  19.902   0.000   0.000   0.000   0.000   0.000   0.000  59.719   0.000  43.009  14.356   0.000   0.000   0.000   0.000  10.075   0.169   0.000   0.183   0.330   0.000
1993-285  1993-10-12    1993  285  Tue  14    5.528   0.832   0.832   0.829   0.003   0.717   1.000   0.050   0.511   0.000   0.150   0.150   1.161   0.151   0.151   0.001   0.001   1.000   1.000  19.905   0.000   0.000   0.000   0.000   0.000   0.000  62.434   0.000  44.747  13.524   0.000   0.000   0.000   0.000  10.907   0.175   0.000   0.180   0.319   0.000
1993-286  1993-10-13    1993  286  Wed  15    5.538   0.833   0.833   0.831   0.002   0.717   1.000   0.050   0.533   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.907   0.000   0.000   0.000   0.000   0.000   0.000  65.148   0.000  46.692  12.691   0.000   0.000   0.000   0.000  11.739   0.180   0.000   0.178   0.309   0.000
1993-287  1993-10-14    1993  287  Thu  16    5.353   0.956   0.956   0.955   0.001   0.712   1.000   0.081   0.556   0.024   0.178   0.178   1.156   0.179   0.179   0.000   0.000   1.000   0.976  19.908   0.000   0.000   0.000   0.000   0.000   0.000  67.863   0.000  48.301  11.735   0.000   0.000   0.000   0.000  12.696   0.187   0.000   0.175   0.299   0.000
