************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:19
Simulation start date: 1990-09-28
Simulation end date: 1991-01-31
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1990 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1990-271  1990-09-28    1990  271  Fri  0     4.370   0.656   0.656   0.656   0.000   0.724   1.000   0.050   0.200   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.682  23.769   0.000   0.000   0.000   0.000   0.662   0.027   0.000   0.273   0.665   0.051
1990-272  1990-09-29    1990  272  Sat  1     3.680   0.552   0.552   0.552   0.000   0.728   1.000   0.050   0.222   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.760  23.217   0.000   0.000   0.000   0.000   1.214   0.045   0.000   0.258   0.611   0.023
1990-273  1990-09-30    1990  273  Sun  2     3.436   0.515   0.515   0.515   0.000   0.729   1.000   0.050   0.244   0.000   0.150   0.150   1.151   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.779  22.701   0.000   0.000   0.000   0.000   1.729   0.058   0.000   0.247   0.568   0.011
1990-274  1990-10-01    1990  274  Mon  3     4.177   0.627   0.627   0.627   0.000   0.725   1.000   0.050   0.267   0.000   0.150   0.150   1.160   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.614  22.075   0.000   0.000   0.000   0.000   2.356   0.072   0.000   0.237   0.530   0.006
1990-275  1990-10-02    1990  275  Tue  4     4.573   0.686   0.686   0.686   0.000   0.723   1.000   0.050   0.289   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.498  21.389   0.000   0.000   0.000   0.000   3.042   0.086   0.000   0.228   0.497   0.003
1990-276  1990-10-03    1990  276  Wed  5     4.679   0.702   0.702   0.702   0.000   0.722   1.000   0.050   0.311   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.436  20.687   0.000   0.000   0.000   0.000   3.744   0.099   0.000   0.220   0.469   0.002
1990-277  1990-10-04    1990  277  Thu  6     4.612   0.692   0.692   0.692   0.000   0.722   1.000   0.050   0.333   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.411  19.995   0.000   0.000   0.000   0.000   4.436   0.109   0.000   0.214   0.445   0.001
1990-278  1990-10-05    1990  278  Fri  7     4.429   0.664   0.664   0.664   0.000   0.723   1.000   0.050   0.356   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.420  19.331   0.000   0.000   0.000   0.000   5.100   0.117   0.000   0.208   0.424   0.001
1990-279  1990-10-06    1990  279  Sat  8     4.389   0.658   0.658   0.658   0.000   0.724   1.000   0.050   0.378   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.395  18.672   0.000   0.000   0.000   0.000   5.758   0.125   0.000   0.203   0.405   0.001
1990-280  1990-10-07    1990  280  Sun  9     4.431   0.665   0.665   0.665   0.000   0.723   1.000   0.050   0.400   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.347  18.008   0.000   0.000   0.000   0.000   6.423   0.131   0.000   0.199   0.389   0.000
1990-281  1990-10-08    1990  281  Mon  10    4.400   0.660   0.660   0.660   0.000   0.724   1.000   0.050   0.422   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  37.320  17.348   0.000   0.000   0.000   0.000   7.083   0.137   0.000   0.195   0.374   0.000
1990-282  1990-10-09    1990  282  Tue  11    4.233   0.635   0.635   0.635   0.000   0.725   1.000   0.050   0.444   0.000   0.150   0.150   1.154   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  39.339  16.713   0.000   0.000   0.000   0.000   7.718   0.142   0.000   0.191   0.361   0.000
1990-283  1990-10-10    1990  283  Wed  12    4.607   0.691   0.691   0.691   0.000   0.722   1.000   0.050   0.467   0.000   0.150   0.150   1.159   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  41.178  16.022   0.000   0.000   0.000   0.000   8.409   0.148   0.000   0.188   0.348   0.000
1990-284  1990-10-11    1990  284  Thu  13    4.376   0.656   0.656   0.656   0.000   0.724   1.000   0.050   0.489   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  59.719   0.000  43.222  15.366   0.000   0.000   0.000   0.000   9.065   0.152   0.000   0.185   0.338   0.000
1990-285  1990-10-12    1990  285  Fri  14    4.277   0.642   0.642   0.642   0.000   0.724   1.000   0.050   0.511   0.000   0.150   0.150   1.151   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  62.434   0.000  45.223  14.724   0.000   0.000   0.000   0.000   9.707   0.155   0.000   0.183   0.328   0.000
1990-286  1990-10-13    1990  286  Sat  15    3.523   0.528   0.528   0.528   0.000   0.729   1.000   0.050   0.533   0.000   0.150   0.150   1.158   0.150   0.150   0.000   0.000   1.000   1.000  12.772   0.000   0.000   0.000   7.137   0.000   0.000  65.148   0.000  47.484  21.332   0.000   0.000   0.000   0.000   3.098   0.048   0.000   0.194   0.370   0.000
1990-287  1990-10-14    1990  287  Sun  16    4.213   2.847   2.847   0.749   2.098   0.636   1.000   0.081   0.556   0.024   0.178   0.178   1.148   0.676   0.676   0.498   0.513   1.000   0.976  14.922   0.000   0.000   0.000   0.000   0.000   0.000  67.863   0.000  43.169  18.485   0.000   0.000   0.000   0.000   5.945   0.088   0.000   0.187   0.345   0.000
1990-288  1990-10-15    1990  288  Mon  17    4.745   2.586   2.586   0.979   1.607   0.647   1.000   0.112   0.578   0.048   0.206   0.206   1.151   0.545   0.545   0.339   0.359   1.000   0.952  16.610   0.000   0.000   0.000   0.000   0.000   0.000  70.577   0.000  45.633  15.900   0.000   0.000   0.000   0.000   8.531   0.121   0.000   0.181   0.323   0.000
1990-289  1990-10-16    1990  289  Tue  18    4.431   1.996   1.996   1.039   0.957   0.670   1.000   0.143   0.600   0.071   0.235   0.235   1.145   0.451   0.451   0.216   0.237   1.000   0.929  17.640   0.000   0.000   0.000   0.000   0.000   0.000  73.292   0.000  49.116  13.903   0.000   0.000   0.000   0.000  10.527   0.144   0.000   0.177   0.307   0.000
1990-290  1990-10-17    1990  290  Wed  19    5.821   2.435   2.435   1.549   0.886   0.653   1.000   0.178   0.622   0.091   0.266   0.266   1.199   0.418   0.418   0.152   0.163   1.000   0.909  18.614   0.000   0.000   0.000   0.000   0.000   0.000  76.006   0.000  49.601  11.468   0.000   0.000   0.000   0.000  12.962   0.171   0.000   0.172   0.289   0.000
1990-291  1990-10-18    1990  291  Thu  20    4.767   1.789   1.789   1.408   0.381   0.678   1.000   0.211   0.644   0.118   0.295   0.295   1.154   0.375   0.375   0.080   0.093   1.000   0.882  16.788   0.000   0.000   0.000   2.258   0.000   0.000  78.721   0.000  53.407  11.937   0.000   0.000   0.000   0.000  12.493   0.159   0.000   0.172   0.289   0.000
1990-292  1990-10-19    1990  292  Fri  21    4.618   2.339   2.339   1.495   0.844   0.656   1.000   0.242   0.667   0.142   0.324   0.324   1.138   0.506   0.506   0.183   0.224   1.000   0.858  16.888   0.000   0.000   0.000   0.885   0.000   0.000  81.435   0.000  53.458  10.483   0.000   0.000   0.000   0.000  13.947   0.171   0.000   0.170   0.279   0.000
1990-293  1990-10-20    1990  293  Sat  22    5.332   2.798   2.798   1.880   0.918   0.638   1.000   0.274   0.689   0.164   0.353   0.353   1.145   0.525   0.525   0.172   0.217   1.000   0.836  17.985   0.000   0.000   0.000   0.000   0.000   0.000  84.150   0.000  53.694   7.685   0.000   0.000   0.000   0.000  16.746   0.199   0.000   0.165   0.262   0.000
1990-294  1990-10-21    1990  294  Sun  23    5.135   2.507   2.507   1.961   0.546   0.650   1.000   0.306   0.711   0.185   0.382   0.382   1.151   0.488   0.488   0.106   0.138   1.000   0.815  18.655   0.000   0.000   0.000   0.000   0.000   0.000  86.864   0.000  56.437   5.178   0.000   0.000   0.000   0.000  19.253   0.222   0.000   0.161   0.247   0.000
1990-295  1990-10-22    1990  295  Mon  24    4.950   2.361   2.361   2.034   0.327   0.656   1.000   0.338   0.733   0.209   0.411   0.411   1.144   0.477   0.477   0.066   0.090   1.000   0.791  19.069   0.000   0.000   0.000   0.000   0.000   0.000  89.579   0.000  58.724   2.817   0.000   0.000   0.000   0.000  21.614   0.241   0.000   0.158   0.234   0.000
1990-296  1990-10-23    1990  296  Tue  25    4.781   2.308   2.308   2.104   0.204   0.658   1.000   0.371   0.756   0.232   0.440   0.440   1.147   0.483   0.483   0.043   0.060   1.000   0.768  19.335   0.000   0.000   0.000   0.000   0.000   0.000  92.293   0.000  60.700   0.509   0.000   0.000   0.000   0.000  23.922   0.259   0.000   0.155   0.222   0.000
1990-297  1990-10-24    1990  297  Wed  26    4.463   2.214   2.214   2.092   0.122   0.661   1.000   0.402   0.778   0.259   0.469   0.469   1.133   0.496   0.496   0.027   0.041   1.000   0.741  19.500   0.000   0.000   0.000   0.000   0.000   0.000  95.008   0.000  62.841   0.000   0.000   0.000   0.000   0.000  26.136   0.275   0.000   0.154   0.220   0.000
1990-298  1990-10-25    1990  298  Thu  27    4.213   2.173   2.173   2.095   0.078   0.663   1.000   0.434   0.800   0.284   0.497   0.497   1.128   0.516   0.516   0.019   0.029   1.000   0.716  19.609   0.000   0.000   0.000   0.000   0.000   0.000  97.722   0.000  64.797   0.000   0.000   0.000   0.000   0.000  28.309   0.290   0.000   0.154   0.220   0.000
1990-299  1990-10-26    1990  299  Fri  28    4.050   2.180   2.180   2.128   0.052   0.663   1.000   0.465   0.822   0.311   0.525   0.525   1.118   0.538   0.538   0.013   0.022   1.000   0.689  19.684   0.000   0.000   0.000   0.000   0.000   0.000 100.437   0.000  66.571   0.000   0.000   0.000   0.000   0.000  30.489   0.304   0.000   0.154   0.220   0.000
1990-300  1990-10-27    1990  300  Sat  29    4.610   2.599   2.599   2.556   0.043   0.646   1.000   0.497   0.844   0.328   0.554   0.554   1.137   0.564   0.564   0.009   0.016   1.000   0.672  19.749   0.000   0.000   0.000   0.000   0.000   0.000 103.151   0.000  66.639   0.000   0.000   0.000   0.000   0.000  33.088   0.321   0.000   0.154   0.220   0.000
1990-301  1990-10-28    1990  301  Sun  30    4.152   2.445   2.445   2.419   0.026   0.652   1.000   0.528   0.867   0.362   0.583   0.583   1.117   0.589   0.589   0.006   0.012   1.000   0.638  19.789   0.000   0.000   0.000   0.000   0.000   0.000 105.866   0.000  69.048   0.000   0.000   0.000   0.000   0.000  35.532   0.336   0.000   0.154   0.220   0.000
1990-302  1990-10-29    1990  302  Mon  31    3.797   2.334   2.334   2.318   0.016   0.657   1.000   0.559   0.889   0.391   0.610   0.610   1.109   0.615   0.615   0.004   0.009   1.000   0.609  19.816   0.000   0.000   0.000   0.000   0.000   0.000 108.580   0.000  71.296   0.000   0.000   0.000   0.000   0.000  37.867   0.349   0.000   0.154   0.220   0.000
1990-303  1990-10-30    1990  303  Tue  32    3.720   2.387   2.387   2.375   0.012   0.655   1.000   0.590   0.911   0.419   0.638   0.638   1.107   0.642   0.642   0.003   0.007   1.000   0.581  19.836   0.000   0.000   0.000   0.000   0.000   0.000 111.295   0.000  72.846   0.000   0.000   0.000   0.000   0.000  40.254   0.362   0.000   0.154   0.220   0.000
1990-304  1990-10-31    1990  304  Wed  33    4.341   2.906   2.906   2.896   0.010   0.634   1.000   0.621   0.933   0.437   0.667   0.667   1.122   0.669   0.669   0.002   0.005   1.000   0.563  18.794   0.000   0.000   0.000   1.060   0.000   0.000 114.009   0.000  72.255   0.000   0.000   0.000   0.000   0.000  42.099   0.369   0.000   0.154   0.220   0.000
1990-305  1990-11-01    1990  305  Thu  34    3.936   2.868   2.868   2.736   0.132   0.635   1.000   0.653   0.956   0.471   0.695   0.695   1.113   0.729   0.729   0.033   0.080   1.000   0.529  19.043   0.000   0.000   0.000   0.000   0.000   0.000 116.724   0.000  74.152   0.000   0.000   0.000   0.000   0.000  44.967   0.385   0.000   0.154   0.220   0.000
1990-306  1990-11-02    1990  306  Fri  35    4.517   3.385   3.385   3.271   0.114   0.615   1.000   0.685   0.978   0.489   0.724   0.724   1.128   0.749   0.749   0.025   0.062   1.000   0.511  19.265   0.000   0.000   0.000   0.000   0.000   0.000 119.438   0.000  73.407   0.000   0.000   0.000   0.000   0.000  48.352   0.405   0.000   0.154   0.220   0.000
1990-307  1990-11-03    1990  307  Sat  36    4.868   3.752   3.752   3.667   0.085   0.600   1.000   0.717   1.000   0.516   0.753   0.753   1.132   0.771   0.771   0.018   0.046   1.000   0.484  19.442   0.000   0.000   0.000   0.000   0.000   0.000 122.153   0.000  73.281   0.000   0.000   0.000   0.000   0.000  52.104   0.427   0.000   0.154   0.220   0.000
1990-308  1990-11-04    1990  308  Sun  37    4.527   3.592   3.592   3.540   0.052   0.606   1.000   0.749   1.022   0.553   0.782   0.782   1.122   0.793   0.793   0.011   0.034   1.000   0.447  19.558   0.000   0.000   0.000   0.000   0.000   0.000 124.868   0.000  75.708   0.000   0.000   0.000   0.000   0.000  55.697   0.446   0.000   0.154   0.220   0.000
1990-309  1990-11-05    1990  309  Mon  38    4.016   3.283   3.283   3.254   0.030   0.619   1.000   0.780   1.044   0.599   0.810   0.810   1.104   0.818   0.818   0.007   0.025   1.000   0.401  19.632   0.000   0.000   0.000   0.000   0.000   0.000 127.582   0.000  78.930   0.000   0.000   0.000   0.000   0.000  58.980   0.462   0.000   0.154   0.220   0.000
1990-310  1990-11-06    1990  310  Tue  39    3.753   3.165   3.165   3.146   0.019   0.623   1.000   0.811   1.067   0.638   0.838   0.838   1.097   0.843   0.843   0.005   0.020   1.000   0.362  19.686   0.000   0.000   0.000   0.000   0.000   0.000 130.297   0.000  81.227   0.000   0.000   0.000   0.000   0.000  62.145   0.477   0.000   0.154   0.220   0.000
1990-311  1990-11-07    1990  311  Wed  40    4.248   3.699   3.699   3.682   0.017   0.602   1.000   0.842   1.089   0.652   0.867   0.867   1.119   0.871   0.871   0.004   0.016   1.000   0.348  19.735   0.000   0.000   0.000   0.000   0.000   0.000 133.011   0.000  80.077   0.000   0.000   0.000   0.000   0.000  65.844   0.495   0.000   0.154   0.220   0.000
1990-312  1990-11-08    1990  312  Thu  41    4.841   4.352   4.352   4.337   0.014   0.576   1.000   0.875   1.111   0.675   0.896   0.896   1.131   0.899   0.899   0.003   0.013   1.000   0.325  19.779   0.000   0.000   0.000   0.000   0.000   0.000 135.726   0.000  78.169   0.000   0.000   0.000   0.000   0.000  70.196   0.517   0.000   0.154   0.220   0.000
1990-313  1990-11-09    1990  313  Fri  42    3.755   3.476   3.476   3.470   0.006   0.611   1.000   0.905   1.133   0.747   0.924   0.924   1.096   0.926   0.926   0.002   0.009   1.000   0.253   0.000   0.000  70.196   0.000   0.000   0.000   0.000 138.440   0.000  84.582  66.720   0.000   0.000   0.000   0.000   3.476   0.025   0.000   0.213   0.440   0.001
1990-314  1990-11-10    1990  314  Sat  43    4.643   5.217   5.217   4.425   0.793   0.541   1.000   0.938   1.156   0.753   0.953   0.953   1.124   1.124   1.124   0.171   1.000   1.000   0.247   3.215   0.000   0.000   0.000   0.000   0.000   0.000 141.155   0.000  76.407  61.502   0.000   0.000   0.000   0.000   8.693   0.062   0.000   0.207   0.419   0.001
1990-315  1990-11-11    1990  315  Sun  44    4.385   4.903   4.903   4.306   0.598   0.554   1.000   0.969   1.178   0.798   0.982   0.982   1.118   1.118   1.118   0.136   1.000   1.000   0.202   6.178   0.000   0.000   0.000   0.000   0.000   0.000 143.869   0.000  79.685  56.599   0.000   0.000   0.000   0.000  13.597   0.095   0.000   0.202   0.400   0.000
1990-316  1990-11-12    1990  316  Mon  45    3.829   4.223   4.223   3.868   0.354   0.581   1.000   1.001   1.200   0.856   1.010   1.010   1.104   1.103   1.103   0.092   0.987   1.000   0.144   8.643   0.000   0.000   0.000   0.000   0.000   0.000 146.584   0.000  85.179  52.376   0.000   0.000   0.000   0.000  17.819   0.122   0.000   0.198   0.383   0.000
1990-317  1990-11-13    1990  317  Tue  46    3.703   4.000   4.000   3.691   0.309   0.590   1.000   1.001   1.200   0.856   0.997   0.997   1.100   1.080   1.080   0.083   0.810   1.000   0.144  10.791   0.000   0.000   0.000   0.000   0.000   0.000 146.584   0.000  86.486  48.377   0.000   0.000   0.000   0.000  21.819   0.149   0.000   0.194   0.371   0.000
1990-318  1990-11-14    1990  318  Wed  47    3.821   4.086   4.086   3.829   0.257   0.587   1.000   1.001   1.200   0.856   1.002   1.002   1.105   1.069   1.069   0.067   0.656   1.000   0.144  12.582   0.000   0.000   0.000   0.000   0.000   0.000 146.584   0.000  85.979  44.291   0.000   0.000   0.000   0.000  25.905   0.177   0.000   0.191   0.358   0.000
1990-319  1990-11-15    1990  319  Thu  48    4.440   4.818   4.818   4.581   0.237   0.557   1.000   1.025   1.200   0.856   1.032   1.032   1.133   1.085   1.085   0.053   0.527   1.000   0.144  14.234   0.000   0.000   0.000   0.000   0.000   0.000 146.584   0.000  81.687  39.473   0.000   0.000   0.000   0.000  30.723   0.210   0.000   0.187   0.343   0.000
1990-320  1990-11-16    1990  320  Fri  49    4.183   4.458   4.458   4.284   0.173   0.572   1.000   1.025   1.200   0.856   1.024   1.024   1.126   1.066   1.066   0.041   0.408   1.000   0.144  15.441   0.000   0.000   0.000   0.000   0.000   0.000 146.584   0.000  83.801  35.015   0.000   0.000   0.000   0.000  35.181   0.240   0.000   0.183   0.329   0.000
