************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:25
Simulation start date: 2015-09-28
Simulation end date: 2016-01-31
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2015 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2015-271  2015-09-28    2015  271  Mon  0     5.032   0.755   0.755   0.755   0.000   0.720   1.000   0.050   0.200   0.000   0.150   0.150   1.163   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.585  19.069   0.000   0.000   0.000   0.000   5.361   0.219   0.000   0.249   0.577   0.013
2015-272  2015-09-29    2015  272  Tue  1     5.840   0.876   0.876   0.876   0.000   0.715   1.000   0.050   0.222   0.000   0.150   0.150   1.177   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.408  18.193   0.000   0.000   0.000   0.000   6.237   0.230   0.000   0.236   0.527   0.006
2015-273  2015-09-30    2015  273  Wed  2     5.921   0.888   0.888   0.888   0.000   0.714   1.000   0.050   0.244   0.000   0.150   0.150   1.172   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.334  17.305   0.000   0.000   0.000   0.000   7.125   0.239   0.000   0.225   0.485   0.003
2015-274  2015-10-01    2015  274  Thu  3     5.540   0.831   0.831   0.831   0.000   0.717   1.000   0.050   0.267   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.348  16.474   0.000   0.000   0.000   0.000   7.956   0.244   0.000   0.216   0.451   0.001
2015-275  2015-10-02    2015  275  Fri  4     5.782   0.867   0.867   0.867   0.000   0.715   1.000   0.050   0.289   0.000   0.150   0.150   1.165   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.242  15.607   0.000   0.000   0.000   0.000   8.824   0.250   0.000   0.208   0.422   0.001
2015-276  2015-10-03    2015  276  Sat  5     5.580   0.837   0.837   0.837   0.000   0.717   1.000   0.050   0.311   0.000   0.150   0.150   1.163   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.230  14.770   0.000   0.000   0.000   0.000   9.661   0.254   0.000   0.201   0.398   0.000
2015-277  2015-10-04    2015  277  Sun  6     5.311   0.797   0.797   0.797   0.000   0.718   1.000   0.050   0.333   0.000   0.150   0.150   1.158   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.241  13.973   0.000   0.000   0.000   0.000  10.458   0.257   0.000   0.196   0.377   0.000
2015-278  2015-10-05    2015  278  Mon  7     5.133   0.770   0.770   0.770   0.000   0.719   1.000   0.050   0.356   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.237  13.203   0.000   0.000   0.000   0.000  11.227   0.259   0.000   0.191   0.359   0.000
2015-279  2015-10-06    2015  279  Tue  8     5.170   0.775   0.775   0.775   0.000   0.719   1.000   0.050   0.378   0.000   0.150   0.150   1.159   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.179  12.428   0.000   0.000   0.000   0.000  12.003   0.260   0.000   0.187   0.343   0.000
2015-280  2015-10-07    2015  280  Wed  9     5.465   0.820   0.820   0.820   0.000   0.717   1.000   0.050   0.400   0.000   0.150   0.150   1.163   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.044  11.608   0.000   0.000   0.000   0.000  12.823   0.262   0.000   0.183   0.329   0.000
2015-281  2015-10-08    2015  281  Thu  10    5.783   0.867   0.867   0.867   0.000   0.715   1.000   0.050   0.422   0.000   0.150   0.150   1.167   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  36.892  10.740   0.000   0.000   0.000   0.000  13.690   0.265   0.000   0.179   0.315   0.000
2015-282  2015-10-09    2015  282  Fri  11    5.593   0.839   0.839   0.839   0.000   0.716   1.000   0.050   0.444   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  38.896   9.901   0.000   0.000   0.000   0.000  14.529   0.268   0.000   0.176   0.303   0.000
2015-283  2015-10-10    2015  283  Sat  12    5.408   0.811   0.811   0.811   0.000   0.718   1.000   0.050   0.467   0.000   0.150   0.150   1.159   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  40.904   9.090   0.000   0.000   0.000   0.000  15.340   0.269   0.000   0.173   0.293   0.000
2015-284  2015-10-11    2015  284  Sun  13    5.364   0.805   0.805   0.805   0.000   0.718   1.000   0.050   0.489   0.000   0.150   0.150   1.160   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  59.719   0.000  42.867   8.286   0.000   0.000   0.000   0.000  16.145   0.270   0.000   0.171   0.283   0.000
