************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:24
Simulation start date: 2012-05-21
Simulation end date: 2012-09-18
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2012 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2012-142  2012-05-21    2012  142  Mon  0     8.400   1.260   0.787   0.787   0.000   0.350   0.625   0.050   0.200   0.000   0.150   0.150   1.161   0.150   0.094   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431  17.202  25.314   0.000   0.000   0.000   0.000  17.202  24.431   1.000   1.000   0.154   0.220   0.000
2012-143  2012-05-22    2012  143  Tue  1     9.038   1.356   0.162   0.162   0.000   0.346   0.120   0.050   0.205   0.000   0.150   0.150   1.165   0.150   0.018   0.000   0.000   1.000   1.000   0.000   0.000  41.632   0.000   0.000   0.000   5.666  25.082  17.660  25.704  41.470   0.000  16.388  25.082   1.273   0.000   0.000   0.072   0.356   0.977   5.666
2012-144  2012-05-23    2012  144  Wed  2    11.836  14.097  14.097   1.775  12.322   0.100   1.000   0.050   0.211   0.000   0.150   0.150   1.191   1.191   1.191   1.041   1.000   1.000   1.000  12.322   0.000   0.000   0.000   0.000   0.000   0.000  25.734  18.119   7.627  21.706   0.000   0.000  21.706  18.119   4.027   0.156   1.000   0.257   0.606   0.021
2012-145  2012-05-24    2012  145  Thu  3    13.747   9.976   9.512   1.598   7.914   0.100   0.775   0.050   0.216   0.000   0.150   0.150   1.205   0.726   0.692   0.576   0.545   1.000   1.000   0.000   0.021  22.146   0.000   0.000   0.000   0.412  26.385  18.578   7.820  34.340   0.000   7.955  26.385  10.622   0.000   0.000   0.572   0.313   0.816   0.412
2012-146  2012-05-25    2012  146  Fri  4    11.148  13.149  13.097   1.620  11.477   0.100   0.969   0.050   0.221   0.000   0.150   0.150   1.180   1.180   1.175   1.030   1.000   1.000   1.000  11.477   0.000   0.000   0.000   0.000   0.000   0.000  27.037  19.036   8.013  20.832   0.000   0.000  20.832  19.036   6.205   0.229   1.000   0.248   0.573   0.012
2012-147  2012-05-26    2012  147  Sat  5     9.243   7.091   6.745   1.040   5.705   0.116   0.750   0.050   0.227   0.000   0.150   0.150   1.168   0.767   0.730   0.617   0.606   1.000   1.000   0.000   0.012  25.241   0.000   0.000   0.000   0.877  27.688  19.495   9.547  39.328   0.000  11.640  27.688   7.856   0.000   0.000   0.403   0.327   0.870   0.877
2012-148  2012-05-27    2012  148  Sun  6    10.867  12.823  12.823   1.630  11.193   0.100   1.000   0.050   0.232   0.000   0.150   0.150   1.180   1.180   1.180   1.030   1.000   1.000   1.000  11.193   0.000   0.000   0.000   0.000   0.000   0.000  28.339  19.954   8.399  25.627   0.000   0.000  25.627  19.954   2.712   0.096   1.000   0.264   0.634   0.032
2012-149  2012-05-28    2012  149  Mon  7    10.393   8.231   7.928   1.256   6.672   0.100   0.805   0.050   0.237   0.000   0.150   0.150   1.174   0.792   0.763   0.642   0.627   1.000   1.000   0.000   0.032  22.666   0.000   0.000   0.000   0.731  28.991  20.413   8.592  40.366   0.000  11.375  28.991   9.038   0.000   0.000   0.443   0.324   0.857   0.731
2012-150  2012-05-29    2012  150  Tue  8    10.668  12.518  12.514   1.596  10.918   0.100   0.997   0.050   0.243   0.000   0.150   0.150   1.173   1.173   1.173   1.023   1.000   1.000   1.000  10.918   0.000   0.000   0.000   0.000   0.000   0.000  29.642  20.871   8.786  27.120   0.000   0.000  27.120  20.871   2.522   0.085   1.000   0.266   0.639   0.034
2012-151  2012-05-30    2012  151  Wed  9    11.996   9.801   9.460   1.458   8.002   0.100   0.810   0.050   0.248   0.000   0.150   0.150   1.182   0.817   0.789   0.667   0.646   1.000   1.000   0.000   0.034  23.393   0.000   0.000   0.000   0.577  30.294  21.330   8.979  41.054   0.000  10.760  30.294  10.570   0.000   0.000   0.496   0.319   0.840   0.577
2012-152  2012-05-31    2012  152  Thu  10   10.281  12.035  12.013   1.520  10.492   0.100   0.986   0.050   0.253   0.000   0.150   0.150   1.171   1.171   1.168   1.021   1.000   1.000   1.000  10.492   0.000   0.000   0.000   0.000   0.000   0.000  30.945  21.789   9.172  28.464   0.000   0.000  28.464  21.789   2.481   0.080   1.000   0.266   0.641   0.035
2012-153  2012-06-01    2012  153  Fri  11    9.815   8.249   7.972   1.196   6.776   0.100   0.812   0.050   0.259   0.000   0.150   0.150   1.170   0.840   0.812   0.690   0.677   1.000   1.000   0.000   0.035  24.270   0.000   0.000   0.000   0.856  31.597  22.247   9.365  44.762   0.000  13.165  31.597   9.083   0.000   0.000   0.408   0.327   0.868   0.856
2012-154  2012-06-02    2012  154  Sat  12   11.494  13.633  13.633   1.724  11.909   0.100   1.000   0.050   0.264   0.000   0.150   0.150   1.186   1.186   1.186   1.036   1.000   1.000   1.000  11.909   0.000   0.000   0.000   0.000   0.000   0.000  32.248  22.706   9.558  30.273   0.000   0.000  30.273  22.706   1.976   0.061   1.000   0.269   0.650   0.040
2012-155  2012-06-03    2012  155  Sun  13   10.633   7.896   7.611   1.310   6.301   0.100   0.821   0.050   0.269   0.000   0.150   0.150   1.180   0.743   0.716   0.593   0.575   1.000   1.000   0.000   0.040  24.682   0.000   0.000   0.000   0.992  32.900  23.165   9.751  47.344   0.000  14.444  32.900   8.721   0.000   0.000   0.376   0.330   0.879   0.992
2012-156  2012-06-04    2012  156  Mon  14    9.376  11.053  11.053   1.406   9.646   0.100   1.000   0.050   0.275   0.000   0.150   0.150   1.179   1.179   1.179   1.029   1.000   1.000   1.000   9.646   0.000   0.000   0.000   0.000   0.000   0.086  33.551  23.624   9.944  35.299   0.000   1.748  33.551  21.876   0.000   0.000   0.926   0.282   0.701   0.086
2012-157  2012-06-05    2012  157  Tue  15    7.461   8.684   8.542   0.977   7.565   0.100   0.873   0.050   0.280   0.000   0.150   0.150   1.164   1.164   1.145   1.014   1.000   1.000   1.000   0.000   0.086  21.876   0.000   0.000   0.000   0.871  34.203  24.082  10.137  48.547   0.000  14.344  34.203   9.738   0.000   0.000   0.404   0.327   0.870   0.871
2012-158  2012-06-06    2012  158  Wed  16    6.936   8.025   8.025   1.040   6.985   0.100   1.000   0.050   0.285   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000   6.985   0.000   0.000   0.000   0.000   0.000   0.148  34.854  24.541  10.330  39.650   0.000   4.796  34.854  19.745   0.000   0.000   0.805   0.293   0.741   0.148
2012-159  2012-06-07    2012  159  Thu  17    6.410   7.423   7.338   0.876   6.462   0.103   0.911   0.050   0.291   0.000   0.150   0.150   1.158   1.158   1.145   1.008   1.000   1.000   1.000   0.000   0.148  19.745   0.000   0.000   0.000   1.156  35.506  25.000  10.847  51.910   0.000  16.404  35.506   8.596   0.000   0.000   0.344   0.332   0.889   1.156
2012-160  2012-06-08    2012  160  Fri  18    8.158   9.550   9.550   1.224   8.327   0.100   1.000   0.050   0.296   0.000   0.150   0.150   1.171   1.171   1.171   1.021   1.000   1.000   1.000   8.327   0.000   0.000   0.000   0.000   0.000   0.150  36.157  25.458  10.716  41.203   0.000   5.046  36.157  20.413   0.000   0.000   0.802   0.293   0.742   0.150
2012-161  2012-06-09    2012  161  Sat  19    9.309  10.950  10.823   1.269   9.554   0.100   0.909   0.050   0.301   0.000   0.150   0.150   1.176   1.176   1.163   1.026   1.000   1.000   1.000   0.000   0.150  20.413   0.000   0.000   0.000   0.658  36.809  25.917  10.909  50.643   0.000  13.834  36.809  12.083   0.000   0.000   0.466   0.322   0.850   0.658
