************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:25
Simulation start date: 2018-09-28
Simulation end date: 2019-01-31
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2018 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2018-271  2018-09-28    2018  271  Fri  0     4.233   0.635   0.635   0.635   0.000   0.725   1.000   0.050   0.200   0.000   0.150   0.150   1.150   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.702  20.789   0.000   0.000   0.000   0.000   3.641   0.149   0.000   0.258   0.609   0.022
2018-272  2018-09-29    2018  272  Sat  1     4.614   0.692   0.692   0.692   0.000   0.722   1.000   0.050   0.222   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.607  20.097   0.000   0.000   0.000   0.000   4.333   0.160   0.000   0.244   0.559   0.010
2018-273  2018-09-30    2018  273  Sun  2     5.088   0.763   0.763   0.763   0.000   0.719   1.000   0.050   0.244   0.000   0.150   0.150   1.168   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.483  19.334   0.000   0.000   0.000   0.000   5.097   0.171   0.000   0.233   0.516   0.005
2018-274  2018-10-01    2018  274  Mon  3     5.068   0.760   0.760   0.760   0.000   0.720   1.000   0.050   0.267   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.440  18.574   0.000   0.000   0.000   0.000   5.857   0.180   0.000   0.224   0.481   0.002
2018-275  2018-10-02    2018  275  Tue  4     4.626   0.694   0.694   0.694   0.000   0.722   1.000   0.050   0.289   0.000   0.150   0.150   1.155   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.487  17.880   0.000   0.000   0.000   0.000   6.551   0.186   0.000   0.216   0.452   0.001
2018-276  2018-10-03    2018  276  Wed  5     4.610   0.692   0.692   0.692   0.000   0.722   1.000   0.050   0.311   0.000   0.150   0.150   1.151   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.451  17.188   0.000   0.000   0.000   0.000   7.242   0.191   0.000   0.209   0.427   0.001
2018-277  2018-10-04    2018  277  Thu  6     4.324   0.649   0.649   0.649   0.000   0.724   1.000   0.050   0.333   0.000   0.150   0.150   1.152   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.482  16.540   0.000   0.000   0.000   0.000   7.891   0.194   0.000   0.203   0.406   0.001
2018-278  2018-10-05    2018  278  Fri  7     4.769   0.715   0.715   0.715   0.000   0.721   1.000   0.050   0.356   0.000   0.150   0.150   1.159   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.331  15.824   0.000   0.000   0.000   0.000   8.606   0.198   0.000   0.198   0.387   0.000
2018-279  2018-10-06    2018  279  Sat  8     4.913   0.737   0.737   0.737   0.000   0.721   1.000   0.050   0.378   0.000   0.150   0.150   1.161   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.250  15.087   0.000   0.000   0.000   0.000   9.343   0.202   0.000   0.194   0.369   0.000
2018-280  2018-10-07    2018  280  Sun  9     4.552   0.683   0.683   0.683   0.000   0.723   1.000   0.050   0.400   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.311  14.405   0.000   0.000   0.000   0.000  10.026   0.205   0.000   0.190   0.355   0.000
