************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:24
Simulation start date: 2015-05-21
Simulation end date: 2015-09-18
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2015 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2015-141  2015-05-21    2015  141  Thu  0    10.133   1.520   0.920   0.920   0.000   0.339   0.605   0.050   0.200   0.000   0.150   0.150   1.174   0.150   0.091   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431  17.202  24.561   0.000   0.000   0.000   0.000  17.202  24.431   1.000   1.000   0.154   0.220   0.000
2015-142  2015-05-22    2015  142  Fri  1    10.387   1.558   0.181   0.181   0.000   0.338   0.116   0.050   0.205   0.000   0.150   0.150   1.173   0.150   0.017   0.000   0.000   1.000   1.000   0.000   0.000  41.632   0.000   0.000   0.000   5.616  25.082  17.660  25.103  41.452   0.000  16.369  25.082   1.291   0.000   0.000   0.073   0.356   0.976   5.616
2015-143  2015-05-23    2015  143  Sat  2     8.843  10.266  10.266   1.327   8.940   0.100   1.000   0.050   0.211   0.000   0.150   0.150   1.161   1.161   1.161   1.011   1.000   1.000   1.000   8.940   0.000   0.000   0.000   0.000   0.000   0.000  25.734  18.119   7.627  25.570   0.000   0.000  25.570  18.119   0.164   0.006   1.000   0.275   0.675   0.058
2015-144  2015-05-24    2015  144  Sun  3     9.826   9.370   9.148   1.251   7.896   0.100   0.849   0.050   0.216   0.000   0.150   0.150   1.169   0.954   0.931   0.804   0.789   1.000   1.000   0.000   0.058  18.283   0.000   0.000   0.000   0.449  26.385  18.578   7.820  34.705   0.000   8.320  26.385  10.258   0.000   0.000   0.552   0.315   0.822   0.449
2015-145  2015-05-25    2015  145  Mon  4     9.863  11.520  11.480   1.440  10.040   0.100   0.973   0.050   0.221   0.000   0.150   0.150   1.168   1.168   1.164   1.018   1.000   1.000   1.000  10.040   0.000   0.000   0.000   0.000   0.000   0.000  27.037  19.036   8.013  22.776   0.000   0.000  22.776  19.036   4.261   0.158   1.000   0.257   0.605   0.021
2015-146  2015-05-26    2015  146  Tue  5    10.547   9.245   8.887   1.224   7.663   0.100   0.774   0.050   0.227   0.000   0.150   0.150   1.174   0.877   0.843   0.727   0.710   1.000   1.000   0.000   0.021  23.297   0.000   0.000   0.000   0.534  27.688  19.495   8.206  37.186   0.000   9.498  27.688   9.997   0.000   0.000   0.513   0.318   0.835   0.534
2015-147  2015-05-27    2015  147  Wed  6     9.696  11.315  11.289   1.429   9.860   0.100   0.982   0.050   0.232   0.000   0.150   0.150   1.167   1.167   1.164   1.017   1.000   1.000   1.000   9.860   0.000   0.000   0.000   0.000   0.000   0.000  28.339  19.954   8.399  25.363   0.000   0.000  25.363  19.954   2.977   0.105   1.000   0.263   0.630   0.030
2015-148  2015-05-28    2015  148  Thu  7     9.635   8.544   8.256   1.157   7.099   0.100   0.801   0.050   0.237   0.000   0.150   0.150   1.170   0.887   0.857   0.737   0.722   1.000   1.000   0.000   0.030  22.931   0.000   0.000   0.000   0.680  28.991  20.413   8.592  40.037   0.000  11.046  28.991   9.366   0.000   0.000   0.459   0.323   0.852   0.680
2015-149  2015-05-29    2015  149  Fri  8     9.809  11.527  11.518   1.462  10.055   0.100   0.994   0.050   0.243   0.000   0.150   0.150   1.175   1.175   1.174   1.025   1.000   1.000   1.000  10.055   0.000   0.000   0.000   0.000   0.000   0.000  29.642  20.871   8.786  27.839   0.000   0.000  27.839  20.871   1.803   0.061   1.000   0.269   0.650   0.040
2015-150  2015-05-30    2015  150  Sat  9     9.732   8.482   8.223   1.200   7.023   0.100   0.822   0.050   0.248   0.000   0.150   0.150   1.169   0.872   0.845   0.722   0.708   1.000   1.000   0.000   0.040  22.674   0.000   0.000   0.000   0.749  30.294  21.330   8.979  42.291   0.000  11.997  30.294   9.333   0.000   0.000   0.438   0.324   0.859   0.749
2015-151  2015-05-31    2015  151  Sun  10    8.050   9.351   9.349   1.206   8.143   0.100   0.998   0.050   0.253   0.000   0.150   0.150   1.162   1.162   1.161   1.012   1.000   1.000   1.000   8.143   0.000   0.000   0.000   0.000   0.000   0.079  30.945  21.789   9.172  32.193   0.000   1.247  30.945  20.541   0.000   0.000   0.943   0.281   0.696   0.079
