************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:23
Simulation start date: 2005-09-28
Simulation end date: 2006-01-31
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2005 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2005-271  2005-09-28    2005  271  Wed  0     4.897   0.734   0.734   0.734   0.000   0.721   1.000   0.050   0.200   0.000   0.150   0.150   1.161   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.605  20.690   0.000   0.000   0.000   0.000   3.741   0.153   0.000   0.257   0.608   0.021
2005-272  2005-09-29    2005  272  Thu  1     4.972   0.746   0.746   0.746   0.000   0.720   1.000   0.050   0.222   0.000   0.150   0.150   1.165   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.549  19.944   0.000   0.000   0.000   0.000   4.487   0.165   0.000   0.244   0.556   0.009
2005-273  2005-09-30    2005  273  Fri  2     5.021   0.753   0.753   0.753   0.000   0.720   1.000   0.050   0.244   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.495  19.191   0.000   0.000   0.000   0.000   5.240   0.175   0.000   0.232   0.514   0.004
2005-274  2005-10-01    2005  274  Sat  3     5.222   0.783   0.783   0.783   0.000   0.719   1.000   0.050   0.267   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.410  18.408   0.000   0.000   0.000   0.000   6.023   0.185   0.000   0.223   0.479   0.002
2005-275  2005-10-02    2005  275  Sun  4     4.772   0.716   0.716   0.716   0.000   0.721   1.000   0.050   0.289   0.000   0.150   0.150   1.152   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.456  17.692   0.000   0.000   0.000   0.000   6.739   0.191   0.000   0.215   0.449   0.001
2005-276  2005-10-03    2005  276  Mon  5     4.905   0.736   0.736   0.736   0.000   0.721   1.000   0.050   0.311   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.384  16.956   0.000   0.000   0.000   0.000   7.475   0.197   0.000   0.208   0.424   0.001
2005-277  2005-10-04    2005  277  Tue  6     5.005   0.751   0.751   0.751   0.000   0.720   1.000   0.050   0.333   0.000   0.150   0.150   1.159   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.315  16.205   0.000   0.000   0.000   0.000   8.225   0.202   0.000   0.202   0.402   0.000
2005-278  2005-10-05    2005  278  Wed  7     5.175   0.776   0.776   0.776   0.000   0.719   1.000   0.050   0.356   0.000   0.150   0.150   1.160   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.226  15.429   0.000   0.000   0.000   0.000   9.002   0.207   0.000   0.197   0.382   0.000
2005-279  2005-10-06    2005  279  Thu  8     5.141   0.771   0.771   0.771   0.000   0.719   1.000   0.050   0.378   0.000   0.150   0.150   1.164   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.187  14.658   0.000   0.000   0.000   0.000   9.773   0.212   0.000   0.193   0.365   0.000
2005-280  2005-10-07    2005  280  Fri  9     4.578   0.687   0.687   0.687   0.000   0.723   1.000   0.050   0.400   0.000   0.150   0.150   1.152   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.304  13.971   0.000   0.000   0.000   0.000  10.459   0.214   0.000   0.189   0.351   0.000
2005-281  2005-10-08    2005  281  Sat  10    4.526   0.679   0.679   0.679   0.000   0.723   1.000   0.050   0.422   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  37.281  13.292   0.000   0.000   0.000   0.000  11.138   0.216   0.000   0.185   0.338   0.000
2005-282  2005-10-09    2005  282  Sun  11    4.520   0.678   0.678   0.678   0.000   0.723   1.000   0.050   0.444   0.000   0.150   0.150   1.151   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  39.245  12.614   0.000   0.000   0.000   0.000  11.816   0.218   0.000   0.182   0.326   0.000
2005-283  2005-10-10    2005  283  Mon  12    4.658   0.699   0.699   0.699   0.000   0.722   1.000   0.050   0.467   0.000   0.150   0.150   1.155   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  41.160  11.916   0.000   0.000   0.000   0.000  12.515   0.220   0.000   0.179   0.316   0.000
