************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:23
Simulation start date: 2008-09-28
Simulation end date: 2009-01-31
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2008 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2008-272  2008-09-28    2008  272  Sun  0     4.778   0.717   0.717   0.717   0.000   0.721   1.000   0.050   0.200   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.623  19.907   0.000   0.000   0.000   0.000   4.523   0.185   0.000   0.253   0.593   0.017
2008-273  2008-09-29    2008  273  Mon  1     4.644   0.697   0.697   0.697   0.000   0.722   1.000   0.050   0.222   0.000   0.150   0.150   1.158   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.602  19.211   0.000   0.000   0.000   0.000   5.220   0.192   0.000   0.240   0.544   0.008
2008-274  2008-09-30    2008  274  Tue  2     4.152   0.623   0.623   0.623   0.000   0.725   1.000   0.050   0.244   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.651  18.588   0.000   0.000   0.000   0.000   5.843   0.196   0.000   0.230   0.505   0.004
2008-275  2008-10-01    2008  275  Wed  3     4.000   0.600   0.600   0.600   0.000   0.726   1.000   0.050   0.267   0.000   0.150   0.150   1.148   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.649  17.988   0.000   0.000   0.000   0.000   6.442   0.198   0.000   0.221   0.473   0.002
2008-276  2008-10-02    2008  276  Thu  4     4.147   0.622   0.622   0.622   0.000   0.725   1.000   0.050   0.289   0.000   0.150   0.150   1.150   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.588  17.366   0.000   0.000   0.000   0.000   7.065   0.200   0.000   0.214   0.445   0.001
2008-277  2008-10-03    2008  277  Fri  5     4.035   0.605   0.605   0.605   0.000   0.726   1.000   0.050   0.311   0.000   0.150   0.150   1.149   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.582  16.761   0.000   0.000   0.000   0.000   7.670   0.202   0.000   0.208   0.422   0.001
2008-278  2008-10-04    2008  278  Sat  6     4.528   0.679   0.679   0.679   0.000   0.723   1.000   0.050   0.333   0.000   0.150   0.150   1.155   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.432  16.082   0.000   0.000   0.000   0.000   8.349   0.205   0.000   0.202   0.401   0.000
2008-279  2008-10-05    2008  279  Sun  7     4.835   0.725   0.725   0.725   0.000   0.721   1.000   0.050   0.356   0.000   0.150   0.150   1.168   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.314  15.356   0.000   0.000   0.000   0.000   9.074   0.209   0.000   0.197   0.382   0.000
2008-280  2008-10-06    2008  280  Mon  8     4.890   0.734   0.734   0.734   0.000   0.721   1.000   0.050   0.378   0.000   0.150   0.150   1.169   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.256  14.623   0.000   0.000   0.000   0.000   9.808   0.213   0.000   0.193   0.365   0.000
2008-281  2008-10-07    2008  281  Tue  9     5.052   0.758   0.758   0.758   0.000   0.720   1.000   0.050   0.400   0.000   0.150   0.150   1.171   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.165  13.865   0.000   0.000   0.000   0.000  10.565   0.216   0.000   0.189   0.350   0.000
