************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:22
Simulation start date: 2010-05-21
Simulation end date: 2010-09-18
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2010 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2010-141  2010-05-21    2010  141  Fri  0     9.118   1.368   0.843   0.843   0.000   0.345   0.617   0.050   0.200   0.000   0.150   0.150   1.169   0.150   0.092   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431  17.202  25.002   0.000   0.000   0.000   0.000  17.202  24.431   1.000   1.000   0.154   0.220   0.000
2010-142  2010-05-22    2010  142  Sat  1     9.629   1.444   0.171   0.171   0.000   0.342   0.118   0.050   0.205   0.000   0.150   0.150   1.167   0.150   0.018   0.000   0.000   1.000   1.000   0.000   0.000  41.632   0.000   0.000   0.000   5.643  25.082  17.660  25.441  41.462   0.000  16.380  25.082   1.281   0.000   0.000   0.073   0.356   0.977   5.643
2010-143  2010-05-23    2010  143  Sun  2     9.118  10.675  10.675   1.368   9.307   0.100   1.000   0.050   0.211   0.000   0.150   0.150   1.171   1.171   1.171   1.021   1.000   1.000   1.000   9.307   0.000   0.000   0.000   0.000   0.000   0.000  25.734  18.119   7.627  25.143   0.000   0.000  25.143  18.119   0.590   0.023   1.000   0.273   0.667   0.052
2010-144  2010-05-24    2010  144  Mon  3     9.586   8.875   8.647   1.210   7.437   0.100   0.841   0.050   0.216   0.000   0.150   0.150   1.168   0.926   0.902   0.776   0.762   1.000   1.000   0.000   0.052  18.709   0.000   0.000   0.000   0.506  26.385  18.578   7.820  35.206   0.000   8.821  26.385   9.757   0.000   0.000   0.525   0.317   0.831   0.506
2010-145  2010-05-25    2010  145  Tue  4    10.207  11.954  11.923   1.500  10.423   0.100   0.980   0.050   0.221   0.000   0.150   0.150   1.171   1.171   1.168   1.021   1.000   1.000   1.000  10.423   0.000   0.000   0.000   0.000   0.000   0.000  27.037  19.036   8.013  22.777   0.000   0.000  22.777  19.036   4.259   0.158   1.000   0.257   0.606   0.021
2010-146  2010-05-26    2010  146  Wed  5    10.389   8.784   8.432   1.206   7.226   0.100   0.774   0.050   0.227   0.000   0.150   0.150   1.170   0.846   0.812   0.696   0.682   1.000   1.000   0.000   0.021  23.296   0.000   0.000   0.000   0.593  27.688  19.495   8.206  37.641   0.000   9.953  27.688   9.542   0.000   0.000   0.489   0.320   0.842   0.593
2010-147  2010-05-27    2010  147  Thu  6    11.592  13.895  13.873   1.717  12.156   0.100   0.987   0.050   0.232   0.000   0.150   0.150   1.199   1.199   1.197   1.049   1.000   1.000   1.000  12.156   0.000   0.000   0.000   0.000   0.000   0.000  28.339  19.954   8.399  23.175   0.000   0.000  23.175  19.954   5.164   0.182   1.000   0.254   0.594   0.017
2010-148  2010-05-28    2010  148  Fri  7    11.394   8.415   8.005   1.299   6.706   0.100   0.760   0.050   0.237   0.000   0.150   0.150   1.206   0.739   0.703   0.589   0.557   1.000   1.000   0.000   0.017  25.118   0.000   0.000   0.000   0.719  28.991  20.413   8.592  40.289   0.000  11.298  28.991   9.115   0.000   0.000   0.447   0.324   0.856   0.719
2010-149  2010-05-29    2010  149  Sat  8     9.038  10.740  10.735   1.351   9.384   0.100   0.997   0.050   0.243   0.000   0.150   0.150   1.188   1.188   1.188   1.038   1.000   1.000   1.000   9.384   0.000   0.000   0.000   0.000   0.000   0.000  29.642  20.871   8.786  28.835   0.000   0.000  28.835  20.871   0.808   0.027   1.000   0.273   0.665   0.051
2010-150  2010-05-30    2010  150  Sun  9     8.471   7.775   7.570   1.065   6.505   0.100   0.838   0.050   0.248   0.000   0.150   0.150   1.165   0.918   0.894   0.768   0.757   1.000   1.000   0.000   0.051  21.679   0.000   0.000   0.000   0.861  30.294  21.330   8.979  42.944   0.000  12.650  30.294   8.680   0.000   0.000   0.407   0.327   0.869   0.861
