************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:17
Simulation start date: 1989-05-21
Simulation end date: 1989-09-18
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1989 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1989-141  1989-05-21    1989  141  Sun  0     9.342   1.401   0.860   0.860   0.000   0.344   0.614   0.050   0.200   0.000   0.150   0.150   1.166   0.150   0.092   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431  17.202  24.905   0.000   0.000   0.000   0.000  17.202  24.431   1.000   1.000   0.154   0.220   0.000
1989-142  1989-05-22    1989  142  Mon  1     8.705   1.306   0.158   0.158   0.000   0.348   0.121   0.050   0.205   0.000   0.150   0.150   1.163   0.150   0.018   0.000   0.000   1.000   1.000   0.000   0.000  41.632   0.000   0.000   0.000   5.679  25.082  17.660  25.853  41.474   0.000  16.392  25.082   1.268   0.000   0.000   0.072   0.356   0.977   5.679
1989-143  1989-05-23    1989  143  Tue  2    11.156  13.286  13.286   1.673  11.612   0.100   1.000   0.050   0.211   0.000   0.150   0.150   1.191   1.191   1.191   1.041   1.000   1.000   1.000  11.612   0.000   0.000   0.000   0.000   0.000   0.000  25.734  18.119   7.627  22.510   0.000   0.000  22.510  18.119   3.224   0.125   1.000   0.261   0.620   0.026
1989-144  1989-05-24    1989  144  Wed  3     9.009   6.910   6.661   1.102   5.559   0.124   0.815   0.050   0.216   0.000   0.150   0.150   1.184   0.767   0.739   0.617   0.597   1.000   1.000   0.000   0.026  21.343   0.000   0.000   0.000   0.818  26.385  18.578   9.665  37.192   0.000  10.807  26.385   7.771   0.000   0.000   0.418   0.326   0.865   0.818
1989-145  1989-05-25    1989  145  Thu  4     7.181   8.324   8.324   1.077   7.247   0.100   1.000   0.050   0.221   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000   7.247   0.000   0.000   0.000   0.000   0.000   0.078  27.037  19.036   8.013  28.050   0.000   1.014  27.037  18.023   0.000   0.000   0.947   0.281   0.695   0.078
1989-146  1989-05-26    1989  146  Fri  5     8.252   9.609   9.446   1.075   8.372   0.100   0.868   0.050   0.227   0.000   0.150   0.150   1.164   1.164   1.145   1.014   1.000   1.000   1.000   0.000   0.078  18.023   0.000   0.000   0.000   0.462  27.688  19.495   8.206  36.549   0.000   8.861  27.688  10.634   0.000   0.000   0.545   0.315   0.824   0.462
1989-147  1989-05-27    1989  147  Sat  6     9.024  10.578  10.544   1.320   9.224   0.100   0.975   0.050   0.232   0.000   0.150   0.150   1.172   1.172   1.168   1.022   1.000   1.000   1.000   9.224   0.000   0.000   0.000   0.000   0.000   0.000  28.339  19.954   8.399  25.543   0.000   0.000  25.543  19.954   2.797   0.099   1.000   0.264   0.632   0.031
1989-148  1989-05-28    1989  148  Sun  7     9.663   9.029   8.745   1.165   7.580   0.100   0.804   0.050   0.237   0.000   0.150   0.150   1.171   0.934   0.905   0.784   0.768   1.000   1.000   0.000   0.031  22.751   0.000   0.000   0.000   0.611  28.991  20.413   8.592  39.548   0.000  10.557  28.991   9.855   0.000   0.000   0.483   0.321   0.844   0.611
1989-149  1989-05-29    1989  149  Mon  8     8.436   9.812   9.797   1.251   8.546   0.100   0.989   0.050   0.243   0.000   0.150   0.150   1.163   1.163   1.161   1.013   1.000   1.000   1.000   8.546   0.000   0.000   0.000   0.000   0.000   0.000  29.642  20.871   8.786  29.140   0.000   0.000  29.140  20.871   0.502   0.017   1.000   0.274   0.670   0.054
1989-150  1989-05-30    1989  150  Tue  9     8.501   8.365   8.165   1.075   7.090   0.100   0.843   0.050   0.248   0.000   0.150   0.150   1.171   0.984   0.960   0.834   0.817   1.000   1.000   0.000   0.054  21.374   0.000   0.930   0.000   0.926  30.294  21.330   8.979  43.279   0.000  12.985  30.294   8.345   0.000   0.000   0.391   0.328   0.874   0.926
1989-151  1989-05-31    1989  151  Wed  10    6.731   7.834   7.834   1.010   6.825   0.100   1.000   0.050   0.253   0.000   0.150   0.150   1.164   1.164   1.164   1.014   1.000   1.000   1.000   6.825   0.000   0.000   0.000   0.000   0.000   0.128  30.945  21.789   9.172  34.519   0.000   3.573  30.945  18.216   0.000   0.000   0.836   0.290   0.731   0.128
1989-152  1989-06-01    1989  152  Thu  11    6.626   7.672   7.573   0.895   6.678   0.100   0.900   0.050   0.259   0.000   0.150   0.150   1.158   1.158   1.143   1.008   1.000   1.000   1.000   0.000   0.128  18.216   0.000   0.000   0.000   0.905  31.597  22.247   9.365  45.033   0.000  13.436  31.597   8.811   0.000   0.000   0.396   0.328   0.872   0.905
1989-153  1989-06-02    1989  153  Fri  12    7.909   9.201   9.201   1.186   8.015   0.100   1.000   0.050   0.264   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000   8.015   0.000   0.000   0.000   0.000   0.000   0.104  32.248  22.706   9.558  34.926   0.000   2.678  32.248  20.028   0.000   0.000   0.882   0.286   0.716   0.104
1989-154  1989-06-03    1989  154  Sat  13    8.333   9.707   9.565   1.108   8.457   0.100   0.887   0.050   0.269   0.000   0.150   0.150   1.165   1.165   1.148   1.015   1.000   1.000   1.000   0.000   0.104  20.028   0.000   0.000   0.000   0.661  32.900  23.165   9.751  45.285   0.000  12.385  32.900  10.779   0.000   0.000   0.465   0.322   0.850   0.661
1989-155  1989-06-04    1989  155  Sun  14    8.322   9.730   9.721   1.239   8.482   0.100   0.992   0.050   0.275   0.000   0.150   0.150   1.169   1.169   1.168   1.019   1.000   1.000   1.000   8.482   0.000   0.000   0.000   0.000   0.000   0.079  33.551  23.624   9.944  34.904   0.000   1.353  33.551  22.271   0.000   0.000   0.943   0.281   0.696   0.079
1989-156  1989-06-05    1989  156  Mon  15    6.898   8.061   7.924   0.898   7.026   0.100   0.868   0.050   0.280   0.000   0.150   0.150   1.169   1.169   1.149   1.019   1.000   1.000   1.000   0.000   0.079  22.271   0.000   0.000   0.000   0.983  34.203  24.082  10.137  49.171   0.000  14.969  34.203   9.114   0.000   0.000   0.378   0.329   0.878   0.983
1989-157  1989-06-06    1989  157  Tue  16    6.309   7.321   7.321   0.946   6.375   0.107   1.000   0.050   0.285   0.000   0.150   0.150   1.160   1.160   1.160   1.010   1.000   1.000   1.000   6.375   0.000   0.000   0.000   0.000   0.000   0.184  34.854  24.541  11.068  40.867   0.000   6.013  34.854  18.528   0.000   0.000   0.755   0.297   0.757   0.184
1989-158  1989-06-07    1989  158  Wed  17    6.570   7.604   7.527   0.909   6.618   0.100   0.922   0.050   0.291   0.000   0.150   0.150   1.157   1.157   1.146   1.007   1.000   1.000   1.000   0.000   0.184  18.528   0.000   0.000   0.000   1.108  35.506  25.000  10.523  51.684   0.000  16.179  35.506   8.821   0.000   0.000   0.353   0.332   0.886   1.108
1989-159  1989-06-08    1989  159  Thu  18    8.177   9.500   9.500   1.227   8.273   0.100   1.000   0.050   0.296   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000   8.273   0.000   0.000   0.000   0.000   0.000   0.146  36.157  25.458  10.716  41.077   0.000   4.919  36.157  20.539   0.000   0.000   0.807   0.293   0.740   0.146
1989-160  1989-06-09    1989  160  Fri  19    8.745  10.216  10.095   1.191   8.904   0.100   0.908   0.050   0.301   0.000   0.150   0.150   1.168   1.168   1.154   1.018   1.000   1.000   1.000   0.000   0.146  20.539   0.000   0.000   0.000   0.747  36.809  25.917  10.909  51.375   0.000  14.566  36.809  11.351   0.000   0.000   0.438   0.324   0.859   0.747
1989-161  1989-06-10    1989  161  Sat  20    6.252   7.275   7.275   0.938   6.337   0.109   1.000   0.050   0.307   0.000   0.150   0.150   1.164   1.164   1.164   1.014   1.000   1.000   1.000   6.337   0.000   0.000   0.000   0.000   0.000   0.167  37.460  26.376  12.103  43.352   0.000   5.892  37.460  20.484   0.000   0.000   0.777   0.295   0.750   0.167
