************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:20
Simulation start date: 2003-05-21
Simulation end date: 2003-09-18
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2003 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2003-141  2003-05-21    2003  141  Wed  0     9.285   1.393   0.856   0.856   0.000   0.344   0.615   0.050   0.200   0.000   0.150   0.150   1.167   0.150   0.092   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431  17.202  24.930   0.000   0.000   0.000   0.000  17.202  24.431   1.000   1.000   0.154   0.220   0.000
2003-142  2003-05-22    2003  142  Thu  1     8.313   1.247   0.152   0.152   0.000   0.350   0.122   0.050   0.205   0.000   0.150   0.150   1.167   0.150   0.018   0.000   0.000   1.000   1.000   0.000   0.000  41.632   0.000   0.000   0.000   5.695  25.082  17.660  26.028  41.480   0.000  16.398  25.082   1.262   0.000   0.000   0.071   0.356   0.977   5.695
2003-143  2003-05-23    2003  143  Fri  2     6.180   7.142   7.142   0.927   6.215   0.114   1.000   0.050   0.211   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000   6.215   4.320   0.000   0.000   4.320   0.000   0.362  25.734  18.119   8.718  32.963   0.000   7.229  25.734  10.890   0.000   0.000   0.601   0.310   0.806   0.362
2003-144  2003-05-24    2003  144  Sat  3     6.384   7.395   7.363   0.925   6.438   0.104   0.966   0.050   0.216   0.000   0.150   0.150   1.158   1.158   1.153   1.008   1.000   1.000   1.000   2.126   0.362  10.890   0.000   0.000   0.000   0.631  26.385  18.578   8.147  36.128   0.000   9.743  26.385   8.835   0.000   0.000   0.476   0.321   0.847   0.631
2003-145  2003-05-25    2003  145  Sun  4     6.958   8.097   8.087   1.034   7.053   0.100   0.991   0.050   0.221   0.000   0.150   0.150   1.164   1.164   1.162   1.014   1.000   1.000   1.000   9.178   0.000   0.000   0.000   0.000   0.000   0.067  27.037  19.036   8.013  27.410   0.000   0.373  27.037  18.663   0.000   0.000   0.980   0.278   0.684   0.067
2003-146  2003-05-26    2003  146  Mon  5     8.870  10.406  10.216   1.141   9.075   0.100   0.858   0.050   0.227   0.000   0.150   0.150   1.173   1.173   1.152   1.023   1.000   1.000   1.000   0.000   0.067  18.663   0.000   0.000   0.000   0.390  27.688  19.495   8.206  35.790   0.000   8.102  27.688  11.393   0.000   0.000   0.584   0.312   0.812   0.390
2003-147  2003-05-27    2003  147  Tue  6     9.441  11.106  11.058   1.368   9.690   0.100   0.966   0.050   0.232   0.000   0.150   0.150   1.176   1.176   1.171   1.026   1.000   1.000   1.000   9.690   0.000   0.000   0.000   0.000   0.000   0.000  28.339  19.954   8.399  24.343   0.000   0.000  24.343  19.954   3.997   0.141   1.000   0.259   0.613   0.023
2003-148  2003-05-28    2003  148  Wed  7     9.833   8.880   8.559   1.154   7.405   0.100   0.782   0.050   0.237   0.000   0.150   0.150   1.175   0.903   0.870   0.753   0.735   1.000   1.000   0.000   0.023  23.950   0.000   0.000   0.000   0.636  28.991  20.413   8.592  39.734   0.000  10.743  28.991   9.669   0.000   0.000   0.474   0.321   0.847   0.636
2003-149  2003-05-29    2003  149  Thu  8    11.002  13.081  13.066   1.635  11.431   0.100   0.991   0.050   0.243   0.000   0.150   0.150   1.189   1.189   1.188   1.039   1.000   1.000   1.000  11.431   0.000   0.000   0.000   0.000   0.000   0.000  29.642  20.871   8.786  26.032   0.000   0.000  26.032  20.871   3.610   0.122   1.000   0.261   0.622   0.027
2003-150  2003-05-30    2003  150  Fri  9    11.721   9.154   8.787   1.392   7.395   0.100   0.792   0.050   0.248   0.000   0.150   0.150   1.185   0.781   0.750   0.631   0.610   1.000   1.000   0.000   0.027  24.481   0.000   0.000   0.000   0.665  30.294  21.330   8.979  41.726   0.000  11.432  30.294   9.898   0.000   0.000   0.464   0.322   0.850   0.665
