************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:22
Simulation start date: 2007-05-21
Simulation end date: 2007-09-18
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2007 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2007-141  2007-05-21    2007  141  Mon  0     9.558   1.434   0.877   0.877   0.000   0.343   0.612   0.050   0.200   0.000   0.150   0.150   1.175   0.150   0.092   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431  17.202  24.811   0.000   0.000   0.000   0.000  17.202  24.431   1.000   1.000   0.154   0.220   0.000
2007-142  2007-05-22    2007  142  Tue  1     7.933   1.190   0.147   0.147   0.000   0.352   0.123   0.050   0.205   0.000   0.150   0.150   1.166   0.150   0.018   0.000   0.000   1.000   1.000   0.000   0.000  41.632   0.000   0.000   0.000   5.710  25.082  17.660  26.197  41.486   0.000  16.403  25.082   1.257   0.000   0.000   0.071   0.356   0.977   5.710
2007-143  2007-05-23    2007  143  Wed  2     9.442  11.059  11.059   1.416   9.643   0.100   1.000   0.050   0.211   0.000   0.150   0.150   1.171   1.171   1.171   1.021   1.000   1.000   1.000   9.643   0.000   0.000   0.000   0.000   0.000   0.000  25.734  18.119   7.627  24.716   0.000   0.000  24.716  18.119   1.017   0.040   1.000   0.271   0.660   0.047
2007-144  2007-05-24    2007  144  Thu  3     9.559   8.617   8.379   1.195   7.184   0.100   0.834   0.050   0.216   0.000   0.150   0.150   1.168   0.902   0.877   0.752   0.738   1.000   1.000   0.000   0.047  19.136   0.000   0.000   0.000   0.539  26.385  18.578   7.820  35.474   0.000   9.089  26.385   9.489   0.000   0.000   0.511   0.318   0.835   0.539
2007-145  2007-05-25    2007  145  Fri  4    10.400  12.298  12.271   1.533  10.738   0.100   0.983   0.050   0.221   0.000   0.150   0.150   1.182   1.182   1.180   1.032   1.000   1.000   1.000  10.738   0.000   0.000   0.000   0.000   0.000   0.000  27.037  19.036   8.013  22.664   0.000   0.000  22.664  19.036   4.373   0.162   1.000   0.256   0.604   0.020
2007-146  2007-05-26    2007  146  Sat  5     9.013   7.498   7.189   1.043   6.146   0.100   0.772   0.050   0.227   0.000   0.150   0.150   1.184   0.832   0.798   0.682   0.659   1.000   1.000   0.000   0.020  23.409   0.000   0.000   0.000   0.790  27.688  19.495   8.212  38.883   0.000  11.195  27.688   8.300   0.000   0.000   0.426   0.325   0.863   0.790
2007-147  2007-05-27    2007  147  Sun  6     7.166   8.300   8.300   1.075   7.225   0.100   1.000   0.050   0.232   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000   7.225   0.000   0.000   0.000   0.000   0.000   0.085  28.339  19.954   8.399  29.793   0.000   1.453  28.339  18.500   0.000   0.000   0.927   0.282   0.701   0.085
2007-148  2007-05-28    2007  148  Mon  7     7.715   8.947   8.801   1.011   7.790   0.100   0.874   0.050   0.237   0.000   0.150   0.150   1.160   1.160   1.141   1.010   1.000   1.000   1.000   0.000   0.085  18.500   0.000   0.000   0.000   0.592  28.991  20.413   8.592  39.407   0.000  10.416  28.991   9.996   0.000   0.000   0.490   0.320   0.842   0.592
2007-149  2007-05-29    2007  149  Tue  8     8.366   9.734   9.718   1.239   8.479   0.100   0.987   0.050   0.243   0.000   0.150   0.150   1.164   1.164   1.162   1.014   1.000   1.000   1.000   8.479   0.000   0.000   0.000   0.000   0.000   0.000  29.642  20.871   8.786  29.097   0.000   0.000  29.097  20.871   0.546   0.018   1.000   0.274   0.669   0.054
2007-150  2007-05-30    2007  150  Wed  9     8.865   8.734   8.524   1.120   7.404   0.100   0.842   0.050   0.248   0.000   0.150   0.150   1.166   0.985   0.962   0.835   0.822   1.000   1.000   0.000   0.054  21.417   0.000   0.000   0.000   0.703  30.294  21.330   8.979  41.989   0.000  11.695  30.294   9.635   0.000   0.000   0.452   0.323   0.854   0.703
2007-151  2007-05-31    2007  151  Thu  10    9.133  10.639  10.633   1.364   9.269   0.100   0.995   0.050   0.253   0.000   0.150   0.150   1.165   1.165   1.164   1.015   1.000   1.000   1.000   9.269   0.000   0.000   0.000   0.000   0.000   0.000  30.945  21.789   9.172  30.654   0.000   0.000  30.654  21.789   0.291   0.009   1.000   0.275   0.673   0.057
