************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:55
Simulation start date: 2003-11-08
Simulation end date: 2004-03-12
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2003 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2003-312  2003-11-08    2003  312  Sat  0     3.927   0.589   0.589   0.589   0.000   0.726   1.000   0.050   0.200   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.747  22.035   0.000   0.000   0.000   0.000   2.396   0.098   0.000   0.264   0.633   0.031
2003-313  2003-11-09    2003  313  Sun  1     4.462   0.669   0.669   0.669   0.000   0.723   1.000   0.050   0.222   0.000   0.150   0.150   1.163   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.632  21.366   0.000   0.000   0.000   0.000   3.065   0.113   0.000   0.250   0.580   0.014
2003-314  2003-11-10    2003  314  Mon  2     4.660   0.699   0.699   0.699   0.000   0.722   1.000   0.050   0.244   0.000   0.150   0.150   1.173   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.560  20.667   0.000   0.000   0.000   0.000   3.764   0.126   0.000   0.238   0.537   0.007
2003-315  2003-11-11    2003  315  Tue  3     3.472   0.521   0.521   0.521   0.000   0.729   1.000   0.050   0.267   0.000   0.150   0.150   1.159   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.752  20.146   0.000   0.000   0.000   0.000   4.285   0.132   0.000   0.229   0.503   0.004
2003-316  2003-11-12    2003  316  Wed  4     2.861   0.429   0.429   0.429   0.000   0.733   1.000   0.050   0.289   0.000   0.150   0.150   1.149   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.861  19.717   0.000   0.000   0.000   0.000   4.714   0.134   0.000   0.222   0.476   0.002
2003-317  2003-11-13    2003  317  Thu  5     2.684   0.403   0.403   0.403   0.000   0.734   1.000   0.050   0.311   0.000   0.150   0.150   1.152   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.890  19.314   0.000   0.000   0.000   0.000   5.116   0.135   0.000   0.216   0.452   0.001
2003-318  2003-11-14    2003  318  Fri  6     2.406   0.361   0.361   0.361   0.000   0.736   1.000   0.050   0.333   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.950  18.953   0.000   0.000   0.000   0.000   5.477   0.135   0.000   0.211   0.433   0.001
2003-319  2003-11-15    2003  319  Sat  7     2.706   0.406   0.406   0.406   0.000   0.734   1.000   0.050   0.356   0.000   0.150   0.150   1.150   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.869  18.547   0.000   0.000   0.000   0.000   5.883   0.135   0.000   0.206   0.415   0.001
2003-320  2003-11-16    2003  320  Sun  8     2.706   0.406   0.406   0.406   0.000   0.734   1.000   0.050   0.378   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.861  18.142   0.000   0.000   0.000   0.000   6.289   0.136   0.000   0.202   0.400   0.000
2003-321  2003-11-17    2003  321  Mon  9     2.774   0.416   0.416   0.416   0.000   0.733   1.000   0.050   0.400   0.000   0.150   0.150   1.173   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.833  17.725   0.000   0.000   0.000   0.000   6.705   0.137   0.000   0.198   0.386   0.000
