************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:56
Simulation start date: 2008-07-01
Simulation end date: 2008-10-29
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2008 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2008-183  2008-07-01    2008  183  Tue  0     5.151   0.773   0.514   0.514   0.000   0.369   0.665   0.050   0.200   0.000   0.150   0.150   1.156   0.150   0.100   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431  17.202  26.725   0.000   0.000   0.000   0.000  17.202  24.431   1.000   1.000   0.154   0.220   0.000
2008-184  2008-07-02    2008  184  Wed  1     5.419   0.813   0.107   0.107   0.000   0.367   0.132   0.050   0.205   0.000   0.150   0.150   1.154   0.150   0.020   0.000   0.000   1.000   1.000   0.000   0.000  41.632   0.000   0.000   0.000   5.824  25.082  17.660  27.318  41.525   0.000  16.443  25.082   1.217   0.000   0.000   0.069   0.356   0.978   5.824
2008-185  2008-07-03    2008  185  Thu  2     5.170   6.053   6.053   0.775   5.277   0.158   1.000   0.050   0.211   0.000   0.150   0.150   1.171   1.171   1.171   1.021   1.000   1.000   1.000   5.277   0.000   0.000   0.000   0.000   0.000   0.162  25.734  18.119  12.042  29.648   0.000   3.914  25.734  14.205   0.000   0.000   0.784   0.295   0.747   0.162
2008-186  2008-07-04    2008  186  Fri  3     4.418   5.184   5.184   0.663   4.521   0.193   1.000   0.050   0.216   0.000   0.150   0.150   1.173   1.173   1.173   1.023   1.000   1.000   1.000   0.000   0.162  14.205   0.000   0.000   0.000   1.136  26.385  18.578  15.065  38.507   0.000  12.122  26.385   6.456   0.000   0.000   0.348   0.332   0.888   1.136
2008-187  2008-07-05    2008  187  Sat  4     3.711   4.330   4.330   0.557   3.773   0.227   1.000   0.050   0.221   0.000   0.150   0.150   1.167   1.167   1.167   1.017   1.000   1.000   1.000   0.000   1.136   0.000   0.000  26.925   0.000  19.036  27.037  19.036  18.175  59.966  13.893  19.036  27.037   0.000   0.000   0.000   0.000   0.425   1.000  32.081
2008-188  2008-07-06    2008  188  Sun  5     3.074   3.569   3.569   0.461   3.107   0.257   1.000   0.050   0.227   0.000   0.150   0.150   1.161   1.161   1.161   1.011   1.000   1.000   1.000   3.107   0.000   0.000   0.000   0.000   0.000   0.556  27.688  19.495  21.111  37.361   0.000   9.673  27.688   9.822   0.000   0.000   0.504   0.319   0.838   0.556
2008-189  2008-07-07    2008  189  Mon  6     3.499   4.035   4.035   0.525   3.511   0.239   1.000   0.050   0.232   0.000   0.150   0.150   1.153   1.153   1.153   1.003   1.000   1.000   1.000   0.000   0.556   0.000   0.000  12.582   0.000   3.283  28.339  19.954  20.039  45.352   0.000  17.012  28.339   2.942   0.000   0.000   0.147   0.349   0.952   3.283
2008-190  2008-07-08    2008  190  Tue  7     4.413   5.121   5.121   0.662   4.459   0.195   1.000   0.050   0.237   0.000   0.150   0.150   1.161   1.161   1.161   1.011   1.000   1.000   1.000   4.459   0.000   0.000   0.000   0.000   0.000   0.348  28.991  20.413  16.768  36.947   0.000   7.956  28.991  12.456   0.000   0.000   0.610   0.310   0.803   0.348
2008-191  2008-07-09    2008  191  Wed  8     3.105   3.604   3.604   0.466   3.138   0.256   1.000   0.050   0.243   0.000   0.150   0.150   1.161   1.161   1.161   1.011   1.000   1.000   1.000   0.000   0.348   0.000   0.000  14.509   0.000   3.351  29.642  20.871  22.478  47.504   0.000  17.862  29.642   3.009   0.000   0.000   0.144   0.350   0.954   3.351
2008-192  2008-07-10    2008  192  Thu  9     5.089   5.872   5.872   0.763   5.109   0.165   1.000   0.050   0.248   0.000   0.150   0.150   1.154   1.154   1.154   1.004   1.000   1.000   1.000   5.109   0.000   0.000   0.000   0.000   0.000   0.325  30.294  21.330  14.825  38.281   0.000   7.988  30.294  13.342   0.000   0.000   0.626   0.308   0.798   0.325
