************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:57
Simulation start date: 2009-11-08
Simulation end date: 2010-03-13
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2009 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2009-312  2009-11-08    2009  312  Sun  0     3.637   0.545   0.545   0.545   0.000   0.728   1.000   0.050   0.200   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.790  12.479   0.000   0.000   0.000   0.000  11.952   0.489   0.000   0.216   0.454   0.001
2009-313  2009-11-09    2009  313  Mon  1     4.154   0.623   0.623   0.623   0.000   0.725   1.000   0.050   0.222   0.000   0.150   0.150   1.174   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.682  11.856   0.000   0.000   0.000   0.000  12.575   0.463   0.000   0.207   0.420   0.001
2009-314  2009-11-10    2009  314  Tue  2     3.955   0.593   0.593   0.593   0.000   0.726   1.000   0.050   0.244   0.000   0.150   0.150   1.164   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.686  11.263   0.000   0.000   0.000   0.000  13.168   0.441   0.000   0.200   0.392   0.000
2009-315  2009-11-11    2009  315  Wed  3     4.061   0.609   0.609   0.609   0.000   0.726   1.000   0.050   0.267   0.000   0.150   0.150   1.170   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.637  10.653   0.000   0.000   0.000   0.000  13.777   0.423   0.000   0.194   0.370   0.000
2009-316  2009-11-12    2009  316  Thu  4     2.991   0.449   0.449   0.449   0.000   0.732   1.000   0.050   0.289   0.000   0.150   0.150   1.159   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.833  10.205   0.000   0.000   0.000   0.000  14.226   0.403   0.000   0.189   0.352   0.000
2009-317  2009-11-13    2009  317  Fri  5     1.024   0.154   0.154   0.154   0.000   0.744   1.000   0.050   0.311   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  28.269  10.051   0.000   0.000   0.000   0.000  14.379   0.378   0.000   0.186   0.341   0.000
2009-318  2009-11-14    2009  318  Sat  6     2.002   0.300   0.300   0.300   0.000   0.738   1.000   0.050   0.333   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  30.049   9.751   0.000   0.000   0.000   0.000  14.680   0.361   0.000   0.183   0.329   0.000
2009-319  2009-11-15    2009  319  Sun  7     2.384   0.358   0.358   0.358   0.000   0.736   1.000   0.050   0.356   0.000   0.150   0.150   1.158   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.953   9.393   0.000   0.000   0.000   0.000  15.037   0.346   0.000   0.180   0.319   0.000
2009-320  2009-11-16    2009  320  Mon  8     3.227   0.484   0.484   0.484   0.000   0.731   1.000   0.050   0.378   0.000   0.150   0.150   1.158   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.716   8.909   0.000   0.000   0.000   0.000  15.521   0.336   0.000   0.177   0.308   0.000
2009-321  2009-11-17    2009  321  Tue  9     3.538   0.531   0.531   0.531   0.000   0.729   1.000   0.050   0.400   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.609   8.379   0.000   0.000   0.000   0.000  16.052   0.329   0.000   0.175   0.298   0.000
