************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:58
Simulation start date: 2013-07-01
Simulation end date: 2013-10-29
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2013 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2013-182  2013-07-01    2013  182  Mon  0     6.552   0.983   0.636   0.636   0.000   0.361   0.647   0.050   0.200   0.000   0.150   0.150   1.160   0.150   0.097   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431  17.202  26.117   0.000   0.000   0.000   0.000  17.202  24.431   1.000   1.000   0.154   0.220   0.000
2013-183  2013-07-02    2013  183  Tue  1     6.321   0.948   0.122   0.122   0.000   0.362   0.129   0.050   0.205   0.000   0.150   0.150   1.164   0.150   0.019   0.000   0.000   1.000   1.000   6.524   0.000   0.000   0.000  13.385   0.000   0.000  25.082  17.660  26.916  13.263   0.000   0.000  13.263  17.660  11.819   0.471   1.000   0.218   0.462   0.002
2013-184  2013-07-03    2013  184  Wed  2     3.819   4.292   4.130   0.411   3.719   0.228   0.718   0.050   0.211   0.000   0.150   0.150   1.162   1.124   1.081   0.974   0.962   1.000   1.000  10.243   0.000   0.000   0.000   0.000   0.000   0.000  25.734  18.119  17.415   9.133   0.000   0.000   9.133  18.119  16.600   0.645   1.000   0.197   0.382   0.000
2013-185  2013-07-04    2013  185  Thu  3     6.644   5.720   5.218   0.494   4.724   0.171   0.496   0.050   0.216   0.000   0.150   0.150   1.173   0.861   0.785   0.711   0.695   1.000   1.000   0.000   0.000  34.719   0.000   0.000   0.000   1.174  26.385  18.578  13.387  38.635   0.000  12.250  26.385   6.328   0.000   0.000   0.341   0.333   0.890   1.174
2013-186  2013-07-05    2013  186  Fri  4     5.123   6.030   6.030   0.768   5.261   0.159   1.000   0.050   0.221   0.000   0.150   0.150   1.177   1.177   1.177   1.027   1.000   1.000   1.000   5.261   0.000   0.000   0.000   0.000   0.000   0.173  27.037  19.036  12.726  31.431   0.000   4.394  27.037  14.642   0.000   0.000   0.769   0.296   0.752   0.173
2013-187  2013-07-06    2013  187  Sat  5     4.070   4.799   4.799   0.611   4.189   0.208   1.000   0.050   0.227   0.000   0.150   0.150   1.179   1.179   1.179   1.029   1.000   1.000   1.000   0.000   0.173  14.642   0.000   0.000   0.000   1.348  27.688  19.495  17.072  41.101   0.000  13.413  27.688   6.082   0.000   0.000   0.312   0.335   0.899   1.348
2013-188  2013-07-07    2013  188  Sun  6     4.515   5.277   5.277   0.677   4.599   0.189   1.000   0.050   0.232   0.000   0.150   0.150   1.169   1.169   1.169   1.019   1.000   1.000   1.000   4.599   0.000   0.000   0.000   0.000   0.000   0.242  28.339  19.954  15.869  34.477   0.000   6.137  28.339  13.817   0.000   0.000   0.692   0.302   0.777   0.242
2013-189  2013-07-08    2013  189  Mon  7     2.661   3.077   3.077   0.399   2.678   0.277   1.000   0.050   0.237   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000   0.000   0.242   0.000   0.000  11.606   0.000   1.264  28.991  20.413  23.794  42.763   0.000  13.772  28.991   6.641   0.000   0.000   0.325   0.334   0.895   1.264
2013-190  2013-07-09    2013  190  Tue  8     5.279   6.112   6.112   0.792   5.320   0.156   1.000   0.050   0.243   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000   5.320   0.000   0.000   0.000   0.000   0.000   0.210  29.642  20.871  13.662  35.387   0.000   5.745  29.642  15.127   0.000   0.000   0.725   0.300   0.766   0.210
2013-191  2013-07-10    2013  191  Wed  9     5.478   6.375   6.355   0.802   5.553   0.145   0.975   0.050   0.248   0.000   0.150   0.150   1.164   1.164   1.160   1.014   1.000   1.000   1.000  10.874   0.000   0.000   0.000   0.000   0.000   0.000  30.294  21.330  13.019  28.822   0.000   0.000  28.822  21.330   1.472   0.049   1.000   0.270   0.655   0.044
2013-192  2013-07-11    2013  192  Thu  10    6.132   4.943   4.889   0.866   4.024   0.202   0.941   0.050   0.253   0.000   0.150   0.150   1.160   0.806   0.797   0.656   0.650   1.000   1.000   0.000   0.044  22.802   0.000   0.000   0.000   1.616  30.945  21.789  18.551  46.735   0.000  15.789  30.945   5.999   0.000   0.000   0.275   0.338   0.911   1.616
2013-193  2013-07-12    2013  193  Fri  11    4.788   5.583   5.583   0.718   4.864   0.177   1.000   0.050   0.259   0.000   0.150   0.150   1.166   1.166   1.166   1.016   1.000   1.000   1.000   4.864   0.000   0.000   0.000   0.000   0.000   0.301  31.597  22.247  16.547  39.536   0.000   7.939  31.597  14.308   0.000   0.000   0.643   0.307   0.793   0.301
2013-194  2013-07-13    2013  194  Sat  12    5.874   6.831   6.811   0.861   5.950   0.127   0.977   0.050   0.264   0.000   0.150   0.150   1.163   1.163   1.159   1.013   1.000   1.000   1.000  10.814   0.000   0.000   0.000   0.000   0.000   0.063  32.248  22.706  12.116  32.424   0.000   0.176  32.248  22.530   0.000   0.000   0.992   0.277   0.680   0.063
2013-195  2013-07-14    2013  195  Sun  13    5.457   6.333   6.252   0.738   5.514   0.147   0.901   0.050   0.269   0.000   0.150   0.150   1.160   1.160   1.146   1.010   1.000   1.000   1.000   0.000   0.063  22.530   0.000   0.000   0.000   1.293  32.900  23.165  14.305  48.640   0.000  15.740  32.900   7.425   0.000   0.000   0.321   0.334   0.897   1.293
2013-196  2013-07-15    2013  196  Mon  14    5.101   5.954   5.954   0.765   5.189   0.162   1.000   0.050   0.275   0.000   0.150   0.150   1.167   1.167   1.167   1.017   1.000   1.000   1.000   5.189   0.000   0.000   0.000   0.000   0.000   0.270  33.551  23.624  16.093  41.393   0.000   7.841  33.551  15.782   0.000   0.000   0.668   0.305   0.785   0.270
2013-197  2013-07-16    2013  197  Tue  15    4.309   5.016   5.016   0.646   4.369   0.199   1.000   0.050   0.280   0.000   0.150   0.150   1.164   1.164   1.164   1.014   1.000   1.000   1.000   9.558   0.000   0.000   0.000   0.000   0.000   0.088  34.203  24.082  20.211  36.107   0.000   1.904  34.203  22.178   0.000   0.000   0.921   0.283   0.703   0.088
2013-198  2013-07-17    2013  198  Wed  16    4.595   5.302   5.281   0.668   4.613   0.188   0.969   0.050   0.285   0.000   0.150   0.150   1.154   1.154   1.149   1.004   1.000   1.000   1.000   0.000   0.088  22.178   0.000   0.000   0.000   1.712  34.854  24.541  19.411  52.917   0.000  18.063  34.854   6.478   0.000   0.000   0.264   0.339   0.915   1.712
2013-199  2013-07-18    2013  199  Thu  17    4.339   5.021   5.021   0.651   4.370   0.199   1.000   0.050   0.291   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000   4.370   0.000   0.000   0.000   0.000   0.000   0.410  35.506  25.000  20.960  46.184   0.000  10.678  35.506  14.321   0.000   0.000   0.573   0.313   0.815   0.410
