************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:53
Simulation start date: 2001-07-01
Simulation end date: 2001-10-29
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2001 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2001-182  2001-07-01    2001  182  Sun  0     4.479   0.672   0.453   0.453   0.000   0.373   0.674   0.050   0.200   0.000   0.150   0.150   1.153   0.150   0.101   0.000   0.000   1.000   1.000   4.644   0.000   0.000   0.000  15.265   0.000   0.000  24.431  17.202  27.017  14.812   0.000   0.000  14.812  17.202   9.618   0.394   1.000   0.228   0.497   0.003
2001-183  2001-07-02    2001  183  Mon  1     4.006   4.647   4.502   0.456   4.046   0.214   0.759   0.050   0.205   0.000   0.150   0.150   1.160   1.160   1.124   1.010   1.000   1.000   1.000   0.000   0.003   0.000   0.000  25.919   0.000   1.028  25.082  17.660  15.916  36.229   0.000  11.147  25.082   6.513   0.000   0.000   0.369   0.330   0.881   1.028
2001-184  2001-07-03    2001  184  Tue  2     4.211   4.935   4.935   0.632   4.304   0.203   1.000   0.050   0.211   0.000   0.150   0.150   1.172   1.172   1.172   1.022   1.000   1.000   1.000   4.304   0.000   0.000   0.000   0.000   0.000   0.188  25.734  18.119  15.451  30.266   0.000   4.532  25.734  13.587   0.000   0.000   0.750   0.298   0.758   0.188
2001-185  2001-07-04    2001  185  Wed  3     5.630   6.584   6.551   0.812   5.739   0.137   0.961   0.050   0.216   0.000   0.150   0.150   1.170   1.170   1.164   1.020   1.000   1.000   1.000  10.043   0.000   0.000   0.000   0.000   0.000   0.000  26.385  18.578  10.686  23.527   0.000   0.000  23.527  18.578   2.858   0.108   1.000   0.263   0.628   0.029
2001-186  2001-07-05    2001  186  Thu  4     5.762   4.967   4.891   0.789   4.102   0.201   0.913   0.050   0.221   0.000   0.150   0.150   1.154   0.862   0.849   0.712   0.709   1.000   1.000   0.000   0.029  21.436   0.000   0.000   0.000   1.327  27.037  19.036  16.133  40.072   0.000  13.035  27.037   6.001   0.000   0.000   0.315   0.335   0.898   1.327
2001-187  2001-07-06    2001  187  Fri  5     5.636   6.525   6.525   0.845   5.680   0.139   1.000   0.050   0.227   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000   5.680   0.000   0.000   0.000   0.000   0.000   0.174  27.688  19.495  11.407  32.220   0.000   4.532  27.688  14.963   0.000   0.000   0.768   0.296   0.753   0.174
2001-188  2001-07-07    2001  188  Sat  6     3.062   3.569   3.569   0.459   3.109   0.257   1.000   0.050   0.232   0.000   0.150   0.150   1.165   1.165   1.165   1.015   1.000   1.000   1.000   0.000   0.174  14.963   0.000   0.000   0.000   1.906  28.339  19.954  21.607  43.440   0.000  15.101  28.339   4.853   0.000   0.000   0.243   0.341   0.922   1.906
2001-189  2001-07-08    2001  189  Sun  7     4.863   5.612   5.612   0.729   4.882   0.176   1.000   0.050   0.237   0.000   0.150   0.150   1.154   1.154   1.154   1.004   1.000   1.000   1.000   4.882   0.000   0.000   0.000   0.000   0.000   0.279  28.991  20.413  15.082  35.922   0.000   6.931  28.991  13.481   0.000   0.000   0.660   0.305   0.787   0.279
2001-190  2001-07-09    2001  190  Mon  8     5.605   6.446   6.437   0.831   5.606   0.142   0.989   0.050   0.243   0.000   0.150   0.150   1.150   1.150   1.148   1.000   1.000   1.000   1.000  10.488   0.000   0.000   0.000   0.000   0.000   0.000  29.642  20.871  12.488  29.207   0.000   0.000  29.207  20.871   0.436   0.015   1.000   0.274   0.671   0.055
2001-191  2001-07-10    2001  191  Tue  9     4.862   4.064   4.064   0.729   3.335   0.237   1.000   0.050   0.248   0.000   0.150   0.150   1.163   0.836   0.836   0.686   0.677   1.000   1.000   0.000   0.055   0.000   0.000  21.392   0.000   1.953  30.294  21.330  21.319  46.535   0.000  16.241  30.294   5.089   0.000   0.000   0.239   0.342   0.923   1.953
2001-192  2001-07-11    2001  192  Wed  10    4.909   5.769   5.769   0.736   5.032   0.169   1.000   0.050   0.253   0.000   0.150   0.150   1.175   1.175   1.175   1.025   1.000   1.000   1.000   5.032   0.000   0.000   0.000   0.000   0.000   0.307  30.945  21.789  15.523  38.813   0.000   7.868  30.945  13.921   0.000   0.000   0.639   0.307   0.794   0.307
2001-193  2001-07-12    2001  193  Thu  11    5.940   6.997   6.972   0.866   6.106   0.120   0.972   0.050   0.259   0.000   0.150   0.150   1.178   1.178   1.174   1.028   1.000   1.000   1.000  11.139   0.000   0.000   0.000   0.000   0.000   0.000  31.597  22.247  11.247  31.535   0.000   0.000  31.535  22.247   0.062   0.002   1.000   0.276   0.677   0.060
2001-194  2001-07-13    2001  194  Fri  12    4.412   3.461   3.461   0.662   2.799   0.262   1.000   0.050   0.264   0.000   0.150   0.150   1.156   0.784   0.784   0.634   0.631   1.000   1.000   0.000   0.060  22.310   0.000   0.000   0.000   2.389  32.248  22.706  24.999  50.383   0.000  18.135  32.248   4.571   0.000   0.000   0.201   0.345   0.935   2.389
2001-195  2001-07-14    2001  195  Sat  13    2.600   3.014   3.014   0.390   2.624   0.279   1.000   0.050   0.269   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000   0.000   2.389   0.000   0.000  21.414   0.000  23.165  32.900  23.165  27.248  66.394  10.330  23.165  32.900   0.000   0.000   0.000   0.000   0.400   1.000  32.081
2001-196  2001-07-15    2001  196  Sun  14    3.550   4.135   4.135   0.533   3.603   0.235   1.000   0.050   0.275   0.000   0.150   0.150   1.165   1.165   1.165   1.015   1.000   1.000   1.000   3.603  13.006   0.000   0.000  13.006   0.000   2.218  33.551  23.624  23.328  52.100   0.000  18.549  33.551   5.074   0.000   0.000   0.215   0.344   0.931   2.218
2001-197  2001-07-16    2001  197  Mon  15    3.214   3.735   3.735   0.482   3.253   0.251   1.000   0.050   0.280   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000   6.856   0.000   0.000   0.000   0.000   0.000   0.556  34.203  24.082  25.403  46.147   0.000  11.944  34.203  12.138   0.000   0.000   0.504   0.319   0.838   0.556
2001-198  2001-07-17    2001  198  Tue  16    4.245   4.888   4.888   0.637   4.251   0.204   1.000   0.050   0.285   0.000   0.150   0.150   1.151   1.151   1.151   1.001   1.000   1.000   1.000  11.107   0.000   0.000   0.000   0.000   0.000   0.179  34.854  24.541  21.125  40.704   0.000   5.849  34.854  18.692   0.000   0.000   0.762   0.297   0.754   0.179
2001-199  2001-07-18    2001  199  Wed  17    5.127   5.901   5.889   0.758   5.132   0.164   0.985   0.050   0.291   0.000   0.150   0.150   1.151   1.151   1.149   1.001   1.000   1.000   1.000   0.000   0.179  18.692   0.000   0.000   0.000   1.523  35.506  25.000  17.255  53.327   0.000  17.821  35.506   7.178   0.000   0.000   0.287   0.337   0.907   1.523
2001-200  2001-07-19    2001  200  Thu  18    5.446   6.293   6.293   0.817   5.477   0.148   1.000   0.050   0.296   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000   5.477   0.000   0.000   0.000   0.000   0.000   0.315  36.157  25.458  15.888  45.510   0.000   9.353  36.157  16.105   0.000   0.000   0.633   0.308   0.796   0.315
2001-201  2001-07-20    2001  201  Fri  19    3.320   3.873   3.873   0.498   3.375   0.245   1.000   0.050   0.301   0.000   0.150   0.150   1.167   1.167   1.167   1.017   1.000   1.000   1.000   0.000   0.315   0.000   0.000  13.235   0.000   1.327  36.809  25.917  26.737  54.557   0.000  17.748  36.809   8.169   0.000   0.000   0.315   0.335   0.898   1.327
2001-202  2001-07-21    2001  202  Sat  20    2.359   2.729   2.729   0.354   2.375   0.291   1.000   0.050   0.307   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000   0.000   1.327   0.000   0.000  16.605   0.000  26.376  37.460  26.376  32.292  67.106   3.270  26.376  37.460   0.000   0.000   0.000   0.000   0.373   1.000  32.081
2001-203  2001-07-22    2001  203  Sun  21    3.448   3.998   3.998   0.517   3.480   0.240   1.000   0.050   0.312   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000   3.480   0.000   0.000   0.000   0.000   0.000   0.000  38.112  26.834  27.121  36.732   0.000   0.000  36.732  26.834   1.379   0.036   1.000   0.272   0.661   0.048
2001-204  2001-07-23    2001  204  Mon  22    4.246   4.936   4.901   0.602   4.299   0.203   0.946   0.050   0.317   0.000   0.150   0.150   1.162   1.162   1.154   1.012   1.000   1.000   1.000   0.000   0.048  28.214   0.000   0.000   0.000   2.154  38.763  27.293  23.274  60.045   0.000  21.282  38.763   6.011   0.000   0.000   0.220   0.343   0.929   2.154
