ID,Crop_Type,Year,Season,Planting_Date,Irrig_Crit_Source,Irrig_Crit,ETref,ETc,ETcadj,E,T,DP,K,Rain,Runoff,Irrig,IrrLoss,Gross_Irrig,Num_Irrig,Mean_Irrig,Veff_ini,Veff_end,theta0
2,Wheat,1989,125,1989-11-08,mad,0.5,391.005,275.846,275.846,14.89,260.957,51.297,0.001,87.927,0.0,223.894,0.0,291.062,3,74.631,21.624,57.968,0.202
4,Rice,1991,120,1991-07-01,madDs,0.75,624.733,649.863,642.76,278.178,364.583,269.58,2.231,270.274,0.0,687.196,0.0,893.355,22,31.236,0.0,45.781,0.23
4,Fallow,1991,10,1991-10-29,NaN,0.0,45.254,6.995,6.995,6.995,0.0,0.0,0.004,7.15,0.0,0.0,0.0,0.0,0,,76.121,76.276,0.23
4,Wheat,1991,125,1991-11-08,mad,0.5,391.897,265.361,265.361,8.978,256.383,0.0,0.0,64.188,0.0,150.906,0.0,196.178,2,75.453,15.224,16.779,0.168
3,Rice,1990,120,1990-07-01,madDs,0.75,523.97,554.409,553.084,242.84,310.244,423.854,3.745,426.05,0.0,601.679,0.0,782.183,20,30.084,0.0,50.79,0.239
3,Fallow,1990,10,1990-10-29,NaN,0.0,46.564,1.026,1.026,1.026,0.0,0.0,0.007,1.06,0.0,0.0,0.0,0.0,0,,85.121,85.156,0.239
3,Wheat,1990,125,1990-11-08,mad,0.5,388.595,277.21,277.21,17.843,259.367,18.394,0.0,57.544,0.0,224.051,0.0,291.266,3,74.684,17.024,53.635,0.199
6,Rice,1993,120,1993-07-01,madDs,0.75,577.185,606.859,602.907,265.275,337.631,456.367,4.56,459.95,0.0,648.466,0.0,843.006,20,32.423,0.0,49.806,0.237
6,Fallow,1993,10,1993-10-29,NaN,0.0,42.459,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0,,83.121,83.121,0.237
6,Wheat,1993,125,1993-11-08,mad,0.5,432.073,277.707,277.707,11.386,266.32,0.0,0.0,48.597,0.0,146.72,0.0,190.737,2,73.36,16.624,0.0,0.154
10,Rice,1997,120,1997-07-01,madDs,0.75,519.404,549.906,547.663,240.728,306.935,506.685,4.416,576.578,0.0,559.457,0.0,727.294,18,31.081,0.0,82.485,0.291
10,Fallow,1997,10,1997-10-29,NaN,0.0,35.488,0.0,0.0,0.0,0.0,15.109,0.068,0.141,0.0,0.0,0.0,0.0,0,,137.121,122.294,0.276
10,Wheat,1997,125,1997-11-08,mad,0.5,335.59,262.055,262.055,33.371,228.683,31.265,0.002,123.147,0.0,150.493,0.0,195.641,2,75.247,24.424,56.689,0.201
11,Rice,1998,120,1998-07-01,madDs,0.75,522.726,557.099,555.812,250.53,305.282,556.044,5.065,628.91,0.0,547.486,0.0,711.732,18,30.416,0.0,64.541,0.261
11,Fallow,1998,10,1998-10-29,NaN,0.0,38.701,0.473,0.473,0.473,0.0,0.0,0.027,2.3,0.0,0.0,0.0,0.0,0,,107.121,108.948,0.263
11,Wheat,1998,125,1998-11-08,mad,0.5,380.795,236.255,236.255,7.732,228.523,3.179,0.001,43.576,0.0,147.088,0.0,191.215,2,73.544,21.824,22.258,0.172
9,Rice,1996,120,1996-07-01,madDs,0.75,514.334,540.375,538.29,231.157,307.133,448.908,3.718,518.91,0.0,513.732,0.0,667.852,17,30.22,0.0,45.948,0.23
9,Fallow,1996,10,1996-10-29,NaN,0.0,50.114,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0,,76.121,76.121,0.23
9,Wheat,1996,125,1996-11-08,mad,0.5,452.03,321.682,321.682,11.029,310.653,0.0,0.0,14.259,0.0,213.407,0.0,277.428,3,71.136,15.224,0.0,0.154
13,Rice,2000,120,2000-07-01,madDs,0.75,568.723,606.208,604.065,257.869,346.196,245.636,2.285,245.35,0.0,661.248,0.0,859.622,22,30.057,0.0,56.896,0.249
13,Fallow,2000,10,2000-10-29,NaN,0.0,41.18,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0,,95.121,95.121,0.249
13,Wheat,2000,125,2000-11-08,mad,0.5,442.431,317.298,317.298,9.136,308.163,0.0,0.0,15.22,0.0,220.103,0.0,286.133,3,73.368,19.024,0.0,0.154
12,Rice,1999,120,1999-07-01,madDs,0.75,576.113,613.183,609.291,272.126,337.165,282.935,2.551,258.068,0.0,696.839,0.0,905.891,23,30.297,0.0,63.33,0.259
12,Fallow,1999,10,1999-10-29,NaN,0.0,47.134,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0,,105.121,105.121,0.259
12,Wheat,1999,125,1999-11-08,mad,0.5,410.713,258.262,258.262,8.865,249.397,38.431,0.001,78.828,0.0,147.131,0.0,191.271,2,73.566,21.024,0.0,0.154
14,Rice,2001,120,2001-07-01,madDs,0.75,576.117,612.171,609.856,254.079,355.776,284.299,2.474,300.27,0.0,661.314,0.0,859.708,20,33.066,0.0,67.429,0.266
14,Fallow,2001,10,2001-10-29,NaN,0.0,45.197,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0,,112.121,112.121,0.266
14,Wheat,2001,125,2001-11-08,mad,0.5,387.035,254.932,254.932,11.25,243.682,12.627,0.001,69.973,0.0,151.139,0.0,196.481,2,75.57,22.424,28.019,0.177
16,Rice,2003,120,2003-07-01,madDs,0.75,514.506,541.258,538.51,226.35,312.161,495.954,4.58,588.84,0.0,512.706,0.0,666.517,14,36.622,0.0,67.707,0.267
16,Fallow,2003,10,2003-10-29,NaN,0.0,44.095,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0,,113.121,113.121,0.267
16,Wheat,2003,125,2003-11-08,mad,0.5,389.972,249.159,249.159,7.746,241.413,14.973,0.001,55.155,0.0,150.502,0.0,195.653,2,75.251,22.624,15.796,0.167
15,Rice,2002,120,2002-07-01,madDs,0.75,588.447,625.476,621.543,306.826,314.717,268.393,2.219,228.62,0.0,730.104,0.0,949.136,25,29.204,0.0,69.525,0.27
15,Fallow,2002,10,2002-10-29,NaN,0.0,38.593,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0,,116.121,116.121,0.27
15,Wheat,2002,125,2002-11-08,mad,0.5,374.087,241.07,241.07,7.482,233.588,0.0,0.001,78.307,0.0,76.297,0.0,99.186,1,76.297,23.224,0.0,0.154
17,Rice,2004,120,2004-07-01,madDs,0.75,571.168,605.596,601.035,274.116,326.919,334.659,2.769,345.479,0.0,658.784,0.0,856.419,22,29.945,0.0,69.342,0.269
17,Fallow,2004,10,2004-10-29,NaN,0.0,45.984,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0,,115.121,115.121,0.269
17,Wheat,2004,125,2004-11-08,mad,0.5,366.914,246.012,246.012,9.115,236.897,0.0,0.001,84.363,0.0,149.505,0.0,194.357,2,74.753,23.024,61.571,0.205
18,Rice,2005,120,2005-07-01,madDs,0.75,541.31,570.922,568.476,249.404,319.072,343.44,3.309,392.31,0.0,567.162,0.0,737.31,18,31.509,0.0,47.556,0.233
18,Fallow,2005,10,2005-10-29,NaN,0.0,44.822,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0,,79.121,79.121,0.233
18,Wheat,2005,125,2005-11-08,mad,0.5,440.047,294.814,294.814,6.185,288.629,0.0,0.0,28.132,0.0,224.534,0.0,291.895,3,74.845,15.824,24.269,0.174
19,Rice,2006,120,2006-07-01,madDs,0.75,588.566,627.288,621.434,261.037,360.397,236.8,2.129,234.42,0.0,667.044,0.0,867.158,21,31.764,0.0,43.837,0.227
19,Fallow,2006,10,2006-10-29,NaN,0.0,41.661,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0,,73.121,73.121,0.227
19,Wheat,2006,125,2006-11-08,mad,0.5,406.966,296.177,296.177,10.59,285.587,44.574,0.0,114.298,0.0,224.225,0.0,291.492,3,74.742,14.624,64.151,0.207
20,Rice,2007,120,2007-07-01,madDs,0.75,618.02,654.276,647.032,271.123,375.909,287.165,2.708,312.17,0.0,668.036,0.0,868.447,21,31.811,0.0,46.604,0.232
20,Fallow,2007,10,2007-10-29,NaN,0.0,45.265,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0,,78.121,78.121,0.232
20,Wheat,2007,125,2007-11-08,mad,0.5,420.068,309.792,309.792,9.494,300.298,0.0,0.0,9.208,0.0,228.073,0.0,296.495,3,76.024,15.624,0.0,0.154
21,Rice,2008,120,2008-07-01,madDs,0.75,532.953,557.382,555.549,233.649,321.9,453.654,3.868,496.83,0.0,560.784,0.0,729.02,18,31.155,0.0,48.925,0.235
21,Fallow,2008,10,2008-10-29,NaN,0.0,48.458,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0,,81.121,81.121,0.235
21,Wheat,2008,125,2008-11-08,mad,0.5,428.843,281.134,281.134,10.477,270.657,0.0,0.0,4.536,0.0,223.71,0.0,290.823,3,74.57,16.224,14.736,0.166
22,Rice,2009,120,2009-07-01,madDs,0.75,589.149,613.466,607.32,272.672,334.648,237.058,1.962,245.42,0.0,637.286,0.0,828.472,21,30.347,0.0,38.841,0.219
22,Fallow,2009,10,2009-10-29,NaN,0.0,45.254,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0,,65.121,65.121,0.219
22,Wheat,2009,125,2009-11-08,mad,0.5,401.616,265.173,265.173,11.296,253.877,0.0,0.0,17.144,0.0,226.073,0.0,293.895,3,75.358,13.024,43.115,0.19
23,Rice,2010,120,2010-07-01,madDs,0.75,499.671,516.696,513.944,226.963,286.981,654.704,6.125,740.597,0.0,470.624,0.0,611.812,15,31.375,0.0,43.202,0.226
23,Fallow,2010,10,2010-10-29,NaN,0.0,41.004,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0,,72.121,72.121,0.226
23,Wheat,2010,125,2010-11-08,mad,0.5,360.334,248.88,248.88,12.618,236.262,15.887,0.0,54.105,0.0,150.059,0.0,195.077,2,75.03,14.424,4.685,0.158
24,Rice,2011,120,2011-07-01,madDs,0.75,539.61,568.988,566.483,241.643,324.84,386.088,3.285,480.06,0.0,517.994,0.0,673.392,16,32.375,0.0,45.909,0.23
24,Fallow,2011,10,2011-10-29,NaN,0.0,44.968,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0,,76.121,76.121,0.23
24,Wheat,2011,125,2011-11-08,mad,0.5,394.412,265.84,265.84,10.052,255.788,0.0,0.0,10.471,0.0,220.363,0.0,286.472,3,73.454,15.224,29.424,0.178
26,Rice,2013,120,2013-07-01,madDs,0.75,514.047,531.386,528.668,226.199,302.469,390.133,3.387,450.23,0.0,525.766,0.0,683.495,16,32.86,0.0,57.831,0.25
26,Fallow,2013,10,2013-10-29,NaN,0.0,40.711,0.004,0.004,0.004,0.0,0.0,0.014,0.02,0.0,0.0,0.0,0.0,0,,96.121,96.137,0.25
26,Wheat,2013,125,2013-11-08,mad,0.5,359.845,237.312,237.312,12.547,224.765,22.22,0.0,111.399,0.0,148.538,0.0,193.1,2,74.269,19.224,70.358,0.213
29,Rice,2016,120,2016-07-01,madDs,0.75,544.777,572.808,571.163,243.158,328.005,167.472,1.572,209.88,0.0,584.527,0.0,759.885,19,30.765,0.0,55.772,0.247
29,Fallow,2016,10,2016-10-29,NaN,0.0,44.181,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0,,93.121,93.121,0.247
29,Wheat,2016,125,2016-11-08,mad,0.5,419.537,264.453,264.453,7.308,257.145,23.661,0.0,73.201,0.0,147.534,0.0,191.795,2,73.767,18.624,8.337,0.161
31,Rice,2018,120,2018-07-01,madDs,0.75,512.665,541.939,540.11,238.871,301.239,430.772,3.764,501.7,0.0,533.339,0.0,693.34,17,31.373,0.0,64.156,0.261
31,Fallow,2018,10,2018-10-29,NaN,0.0,41.606,0.008,0.008,0.008,0.0,0.0,0.026,0.009,0.0,0.0,0.0,0.0,0,,107.121,107.122,0.261
31,Wheat,2018,125,2018-11-08,mad,0.5,347.483,231.797,231.797,8.772,223.025,13.976,0.001,43.054,0.0,150.221,0.0,195.288,2,75.111,21.424,20.445,0.171
25,Rice,2012,120,2012-07-01,madDs,0.75,532.52,555.209,552.776,248.127,304.648,340.545,2.913,427.72,0.0,516.517,0.0,671.472,18,28.695,0.0,51.675,0.24
25,Fallow,2012,10,2012-10-29,NaN,0.0,39.322,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0,,86.121,86.121,0.24
25,Wheat,2012,125,2012-11-08,mad,0.5,365.706,238.961,238.961,6.688,232.273,11.031,0.0,109.395,0.0,73.637,0.0,95.728,1,73.637,17.224,0.0,0.154
28,Rice,2015,120,2015-07-01,madDs,0.75,563.969,592.924,587.93,238.709,349.221,300.008,2.973,266.26,0.0,665.839,0.0,865.591,20,33.292,0.0,44.779,0.229
28,Fallow,2015,10,2015-10-29,NaN,0.0,37.065,0.689,0.689,0.689,0.0,0.0,0.004,1.168,0.0,0.0,0.0,0.0,0,,75.121,75.6,0.229
28,Wheat,2015,125,2015-11-08,mad,0.5,399.108,274.47,274.47,10.24,264.231,0.0,0.0,17.266,0.0,226.275,0.0,294.157,3,75.425,15.024,36.251,0.184
27,Rice,2014,120,2014-07-01,madDs,0.75,588.127,626.886,622.594,267.984,354.61,205.499,1.701,151.85,0.0,744.21,0.0,967.473,24,31.009,0.0,68.471,0.268
27,Fallow,2014,10,2014-10-29,NaN,0.0,50.106,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0,,114.121,114.121,0.268
27,Wheat,2014,125,2014-11-08,mad,0.5,371.471,238.968,238.968,12.326,226.642,0.0,0.001,82.821,0.0,148.934,0.0,193.614,2,74.467,22.824,65.955,0.209
30,Rice,2017,120,2017-07-01,madDs,0.75,563.305,591.437,589.046,251.932,337.114,268.093,2.225,272.24,0.0,641.821,0.0,834.367,20,32.091,0.0,56.922,0.249
30,Fallow,2017,10,2017-10-29,NaN,0.0,35.967,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0,,95.121,95.121,0.249
30,Wheat,2017,125,2017-11-08,mad,0.5,428.839,294.667,294.667,8.545,286.123,0.0,0.0,0.0,0.0,224.03,0.0,291.238,3,74.677,19.024,0.0,0.154
