************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:03:00
Simulation start date: 2017-11-08
Simulation end date: 2018-03-13
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2017 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2017-312  2017-11-08    2017  312  Wed  0     2.969   0.445   0.445   0.445   0.000   0.732   1.000   0.050   0.200   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.888  18.579   0.000   0.000   0.000   0.000   5.852   0.240   0.000   0.247   0.568   0.011
2017-313  2017-11-09    2017  313  Thu  1     3.152   0.473   0.473   0.473   0.000   0.731   1.000   0.050   0.222   0.000   0.150   0.150   1.155   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.845  18.106   0.000   0.000   0.000   0.000   6.325   0.233   0.000   0.235   0.525   0.005
2017-314  2017-11-10    2017  314  Fri  2     3.234   0.485   0.485   0.485   0.000   0.731   1.000   0.050   0.244   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.815  17.621   0.000   0.000   0.000   0.000   6.810   0.228   0.000   0.226   0.490   0.003
2017-315  2017-11-11    2017  315  Sat  3     3.110   0.467   0.467   0.467   0.000   0.731   1.000   0.050   0.267   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.823  17.154   0.000   0.000   0.000   0.000   7.276   0.223   0.000   0.218   0.461   0.002
2017-316  2017-11-12    2017  316  Sun  4     3.202   0.480   0.480   0.480   0.000   0.731   1.000   0.050   0.289   0.000   0.150   0.150   1.160   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.789  16.674   0.000   0.000   0.000   0.000   7.757   0.220   0.000   0.212   0.436   0.001
2017-317  2017-11-13    2017  317  Mon  5     2.839   0.426   0.426   0.426   0.000   0.733   1.000   0.050   0.311   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.855  16.248   0.000   0.000   0.000   0.000   8.182   0.215   0.000   0.206   0.416   0.001
2017-318  2017-11-14    2017  318  Tue  6     3.982   0.597   0.597   0.597   0.000   0.726   1.000   0.050   0.333   0.000   0.150   0.150   1.176   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.565  15.651   0.000   0.000   0.000   0.000   8.780   0.216   0.000   0.201   0.396   0.000
2017-319  2017-11-15    2017  319  Wed  7     3.301   0.495   0.495   0.495   0.000   0.730   1.000   0.050   0.356   0.000   0.150   0.150   1.164   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.714  15.156   0.000   0.000   0.000   0.000   9.275   0.214   0.000   0.197   0.380   0.000
2017-320  2017-11-16    2017  320  Thu  8     2.589   0.388   0.388   0.388   0.000   0.734   1.000   0.050   0.378   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.893  14.767   0.000   0.000   0.000   0.000   9.663   0.209   0.000   0.193   0.366   0.000
2017-321  2017-11-17    2017  321  Fri  9     3.073   0.461   0.461   0.461   0.000   0.732   1.000   0.050   0.400   0.000   0.150   0.150   1.164   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.745  14.306   0.000   0.000   0.000   0.000  10.124   0.207   0.000   0.190   0.354   0.000
2017-322  2017-11-18    2017  322  Sat  10    3.591   0.539   0.539   0.539   0.000   0.728   1.000   0.050   0.422   0.000   0.150   0.150   1.170   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  37.570  13.768   0.000   0.000   0.000   0.000  10.663   0.207   0.000   0.186   0.342   0.000
2017-323  2017-11-19    2017  323  Sun  11    3.860   0.579   0.579   0.579   0.000   0.727   1.000   0.050   0.444   0.000   0.150   0.150   1.177   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  39.460  13.189   0.000   0.000   0.000   0.000  11.242   0.207   0.000   0.184   0.331   0.000
2017-324  2017-11-20    2017  324  Mon  12    3.949   0.592   0.592   0.592   0.000   0.726   1.000   0.050   0.467   0.000   0.150   0.150   1.189   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  41.403  12.596   0.000   0.000   0.000   0.000  11.834   0.208   0.000   0.181   0.321   0.000
2017-325  2017-11-21    2017  325  Tue  13    3.851   0.578   0.578   0.578   0.000   0.727   1.000   0.050   0.489   0.000   0.150   0.150   1.181   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  59.719   0.000  43.410  12.019   0.000   0.000   0.000   0.000  12.412   0.208   0.000   0.178   0.312   0.000
2017-326  2017-11-22    2017  326  Wed  14    4.310   0.646   0.646   0.646   0.000   0.724   1.000   0.050   0.511   0.000   0.150   0.150   1.192   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  62.434   0.000  45.211  11.372   0.000   0.000   0.000   0.000  13.058   0.209   0.000   0.176   0.303   0.000
