************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:53
Simulation start date: 2003-07-01
Simulation end date: 2003-10-29
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2003 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2003-182  2003-07-01    2003  182  Tue  0     6.432   0.965   0.626   0.626   0.000   0.361   0.649   0.050   0.200   0.000   0.150   0.150   1.157   0.150   0.097   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431  17.202  26.169   0.000   0.000   0.000   0.000  17.202  24.431   1.000   1.000   0.154   0.220   0.000
2003-183  2003-07-02    2003  183  Wed  1     6.626   0.994   0.127   0.127   0.000   0.360   0.128   0.050   0.205   0.000   0.150   0.150   1.175   0.150   0.019   0.000   0.000   1.000   1.000   0.000   0.000  41.632   0.000   0.000   0.000   5.767  25.082  17.660  26.780  41.505   0.000  16.423  25.082   1.237   0.000   0.000   0.070   0.356   0.977   5.767
2003-184  2003-07-03    2003  184  Thu  2     6.686   7.792   7.792   1.003   6.790   0.100   1.000   0.050   0.211   0.000   0.150   0.150   1.166   1.166   1.166   1.016   1.000   1.000   1.000   6.790   0.000   0.000   0.000   0.000   0.000   0.106  25.734  18.119   7.627  27.946   0.000   2.212  25.734  15.907   0.000   0.000   0.878   0.287   0.717   0.106
2003-185  2003-07-04    2003  185  Fri  3     6.825   8.060   7.946   0.910   7.036   0.100   0.889   0.050   0.216   0.000   0.150   0.150   1.181   1.181   1.164   1.031   1.000   1.000   1.000   0.000   0.106   0.000   0.000  27.549   0.000  18.578  26.385  18.578   7.820  47.442   2.480  18.578  26.385   0.000   0.000   0.000   0.000   0.374   1.000  32.081
2003-186  2003-07-05    2003  186  Sat  4     2.998   3.536   3.536   0.450   3.086   0.259   1.000   0.050   0.221   0.000   0.150   0.150   1.179   1.179   1.179   1.029   1.000   1.000   1.000   3.086   0.000   0.000   0.000   0.000   0.000   0.000  27.037  19.036  20.720  25.329   0.000   0.000  25.329  19.036   1.708   0.063   1.000   0.268   0.649   0.040
2003-187  2003-07-06    2003  187  Sun  5     2.823   3.291   3.291   0.423   2.868   0.268   1.000   0.050   0.227   0.000   0.150   0.150   1.166   1.166   1.166   1.016   1.000   1.000   1.000   0.000   0.040   0.000   0.000  20.471   0.000   1.941  27.688  19.495  22.023  42.509   0.000  14.821  27.688   4.674   0.000   0.000   0.240   0.341   0.923   1.941
2003-188  2003-07-07    2003  188  Mon  6     3.673   4.224   4.224   0.551   3.673   0.231   1.000   0.050   0.232   0.000   0.150   0.150   1.150   1.150   1.150   1.000   1.000   1.000   1.000   3.673   0.000   0.000   0.000   0.000   0.000   0.366  28.339  19.954  19.405  36.344   0.000   8.004  28.339  11.950   0.000   0.000   0.599   0.311   0.807   0.366
2003-189  2003-07-08    2003  189  Tue  7     4.336   5.006   5.006   0.650   4.356   0.200   1.000   0.050   0.237   0.000   0.150   0.150   1.155   1.155   1.155   1.005   1.000   1.000   1.000   8.029   0.000   0.000   0.000   0.000   0.000   0.095  28.991  20.413  17.163  30.972   0.000   1.981  28.991  18.432   0.000   0.000   0.903   0.284   0.709   0.095
2003-190  2003-07-09    2003  190  Wed  8     4.355   5.045   5.036   0.644   4.392   0.198   0.986   0.050   0.243   0.000   0.150   0.150   1.159   1.159   1.156   1.009   1.000   1.000   1.000   0.000   0.095   0.000   0.000  20.453   0.000   2.378  29.642  20.871  17.412  46.294   0.000  16.651  29.642   4.220   0.000   0.000   0.202   0.345   0.935   2.378
2003-191  2003-07-10    2003  191  Thu  9     2.432   2.874   2.874   0.365   2.509   0.285   1.000   0.050   0.248   0.000   0.150   0.150   1.181   1.181   1.181   1.031   1.000   1.000   1.000   2.509   0.000   0.000   0.000   0.000   0.000   0.576  30.294  21.330  25.594  41.043   0.000  10.749  30.294  10.581   0.000   0.000   0.496   0.319   0.840   0.576
