************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:52
Simulation start date: 1989-11-08
Simulation end date: 1990-03-13
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1989 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1989-312  1989-11-08    1989  312  Wed  0     4.608   0.691   0.691   0.691   0.000   0.722   1.000   0.050   0.200   0.000   0.150   0.150   1.195   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.648  20.933   0.000   0.000   0.000   0.000   3.498   0.143   0.000   0.259   0.612   0.023
1989-313  1989-11-09    1989  313  Thu  1     4.337   0.651   0.651   0.651   0.000   0.724   1.000   0.050   0.222   0.000   0.150   0.150   1.183   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.653  20.283   0.000   0.000   0.000   0.000   4.148   0.153   0.000   0.245   0.562   0.010
1989-314  1989-11-10    1989  314  Fri  2     4.471   0.671   0.671   0.671   0.000   0.723   1.000   0.050   0.244   0.000   0.150   0.150   1.177   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.594  19.612   0.000   0.000   0.000   0.000   4.819   0.161   0.000   0.234   0.521   0.005
1989-315  1989-11-11    1989  315  Sat  3     4.627   0.694   0.694   0.694   0.000   0.722   1.000   0.050   0.267   0.000   0.150   0.150   1.174   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.526  18.918   0.000   0.000   0.000   0.000   5.513   0.169   0.000   0.225   0.486   0.003
1989-316  1989-11-12    1989  316  Sun  4     3.663   0.549   0.549   0.549   0.000   0.728   1.000   0.050   0.289   0.000   0.150   0.150   1.160   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.691  18.368   0.000   0.000   0.000   0.000   6.062   0.172   0.000   0.217   0.458   0.002
1989-317  1989-11-13    1989  317  Mon  5     4.307   0.646   0.646   0.646   0.000   0.724   1.000   0.050   0.311   0.000   0.150   0.150   1.171   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.520  17.722   0.000   0.000   0.000   0.000   6.708   0.177   0.000   0.211   0.433   0.001
1989-318  1989-11-14    1989  318  Tue  6     4.230   0.634   0.634   0.634   0.000   0.725   1.000   0.050   0.333   0.000   0.150   0.150   1.174   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.505  17.088   0.000   0.000   0.000   0.000   7.343   0.180   0.000   0.205   0.412   0.001
1989-319  1989-11-15    1989  319  Wed  7     4.849   0.727   0.727   0.727   0.000   0.721   1.000   0.050   0.356   0.000   0.150   0.150   1.192   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.310  16.361   0.000   0.000   0.000   0.000   8.070   0.186   0.000   0.200   0.392   0.000
1989-320  1989-11-16    1989  320  Thu  8     4.779   0.717   0.717   0.717   0.000   0.721   1.000   0.050   0.378   0.000   0.150   0.150   1.198   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.287  15.644   0.000   0.000   0.000   0.000   8.787   0.190   0.000   0.195   0.375   0.000
1989-321  1989-11-17    1989  321  Fri  9     4.318   0.648   0.648   0.648   0.000   0.724   1.000   0.050   0.400   0.000   0.150   0.150   1.191   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.380  14.996   0.000   0.000   0.000   0.000   9.434   0.193   0.000   0.191   0.360   0.000
