************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:56
Simulation start date: 2009-07-01
Simulation end date: 2009-10-29
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2009 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2009-182  2009-07-01    2009  182  Wed  0     5.146   0.772   0.514   0.514   0.000   0.369   0.665   0.050   0.200   0.000   0.150   0.150   1.160   0.150   0.100   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431  17.202  26.728   0.000   0.000   0.000   0.000  17.202  24.431   1.000   1.000   0.154   0.220   0.000
2009-183  2009-07-02    2009  183  Thu  1     5.590   0.838   0.110   0.110   0.000   0.366   0.131   0.050   0.205   0.000   0.150   0.150   1.161   0.150   0.020   0.000   0.000   1.000   1.000   0.000   0.000  41.632   0.000   0.000   0.000   5.816  25.082  17.660  27.242  41.522   0.000  16.440  25.082   1.220   0.000   0.000   0.069   0.356   0.978   5.816
2009-184  2009-07-03    2009  184  Fri  2     5.429   6.276   6.276   0.814   5.462   0.149   1.000   0.050   0.211   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000   5.462   0.000   0.000   0.000   0.000   0.000   0.153  25.734  18.119  11.360  29.430   0.000   3.696  25.734  14.423   0.000   0.000   0.796   0.294   0.743   0.153
2009-185  2009-07-04    2009  185  Sat  3     6.224   7.182   7.112   0.863   6.248   0.113   0.925   0.050   0.216   0.000   0.150   0.150   1.154   1.154   1.143   1.004   1.000   1.000   1.000   0.000   0.153  14.423   0.000   0.000   0.000   0.705  26.385  18.578   8.815  36.587   0.000  10.202  26.385   8.375   0.000   0.000   0.451   0.323   0.855   0.705
2009-186  2009-07-05    2009  186  Sun  4     7.465   8.664   8.659   1.115   7.544   0.100   0.996   0.050   0.221   0.000   0.150   0.150   1.161   1.161   1.160   1.011   1.000   1.000   1.000   7.544   0.000   0.000   0.000   0.000   0.000   0.064  27.037  19.036   8.013  27.223   0.000   0.187  27.037  18.850   0.000   0.000   0.990   0.277   0.681   0.064
2009-187  2009-07-06    2009  187  Mon  5     7.223   8.354   8.197   0.926   7.271   0.100   0.855   0.050   0.227   0.000   0.150   0.150   1.157   1.157   1.135   1.007   1.000   1.000   1.000   0.000   0.064  18.850   0.000   0.000   0.000   0.617  27.688  19.495   8.206  37.812   0.000  10.124  27.688   9.371   0.000   0.000   0.481   0.321   0.845   0.617
2009-188  2009-07-07    2009  188  Tue  6     7.824   9.137   9.125   1.161   7.964   0.100   0.989   0.050   0.232   0.000   0.150   0.150   1.168   1.168   1.166   1.018   1.000   1.000   1.000   7.964   0.000   0.000   0.000   0.000   0.000   0.000  28.339  19.954   8.399  28.071   0.000   0.000  28.071  19.954   0.269   0.009   1.000   0.275   0.673   0.057
2009-189  2009-07-08    2009  189  Wed  7     7.548   7.788   7.615   0.959   6.656   0.100   0.847   0.050   0.237   0.000   0.150   0.150   1.177   1.032   1.009   0.882   0.859   1.000   1.000   0.000   0.057  20.223   0.000   0.000   0.000   0.784  28.991  20.413   8.592  40.679   0.000  11.688  28.991   8.725   0.000   0.000   0.427   0.325   0.862   0.784
2009-190  2009-07-09    2009  190  Thu  8     6.690   7.861   7.861   1.004   6.858   0.100   1.000   0.050   0.243   0.000   0.150   0.150   1.175   1.175   1.175   1.025   1.000   1.000   1.000   6.858   0.000   0.000   0.000   0.000   0.000   0.103  29.642  20.871   8.786  32.033   0.000   2.391  29.642  18.480   0.000   0.000   0.885   0.286   0.715   0.103
2009-191  2009-07-10    2009  191  Fri  9     6.141   7.202   7.108   0.827   6.281   0.112   0.898   0.050   0.248   0.000   0.150   0.150   1.173   1.173   1.157   1.023   1.000   1.000   1.000   0.000   0.103  18.480   0.000   0.000   0.000   0.931  30.294  21.330  10.048  43.303   0.000  13.009  30.294   8.321   0.000   0.000   0.390   0.328   0.874   0.931
2009-192  2009-07-11    2009  192  Sat  10    5.084   5.892   5.892   0.763   5.130   0.164   1.000   0.050   0.253   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000   5.130   0.000   0.000   0.000   0.000   0.000   0.191  30.945  21.789  15.070  36.480   0.000   5.534  30.945  16.254   0.000   0.000   0.746   0.298   0.760   0.191
2009-193  2009-07-12    2009  193  Sun  11    4.697   5.436   5.436   0.705   4.732   0.183   1.000   0.050   0.259   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000   9.861   0.000   0.000   0.000   0.000   0.000   0.000  31.597  22.247  17.096  30.852   0.000   0.000  30.852  22.247   0.745   0.024   1.000   0.273   0.667   0.052
2009-194  2009-07-13    2009  194  Mon  12    4.583   4.047   4.045   0.685   3.360   0.238   0.997   0.050   0.264   0.000   0.150   0.150   1.165   0.883   0.883   0.733   0.722   1.000   1.000   0.000   0.052  22.992   0.000   0.000   0.000   2.076  32.248  22.706  22.759  49.799   0.000  17.551  32.248   5.155   0.000   0.000   0.227   0.343   0.927   2.076
2009-195  2009-07-14    2009  195  Tue  13    3.909   4.519   4.519   0.586   3.932   0.219   1.000   0.050   0.269   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000   1.787   2.076   0.000   0.000   4.222   0.000   1.008  32.900  23.165  21.378  47.426   0.000  14.527  32.900   8.638   0.000   0.000   0.373   0.330   0.880   1.008
2009-196  2009-07-15    2009  196  Wed  14    4.971   5.744   5.744   0.746   4.998   0.170   1.000   0.050   0.275   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000   6.785   0.000   0.000   0.000   0.000   0.000   0.236  33.551  23.624  16.929  40.674   0.000   7.123  33.551  16.501   0.000   0.000   0.698   0.302   0.775   0.236
2009-197  2009-07-16    2009  197  Thu  15    5.301   6.134   6.127   0.788   5.339   0.155   0.992   0.050   0.280   0.000   0.150   0.150   1.157   1.157   1.156   1.007   1.000   1.000   1.000  12.124   0.000   0.000   0.000   0.000   0.000   0.062  34.203  24.082  15.677  34.311   0.000   0.108  34.203  23.974   0.000   0.000   0.996   0.276   0.679   0.062
2009-198  2009-07-17    2009  198  Fri  16    6.069   7.120   6.999   0.789   6.210   0.115   0.867   0.050   0.285   0.000   0.150   0.150   1.173   1.173   1.153   1.023   1.000   1.000   1.000   0.000   0.062  23.974   0.000   0.000   0.000   1.218  34.854  24.541  11.900  51.224   0.000  16.370  34.854   8.171   0.000   0.000   0.333   0.333   0.893   1.218
2009-199  2009-07-18    2009  199  Sat  17    4.990   5.872   5.872   0.748   5.124   0.165   1.000   0.050   0.291   0.000   0.150   0.150   1.177   1.177   1.177   1.027   1.000   1.000   1.000   0.221   1.218   0.000   0.000   6.121   0.000   0.849  35.506  25.000  17.376  50.255   0.000  14.749  35.506  10.250   0.000   0.000   0.410   0.327   0.868   0.849
2009-200  2009-07-19    2009  200  Sun  18    5.074   5.881   5.881   0.761   5.120   0.165   1.000   0.050   0.296   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000   5.340   0.000   0.000   0.000   0.000   0.000   0.224  36.157  25.458  17.658  43.525   0.000   7.368  36.157  18.090   0.000   0.000   0.711   0.301   0.771   0.224
2009-201  2009-07-20    2009  201  Mon  19    4.579   5.312   5.312   0.687   4.625   0.188   1.000   0.050   0.301   0.000   0.150   0.150   1.160   1.160   1.160   1.010   1.000   1.000   1.000   4.625   0.023   0.000   0.000   5.363   0.000   0.190  36.809  25.917  20.459  43.353   0.000   6.544  36.809  19.373   0.000   0.000   0.747   0.298   0.759   0.190
2009-202  2009-07-21    2009  202  Tue  20    4.140   4.794   4.794   0.621   4.173   0.208   1.000   0.050   0.307   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000   1.655   0.190   0.000   0.000   7.334   0.000   0.248  37.460  26.376  23.119  45.702   0.000   8.242  37.460  18.134   0.000   0.000   0.688   0.303   0.778   0.248
2009-203  2009-07-22    2009  203  Wed  21    4.341   5.048   5.048   0.651   4.397   0.198   1.000   0.050   0.312   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000   6.051   0.000   0.000   0.000   0.000   0.000   0.090  38.112  26.834  22.375  40.406   0.000   2.295  38.112  24.540   0.000   0.000   0.914   0.283   0.705   0.090
2009-204  2009-07-23    2009  204  Thu  22    5.731   6.750   6.670   0.779   5.890   0.130   0.907   0.050   0.317   0.000   0.150   0.150   1.178   1.178   1.164   1.028   1.000   1.000   1.000   0.000   0.090  24.540   0.000   0.000   0.000   1.514  38.763  27.293  14.936  58.187   0.000  19.423  38.763   7.870   0.000   0.000   0.288   0.337   0.907   1.514
2009-205  2009-07-24    2009  205  Fri  23    4.947   5.821   5.821   0.742   5.079   0.167   1.000   0.050   0.323   0.000   0.150   0.150   1.177   1.177   1.177   1.027   1.000   1.000   1.000   5.079   0.000   0.000   0.000   0.000   0.000   0.384  39.415  27.752  19.525  50.851   0.000  11.436  39.415  16.316   0.000   0.000   0.588   0.311   0.810   0.384
2009-206  2009-07-25    2009  206  Sat  24    4.846   5.574   5.574   0.727   4.847   0.177   1.000   0.050   0.328   0.000   0.150   0.150   1.150   1.150   1.150   1.000   1.000   1.000   1.000   9.926   0.000   0.000   0.000   0.000   0.000   0.133  40.066  28.211  21.025  44.894   0.000   4.828  40.066  23.383   0.000   0.000   0.829   0.291   0.733   0.133
2009-207  2009-07-26    2009  207  Sun  25    5.504   6.359   6.315   0.782   5.533   0.146   0.947   0.050   0.333   0.000   0.150   0.150   1.155   1.155   1.147   1.005   1.000   1.000   1.000   0.000   0.133  23.383   0.000   0.000   0.000   1.715  40.718  28.669  17.578  61.829   0.000  21.111  40.718   7.558   0.000   0.000   0.264   0.339   0.915   1.715
2009-208  2009-07-27    2009  208  Mon  26    4.111   4.781   4.781   0.617   4.164   0.209   1.000   0.050   0.339   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000   0.000   1.715   0.000   0.000  14.200   0.000   8.513  41.369  29.128  25.597  69.533   0.000  28.164  41.369   0.964   0.000   0.000   0.033   0.359   0.989   8.513
2009-209  2009-07-28    2009  209  Tue  27    3.424   4.008   4.008   0.514   3.495   0.240   1.000   0.050   0.344   0.000   0.150   0.150   1.171   1.171   1.171   1.021   1.000   1.000   1.000   3.495   0.000   0.000   0.000   0.000   0.000   0.583  42.021  29.587  29.850  57.012   0.000  14.992  42.021  14.595   0.000   0.000   0.493   0.320   0.841   0.583
2009-210  2009-07-29    2009  210  Wed  28    3.829   4.440   4.440   0.574   3.865   0.222   1.000   0.050   0.349   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000   7.360   0.000   0.000   0.000   0.000   0.000   0.245  42.672  30.045  28.130  51.990   0.000   9.318  42.672  20.728   0.000   0.000   0.690   0.303   0.778   0.245
2009-211  2009-07-30    2009  211  Thu  29    4.940   5.750   5.750   0.741   5.009   0.170   1.000   0.050   0.355   0.000   0.150   0.150   1.164   1.164   1.164   1.014   1.000   1.000   1.000  12.369   0.000   0.000   0.000   0.000   0.000   0.091  43.324  30.504  21.828  45.994   0.000   2.671  43.324  27.833   0.000   0.000   0.912   0.284   0.706   0.091
2009-212  2009-07-31    2009  212  Fri  30    5.426   6.303   6.242   0.753   5.489   0.148   0.925   0.050   0.360   0.000   0.150   0.150   1.162   1.162   1.150   1.012   1.000   1.000   1.000   0.000   0.091  27.833   0.000   0.000   0.000   1.934  43.975  30.963  19.274  67.494   0.000  23.519  43.975   7.443   0.000   0.000   0.240   0.341   0.923   1.934
2009-213  2009-08-01    2009  213  Sat  31    5.126   5.941   5.941   0.872   5.068   0.162   1.000   0.071   0.365   0.017   0.170   0.170   1.159   1.159   1.159   0.989   1.000   1.000   0.983   5.158   0.000   0.000   0.000   0.000   0.000   0.511  44.627  31.422  21.476  59.620   0.000  14.993  44.627  16.429   0.000   0.000   0.523   0.317   0.831   0.511
2009-214  2009-08-02    2009  214  Sun  32    5.348   6.188   6.188   1.018   5.170   0.152   1.000   0.092   0.371   0.035   0.190   0.190   1.157   1.157   1.157   0.967   1.000   1.000   0.965  10.513   0.000   0.000   0.000   0.000   0.000   0.180  45.278  31.880  20.462  52.920   0.000   7.642  45.278  24.238   0.000   0.000   0.760   0.297   0.755   0.180
2009-215  2009-08-03    2009  215  Mon  33    5.677   6.553   6.502   1.145   5.358   0.138   0.958   0.114   0.376   0.051   0.211   0.211   1.154   1.154   1.145   0.944   1.000   1.000   0.949   0.000   0.180  24.238   0.000   0.000   0.000   1.929  45.930  32.339  18.768  70.476   0.000  24.547  45.930   7.792   0.000   0.000   0.241   0.341   0.922   1.929
2009-216  2009-08-04    2009  216  Tue  34    4.978   5.706   5.706   1.148   4.558   0.172   1.000   0.135   0.381   0.068   0.231   0.231   1.146   1.146   1.146   0.916   1.000   1.000   0.932   4.892   0.000   0.000   0.000   0.000   0.000   0.555  46.581  32.798  23.712  62.841   0.000  16.260  46.581  16.537   0.000   0.000   0.504   0.319   0.837   0.555
2009-217  2009-08-05    2009  217  Wed  35    5.266   6.062   6.062   1.321   4.742   0.158   1.000   0.156   0.387   0.084   0.251   0.251   1.151   1.151   1.151   0.900   1.000   1.000   0.916  10.070   0.000   0.000   0.000   0.000   0.000   0.206  47.232  33.256  22.049  56.224   0.000   8.991  47.232  24.265   0.000   0.000   0.730   0.299   0.765   0.206
2009-218  2009-08-06    2009  218  Thu  36    6.118   7.057   6.966   1.569   5.397   0.118   0.945   0.177   0.392   0.100   0.271   0.271   1.153   1.153   1.139   0.882   1.000   1.000   0.900  16.068   0.000   0.000   0.000   0.000   0.000   0.071  47.884  33.715  16.707  49.052   0.000   1.168  47.884  32.547   0.000   0.000   0.965   0.279   0.689   0.071
