************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:03:00
Simulation start date: 2014-11-08
Simulation end date: 2015-03-13
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2014 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2014-312  2014-11-08    2014  312  Sat  0     3.865   0.580   0.580   0.580   0.000   0.727   1.000   0.050   0.200   0.000   0.150   0.150   1.165   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.756  22.244   0.000   0.000   0.000   0.000   2.186   0.089   0.000   0.265   0.637   0.033
2014-313  2014-11-09    2014  313  Sun  1     5.058   0.759   0.759   0.759   0.000   0.720   1.000   0.050   0.222   0.000   0.150   0.150   1.174   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.535  21.486   0.000   0.000   0.000   0.000   2.945   0.108   0.000   0.251   0.582   0.014
2014-314  2014-11-10    2014  314  Mon  2     4.200   0.630   0.630   0.630   0.000   0.725   1.000   0.050   0.244   0.000   0.150   0.150   1.166   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.642  20.856   0.000   0.000   0.000   0.000   3.575   0.120   0.000   0.239   0.540   0.007
2014-315  2014-11-11    2014  315  Tue  3     3.780   0.567   0.567   0.567   0.000   0.727   1.000   0.050   0.267   0.000   0.150   0.150   1.164   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.692  20.289   0.000   0.000   0.000   0.000   4.142   0.127   0.000   0.230   0.505   0.004
2014-316  2014-11-12    2014  316  Wed  4     4.033   0.605   0.605   0.605   0.000   0.726   1.000   0.050   0.289   0.000   0.150   0.150   1.169   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.613  19.684   0.000   0.000   0.000   0.000   4.747   0.135   0.000   0.222   0.475   0.002
2014-317  2014-11-13    2014  317  Thu  5     4.236   0.635   0.635   0.635   0.000   0.725   1.000   0.050   0.311   0.000   0.150   0.150   1.180   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.536  19.048   0.000   0.000   0.000   0.000   5.382   0.142   0.000   0.215   0.449   0.001
2014-318  2014-11-14    2014  318  Fri  6     4.901   0.735   0.735   0.735   0.000   0.721   1.000   0.050   0.333   0.000   0.150   0.150   1.195   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.341  18.313   0.000   0.000   0.000   0.000   6.118   0.150   0.000   0.209   0.426   0.001
2014-319  2014-11-15    2014  319  Sat  7     4.697   0.705   0.705   0.705   0.000   0.722   1.000   0.050   0.356   0.000   0.150   0.150   1.195   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.350  17.609   0.000   0.000   0.000   0.000   6.822   0.157   0.000   0.203   0.405   0.001
2014-320  2014-11-16    2014  320  Sun  8     4.494   0.674   0.674   0.674   0.000   0.723   1.000   0.050   0.378   0.000   0.150   0.150   1.189   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.366  16.934   0.000   0.000   0.000   0.000   7.496   0.162   0.000   0.199   0.388   0.000
2014-321  2014-11-17    2014  321  Mon  9     4.453   0.668   0.668   0.668   0.000   0.723   1.000   0.050   0.400   0.000   0.150   0.150   1.187   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.340  16.267   0.000   0.000   0.000   0.000   8.164   0.167   0.000   0.195   0.372   0.000
2014-322  2014-11-18    2014  322  Tue  10    3.819   0.573   0.573   0.573   0.000   0.727   1.000   0.050   0.422   0.000   0.150   0.150   1.180   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  37.500  15.694   0.000   0.000   0.000   0.000   8.737   0.169   0.000   0.191   0.359   0.000
2014-323  2014-11-19    2014  323  Wed  11    3.643   0.546   0.546   0.546   0.000   0.728   1.000   0.050   0.444   0.000   0.150   0.150   1.175   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  39.531  15.147   0.000   0.000   0.000   0.000   9.283   0.171   0.000   0.188   0.348   0.000
2014-324  2014-11-20    2014  324  Thu  12    3.876   0.581   0.581   0.581   0.000   0.727   1.000   0.050   0.467   0.000   0.150   0.150   1.177   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  41.428  14.566   0.000   0.000   0.000   0.000   9.865   0.173   0.000   0.185   0.337   0.000
2014-325  2014-11-21    2014  325  Fri  13    3.833   0.575   0.575   0.575   0.000   0.727   1.000   0.050   0.489   0.000   0.150   0.150   1.181   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  59.719   0.000  43.416  13.991   0.000   0.000   0.000   0.000  10.440   0.175   0.000   0.182   0.327   0.000
2014-326  2014-11-22    2014  326  Sat  14    3.496   0.524   0.524   0.524   0.000   0.729   1.000   0.050   0.511   0.000   0.150   0.150   1.173   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  62.434   0.000  45.516  13.466   0.000   0.000   0.000   0.000  10.964   0.176   0.000   0.180   0.319   0.000
2014-327  2014-11-23    2014  327  Sun  15    3.809   0.571   0.571   0.571   0.000   0.727   1.000   0.050   0.533   0.000   0.150   0.150   1.181   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  65.148   0.000  47.372  12.895   0.000   0.000   0.000   0.000  11.536   0.177   0.000   0.178   0.310   0.000
2014-328  2014-11-24    2014  328  Mon  16    3.763   0.679   0.679   0.679   0.000   0.723   1.000   0.084   0.556   0.025   0.180   0.180   1.183   0.180   0.180   0.000   0.000   1.000   0.975  19.909   0.000   0.000   0.000   0.000   0.000   0.000  67.863   0.000  49.054  12.216   0.000   0.000   0.000   0.000  12.215   0.180   0.000   0.176   0.302   0.000
2014-329  2014-11-25    2014  329  Tue  17    4.015   0.847   0.847   0.847   0.000   0.716   1.000   0.117   0.578   0.050   0.211   0.211   1.183   0.211   0.211   0.000   0.000   1.000   0.950  19.909   0.000   0.000   0.000   0.000   0.000   0.000  70.577   0.000  50.541  11.369   0.000   0.000   0.000   0.000  13.062   0.185   0.000   0.174   0.294   0.000
2014-330  2014-11-26    2014  330  Wed  18    4.211   1.018   1.018   1.018   0.000   0.709   1.000   0.151   0.600   0.074   0.242   0.242   1.182   0.242   0.242   0.000   0.000   1.000   0.926  19.909   0.000   0.000   0.000   0.000   0.000   0.000  73.292   0.000  51.986  10.351   0.000   0.000   0.000   0.000  14.080   0.192   0.000   0.171   0.284   0.000
2014-331  2014-11-27    2014  331  Thu  19    2.635   0.709   0.709   0.709   0.000   0.722   1.000   0.182   0.622   0.101   0.269   0.269   1.129   0.269   0.269   0.000   0.000   1.000   0.899  19.909   0.000   0.000   0.000   0.000   0.000   0.000  76.006   0.000  54.848   9.642   0.000   0.000   0.000   0.000  14.789   0.195   0.000   0.169   0.278   0.000
2014-332  2014-11-28    2014  332  Fri  20    2.811   0.835   0.835   0.835   0.000   0.717   1.000   0.212   0.644   0.123   0.297   0.297   1.129   0.297   0.297   0.000   0.000   1.000   0.877  19.909   0.000   0.000   0.000   0.000   0.000   0.000  78.721   0.000  56.412   8.807   0.000   0.000   0.000   0.000  15.624   0.198   0.000   0.168   0.271   0.000
2014-333  2014-11-29    2014  333  Sat  21    3.231   1.051   1.051   1.051   0.000   0.708   1.000   0.244   0.667   0.144   0.325   0.325   1.133   0.325   0.325   0.000   0.000   1.000   0.856  19.909   0.000   0.000   0.000   0.000   0.000   0.000  81.435   0.000  57.654   7.756   0.000   0.000   0.000   0.000  16.674   0.205   0.000   0.166   0.263   0.000
2014-334  2014-11-30    2014  334  Sun  22    4.607   1.636   1.636   1.636   0.000   0.685   1.000   0.277   0.689   0.162   0.355   0.355   1.165   0.355   0.355   0.000   0.000   1.000   0.838  19.909   0.000   0.000   0.000   0.000   0.000   0.000  84.150   0.000  57.607   6.121   0.000   0.000   0.000   0.000  18.310   0.218   0.000   0.163   0.253   0.000
2014-335  2014-12-01    2014  335  Mon  23    5.952   2.302   2.302   2.302   0.000   0.658   1.000   0.312   0.711   0.178   0.387   0.387   1.202   0.387   0.387   0.000   0.000   1.000   0.822  19.909   0.000   0.000   0.000   0.000   0.000   0.000  86.864   0.000  57.149   3.818   0.000   0.000   0.000   0.000  20.612   0.237   0.000   0.159   0.240   0.000
2014-336  2014-12-02    2014  336  Tue  24    5.304   2.218   2.218   2.218   0.000   0.661   1.000   0.346   0.733   0.203   0.418   0.418   1.195   0.418   0.418   0.000   0.000   1.000   0.797  19.909   0.000   0.000   0.000   0.000   0.000   0.000  89.579   0.000  59.236   1.600   0.000   0.000   0.000   0.000  22.830   0.255   0.000   0.156   0.228   0.000
2014-337  2014-12-03    2014  337  Wed  25    5.861   2.637   2.637   2.637   0.000   0.645   1.000   0.381   0.756   0.225   0.450   0.450   1.201   0.450   0.450   0.000   0.000   1.000   0.775  19.909   0.000   0.000   0.000   0.000   0.000   0.000  92.293   0.000  59.486   0.000   0.000   0.000   0.000   0.000  25.467   0.276   0.000   0.154   0.220   0.000
2014-338  2014-12-04    2014  338  Thu  26    4.385   2.104   2.104   2.104   0.000   0.666   1.000   0.415   0.778   0.259   0.480   0.480   1.161   0.480   0.480   0.000   0.000   1.000   0.741  19.909   0.000   0.000   0.000   0.000   0.000   0.000  95.008   0.000  63.259   0.000   0.000   0.000   0.000   0.000  27.571   0.290   0.000   0.154   0.220   0.000
2014-339  2014-12-05    2014  339  Fri  27    3.860   1.966   1.966   1.966   0.000   0.671   1.000   0.447   0.800   0.286   0.509   0.509   1.148   0.509   0.509   0.000   0.000   1.000   0.714  19.909   0.000   0.000   0.000   0.000   0.000   0.000  97.722   0.000  65.608   0.000   0.000   0.000   0.000   0.000  29.537   0.302   0.000   0.154   0.220   0.000
2014-340  2014-12-06    2014  340  Sat  28    5.158   2.789   2.789   2.789   0.000   0.638   1.000   0.482   0.822   0.295   0.541   0.541   1.195   0.541   0.541   0.000   0.000   1.000   0.705  19.909   0.000   0.000   0.000   0.000   0.000   0.000 100.437   0.000  64.124   0.000   0.000   0.000   0.000   0.000  32.326   0.322   0.000   0.154   0.220   0.000
2014-341  2014-12-07    2014  341  Sun  29    4.833   2.767   2.767   2.767   0.000   0.639   1.000   0.517   0.844   0.316   0.573   0.573   1.205   0.573   0.573   0.000   0.000   1.000   0.684  19.909   0.000   0.000   0.000   0.000   0.000   0.000 103.151   0.000  65.947   0.000   0.000   0.000   0.000   0.000  35.093   0.340   0.000   0.154   0.220   0.000
2014-342  2014-12-08    2014  342  Mon  30    3.761   2.269   2.269   2.269   0.000   0.659   1.000   0.551   0.867   0.352   0.603   0.603   1.177   0.603   0.603   0.000   0.000   1.000   0.648  19.909   0.000   0.000   0.000   0.000   0.000   0.000 105.866   0.000  69.793   0.000   0.000   0.000   0.000   0.000  37.361   0.353   0.000   0.154   0.220   0.000
2014-343  2014-12-09    2014  343  Tue  31    3.089   1.955   1.955   1.955   0.000   0.672   1.000   0.584   0.889   0.392   0.633   0.633   1.146   0.633   0.633   0.000   0.000   1.000   0.608  19.909   0.000   0.000   0.000   0.000   0.000   0.000 108.580   0.000  72.946   0.000   0.000   0.000   0.000   0.000  39.316   0.362   0.000   0.154   0.220   0.000
2014-344  2014-12-10    2014  344  Wed  32    3.757   2.496   2.496   2.496   0.000   0.650   1.000   0.618   0.911   0.394   0.664   0.664   1.197   0.664   0.664   0.000   0.000   1.000   0.606  19.909   0.000   0.000   0.000   0.000   0.000   0.000 111.295   0.000  72.360   0.000   0.000   0.000   0.000   0.000  41.812   0.376   0.000   0.154   0.220   0.000
2014-345  2014-12-11    2014  345  Thu  33    3.244   2.255   2.255   2.255   0.000   0.660   1.000   0.652   0.933   0.433   0.695   0.695   1.174   0.695   0.695   0.000   0.000   1.000   0.567  19.909   0.000   0.000   0.000   0.000   0.000   0.000 114.009   0.000  75.224   0.000   0.000   0.000   0.000   0.000  44.067   0.387   0.000   0.154   0.220   0.000
2014-346  2014-12-12    2014  346  Fri  34    2.180   1.577   1.577   1.577   0.000   0.687   1.000   0.684   0.956   0.493   0.724   0.724   1.122   0.724   0.724   0.000   0.000   1.000   0.507  19.909   0.000   0.000   0.000   0.000   0.000   0.000 116.724   0.000  80.178   0.000   0.000   0.000   0.000   0.000  45.644   0.391   0.000   0.154   0.220   0.000
2014-347  2014-12-13    2014  347  Sat  35    1.266   0.954   0.954   0.954   0.000   0.712   1.000   0.717   0.978   0.503   0.753   0.753   1.150   0.753   0.753   0.000   0.000   1.000   0.497  19.909   0.000   0.000   0.000   0.000   0.000   0.000 119.438   0.000  85.022   0.000   0.000   0.000   0.000   0.000  46.598   0.390   0.000   0.154   0.220   0.000
2014-348  2014-12-14    2014  348  Sun  36    0.604   0.473   0.473   0.473   0.000   0.731   1.000   0.749   1.000   0.546   0.783   0.783   1.133   0.783   0.783   0.000   0.000   1.000   0.454  19.909   0.000   0.000   0.000   0.000   0.000   0.000 122.153   0.000  89.305   0.000   0.000   0.000   0.000   0.000  47.071   0.385   0.000   0.154   0.220   0.000
2014-349  2014-12-15    2014  349  Mon  37    1.329   1.077   1.077   1.077   0.000   0.707   1.000   0.780   1.022   0.603   0.811   0.811   1.100   0.811   0.811   0.000   0.000   1.000   0.397  19.909   0.000   0.000   0.000   0.000   0.000   0.000 124.868   0.000  88.270   0.000   0.000   0.000   0.000   0.000  48.148   0.386   0.000   0.154   0.220   0.000
2014-350  2014-12-16    2014  350  Tue  38    2.204   1.850   1.850   1.850   0.000   0.676   1.000   0.812   1.044   0.616   0.839   0.839   1.123   0.839   0.839   0.000   0.000   1.000   0.384  19.909   0.000   0.000   0.000   0.000   0.000   0.000 127.582   0.000  86.246   0.000   0.000   0.000   0.000   0.000  49.998   0.392   0.000   0.154   0.220   0.000
2014-351  2014-12-17    2014  351  Wed  39    2.424   2.106   2.106   2.106   0.000   0.666   1.000   0.845   1.067   0.635   0.869   0.869   1.139   0.869   0.869   0.000   0.000   1.000   0.365  19.909   0.000   0.000   0.000   0.000   0.000   0.000 130.297   0.000  86.745   0.000   0.000   0.000   0.000   0.000  52.104   0.400   0.000   0.154   0.220   0.000
2014-352  2014-12-18    2014  352  Thu  40    1.874   1.681   1.681   1.681   0.000   0.683   1.000   0.876   1.089   0.697   0.897   0.897   1.111   0.897   0.897   0.000   0.000   1.000   0.303  19.909   0.000   0.000   0.000   0.000   0.000   0.000 133.011   0.000  90.813   0.000   0.000   0.000   0.000   0.000  53.785   0.404   0.000   0.154   0.220   0.000
2014-353  2014-12-19    2014  353  Fri  41    1.415   1.310   1.310   1.310   0.000   0.698   1.000   0.907   1.111   0.746   0.925   0.925   1.098   0.925   0.925   0.000   0.000   1.000   0.254  19.909   0.000   0.000   0.000   0.000   0.000   0.000 135.726   0.000  94.684   0.000   0.000   0.000   0.000   0.000  55.095   0.406   0.000   0.154   0.220   0.000
2014-354  2014-12-20    2014  354  Sat  42    1.579   1.508   1.508   1.508   0.000   0.690   1.000   0.939   1.133   0.752   0.955   0.955   1.126   0.955   0.955   0.000   0.000   1.000   0.248  19.909   0.000   0.000   0.000   0.000   0.000   0.000 138.440   0.000  95.481   0.000   0.000   0.000   0.000   0.000  56.603   0.409   0.000   0.154   0.220   0.000
2014-355  2014-12-21    2014  355  Sun  43    1.071   1.052   1.052   1.052   0.000   0.708   1.000   0.970   1.156   0.849   0.982   0.982   1.079   0.982   0.982   0.000   0.000   1.000   0.151  19.909   0.000   0.000   0.000   0.000   0.000   0.000 141.155   0.000  99.929   0.000   0.000   0.000   0.000   0.000  57.654   0.408   0.000   0.154   0.220   0.000
2014-356  2014-12-22    2014  356  Mon  44    1.380   1.394   1.394   1.394   0.000   0.694   1.000   1.000   1.178   0.873   1.010   1.010   1.091   1.010   1.010   0.000   0.000   1.000   0.127  19.909   0.000   0.000   0.000   0.000   0.000   0.000 143.869   0.000  99.880   0.000   0.000   0.000   0.000   0.000  59.048   0.410   0.000   0.154   0.220   0.000
