************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:02:55
Simulation start date: 1999-11-08
Simulation end date: 2000-03-12
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1999 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1999-312  1999-11-08    1999  312  Mon  0     4.570   0.685   0.685   0.685   0.000   0.723   1.000   0.050   0.200   0.000   0.150   0.150   1.174   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.653  20.339   0.000   0.000   0.000   0.000   4.092   0.167   0.000   0.256   0.601   0.019
1999-313  1999-11-09    1999  313  Tue  1     4.663   0.699   0.699   0.699   0.000   0.722   1.000   0.050   0.222   0.000   0.150   0.150   1.176   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.599  19.639   0.000   0.000   0.000   0.000   4.791   0.177   0.000   0.242   0.551   0.009
1999-314  1999-11-10    1999  314  Wed  2     5.078   0.762   0.762   0.762   0.000   0.720   1.000   0.050   0.244   0.000   0.150   0.150   1.183   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.485  18.878   0.000   0.000   0.000   0.000   5.553   0.186   0.000   0.231   0.509   0.004
1999-315  1999-11-11    1999  315  Thu  3     4.681   0.702   0.702   0.702   0.000   0.722   1.000   0.050   0.267   0.000   0.150   0.150   1.171   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.516  18.176   0.000   0.000   0.000   0.000   6.255   0.192   0.000   0.222   0.475   0.002
1999-316  1999-11-12    1999  316  Fri  4     4.434   0.665   0.665   0.665   0.000   0.723   1.000   0.050   0.289   0.000   0.150   0.150   1.173   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.528  17.510   0.000   0.000   0.000   0.000   6.920   0.196   0.000   0.214   0.447   0.001
1999-317  1999-11-13    1999  317  Sat  5     6.160   0.924   0.924   0.924   0.000   0.713   1.000   0.050   0.311   0.000   0.150   0.150   1.188   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.098  16.586   0.000   0.000   0.000   0.000   7.844   0.206   0.000   0.207   0.420   0.001
1999-318  1999-11-14    1999  318  Sun  6     6.315   0.947   0.947   0.947   0.000   0.712   1.000   0.050   0.333   0.000   0.150   0.150   1.196   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  28.996  15.639   0.000   0.000   0.000   0.000   8.791   0.216   0.000   0.201   0.396   0.000
1999-319  1999-11-15    1999  319  Mon  7     5.074   0.761   0.761   0.761   0.000   0.720   1.000   0.050   0.356   0.000   0.150   0.150   1.174   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.252  14.878   0.000   0.000   0.000   0.000   9.552   0.220   0.000   0.196   0.377   0.000
1999-320  1999-11-16    1999  320  Tue  8     4.730   0.709   0.709   0.709   0.000   0.722   1.000   0.050   0.378   0.000   0.150   0.150   1.183   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.300  14.169   0.000   0.000   0.000   0.000  10.262   0.222   0.000   0.191   0.360   0.000
1999-321  1999-11-17    1999  321  Wed  9     4.541   0.681   0.681   0.681   0.000   0.723   1.000   0.050   0.400   0.000   0.150   0.150   1.191   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.315  13.487   0.000   0.000   0.000   0.000  10.943   0.224   0.000   0.188   0.346   0.000
1999-322  1999-11-18    1999  322  Thu  10    4.636   0.695   0.695   0.695   0.000   0.722   1.000   0.050   0.422   0.000   0.150   0.150   1.193   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  37.247  12.792   0.000   0.000   0.000   0.000  11.639   0.226   0.000   0.184   0.333   0.000
1999-323  1999-11-19    1999  323  Fri  11    4.274   0.641   0.641   0.641   0.000   0.724   1.000   0.050   0.444   0.000   0.150   0.150   1.182   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  39.326  12.151   0.000   0.000   0.000   0.000  12.280   0.226   0.000   0.181   0.322   0.000
1999-324  1999-11-20    1999  324  Sat  12    3.623   0.543   0.543   0.543   0.000   0.728   1.000   0.050   0.467   0.000   0.150   0.150   1.172   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  41.514  11.608   0.000   0.000   0.000   0.000  12.823   0.225   0.000   0.179   0.313   0.000
1999-325  1999-11-21    1999  325  Sun  13    3.826   0.574   0.574   0.574   0.000   0.727   1.000   0.050   0.489   0.000   0.150   0.150   1.180   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  59.719   0.000  43.418  11.034   0.000   0.000   0.000   0.000  13.397   0.224   0.000   0.176   0.304   0.000
1999-326  1999-11-22    1999  326  Mon  14    3.580   0.537   0.537   0.537   0.000   0.729   1.000   0.050   0.511   0.000   0.150   0.150   1.175   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  62.434   0.000  45.484  10.497   0.000   0.000   0.000   0.000  13.934   0.223   0.000   0.174   0.297   0.000
1999-327  1999-11-23    1999  327  Tue  15    4.973   0.746   0.746   0.746   0.000   0.720   1.000   0.050   0.533   0.000   0.150   0.150   1.188   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  65.148   0.000  46.917   9.751   0.000   0.000   0.000   0.000  14.680   0.225   0.000   0.172   0.288   0.000
1999-328  1999-11-24    1999  328  Wed  16    3.210   0.574   0.574   0.574   0.000   0.727   1.000   0.082   0.556   0.025   0.179   0.179   1.162   0.179   0.179   0.000   0.000   1.000   0.975  19.909   0.000   0.000   0.000   0.000   0.000   0.000  67.863   0.000  49.338   9.176   0.000   0.000   0.000   0.000  15.254   0.225   0.000   0.170   0.282   0.000
1999-329  1999-11-25    1999  329  Thu  17    3.461   0.719   0.719   0.719   0.000   0.721   1.000   0.114   0.578   0.049   0.208   0.208   1.158   0.208   0.208   0.000   0.000   1.000   0.951  19.909   0.000   0.000   0.000   0.000   0.000   0.000  70.577   0.000  50.902   8.457   0.000   0.000   0.000   0.000  15.974   0.226   0.000   0.169   0.275   0.000
1999-330  1999-11-26    1999  330  Fri  18    4.357   1.038   1.038   1.038   0.000   0.708   1.000   0.148   0.600   0.072   0.238   0.238   1.180   0.238   0.238   0.000   0.000   1.000   0.928  19.909   0.000   0.000   0.000   0.000   0.000   0.000  73.292   0.000  51.925   7.419   0.000   0.000   0.000   0.000  17.012   0.232   0.000   0.166   0.266   0.000
1999-331  1999-11-27    1999  331  Sat  19    4.675   1.260   1.260   1.260   0.000   0.700   1.000   0.182   0.622   0.094   0.270   0.270   1.194   0.270   0.270   0.000   0.000   1.000   0.906  19.909   0.000   0.000   0.000   0.000   0.000   0.000  76.006   0.000  53.173   6.158   0.000   0.000   0.000   0.000  18.272   0.240   0.000   0.164   0.257   0.000
