DATE,SRAD,TMAX,TMIN,TAVG,VAPR,TDEW,RHMAX,WNDSP,RAIN,ETREF
1980-07-23,20.4495,33.076,26.1365,29.9892,3.3423,50.0674,78.5208,2.5723,0.0,4.933307241034878
1980-07-24,21.3057,34.0917,27.0848,30.9942,3.5689,52.3309,79.4065,2.2242,0.0,5.114171100146616
1980-07-25,22.303,34.3887,27.4109,31.1776,3.6059,52.7158,79.463,2.0499,0.0,5.323611860323821
1980-07-26,6.4618,29.6774,26.5833,27.9203,3.4345,48.327,90.7066,2.701,0.0,1.8392959299527956
1980-07-27,12.9346,32.2872,26.8715,28.9047,3.4785,49.6149,86.9653,2.0574,0.0,3.370908091502637
1980-07-28,16.0747,32.9274,26.5367,29.0957,3.4897,49.8786,86.3519,2.5347,0.0,4.043407186907468
1980-07-29,15.3812,32.6094,26.0772,29.5113,3.4458,50.0997,83.0525,3.8498,14.79886848,4.025503941386376
1980-07-30,12.6863,32.4839,25.7209,28.5631,3.411,48.8968,86.9607,3.7376,13.61152512,3.5558512520763075
1980-07-31,16.614,34.1,25.9317,30.0309,3.6682,51.7871,85.9832,1.8045,0.0,3.9822464163494664
1980-08-01,12.1624,33.3222,26.5757,29.1277,3.5135,50.0351,86.73,1.6773,4.218741792,3.239772352293176
1980-08-02,9.4424,29.7624,25.4601,27.9172,3.247,47.3276,85.799,2.9549,0.0,2.56353381176364
1980-08-03,17.2548,32.9957,26.2026,29.0084,3.3221,48.905,82.5267,2.7822,0.0,4.449125392323184
1980-08-04,20.0944,34.4427,25.9426,30.4077,3.4305,50.9853,78.9434,1.7393,5.4681264,4.823670503115747
1980-08-05,16.3208,33.2371,25.3423,29.0546,3.4385,49.5696,85.485,1.5946,8.039419776,3.8832816315665672
1980-08-06,12.5246,32.0485,25.7018,28.9278,3.4475,49.4798,86.251,1.5081,11.43770976,3.065951345240794
1980-08-07,7.0997,30.3878,24.7061,27.9603,3.3369,47.8575,87.9778,2.3822,7.30371168,1.933578201296666
1980-08-08,9.0282,31.723,24.8035,27.9935,3.213,47.223,84.7813,2.2011,0.0,2.69274222624827
1980-08-09,18.802,32.2571,24.3047,28.2742,3.2764,47.8704,84.9891,1.1824,0.0,4.138483101742552
1980-08-10,18.7486,34.174,25.3892,29.9212,3.3642,50.1117,79.7763,2.4837,0.0,4.69547230067848
1980-08-11,21.3746,34.7174,26.2131,30.4847,3.45,51.1698,79.3219,2.1286,0.0,5.181137828020897
1980-08-12,20.2198,34.8781,25.3864,30.2935,3.372,50.5531,78.199,2.1376,0.0,4.983066323429986
1980-08-13,19.0803,33.916,25.6817,29.9731,3.3291,49.9798,78.7505,1.4689,0.0,4.523371744094377
1980-08-14,20.4321,34.5791,24.5025,29.1417,3.255,48.6851,80.5087,1.7081,0.0,4.8507497965941075
1980-08-15,19.8851,33.6154,24.2628,29.4655,3.3679,49.6407,81.7328,1.2923,0.0,4.440825386250516
1980-08-16,18.5595,32.9058,24.7792,29.1751,3.2945,48.936,81.3631,1.424,3.912292224,4.222398794477928
1980-08-17,19.0124,33.1394,24.607,28.9172,3.2256,48.283,80.8737,1.8826,0.0,4.449661750906727
1980-08-18,22.042,32.3688,23.6691,28.4111,3.1009,47.0439,80.2358,2.7723,0.0,4.940186956604898
1980-08-19,22.5821,33.7887,23.7256,28.8689,3.0504,47.2446,77.356,2.731,0.0,5.395950901460392
1980-08-20,23.4915,35.2392,24.5772,29.6229,3.0852,48.2508,75.1581,1.7809,0.0,5.59098865274015
1980-08-21,23.3245,35.0503,23.6533,30.0201,3.2045,49.3494,76.1585,1.4076,0.0,5.261373374672858
1980-08-22,22.6904,34.7584,24.3863,30.868,3.268,50.6095,73.5559,2.0379,0.0,5.29600662206759
1980-08-23,21.6184,33.5994,24.7611,29.4816,3.2606,49.0805,79.1666,2.9656,0.0,5.123410412619196
1980-08-24,19.0876,33.5236,24.2016,29.2697,3.2972,49.0521,81.0241,2.0723,0.0,4.4319100114008805
1980-08-25,21.2701,35.488,24.9965,30.5512,3.3146,50.5226,76.3418,2.4678,0.0,5.333556883745515
1980-08-26,18.606,34.1483,25.865,29.8777,3.2339,49.3596,76.9306,1.8613,0.0,4.631603288854303
1980-08-27,21.4516,35.1386,25.6187,30.3906,3.2028,49.7374,74.417,1.6919,0.0,5.1943395160438355
1980-08-28,20.8813,35.1637,25.6971,30.2414,3.2405,49.7859,75.9393,1.5947,0.0,5.045361712577722
1980-08-29,18.4526,34.3711,25.7987,29.6164,3.2231,49.0197,77.851,2.1841,0.0,4.739510808742581
1980-08-30,18.9084,34.7166,25.6822,30.6334,3.3793,50.9576,77.0103,1.8485,0.0,4.622976684794568
1980-08-31,19.8413,35.3377,25.7005,30.6036,3.3609,50.8279,76.9063,1.5011,0.0,4.777613297338172
1980-09-01,18.7578,33.3989,24.3161,29.2168,3.2388,48.6771,80.227,2.2142,0.0,4.422119396555601
1980-09-02,15.2205,32.1779,24.3597,27.6816,3.0348,45.8854,81.7157,1.3366,0.0,3.6182602532016666
1980-09-03,22.3682,33.4674,24.2307,29.0147,3.0463,47.3766,76.8582,2.0519,0.0,5.126635577778576
1980-09-04,19.4414,33.8245,24.431,29.8257,3.1247,48.6936,74.7116,1.2933,0.0,4.4458697801298115
1980-09-05,18.7509,32.6489,24.5977,28.761,2.8898,46.18,73.6388,1.8628,0.0,4.526848815444203
1980-09-06,17.1013,32.9933,24.244,28.2754,2.892,45.6758,75.6921,1.9209,43.78683744,4.304004803219237
1980-09-07,10.5513,29.7775,24.3025,26.9152,3.0373,45.0807,85.414,1.7675,29.4931584,2.6439615559496557
1980-09-08,18.274,32.2494,25.5551,28.4766,3.307,48.2526,85.095,0.9931,0.0,3.995343626009792
1980-09-09,17.021,32.6247,25.6525,28.7427,3.2735,48.3577,83.0053,1.6652,0.0,3.981722190476286
1980-09-10,19.7565,34.6111,25.6197,29.7697,3.045,48.1758,73.9307,2.5784,0.0,5.233033314924135
1980-09-11,21.1001,34.611,24.31,29.2983,2.9202,46.9362,73.2021,2.8025,0.0,5.490754492867194
1980-09-12,20.4059,34.6257,23.4195,29.462,2.9358,47.2041,72.7867,2.5498,0.0,5.166132501161995
1980-09-13,19.9422,34.5976,23.8233,28.9157,2.8799,46.2847,73.5664,2.3441,0.0,5.106179316861798
1980-09-14,20.8626,34.6957,23.5223,29.4902,2.8073,46.4498,69.4928,2.8891,0.0,5.526866042928587
1980-09-15,20.5648,35.3974,24.4222,30.356,2.97,48.3621,69.934,2.4665,0.0,5.369995820731707
1980-09-16,20.9593,36.0335,25.0036,30.0793,2.8346,47.2458,68.273,1.9578,0.0,5.441731557659437
1980-09-17,20.7631,34.2627,23.6341,29.2736,2.8345,46.3876,70.5492,1.5984,0.0,4.8378513345959
1980-09-18,19.445,33.6096,23.9162,28.7042,2.8565,45.9169,72.9292,1.6504,0.0,4.5718994560546555
1980-09-19,20.4077,33.5968,22.5206,27.9595,2.5539,43.1875,69.2816,1.9068,0.0,4.913280584853752
1980-09-20,21.1208,34.1961,22.9001,28.2873,2.5655,43.6124,68.7751,1.988,0.0,5.165748538874607
1980-09-21,19.1292,33.9892,21.7976,26.6464,2.4596,41.1575,71.8952,2.4476,0.0,5.09424410547452
1980-09-22,20.4278,32.3169,21.5709,27.7563,2.6491,43.6021,72.1454,1.4503,0.0,4.370267232911431
1980-09-23,19.1338,34.3456,23.9368,29.1962,2.7599,45.8404,69.2532,1.5771,0.0,4.611086360927094
1980-09-24,17.8974,34.9047,24.3862,29.689,2.8276,46.7875,69.4346,1.6472,0.0,4.526004059970652
1980-09-25,20.4037,36.7533,22.8279,29.6294,2.3805,43.7435,60.022,2.1227,0.0,5.664969332142188
1980-09-26,19.7536,36.0709,22.1634,29.1198,2.1817,41.7236,55.799,2.2313,0.0,5.6536112853301566
1980-09-27,20.8942,36.6023,21.6031,29.1585,1.9386,39.7787,50.8216,2.0549,0.0,5.855572185200828
1980-09-28,20.7084,36.431,22.4138,29.0222,1.944,39.6833,50.4846,2.2166,0.0,5.996858669425227
1980-09-29,19.9342,36.5525,22.0792,29.2197,2.0287,40.6031,52.3021,1.8781,0.0,5.5021880603199715
1980-09-30,19.6086,36.3408,22.1471,29.0562,1.8273,38.6897,47.5815,1.704,0.0,5.354853386330098
1980-10-01,19.7038,36.7514,22.5446,28.8413,1.9727,39.7398,51.6289,2.2376,0.0,5.902655126310687
1980-10-02,19.1945,35.5005,21.3824,28.5733,1.9112,38.9339,50.9723,1.9453,0.0,5.328266777119637
1980-10-03,20.3084,36.6108,20.4,28.4275,2.0225,39.7253,55.3581,2.0252,0.0,5.560894186675816
1980-10-04,20.7329,36.5814,20.6196,28.5953,2.1624,41.0239,58.3429,2.241,0.0,5.692469024258306
1980-10-05,20.2017,35.454,21.9346,28.603,2.3835,42.6841,62.9886,2.4888,0.0,5.493617514747958
1980-10-06,19.9214,33.8969,21.9246,28.1064,2.431,42.498,65.3063,2.6314,0.0,5.179429119244404
1980-10-07,16.5211,33.9658,22.6228,27.6238,2.6525,43.4842,72.3152,3.2856,0.0,4.879121057100253
1980-10-08,17.3581,33.2561,21.893,26.7358,2.3832,40.716,68.5836,3.4493,0.0,5.1957841921462435
1980-10-09,16.39,30.2172,19.7042,25.7753,2.4459,40.1442,73.9691,3.3758,0.0,3.9340125892285944
1980-10-10,12.7725,32.072,21.2501,25.8922,2.5688,41.1012,77.1172,1.6906,20.21458464,3.271065110515593
1980-10-11,16.6616,31.8054,20.5309,25.5062,2.2571,38.5071,69.6338,1.874,0.0,4.014152414999674
1980-10-12,19.2713,32.5821,19.8549,26.2653,2.2967,39.5965,68.5858,2.8676,0.0,4.836618651930479
1980-10-13,19.387,32.9731,20.8909,26.1321,2.222,38.9012,67.0021,2.4732,0.0,4.8991567845978485
1980-10-14,19.1965,33.2062,19.8301,26.4727,2.226,39.2888,65.7608,1.7662,0.0,4.394033536643333
1980-10-15,18.962,33.1559,19.9546,26.3108,2.3431,39.9818,69.9757,1.3641,0.0,4.044632162865454
1980-10-16,18.8031,33.8335,20.0799,26.5569,2.3362,40.1911,68.8795,1.5855,0.0,4.244491640723176
1980-10-17,18.3286,33.1729,21.3557,26.8239,2.3283,40.4143,67.1366,1.9506,0.0,4.397804291022496
1980-10-18,17.931,32.6789,20.4619,26.2933,2.2678,39.4132,67.6104,1.7268,0.0,4.113699543642757
1980-10-19,18.3585,32.496,19.3081,25.6742,2.0593,37.1544,64.8575,1.5791,0.0,4.0904843464543985
1980-10-20,18.7768,32.9456,18.8905,25.523,1.7994,34.7784,57.267,2.3985,0.0,4.96939946298346
1980-10-21,18.8005,33.558,18.2539,25.4925,1.6519,33.3592,53.7836,3.5282,0.0,6.0883789437877835
1980-10-22,18.7713,34.105,17.3846,25.2276,1.6179,32.7514,53.4922,2.9177,0.0,5.694383827733535
1980-10-23,18.6642,34.3631,16.1299,25.0845,1.5571,31.9893,51.8167,1.8113,0.0,4.681985793917935
1980-10-24,18.3437,31.8163,17.4765,23.94,1.8193,33.3173,62.9688,2.106,0.0,4.359902200315174
1980-10-25,17.9739,32.6922,17.8664,25.0762,1.8732,34.9713,60.953,1.4822,0.0,3.9504780937773494
1980-10-26,17.7563,32.6611,17.1732,24.0012,1.5869,31.1803,55.862,1.7708,0.0,4.3041701992756165
1980-10-27,17.8556,31.302,16.074,23.4142,1.504,29.7244,55.2107,1.7391,0.0,4.0995070022775675
1980-10-28,17.2979,31.0937,15.6599,23.6456,1.4737,29.6392,52.4904,1.7285,0.0,4.0082455737492975
1980-10-29,16.0271,31.2401,16.2646,24.3008,1.5331,30.9374,51.9855,1.4195,0.0,3.61819097641125
1980-10-30,15.6949,30.7758,17.2047,23.6783,1.7454,32.3758,61.3384,1.7853,0.0,3.7135902219879693
1980-10-31,17.2938,29.8988,17.041,23.4057,1.5922,30.621,57.0883,2.2413,0.0,4.165271524708073
1980-11-01,12.7163,27.0587,15.3247,21.0662,1.5888,28.1829,65.6875,2.6467,0.0,3.4509444554537336
1980-11-02,15.8409,29.2131,15.2139,21.9232,1.7006,30.146,66.7023,1.8184,0.0,3.4248075614932127
1980-11-03,16.348,29.6435,15.6929,22.1351,1.5682,29.075,60.7604,1.6799,0.0,3.5565253542710327
1980-11-04,16.2648,29.9611,15.3604,22.0925,1.4972,28.2997,58.5498,1.8743,0.0,3.76967942690532
1980-11-05,16.8019,28.9789,14.2023,21.7006,1.4631,27.5368,58.2118,3.3335,0.0,4.558155524990465
1980-11-06,17.0101,29.322,14.3991,21.6093,1.1621,23.8814,47.2311,3.9618,0.0,5.627698559423001
1980-11-07,17.0236,29.2413,12.6342,20.7722,1.0026,20.8116,43.0077,3.4178,0.0,5.3887766185615735
1980-11-08,17.0082,29.4931,11.1461,19.5551,1.0228,19.8905,48.2343,2.6508,0.0,4.684903995549697
1980-11-09,16.48,28.6038,10.3958,19.2157,1.1187,20.8933,54.3606,1.5596,0.0,3.4028853496564695
1980-11-10,16.4677,29.547,11.2907,20.111,1.2595,23.5961,56.8019,1.9429,0.0,3.751395980345798
1980-11-11,16.3431,29.6391,12.2273,20.1238,1.1975,22.8386,53.4893,2.1151,0.0,3.9919493616859523
1980-11-12,16.4022,29.2993,11.9864,19.9079,1.2029,22.689,54.1826,2.1857,0.0,3.9739753258588273
1980-11-13,16.3421,28.5114,10.8701,19.3186,1.1658,21.6179,55.3274,2.4928,0.0,4.069003664415647
1980-11-14,16.0893,27.5728,11.7371,19.5287,1.1956,22.2131,55.7198,1.7453,0.0,3.3280530738150262
1980-11-15,15.928,28.6517,11.5238,20.0679,1.3162,24.2285,58.8596,1.2237,0.0,2.906717321102266
1980-11-16,15.6952,28.7148,11.5338,19.9003,1.4288,25.3264,64.5382,1.7882,0.0,3.237618851149327
1980-11-17,15.6064,28.8305,11.5262,19.5603,1.4565,25.2781,66.9506,2.2615,0.0,3.519283856276632
1980-11-18,15.5964,28.8245,10.9523,18.956,1.3751,23.7712,66.2872,2.4027,0.0,3.6776364787320803
1980-11-19,15.4927,28.8793,10.9729,19.1256,1.3507,23.6682,63.9164,2.1406,0.0,3.5256275915899074
1980-11-20,15.2378,28.9384,11.4176,19.6704,1.4607,25.4348,66.9455,1.9381,0.0,3.265085224297628
1980-11-21,15.0377,28.4062,11.4114,19.5247,1.4602,25.2802,66.479,1.8888,0.0,3.1325026570690535
1980-11-22,15.0186,28.6517,14.0527,20.9528,1.3774,25.8316,57.0621,3.897,0.0,4.6835284441955585
1980-11-23,14.9793,28.8205,11.7713,19.2635,1.3526,23.8306,62.5597,3.1775,0.0,4.170122170667796
1980-11-24,14.8491,28.6211,11.3779,19.4141,1.4376,24.9257,65.5322,1.5305,0.0,2.8986293820028033
1980-11-25,14.4669,29.3379,11.982,19.6138,1.4072,24.7978,63.9412,1.9499,0.0,3.325001070781694
1980-11-26,13.9142,30.0576,10.8099,21.9006,1.3524,26.5118,53.2954,2.7725,0.0545072112,4.037740343788705
1980-11-27,8.5046,24.5365,14.5232,18.9633,1.6264,26.3893,74.6675,3.7879,3.647041632,2.8036020437128446
1980-11-28,12.7549,24.3254,12.3492,18.3688,1.6268,25.7818,77.5635,2.3489,0.10845144,2.3589600990076156
1980-11-29,14.264,25.6536,11.8762,18.2788,1.5077,24.5034,72.8952,2.0556,0.0,2.6783779226205056
1980-11-30,14.4537,25.8945,9.6678,17.379,1.3938,22.3713,72.2464,2.2365,0.0,2.8266851884823785
1980-12-01,14.4697,26.003,9.1497,16.7555,1.3111,20.8041,71.1649,2.2661,0.0,2.9467194722766097
1980-12-02,13.3615,25.5754,8.405,16.1639,1.2506,19.4889,70.1067,2.4769,0.0,2.983338945438749
1980-12-03,14.0923,25.3788,8.7726,15.8608,1.287,19.614,73.4071,2.3771,0.0,2.886386756203326
1980-12-04,14.3579,25.1654,8.7798,16.4129,1.2554,19.7986,69.4427,2.7895,0.0,3.1056429944451276
1980-12-05,14.4253,24.7416,8.4577,16.3925,1.1264,18.1531,62.921,3.5761,0.0,3.6270406712312484
1980-12-06,14.3838,25.2421,6.7613,15.3669,1.0158,15.5971,61.6235,2.9464,0.0,3.5445769510119987
1980-12-07,14.339,24.7014,5.1352,14.7487,1.0383,15.2988,65.2423,2.6748,0.0,3.1629336532791963
1980-12-08,14.3943,24.6172,5.8988,13.9429,1.0851,15.1362,71.0514,2.4355,0.0,2.9663944052858264
1980-12-09,14.2645,24.4187,4.0732,13.9004,1.1339,15.7422,73.5592,1.9057,0.0,2.4958622592636965
1980-12-10,14.0976,24.5078,5.8442,14.4917,1.1451,16.4823,71.8513,2.0089,0.0,2.6059285509932515
1980-12-11,11.5627,23.3552,6.5508,14.7294,1.1932,17.334,72.7125,1.4385,0.0,2.0193481228963797
1980-12-12,14.072,23.8959,6.8088,15.0672,1.1552,17.1932,69.1011,3.0897,0.0,3.025027743073004
1980-12-13,14.087,24.908,7.9289,16.3524,1.0127,16.5385,57.0057,4.319,0.0,4.222721314621955
1980-12-14,13.5273,25.8237,9.7087,16.5271,1.12,18.2043,61.9489,3.1447,0.0,3.6743527778460376
1980-12-15,14.0472,25.5416,7.9733,15.8173,1.1017,17.2443,64.142,2.6046,0.0,3.2620148019900816
1980-12-16,14.1121,24.5336,7.1656,15.0129,0.8951,13.4039,54.8352,3.4557,0.0,3.9384015004761332
1980-12-17,14.0344,24.0428,7.5647,15.1826,0.7813,11.6245,47.3862,4.1387,0.0,4.52016389224267
1980-12-18,13.9586,24.9756,7.3513,15.895,0.7693,12.1071,44.7051,3.4746,0.0,4.3347330619032
1980-12-19,13.3459,23.9618,6.1226,14.9291,0.9095,13.5517,56.4204,2.9541,0.0,3.4307168985446976
1980-12-20,13.8274,26.1581,6.1621,16.1264,1.071,17.1369,61.0665,1.8695,0.0,2.8482588447123
1980-12-21,9.6139,24.6266,9.0645,15.3411,1.2299,18.4052,71.7644,1.6543,0.0,2.2510747957602275
1980-12-22,4.3021,18.5332,9.5648,15.5252,1.3699,20.2183,77.2326,3.0963,0.0,1.314594587168226
1980-12-23,6.6769,19.3683,11.1568,16.2297,1.5461,22.7917,83.4844,5.0112,51.785352,1.445361468926585
1980-12-24,5.1715,18.3121,13.0362,15.8851,1.7153,24.0508,94.5055,1.8088,0.0,0.8613818538107801
1980-12-25,5.7205,18.3452,9.9546,15.1294,1.6148,22.3334,93.4193,1.2017,0.0,0.8289551354492549
1980-12-26,9.6821,20.1812,11.4937,15.3267,1.4979,21.3794,86.1753,1.6423,0.0,1.526437826730785
1980-12-27,9.2561,18.727,9.9474,14.0366,1.3854,18.8717,86.3356,2.3155,0.0,1.4905223490482435
1980-12-28,11.761,17.3581,7.93,12.5667,1.2183,15.4572,84.2137,1.7888,0.0,1.4972628570005782
1980-12-29,12.5176,19.8405,7.7327,13.5296,1.244,16.7408,80.6083,3.1123,0.0,2.05989722653997
1980-12-30,13.8333,19.5724,7.6446,13.1395,1.2878,16.8624,85.1475,3.3417,0.0,1.984752673357626
1980-12-31,13.9576,22.5335,7.8065,14.8146,1.1795,17.2477,72.0243,3.7326,0.0,2.9893517309782287
1981-01-01,15.1027,22.5493,7.3698,14.5773,1.2024,17.2946,73.9956,3.3794,0.0,2.8338434926604035
1981-01-02,14.7558,22.79,6.7256,15.5888,1.3517,20.0796,76.6872,1.6758,0.0,2.0362216977760648
1981-01-03,8.8949,20.1469,10.3839,15.0347,1.384,19.8736,80.7813,3.1218,0.0,1.8889440009210465
1981-01-04,9.9436,19.8411,10.3313,15.5887,1.4679,21.3369,82.8554,1.8332,0.0,1.5117682939499588
1981-01-05,10.318,19.5805,10.2496,14.569,1.4787,20.4055,89.2694,1.1174,0.0,1.39022253480802
1981-01-06,10.1615,17.6477,7.6077,12.3721,1.3,16.2231,90.3321,2.3779,0.0,1.3787768829773674
1981-01-07,12.0292,18.0286,6.9525,12.0174,1.1339,13.8443,81.1331,2.4966,0.0,1.833156746179166
1981-01-08,15.5917,19.1039,5.0551,11.4685,0.9979,11.4376,75.3526,3.0008,0.0,2.4273637698678527
1981-01-09,15.6885,19.1833,3.6866,11.1775,0.9567,10.542,73.8376,2.3725,0.0,2.277240569318338
1981-01-10,15.7876,18.7179,4.132,10.9555,0.963,10.4146,74.5301,1.9249,0.0,2.0993388431495474
1981-01-11,15.0136,18.156,2.722,11.5759,0.9567,10.9397,71.8813,2.0361,0.0,1.9621903351288295
1981-01-12,15.8458,21.4173,5.0405,12.5648,1.017,12.8086,71.3727,2.5532,0.0,2.6776052976055236
1981-01-13,16.2324,19.456,2.1319,11.6464,0.9279,10.5724,69.0763,2.7083,0.0,2.465449383774709
1981-01-14,16.0454,20.4094,4.7782,12.6645,0.9552,12.0027,67.3644,3.1779,0.0,2.8610005693968277
1981-01-15,16.1118,20.7396,2.9111,12.4961,1.0394,13.0568,73.7811,2.5492,0.0,2.4307184701331757
1981-01-16,15.9722,20.809,6.2736,13.3918,1.1927,15.9761,78.7244,1.0819,0.0,1.9314642413604775
1981-01-17,12.9604,19.1729,7.2638,13.545,1.2568,16.9097,81.2356,2.1693,0.0,1.821550026408796
1981-01-18,16.189,21.5337,7.1905,13.8537,1.2193,16.7707,77.7824,3.0076,0.0,2.623183131162454
1981-01-19,16.3172,23.0753,5.3159,13.9504,1.1771,16.3446,74.9271,2.0869,0.0,2.582041553513416
1981-01-20,16.3623,22.6327,6.1108,15.4381,1.2355,18.5709,71.827,1.711,0.0,2.351748824065626
1981-01-21,15.115,24.1011,10.06,16.9749,1.3243,21.1789,70.2898,1.7328,0.0,2.5859037861159635
1981-01-22,14.7267,23.8238,10.2329,17.4503,1.3228,21.6443,67.2652,1.706,0.0,2.5369522019209385
1981-01-23,7.3838,20.3831,11.8869,16.1181,1.3455,20.5493,73.3027,5.2269,27.23037696,2.6220455378338623
1981-01-24,9.601,19.2702,12.3682,14.4192,1.4668,20.1298,89.1131,5.1701,0.0,2.103472396084461
1981-01-25,6.3857,17.5543,10.5817,14.1241,1.4524,19.6778,89.7836,3.7738,24.55318656,1.250980183809775
1981-01-26,10.1253,19.5482,8.821,14.5501,1.4312,19.8897,86.2769,1.834,0.0,1.538903982399849
1981-01-27,16.36,20.1467,7.5968,14.4803,1.3759,19.2204,83.5932,2.4637,0.0,2.0771362815274976
1981-01-28,9.8155,18.5617,11.5042,14.6321,1.4025,19.6653,84.2565,2.1746,0.0,1.7095961223786378
1981-01-29,15.6562,20.3151,8.5725,15.5747,1.3336,19.8619,76.0876,2.9509,0.0,2.3165645797209025
1981-01-30,14.5471,20.051,8.2347,14.2178,1.328,18.4185,82.509,2.0631,0.0,2.066941585921764
1981-01-31,15.2041,20.4375,7.1923,13.8827,1.3204,17.9914,83.1566,1.8862,0.0,2.081749367135874
1981-02-01,17.2044,19.7932,6.4106,12.9225,1.1338,14.755,76.806,3.0511,0.0,2.6088000652114123
1981-02-02,17.4828,19.7862,4.3242,13.0798,1.067,14.0232,72.6746,2.5846,0.0,2.523797265104955
1981-02-03,13.5492,20.4758,10.6262,14.6216,1.2104,17.4387,73.321,1.6867,0.0,2.3362330186045703
1981-02-04,11.5328,20.766,10.2551,14.825,1.4787,20.6678,87.2797,2.5758,0.0,1.9897213463643997
1981-02-05,12.5176,21.8482,9.8415,15.4245,1.4879,21.3769,85.0229,1.9618,11.76352416,2.085989263139885
1981-02-06,12.6364,18.279,7.3366,13.0534,1.2995,16.9095,86.1411,3.2282,0.0,1.8130289924100877
1981-02-07,17.5551,20.5055,6.9695,13.8747,1.2606,17.2887,79.6995,2.8331,0.0,2.5438419907018077
1981-02-08,17.9921,21.2121,5.4586,13.782,1.1836,16.2562,76.3052,2.7943,0.0,2.7500030353380662
1981-02-09,17.5585,20.5762,2.9661,13.6712,1.1695,15.9673,75.9116,2.4375,0.0,2.4041361724783297
1981-02-10,18.1068,22.7432,6.0576,14.6384,1.2371,17.7812,75.5674,2.2974,0.0,2.8752056663113144
1981-02-11,18.2539,22.478,8.6854,15.6054,1.2193,18.5426,70.5713,3.985,0.0,3.5363348793929164
1981-02-12,18.2759,25.5374,8.3215,16.8168,1.4096,21.9713,74.8324,2.2831,0.0,3.262180848179462
1981-02-13,18.4675,25.7181,10.6635,18.4731,1.5291,24.9214,72.7965,3.1824,0.0,3.5762283125821104
1981-02-14,17.2593,26.5245,12.9801,19.4327,1.6651,27.2434,74.4038,3.0977,0.0,3.603039813534553
1981-02-15,15.973,27.1858,12.9147,19.5862,1.6424,27.1848,72.8199,2.0849,0.0,3.301301247002065
1981-02-16,18.8825,27.6036,12.2439,19.5117,1.487,25.55,68.4421,3.1643,0.0,4.277083403519698
1981-02-17,19.4567,25.875,10.9939,18.5841,1.249,21.9218,60.9155,4.9186,0.0,4.997203058519644
1981-02-18,19.7636,26.0427,10.2672,18.206,1.1117,19.7817,56.3116,4.8387,0.0,5.356545643132894
1981-02-19,19.5819,27.2956,10.468,18.8533,1.1606,21.0812,55.8804,4.1583,0.0,5.2905709585578835
1981-02-20,19.7399,29.0408,11.5295,20.2945,1.2591,23.7776,55.7926,4.4407,0.0,5.784835707988097
1981-02-21,19.8966,27.7687,11.3256,19.6357,1.1703,21.9969,54.3463,3.9764,0.0,5.414856800839048
1981-02-22,19.4756,28.6191,11.5411,20.3582,1.2256,23.4294,54.071,3.1541,0.0,5.040488673322439
1981-02-23,16.5159,28.1332,13.5975,20.1916,1.3833,25.122,60.7519,2.4046,0.0,4.1581769716091275
1981-02-24,17.0196,30.1611,13.8465,22.3051,1.3478,26.8712,51.3751,2.5354,0.0,4.727431100435696
1981-02-25,17.1492,28.6772,12.7205,20.6139,1.3997,25.735,59.1747,2.574,0.0,4.351278020680717
1981-02-26,19.79,27.3489,12.574,19.8288,1.3476,24.3489,60.2452,3.2708,0.0,4.748925687812015
1981-02-27,15.1185,25.0867,14.4167,18.3593,1.3878,23.305,67.0488,2.5302,0.0,3.695028943596848
1981-02-28,13.177,24.5528,11.4988,17.8501,1.5203,24.1927,75.2863,3.0813,0.0,3.1273725185772023
1981-03-01,18.136,24.4287,11.8142,18.1851,1.4665,23.9773,71.2732,2.3695,0.0,3.444480318271631
1981-03-02,22.3467,24.6241,11.3771,17.9255,1.1197,19.6072,56.5036,5.4464,0.0,5.584759989117879
1981-03-03,20.3536,25.9451,10.4032,19.1755,1.0416,19.7821,48.8555,4.6304,0.0,5.630079626219603
1981-03-04,22.1671,29.3714,13.7946,21.4307,1.2718,25.0839,51.9181,3.5361,0.0,5.858712280736508
1981-03-05,19.7205,28.8156,13.4278,21.6495,1.5358,28.2463,60.5335,1.9769,0.0,4.212671545118655
1981-03-06,17.3353,27.4523,15.6154,21.461,1.579,28.4913,62.4675,3.9665,0.0,4.790357935751208
1981-03-07,22.1986,28.1934,12.5617,20.6756,1.3613,25.3666,57.9946,2.6378,0.0,4.882352841970239
1981-03-08,21.8989,26.3282,12.0259,18.8046,1.042,19.4162,51.5817,3.1284,0.0,5.263458884702509
1981-03-09,21.7378,27.1757,13.0602,20.2781,1.1623,22.5408,50.7382,2.3345,0.0,4.814901438929433
1981-03-10,19.1503,26.8117,12.0361,19.4899,1.29,23.3325,59.3345,3.759,0.0,4.9985776118176135
1981-03-11,22.5713,27.5576,12.1484,20.0017,1.2892,23.8427,58.0727,1.691,0.0,4.364933622187722
1981-03-12,19.3308,27.1352,11.0588,19.2877,1.2585,22.7493,59.1837,2.0212,0.0,4.195982700865517
1981-03-13,23.9965,29.4301,11.5158,20.7511,1.1122,22.3505,49.1277,1.6551,0.0,4.907889793471355
1981-03-14,17.4026,26.8448,13.9057,20.4764,1.3993,25.5907,61.0887,2.5323,0.0,4.273181892091322
1981-03-15,15.5522,23.1829,14.7941,18.4565,1.7875,27.3574,84.4785,1.477,0.0,2.7554837615549124
1981-03-16,18.9508,24.7161,13.923,19.7028,1.7012,27.8609,75.2273,2.3921,0.0,3.5383636274573496
