************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:21
Simulation start date: 2007-11-08
Simulation end date: 2008-03-12
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2007 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2007-312  2007-11-08    2007  312  Thu  0     3.733   0.560   0.560   0.560   0.000   0.728   1.000   0.050   0.200   0.000   0.150   0.150   1.170   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.776  10.664   0.000   0.000   0.000   0.000  13.766   0.563   0.000   0.207   0.420   0.001
2007-313  2007-11-09    2007  313  Fri  1     3.707   0.556   0.556   0.556   0.000   0.728   1.000   0.050   0.222   0.000   0.150   0.150   1.161   0.150   0.150   0.000   0.000   1.000   1.000   6.143   0.000  13.766   0.000   0.000   0.000   0.000  27.145   0.000  19.755  23.875   0.000   0.000   0.000   0.000   0.556   0.020   0.000   0.261   0.622   0.027
2007-314  2007-11-10    2007  314  Sat  2     3.421   3.917   3.917   0.513   3.404   0.593   1.000   0.050   0.244   0.000   0.150   0.150   1.156   1.145   1.145   0.995   0.990   1.000   1.000   9.547   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  17.716  19.957   0.000   0.000   0.000   0.000   4.473   0.150   0.000   0.236   0.526   0.006
2007-315  2007-11-11    2007  315  Sun  3     3.242   2.908   2.908   0.486   2.421   0.634   1.000   0.050   0.267   0.000   0.150   0.150   1.153   0.897   0.897   0.747   0.745   1.000   1.000  11.969   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  20.642  17.050   0.000   0.000   0.000   0.000   7.381   0.227   0.000   0.218   0.459   0.002
2007-316  2007-11-12    2007  316  Mon  4     2.971   2.140   2.140   0.446   1.694   0.664   1.000   0.050   0.289   0.000   0.150   0.150   1.149   0.720   0.720   0.570   0.571   1.000   1.000  13.663   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  23.446  14.910   0.000   0.000   0.000   0.000   9.521   0.270   0.000   0.205   0.413   0.001
2007-317  2007-11-13    2007  317  Tue  5     3.037   1.822   1.822   0.456   1.366   0.677   1.000   0.050   0.311   0.000   0.150   0.150   1.152   0.600   0.600   0.450   0.449   1.000   1.000  15.029   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  25.733  13.088   0.000   0.000   0.000   0.000  11.343   0.298   0.000   0.196   0.377   0.000
2007-318  2007-11-14    2007  318  Wed  6     3.176   1.597   1.597   0.476   1.121   0.686   1.000   0.050   0.333   0.000   0.150   0.150   1.156   0.503   0.503   0.353   0.351   1.000   1.000  16.150   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  27.937  11.490   0.000   0.000   0.000   0.000  12.940   0.318   0.000   0.188   0.349   0.000
2007-319  2007-11-15    2007  319  Thu  7     3.328   1.404   1.404   0.499   0.905   0.694   1.000   0.050   0.356   0.000   0.150   0.150   1.156   0.422   0.422   0.272   0.270   1.000   1.000  17.055   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  30.135  10.087   0.000   0.000   0.000   0.000  14.344   0.330   0.000   0.182   0.326   0.000
2007-320  2007-11-16    2007  320  Fri  8     4.309   1.546   1.546   0.646   0.900   0.688   1.000   0.050   0.378   0.000   0.150   0.150   1.168   0.359   0.359   0.209   0.205   1.000   1.000  17.955   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  31.756   8.541   0.000   0.000   0.000   0.000  15.890   0.344   0.000   0.176   0.305   0.000
2007-321  2007-11-17    2007  321  Sat  9     3.949   1.159   1.159   0.592   0.567   0.704   1.000   0.050   0.400   0.000   0.150   0.150   1.172   0.294   0.294   0.144   0.141   1.000   1.000  18.522   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  34.380   7.381   0.000   0.000   0.000   0.000  17.050   0.349   0.000   0.172   0.289   0.000
2007-322  2007-11-18    2007  322  Sun  10    3.044   0.764   0.764   0.457   0.308   0.719   1.000   0.050   0.422   0.000   0.150   0.150   1.163   0.251   0.251   0.101   0.100   1.000   1.000  18.829   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  37.105   6.617   0.000   0.000   0.000   0.000  17.814   0.345   0.000   0.170   0.279   0.000
2007-323  2007-11-19    2007  323  Mon  11    3.510   0.804   0.804   0.527   0.278   0.718   1.000   0.050   0.444   0.000   0.150   0.150   1.170   0.229   0.229   0.079   0.078   1.000   1.000  19.107   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  38.971   5.812   0.000   0.000   0.000   0.000  18.618   0.343   0.000   0.167   0.269   0.000
2007-324  2007-11-20    2007  324  Tue  12    4.882   1.026   1.026   0.732   0.293   0.709   1.000   0.050   0.467   0.000   0.150   0.150   1.192   0.210   0.210   0.060   0.058   1.000   1.000  19.400   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  40.415   4.787   0.000   0.000   0.000   0.000  19.644   0.345   0.000   0.164   0.258   0.000
2007-325  2007-11-21    2007  325  Wed  13    4.301   0.809   0.809   0.645   0.164   0.718   1.000   0.050   0.489   0.000   0.150   0.150   1.190   0.188   0.188   0.038   0.037   1.000   1.000  19.564   0.000   0.000   0.000   0.000   0.000   0.000  59.719   0.000  42.857   3.978   0.000   0.000   0.000   0.000  20.453   0.342   0.000   0.162   0.250   0.000
2007-326  2007-11-22    2007  326  Thu  14    3.278   0.574   0.574   0.492   0.083   0.727   1.000   0.050   0.511   0.000   0.150   0.150   1.169   0.175   0.175   0.025   0.025   1.000   1.000  19.647   0.000   0.000   0.000   0.000   0.000   0.000  62.434   0.000  45.391   3.404   0.000   0.000   0.000   0.000  21.027   0.337   0.000   0.161   0.245   0.000
2007-327  2007-11-23    2007  327  Fri  15    3.160   0.535   0.535   0.474   0.061   0.729   1.000   0.050   0.533   0.000   0.150   0.150   1.172   0.169   0.169   0.019   0.019   1.000   1.000  19.708   0.000   0.000   0.000   0.000   0.000   0.000  65.148   0.000  47.467   2.869   0.000   0.000   0.000   0.000  21.562   0.331   0.000   0.159   0.240   0.000
2007-328  2007-11-24    2007  328  Sat  16    3.200   0.617   0.617   0.572   0.045   0.725   1.000   0.082   0.556   0.025   0.179   0.179   1.158   0.193   0.193   0.014   0.014   1.000   0.975  19.754   0.000   0.000   0.000   0.000   0.000   0.000  67.863   0.000  49.223   2.252   0.000   0.000   0.000   0.000  22.179   0.327   0.000   0.158   0.235   0.000
