************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:18
Simulation start date: 2004-11-08
Simulation end date: 2005-03-13
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2004 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2004-313  2004-11-08    2004  313  Mon  0     4.074   0.611   0.611   0.611   0.000   0.726   1.000   0.050   0.200   0.000   0.150   0.150   1.174   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.726  13.213   0.000   0.000   0.000   0.000  11.217   0.459   0.000   0.220   0.467   0.002
2004-314  2004-11-09    2004  314  Tue  1     4.314   0.647   0.647   0.647   0.000   0.724   1.000   0.050   0.222   0.000   0.150   0.150   1.175   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.656  12.566   0.000   0.000   0.000   0.000  11.865   0.437   0.000   0.210   0.432   0.001
2004-315  2004-11-10    2004  315  Wed  2     3.472   0.521   0.521   0.521   0.000   0.729   1.000   0.050   0.244   0.000   0.150   0.150   1.160   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.773  12.045   0.000   0.000   0.000   0.000  12.385   0.415   0.000   0.203   0.404   0.000
2004-316  2004-11-11    2004  316  Thu  3     3.681   0.552   0.552   0.552   0.000   0.728   1.000   0.050   0.267   0.000   0.150   0.150   1.165   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.711  11.493   0.000   0.000   0.000   0.000  12.937   0.397   0.000   0.197   0.381   0.000
2004-317  2004-11-12    2004  317  Fri  4     3.647   0.547   0.547   0.547   0.000   0.728   1.000   0.050   0.289   0.000   0.150   0.150   1.160   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.694  10.946   0.000   0.000   0.000   0.000  13.484   0.382   0.000   0.192   0.362   0.000
2004-318  2004-11-13    2004  318  Sat  5     4.427   0.664   0.664   0.664   0.000   0.723   1.000   0.050   0.311   0.000   0.150   0.150   1.169   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.493  10.282   0.000   0.000   0.000   0.000  14.149   0.372   0.000   0.187   0.344   0.000
2004-319  2004-11-14    2004  319  Sun  6     4.741   0.711   0.711   0.711   0.000   0.722   1.000   0.050   0.333   0.000   0.150   0.150   1.173   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.380   9.571   0.000   0.000   0.000   0.000  14.860   0.365   0.000   0.183   0.327   0.000
2004-320  2004-11-15    2004  320  Mon  7     4.804   0.721   0.721   0.721   0.000   0.721   1.000   0.050   0.356   0.000   0.150   0.150   1.178   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.322   8.850   0.000   0.000   0.000   0.000  15.580   0.359   0.000   0.179   0.313   0.000
2004-321  2004-11-16    2004  321  Tue  8     4.486   0.673   0.673   0.673   0.000   0.723   1.000   0.050   0.378   0.000   0.150   0.150   1.176   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.368   8.177   0.000   0.000   0.000   0.000  16.253   0.352   0.000   0.176   0.301   0.000
2004-322  2004-11-17    2004  322  Wed  9     2.838   0.426   0.426   0.426   0.000   0.733   1.000   0.050   0.400   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.814   7.752   0.000   0.000   0.000   0.000  16.679   0.341   0.000   0.173   0.292   0.000
2004-323  2004-11-18    2004  323  Thu  10    3.936   0.590   0.590   0.590   0.000   0.726   1.000   0.050   0.422   0.000   0.150   0.150   1.164   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  37.464   7.161   0.000   0.000   0.000   0.000  17.269   0.335   0.000   0.171   0.283   0.000
2004-324  2004-11-19    2004  324  Fri  11    3.977   0.597   0.597   0.597   0.000   0.726   1.000   0.050   0.444   0.000   0.150   0.150   1.167   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  39.422   6.565   0.000   0.000   0.000   0.000  17.866   0.329   0.000   0.169   0.275   0.000
2004-325  2004-11-20    2004  325  Sat  12    3.271   0.491   0.491   0.491   0.000   0.730   1.000   0.050   0.467   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  41.635   6.074   0.000   0.000   0.000   0.000  18.357   0.322   0.000   0.167   0.269   0.000
2004-326  2004-11-21    2004  326  Sun  13    2.938   0.441   0.441   0.441   0.000   0.732   1.000   0.050   0.489   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  59.719   0.000  43.737   5.633   0.000   0.000   0.000   0.000  18.797   0.315   0.000   0.165   0.263   0.000
2004-327  2004-11-22    2004  327  Mon  14    3.263   0.489   0.489   0.489   0.000   0.730   1.000   0.050   0.511   0.000   0.150   0.150   1.160   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  62.434   0.000  45.603   5.144   0.000   0.000   0.000   0.000  19.287   0.309   0.000   0.164   0.258   0.000
2004-328  2004-11-23    2004  328  Tue  15    3.299   0.495   0.495   0.495   0.000   0.730   1.000   0.050   0.533   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  65.148   0.000  47.572   4.649   0.000   0.000   0.000   0.000  19.782   0.304   0.000   0.163   0.252   0.000
2004-329  2004-11-24    2004  329  Wed  16    3.024   0.541   0.541   0.541   0.000   0.728   1.000   0.082   0.556   0.025   0.179   0.179   1.164   0.179   0.179   0.000   0.000   1.000   0.975  19.909   0.000   0.000   0.000   0.000   0.000   0.000  67.863   0.000  49.428   4.108   0.000   0.000   0.000   0.000  20.323   0.299   0.000   0.161   0.248   0.000
2004-330  2004-11-25    2004  330  Thu  17    2.898   0.603   0.603   0.603   0.000   0.726   1.000   0.114   0.578   0.049   0.208   0.208   1.160   0.208   0.208   0.000   0.000   1.000   0.951  19.909   0.000   0.000   0.000   0.000   0.000   0.000  70.577   0.000  51.231   3.505   0.000   0.000   0.000   0.000  20.926   0.296   0.000   0.160   0.243   0.000
2004-331  2004-11-26    2004  331  Fri  18    2.322   0.549   0.549   0.549   0.000   0.728   1.000   0.145   0.600   0.073   0.236   0.236   1.145   0.236   0.236   0.000   0.000   1.000   0.927  19.909   0.000   0.000   0.000   0.000   0.000   0.000  73.292   0.000  53.360   2.956   0.000   0.000   0.000   0.000  21.475   0.293   0.000   0.159   0.238   0.000
2004-332  2004-11-27    2004  332  Sat  19    2.356   0.623   0.623   0.623   0.000   0.725   1.000   0.176   0.622   0.096   0.264   0.264   1.135   0.264   0.264   0.000   0.000   1.000   0.904  19.909   0.000   0.000   0.000   0.000   0.000   0.000  76.006   0.000  55.112   2.333   0.000   0.000   0.000   0.000  22.097   0.291   0.000   0.158   0.234   0.000
2004-333  2004-11-28    2004  333  Sun  20    2.997   0.878   0.878   0.878   0.000   0.715   1.000   0.208   0.644   0.117   0.293   0.293   1.147   0.293   0.293   0.000   0.000   1.000   0.883  19.909   0.000   0.000   0.000   0.000   0.000   0.000  78.721   0.000  56.276   1.455   0.000   0.000   0.000   0.000  22.976   0.292   0.000   0.156   0.228   0.000
2004-334  2004-11-29    2004  334  Mon  21    2.766   0.889   0.889   0.889   0.000   0.714   1.000   0.239   0.667   0.141   0.321   0.321   1.137   0.321   0.321   0.000   0.000   1.000   0.859  19.909   0.000   0.000   0.000   0.000   0.000   0.000  81.435   0.000  58.181   0.566   0.000   0.000   0.000   0.000  23.864   0.293   0.000   0.155   0.223   0.000
2004-335  2004-11-30    2004  335  Tue  22    2.241   0.782   0.782   0.782   0.000   0.719   1.000   0.270   0.689   0.166   0.349   0.349   1.118   0.349   0.349   0.000   0.000   1.000   0.834  19.909   0.000   0.000   0.000   0.000   0.000   0.000  84.150   0.000  60.480   0.000   0.000   0.000   0.000   0.000  24.646   0.293   0.000   0.154   0.220   0.000
2004-336  2004-12-01    2004  336  Wed  23    2.640   0.998   0.998   0.998   0.000   0.710   1.000   0.302   0.711   0.182   0.378   0.378   1.151   0.378   0.378   0.000   0.000   1.000   0.818  19.909   0.000   0.000   0.000   0.000   0.000   0.000  86.864   0.000  61.680   0.000   0.000   0.000   0.000   0.000  25.645   0.295   0.000   0.154   0.220   0.000
2004-337  2004-12-02    2004  337  Thu  24    2.849   1.157   1.157   1.157   0.000   0.704   1.000   0.333   0.733   0.211   0.406   0.406   1.120   0.406   0.406   0.000   0.000   1.000   0.789  19.909   0.000   0.000   0.000   0.000   0.000   0.000  89.579   0.000  63.040   0.000   0.000   0.000   0.000   0.000  26.801   0.299   0.000   0.154   0.220   0.000
2004-338  2004-12-03    2004  338  Fri  25    3.902   1.699   1.699   1.699   0.000   0.682   1.000   0.366   0.756   0.226   0.435   0.435   1.153   0.435   0.435   0.000   0.000   1.000   0.774  19.909   0.000   0.000   0.000   0.000   0.000   0.000  92.293   0.000  62.947   0.000   0.000   0.000   0.000   0.000  28.500   0.309   0.000   0.154   0.220   0.000
