************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:16
Simulation start date: 1999-07-01
Simulation end date: 1999-10-29
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1999 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1999-182  1999-07-01    1999  182  Thu  0     6.705   7.840   7.840   1.006   6.834   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.169   1.169   1.169   1.019   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 119.735  15.654  43.004  61.077   0.000   0.000   0.000   0.000   0.393   1.000   3.141
1999-183  1999-07-02    1999  183  Fri  1     6.258   7.296   7.296   0.939   6.357   0.108   1.000   0.050   0.500   0.000   0.150   0.150   1.166   1.166   1.166   1.016   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  19.582 109.298   5.218  43.004  61.077   0.000   0.000   0.000   0.000   0.372   1.000   3.141
1999-184  1999-07-03    1999  184  Sat  2     5.993   6.971   6.971   0.899   6.072   0.121   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.402  61.077  43.004  21.933  99.186   0.000  38.110  61.077   4.894   0.000   0.000   0.114   0.352   0.963   0.402
1999-185  1999-07-04    1999  185  Sun  3     5.892   6.815   6.815   0.884   5.932   0.127   1.000   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.153  61.077  43.004  23.059  91.969   0.000  30.893  61.077  12.111   0.000   0.000   0.282   0.338   0.909   0.153
1999-186  1999-07-05    1999  186  Mon  4     6.022   6.979   6.979   0.903   6.075   0.121   1.000   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.070  61.077  43.004  21.878  84.838   0.000  23.761  61.077  19.243   0.000   0.000   0.447   0.324   0.856   0.070
1999-187  1999-07-06    1999  187  Tue  5     5.891   6.818   6.818   0.884   5.934   0.127   1.000   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.034  61.077  43.004  23.041  77.950   0.000  16.873  61.077  26.131   0.000   0.000   0.608   0.310   0.804   0.034
1999-188  1999-07-07    1999  188  Wed  6     6.560   7.623   7.580   0.941   6.639   0.100   0.957   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.156   1.012   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.016  61.077  43.004  18.102  70.335   0.000   9.258  61.077  33.746   0.000   0.000   0.785   0.295   0.747   0.016
1999-189  1999-07-08    1999  189  Thu  7     6.400   7.470   7.384   0.875   6.510   0.101   0.911   0.050   0.500   0.000   0.150   0.150   1.167   1.167   1.154   1.017   1.000   1.000   1.000   0.000   0.016  33.746   0.000   0.000   0.000   0.277  61.077  43.004  18.320  96.680   0.000  35.604  61.077   7.400   0.000   0.000   0.172   0.347   0.945   0.277
1999-190  1999-07-09    1999  190  Fri  8     6.398   7.458   7.458   0.960   6.498   0.102   1.000   0.050   0.500   0.000   0.150   0.150   1.166   1.166   1.166   1.016   1.000   1.000   1.000   6.498   0.000   0.000   0.000   0.000   0.000   0.109  61.077  43.004  18.408  88.946   0.000  27.869  61.077  15.135   0.000   0.000   0.352   0.332   0.887   0.109
1999-191  1999-07-10    1999  191  Sat  9     8.138   9.540   9.540   1.221   8.319   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.172   1.172   1.172   1.022   1.000   1.000   1.000  14.817   0.000   0.000   0.000   0.000   0.000   0.040  61.077  43.004  18.102  79.297   0.000  18.220  61.077  24.784   0.000   0.000   0.576   0.312   0.814   0.040
