************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:15
Simulation start date: 1991-11-08
Simulation end date: 1992-03-12
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1991 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1991-312  1991-11-08    1991  312  Fri  0     3.196   0.479   0.479   0.479   0.000   0.731   1.000   0.050   0.200   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.854  12.745   0.000   0.000   0.000   0.000  11.686   0.478   0.000   0.218   0.459   0.002
1991-313  1991-11-09    1991  313  Sat  1     3.297   0.495   0.495   0.495   0.000   0.730   1.000   0.050   0.222   0.000   0.150   0.150   1.152   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.822  12.250   0.000   0.000   0.000   0.000  12.180   0.449   0.000   0.209   0.426   0.001
1991-314  1991-11-10    1991  314  Sun  2     3.007   0.451   0.451   0.451   0.000   0.732   1.000   0.050   0.244   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.856  11.799   0.000   0.000   0.000   0.000  12.631   0.423   0.000   0.202   0.401   0.000
1991-315  1991-11-11    1991  315  Mon  3     2.617   0.392   0.392   0.392   0.000   0.734   1.000   0.050   0.267   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  18.879   0.000   0.000   0.000   1.030   0.000   0.000  32.574   0.000  23.919  12.437   0.000   0.000   0.000   0.000  11.994   0.368   0.000   0.201   0.395   0.000
1991-316  1991-11-12    1991  316  Tue  4     2.791   0.626   0.626   0.419   0.208   0.725   1.000   0.050   0.289   0.000   0.150   0.150   1.155   0.224   0.224   0.074   0.074   1.000   1.000  19.087   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.582  11.810   0.000   0.000   0.000   0.000  12.620   0.358   0.000   0.195   0.373   0.000
1991-317  1991-11-13    1991  317  Wed  5     3.443   0.723   0.723   0.516   0.206   0.721   1.000   0.050   0.311   0.000   0.150   0.150   1.164   0.210   0.210   0.060   0.059   1.000   1.000  19.293   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.403  11.087   0.000   0.000   0.000   0.000  13.343   0.351   0.000   0.190   0.353   0.000
1991-318  1991-11-14    1991  318  Thu  6     3.455   0.673   0.673   0.518   0.155   0.723   1.000   0.050   0.333   0.000   0.150   0.150   1.162   0.195   0.195   0.045   0.044   1.000   1.000  19.448   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.442  10.414   0.000   0.000   0.000   0.000  14.016   0.344   0.000   0.185   0.337   0.000
1991-319  1991-11-15    1991  319  Fri  7     3.910   0.719   0.719   0.587   0.133   0.721   1.000   0.050   0.356   0.000   0.150   0.150   1.175   0.184   0.184   0.034   0.033   1.000   1.000  19.581   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.324   9.695   0.000   0.000   0.000   0.000  14.736   0.339   0.000   0.181   0.322   0.000
1991-320  1991-11-16    1991  320  Sat  8     3.515   0.612   0.612   0.527   0.085   0.726   1.000   0.050   0.378   0.000   0.150   0.150   1.175   0.174   0.174   0.024   0.024   1.000   1.000  19.666   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.480   9.083   0.000   0.000   0.000   0.000  15.348   0.333   0.000   0.178   0.310   0.000
1991-321  1991-11-17    1991  321  Sun  9     3.235   0.543   0.543   0.485   0.058   0.728   1.000   0.050   0.400   0.000   0.150   0.150   1.170   0.168   0.168   0.018   0.017   1.000   1.000  19.724   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.585   8.540   0.000   0.000   0.000   0.000  15.891   0.325   0.000   0.175   0.300   0.000
