************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:16
Simulation start date: 2001-07-01
Simulation end date: 2001-10-29
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2001 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2001-182  2001-07-01    2001  182  Sun  0     4.479   5.166   5.166   0.672   4.494   0.193   1.000   0.050   0.500   0.000   0.150   0.150   1.153   1.153   1.153   1.003   1.000   1.000   1.000   9.138   0.000   0.000   0.000  15.265   0.000   3.141  61.077  43.004  35.000 120.749  16.669  43.004  61.077   0.000   0.000   0.000   0.000   0.395   1.000   3.141
2001-183  2001-07-02    2001  183  Mon  1     4.006   4.647   4.647   0.601   4.046   0.214   1.000   0.050   0.500   0.000   0.150   0.150   1.160   1.160   1.160   1.010   1.000   1.000   1.000   0.000   3.141   0.000   0.000  25.919   0.000   3.141  61.077  43.004  38.758 138.880  34.799  43.004  61.077   0.000   0.000   0.000   0.000   0.432   1.000   3.141
2001-184  2001-07-03    2001  184  Tue  2     4.211   4.935   4.935   0.632   4.304   0.203   1.000   0.050   0.500   0.000   0.150   0.150   1.172   1.172   1.172   1.022   1.000   1.000   1.000   4.304   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  36.672 130.804  26.723  43.004  61.077   0.000   0.000   0.000   0.000   0.415   1.000   3.141
2001-185  2001-07-04    2001  185  Wed  3     5.630   6.584   6.584   0.844   5.739   0.137   1.000   0.050   0.500   0.000   0.150   0.150   1.170   1.170   1.170   1.020   1.000   1.000   1.000  10.043   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  24.735 121.079  16.998  43.004  61.077   0.000   0.000   0.000   0.000   0.396   1.000   3.141
2001-186  2001-07-05    2001  186  Thu  4     5.762   6.648   6.648   0.864   5.784   0.134   1.000   0.050   0.500   0.000   0.150   0.150   1.154   1.154   1.154   1.004   1.000   1.000   1.000  15.827   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  24.272 111.290   7.209  43.004  61.077   0.000   0.000   0.000   0.000   0.376   1.000   3.141
2001-187  2001-07-06    2001  187  Fri  5     5.636   6.525   6.525   0.845   5.680   0.139   1.000   0.050   0.500   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.637  61.077  43.004  25.162 101.624   0.000  40.548  61.077   2.456   0.000   0.000   0.057   0.357   0.982   0.637
2001-188  2001-07-07    2001  188  Sat  6     3.062   3.569   3.569   0.459   3.109   0.257   1.000   0.050   0.500   0.000   0.150   0.150   1.165   1.165   1.165   1.015   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.307  61.077  43.004  46.567  97.419   0.000  36.342  61.077   6.662   0.000   0.000   0.155   0.349   0.950   0.307
2001-189  2001-07-08    2001  189  Sun  7     4.863   5.612   5.612   0.729   4.882   0.176   1.000   0.050   0.500   0.000   0.150   0.150   1.154   1.154   1.154   1.004   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.145  61.077  43.004  31.773  91.500   0.000  30.423  61.077  12.581   0.000   0.000   0.293   0.337   0.906   0.145
2001-190  2001-07-09    2001  190  Mon  8     5.605   6.446   6.446   0.841   5.606   0.142   1.000   0.050   0.500   0.000   0.150   0.150   1.150   1.150   1.150   1.000   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.071  61.077  43.004  25.732  84.908   0.000  23.832  61.077  19.172   0.000   0.000   0.446   0.324   0.856   0.071
2001-191  2001-07-10    2001  191  Tue  9     4.862   5.652   5.652   0.729   4.923   0.174   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000   3.511   0.071   0.000   0.000  21.392   0.000   0.512  61.077  43.004  31.480 100.577   0.000  39.501  61.077   3.503   0.000   0.000   0.081   0.355   0.974   0.512
