************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:18
Simulation start date: 2000-11-08
Simulation end date: 2001-03-13
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2000 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2000-313  2000-11-08    2000  313  Wed  0     3.656   0.548   0.548   0.548   0.000   0.728   1.000   0.050   0.200   0.000   0.150   0.150   1.155   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.787  20.876   0.000   0.000   0.000   0.000   3.555   0.146   0.000   0.258   0.611   0.022
2000-314  2000-11-09    2000  314  Thu  1     5.141   0.771   0.771   0.771   0.000   0.719   1.000   0.050   0.222   0.000   0.150   0.150   1.170   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.522  20.105   0.000   0.000   0.000   0.000   4.326   0.159   0.000   0.244   0.559   0.010
2000-315  2000-11-10    2000  315  Fri  2     5.802   0.870   0.870   0.870   0.000   0.715   1.000   0.050   0.244   0.000   0.150   0.150   1.189   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.355  19.234   0.000   0.000   0.000   0.000   5.196   0.174   0.000   0.233   0.515   0.005
2000-316  2000-11-11    2000  316  Sat  3     4.943   0.741   0.741   0.741   0.000   0.720   1.000   0.050   0.267   0.000   0.150   0.150   1.178   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.465  18.493   0.000   0.000   0.000   0.000   5.938   0.182   0.000   0.223   0.480   0.002
2000-317  2000-11-12    2000  317  Sun  4     3.517   0.528   0.528   0.528   0.000   0.729   1.000   0.050   0.289   0.000   0.150   0.150   1.164   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.722  17.965   0.000   0.000   0.000   0.000   6.465   0.183   0.000   0.216   0.453   0.001
2000-318  2000-11-13    2000  318  Mon  5     3.312   0.497   0.497   0.497   0.000   0.730   1.000   0.050   0.311   0.000   0.150   0.150   1.154   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.747  17.469   0.000   0.000   0.000   0.000   6.962   0.183   0.000   0.210   0.430   0.001
2000-319  2000-11-14    2000  319  Tue  6     4.251   0.638   0.638   0.638   0.000   0.724   1.000   0.050   0.333   0.000   0.150   0.150   1.164   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.500  16.831   0.000   0.000   0.000   0.000   7.600   0.187   0.000   0.204   0.409   0.001
2000-320  2000-11-15    2000  320  Wed  7     4.434   0.665   0.665   0.665   0.000   0.723   1.000   0.050   0.356   0.000   0.150   0.150   1.188   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.419  16.166   0.000   0.000   0.000   0.000   8.265   0.190   0.000   0.199   0.390   0.000
2000-321  2000-11-16    2000  321  Thu  8     3.193   0.479   0.479   0.479   0.000   0.731   1.000   0.050   0.378   0.000   0.150   0.150   1.168   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.726  15.687   0.000   0.000   0.000   0.000   8.744   0.189   0.000   0.195   0.375   0.000
2000-322  2000-11-17    2000  322  Fri  9     3.229   0.484   0.484   0.484   0.000   0.731   1.000   0.050   0.400   0.000   0.150   0.150   1.159   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.699  15.203   0.000   0.000   0.000   0.000   9.228   0.189   0.000   0.192   0.362   0.000
2000-323  2000-11-18    2000  323  Sat  10    3.801   0.570   0.570   0.570   0.000   0.727   1.000   0.050   0.422   0.000   0.150   0.150   1.164   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  37.505  14.632   0.000   0.000   0.000   0.000   9.798   0.190   0.000   0.189   0.350   0.000
2000-324  2000-11-19    2000  324  Sun  11    3.543   0.531   0.531   0.531   0.000   0.729   1.000   0.050   0.444   0.000   0.150   0.150   1.164   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  39.564  14.101   0.000   0.000   0.000   0.000  10.330   0.190   0.000   0.186   0.339   0.000
2000-325  2000-11-20    2000  325  Mon  12    3.806   0.571   0.571   0.571   0.000   0.727   1.000   0.050   0.467   0.000   0.150   0.150   1.171   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  41.452  13.530   0.000   0.000   0.000   0.000  10.901   0.191   0.000   0.183   0.328   0.000
2000-326  2000-11-21    2000  326  Tue  13    2.879   0.432   0.432   0.432   0.000   0.733   1.000   0.050   0.489   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  59.719   0.000  43.758  13.098   0.000   0.000   0.000   0.000  11.332   0.190   0.000   0.181   0.320   0.000
2000-327  2000-11-22    2000  327  Wed  14    2.686   0.403   0.403   0.403   0.000   0.734   1.000   0.050   0.511   0.000   0.150   0.150   1.151   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  62.434   0.000  45.819  12.695   0.000   0.000   0.000   0.000  11.735   0.188   0.000   0.179   0.313   0.000
2000-328  2000-11-23    2000  328  Thu  15    2.299   0.345   0.345   0.345   0.000   0.736   1.000   0.050   0.533   0.000   0.150   0.150   1.152   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  65.148   0.000  47.963  12.350   0.000   0.000   0.000   0.000  12.080   0.185   0.000   0.177   0.307   0.000
2000-329  2000-11-24    2000  329  Fri  16    4.014   0.720   0.720   0.720   0.000   0.721   1.000   0.083   0.556   0.025   0.179   0.179   1.169   0.179   0.179   0.000   0.000   1.000   0.975  19.909   0.000   0.000   0.000   0.000   0.000   0.000  67.863   0.000  48.942  11.630   0.000   0.000   0.000   0.000  12.800   0.189   0.000   0.175   0.298   0.000
2000-330  2000-11-25    2000  330  Sat  17    4.559   0.957   0.957   0.957   0.000   0.712   1.000   0.116   0.578   0.049   0.210   0.210   1.182   0.210   0.210   0.000   0.000   1.000   0.951  19.909   0.000   0.000   0.000   0.000   0.000   0.000  70.577   0.000  50.232  10.673   0.000   0.000   0.000   0.000  13.757   0.195   0.000   0.172   0.289   0.000
2000-331  2000-11-26    2000  331  Sun  18    3.347   0.801   0.801   0.801   0.000   0.718   1.000   0.149   0.600   0.074   0.239   0.239   1.162   0.239   0.239   0.000   0.000   1.000   0.926  19.909   0.000   0.000   0.000   0.000   0.000   0.000  73.292   0.000  52.621   9.872   0.000   0.000   0.000   0.000  14.558   0.199   0.000   0.170   0.281   0.000
2000-332  2000-11-27    2000  332  Mon  19    2.396   0.640   0.640   0.640   0.000   0.724   1.000   0.179   0.622   0.098   0.267   0.267   1.134   0.267   0.267   0.000   0.000   1.000   0.902  19.909   0.000   0.000   0.000   0.000   0.000   0.000  76.006   0.000  55.059   9.232   0.000   0.000   0.000   0.000  15.198   0.200   0.000   0.169   0.275   0.000
2000-333  2000-11-28    2000  333  Tue  20    3.035   0.899   0.899   0.899   0.000   0.714   1.000   0.211   0.644   0.119   0.296   0.296   1.150   0.296   0.296   0.000   0.000   1.000   0.881  19.909   0.000   0.000   0.000   0.000   0.000   0.000  78.721   0.000  56.211   8.334   0.000   0.000   0.000   0.000  16.097   0.204   0.000   0.167   0.268   0.000
2000-334  2000-11-29    2000  334  Wed  21    4.113   1.348   1.348   1.348   0.000   0.696   1.000   0.246   0.667   0.136   0.328   0.328   1.201   0.328   0.328   0.000   0.000   1.000   0.864  19.909   0.000   0.000   0.000   0.000   0.000   0.000  81.435   0.000  56.685   6.986   0.000   0.000   0.000   0.000  17.445   0.214   0.000   0.164   0.259   0.000
2000-335  2000-11-30    2000  335  Thu  22    4.552   1.641   1.641   1.641   0.000   0.684   1.000   0.283   0.689   0.156   0.361   0.361   1.222   0.361   0.361   0.000   0.000   1.000   0.844  19.909   0.000   0.000   0.000   0.000   0.000   0.000  84.150   0.000  57.588   5.345   0.000   0.000   0.000   0.000  19.086   0.227   0.000   0.162   0.249   0.000
2000-336  2000-12-01    2000  336  Fri  23    4.600   1.809   1.809   1.809   0.000   0.678   1.000   0.319   0.711   0.179   0.393   0.393   1.222   0.393   0.393   0.000   0.000   1.000   0.821  19.909   0.000   0.000   0.000   0.000   0.000   0.000  86.864   0.000  58.862   3.536   0.000   0.000   0.000   0.000  20.895   0.241   0.000   0.159   0.238   0.000
2000-337  2000-12-02    2000  337  Sat  24    3.903   1.662   1.662   1.662   0.000   0.684   1.000   0.355   0.733   0.203   0.426   0.426   1.218   0.426   0.426   0.000   0.000   1.000   0.797  19.909   0.000   0.000   0.000   0.000   0.000   0.000  89.579   0.000  61.230   1.874   0.000   0.000   0.000   0.000  22.557   0.252   0.000   0.156   0.229   0.000
2000-338  2000-12-03    2000  338  Sun  25    3.383   1.546   1.546   1.546   0.000   0.688   1.000   0.389   0.756   0.233   0.457   0.457   1.189   0.457   0.457   0.000   0.000   1.000   0.767  19.909   0.000   0.000   0.000   0.000   0.000   0.000  92.293   0.000  63.513   0.328   0.000   0.000   0.000   0.000  24.103   0.261   0.000   0.154   0.221   0.000
2000-339  2000-12-04    2000  339  Mon  26    4.996   2.445   2.445   2.445   0.000   0.652   1.000   0.425   0.778   0.249   0.489   0.489   1.217   0.489   0.489   0.000   0.000   1.000   0.751  19.909   0.000   0.000   0.000   0.000   0.000   0.000  95.008   0.000  61.965   0.000   0.000   0.000   0.000   0.000  26.547   0.279   0.000   0.154   0.220   0.000
2000-340  2000-12-05    2000  340  Tue  27    3.865   2.011   2.011   2.011   0.000   0.670   1.000   0.459   0.800   0.283   0.520   0.520   1.183   0.520   0.520   0.000   0.000   1.000   0.717  19.909   0.000   0.000   0.000   0.000   0.000   0.000  97.722   0.000  65.431   0.000   0.000   0.000   0.000   0.000  28.558   0.292   0.000   0.154   0.220   0.000
2000-341  2000-12-06    2000  341  Wed  28    3.656   2.015   2.015   2.015   0.000   0.669   1.000   0.493   0.822   0.308   0.551   0.551   1.181   0.551   0.551   0.000   0.000   1.000   0.692  19.909   0.000   0.000   0.000   0.000   0.000   0.000 100.437   0.000  67.233   0.000   0.000   0.000   0.000   0.000  30.573   0.304   0.000   0.154   0.220   0.000
2000-342  2000-12-07    2000  342  Thu  29    3.522   2.048   2.048   2.048   0.000   0.668   1.000   0.527   0.844   0.337   0.582   0.582   1.170   0.582   0.582   0.000   0.000   1.000   0.663  19.909   0.000   0.000   0.000   0.000   0.000   0.000 103.151   0.000  68.913   0.000   0.000   0.000   0.000   0.000  32.621   0.316   0.000   0.154   0.220   0.000
2000-343  2000-12-08    2000  343  Fri  30    3.252   1.986   1.986   1.986   0.000   0.671   1.000   0.559   0.867   0.376   0.611   0.611   1.139   0.611   0.611   0.000   0.000   1.000   0.624  19.909   0.000   0.000   0.000   0.000   0.000   0.000 105.866   0.000  70.990   0.000   0.000   0.000   0.000   0.000  34.607   0.327   0.000   0.154   0.220   0.000
2000-344  2000-12-09    2000  344  Sat  31    3.610   2.314   2.314   2.314   0.000   0.657   1.000   0.593   0.889   0.388   0.641   0.641   1.169   0.641   0.641   0.000   0.000   1.000   0.612  19.909   0.000   0.000   0.000   0.000   0.000   0.000 108.580   0.000  71.383   0.000   0.000   0.000   0.000   0.000  36.922   0.340   0.000   0.154   0.220   0.000
2000-345  2000-12-10    2000  345  Sun  32    3.067   2.058   2.058   2.058   0.000   0.668   1.000   0.626   0.911   0.420   0.671   0.671   1.159   0.671   0.671   0.000   0.000   1.000   0.580  19.909   0.000   0.000   0.000   0.000   0.000   0.000 111.295   0.000  74.307   0.000   0.000   0.000   0.000   0.000  38.980   0.350   0.000   0.154   0.220   0.000
2000-346  2000-12-11    2000  346  Mon  33    3.683   2.586   2.586   2.586   0.000   0.647   1.000   0.660   0.933   0.434   0.702   0.702   1.184   0.702   0.702   0.000   0.000   1.000   0.566  19.909   0.000   0.000   0.000   0.000   0.000   0.000 114.009   0.000  73.713   0.000   0.000   0.000   0.000   0.000  41.567   0.365   0.000   0.154   0.220   0.000
2000-347  2000-12-12    2000  347  Tue  34    3.626   2.661   2.661   2.661   0.000   0.644   1.000   0.695   0.956   0.454   0.734   0.734   1.199   0.734   0.734   0.000   0.000   1.000   0.546  19.909   0.000   0.000   0.000   0.000   0.000   0.000 116.724   0.000  75.119   0.000   0.000   0.000   0.000   0.000  44.228   0.379   0.000   0.154   0.220   0.000
