************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:19
Simulation start date: 2005-07-01
Simulation end date: 2005-10-29
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2005 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2005-182  2005-07-01    2005  182  Fri  0     5.296   6.140   6.140   0.794   5.345   0.154   1.000   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000  15.136   0.000   0.000   0.000  10.118   0.000   3.141  61.077  43.004  27.952 155.540  51.460  43.004  61.077   0.000   0.000   0.000   0.000   0.465   1.000   3.141
2005-183  2005-07-02    2005  183  Sat  1     4.451   5.148   5.148   0.668   4.480   0.194   1.000   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000   4.410   3.141   0.000   0.000  18.347   0.000   3.141  61.077  43.004  35.134 165.599  61.519  43.004  61.077   0.000   0.000   0.000   0.000   0.485   1.000   3.141
2005-184  2005-07-03    2005  184  Sun  2     4.704   5.446   5.446   0.706   4.741   0.182   1.000   0.050   0.500   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000   9.151   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  32.973 157.012  52.931  43.004  61.077   0.000   0.000   0.000   0.000   0.468   1.000   3.141
2005-185  2005-07-04    2005  185  Mon  3     4.432   5.129   5.129   0.665   4.464   0.195   1.000   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000   0.000   3.141   0.000   0.000  27.625   0.000   3.141  61.077  43.004  35.268 176.366  72.286  43.004  61.077   0.000   0.000   0.000   0.000   0.507   1.000   3.141
2005-186  2005-07-05    2005  186  Tue  4     2.367   2.762   2.762   0.355   2.407   0.290   1.000   0.050   0.500   0.000   0.150   0.150   1.167   1.167   1.167   1.017   1.000   1.000   1.000   0.000   3.141   0.000   0.000  25.821   0.000   3.141  61.077  43.004  52.411 196.285  92.204  43.004  61.077   0.000   0.000   0.000   0.000   0.546   1.000   3.141
2005-187  2005-07-06    2005  187  Wed  5     1.690   2.004   2.004   0.253   1.750   0.320   1.000   0.050   0.500   0.000   0.150   0.150   1.186   1.186   1.186   1.036   1.000   1.000   1.000   0.000   3.141   0.000   0.000  41.956   0.000   3.141  61.077  43.004  57.900 233.096 129.015  43.004  61.077   0.000   0.000   0.000   0.000   0.620   1.000   3.141
2005-188  2005-07-07    2005  188  Thu  6     2.959   3.549   3.549   0.444   3.106   0.258   1.000   0.050   0.500   0.000   0.150   0.150   1.200   1.200   1.200   1.050   1.000   1.000   1.000   0.000   3.141   0.000   0.000  15.168   0.000   3.141  61.077  43.004  46.707 241.573 137.492  43.004  61.077   0.000   0.000   0.000   0.000   0.637   1.000   3.141
2005-189  2005-07-08    2005  189  Fri  7     4.996   5.831   5.831   0.749   5.082   0.167   1.000   0.050   0.500   0.000   0.150   0.150   1.167   1.167   1.167   1.017   1.000   1.000   1.000   5.082   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  30.188 232.601 128.521  43.004  61.077   0.000   0.000   0.000   0.000   0.619   1.000   3.141
2005-190  2005-07-09    2005  190  Sat  8     5.931   6.866   6.866   0.890   5.976   0.125   1.000   0.050   0.500   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000  11.058   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  22.694 222.594 118.514  43.004  61.077   0.000   0.000   0.000   0.000   0.599   1.000   3.141
2005-191  2005-07-10    2005  191  Sun  9     5.719   6.688   6.688   0.858   5.830   0.132   1.000   0.050   0.500   0.000   0.150   0.150   1.169   1.169   1.169   1.019   1.000   1.000   1.000  16.888   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  23.981 212.765 108.685  43.004  61.077   0.000   0.000   0.000   0.000   0.579   1.000   3.141
