************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:16
Simulation start date: 1997-07-01
Simulation end date: 1997-10-29
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1997 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1997-182  1997-07-01    1997  182  Tue  0     6.866   7.945   7.945   1.030   6.915   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.212  61.077  43.004  18.102  94.657   0.000  33.581  61.077   9.423   0.000   0.000   0.219   0.343   0.929   0.212
1997-183  1997-07-02    1997  183  Wed  1     7.838   9.198   9.198   1.176   8.022   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.173   1.173   1.173   1.023   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.073  61.077  43.004  18.102  85.247   0.000  24.171  61.077  18.833   0.000   0.000   0.438   0.324   0.859   0.073
1997-184  1997-07-03    1997  184  Thu  2     7.612   8.903   8.899   1.138   7.761   0.100   0.996   0.050   0.500   0.000   0.150   0.150   1.170   1.170   1.169   1.020   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.029  61.077  43.004  18.102  76.275   0.000  15.199  61.077  27.805   0.000   0.000   0.647   0.306   0.792   0.029
1997-185  1997-07-04    1997  185  Fri  3     7.722   9.008   8.946   1.097   7.849   0.100   0.947   0.050   0.500   0.000   0.150   0.150   1.167   1.167   1.159   1.017   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.012  61.077  43.004  18.102  67.300   0.000   6.223  61.077  36.781   0.000   0.000   0.855   0.288   0.724   0.012
1997-186  1997-07-05    1997  186  Sat  4     6.949   8.135   8.020   0.927   7.093   0.100   0.889   0.050   0.500   0.000   0.150   0.150   1.171   1.171   1.154   1.021   1.000   1.000   1.000   0.000   0.012  36.781   0.000   0.000   0.000   0.254  61.077  43.004  18.102  96.049   0.000  34.973  61.077   8.031   0.000   0.000   0.187   0.346   0.940   0.254
1997-187  1997-07-06    1997  187  Sun  5     6.404   7.544   7.544   0.961   6.584   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.178   1.178   1.178   1.028   1.000   1.000   1.000   6.584   0.000   0.000   0.000   0.000   0.000   0.101  61.077  43.004  18.102  88.251   0.000  27.174  61.077  15.830   0.000   0.000   0.368   0.330   0.881   0.101
1997-188  1997-07-07    1997  188  Mon  6     6.348   7.464   7.464   0.952   6.512   0.101   1.000   0.050   0.500   0.000   0.150   0.150   1.176   1.176   1.176   1.026   1.000   1.000   1.000  13.096   0.000   0.000   0.000   0.000   0.000   0.046  61.077  43.004  18.359  80.686   0.000  19.609  61.077  23.395   0.000   0.000   0.544   0.315   0.825   0.046
1997-189  1997-07-08    1997  189  Tue  7     5.563   6.526   6.526   0.835   5.691   0.139   1.000   0.050   0.500   0.000   0.150   0.150   1.173   1.173   1.173   1.023   1.000   1.000   1.000  18.787   0.000   0.000   0.000   0.000   0.000   0.023  61.077  43.004  25.156  74.114   0.000  13.038  61.077  29.966   0.000   0.000   0.697   0.302   0.775   0.023
1997-190  1997-07-09    1997  190  Wed  8     5.067   5.908   5.907   0.758   5.148   0.164   0.998   0.050   0.500   0.000   0.150   0.150   1.166   1.166   1.166   1.016   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.013  61.077  43.004  29.628  68.184   0.000   7.108  61.077  35.896   0.000   0.000   0.835   0.290   0.731   0.013
1997-191  1997-07-10    1997  191  Thu  9     6.134   7.148   7.065   0.837   6.228   0.114   0.909   0.050   0.500   0.000   0.150   0.150   1.165   1.165   1.152   1.015   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.006  61.077  43.004  20.648  61.107   0.000   0.030  61.077  42.974   0.000   0.000   0.999   0.276   0.678   0.006
