************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:19
Simulation start date: 2012-07-01
Simulation end date: 2012-10-29
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2012 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2012-183  2012-07-01    2012  183  Sun  0     8.047   9.351   9.351   1.207   8.144   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 113.281   9.201  43.004  61.077   0.000   0.000   0.000   0.000   0.380   1.000   3.141
2012-184  2012-07-02    2012  184  Mon  1     8.510   9.999   9.999   1.276   8.722   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.175   1.175   1.175   1.025   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.473  61.077  43.004  18.102 100.142   0.000  39.065  61.077   3.939   0.000   0.000   0.092   0.354   0.970   0.473
2012-185  2012-07-03    2012  185  Tue  2     7.495   8.899   8.899   1.124   7.775   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.187   1.187   1.187   1.037   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.134  61.077  43.004  18.102  90.770   0.000  29.693  61.077  13.311   0.000   0.000   0.310   0.335   0.900   0.134
2012-186  2012-07-04    2012  186  Wed  3     7.257   8.650   8.650   1.088   7.562   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.192   1.192   1.192   1.042   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.052  61.077  43.004  18.102  81.986   0.000  20.909  61.077  22.095   0.000   0.000   0.514   0.318   0.834   0.052
2012-187  2012-07-05    2012  187  Thu  4     6.870   8.077   8.056   1.009   7.047   0.100   0.979   0.050   0.500   0.000   0.150   0.150   1.176   1.176   1.173   1.026   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.023  61.077  43.004  18.102  73.878   0.000  12.801  61.077  30.203   0.000   0.000   0.702   0.302   0.774   0.023
2012-188  2012-07-06    2012  188  Fri  5     6.225   7.276   7.221   0.879   6.342   0.109   0.941   0.050   0.500   0.000   0.150   0.150   1.169   1.169   1.160   1.019   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.011  61.077  43.004  19.723  66.634   0.000   5.558  61.077  37.446   0.000   0.000   0.871   0.287   0.719   0.011
2012-189  2012-07-07    2012  189  Sat  6     4.485   5.264   5.250   0.659   4.591   0.189   0.980   0.050   0.500   0.000   0.150   0.150   1.174   1.174   1.171   1.024   1.000   1.000   1.000   0.000   0.011  37.446   0.000   0.000   0.000   0.379  61.077  43.004  34.294  98.820   0.000  37.743  61.077   5.261   0.000   0.000   0.122   0.352   0.961   0.379
2012-190  2012-07-08    2012  190  Sun  7     5.305   6.168   6.168   0.796   5.372   0.153   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000   5.372   0.000   0.000   0.000   0.000   0.000   0.159  61.077  43.004  27.748  92.273   0.000  31.197  61.077  11.807   0.000   0.000   0.275   0.338   0.911   0.159
2012-191  2012-07-09    2012  191  Mon  8     5.690   6.595   6.595   0.854   5.742   0.136   1.000   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000  11.114   0.000   0.000   0.000   0.000   0.000   0.075  61.077  43.004  24.653  85.519   0.000  24.443  61.077  18.561   0.000   0.000   0.432   0.325   0.861   0.075
2012-192  2012-07-10    2012  192  Tue  9     5.421   6.382   6.382   0.813   5.569   0.145   1.000   0.050   0.500   0.000   0.150   0.150   1.177   1.177   1.177   1.027   1.000   1.000   1.000  16.682   0.000   0.000   0.000   0.000   0.000   0.039  61.077  43.004  26.199  79.062   0.000  17.986  61.077  25.018   0.000   0.000   0.582   0.312   0.812   0.039
