************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:19
Simulation start date: 2006-07-01
Simulation end date: 2006-10-29
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2006 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2006-182  2006-07-01    2006  182  Sat  0     6.205   7.157   7.157   0.931   6.227   0.114   1.000   0.050   0.500   0.000   0.150   0.150   1.153   1.153   1.153   1.003   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  20.584 121.820  17.740  43.004  61.077   0.000   0.000   0.000   0.000   0.398   1.000   3.141
2006-183  2006-07-02    2006  183  Sun  1     6.502   7.529   7.529   0.975   6.554   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 111.150   7.070  43.004  61.077   0.000   0.000   0.000   0.000   0.376   1.000   3.141
2006-184  2006-07-03    2006  184  Mon  2     6.783   7.880   7.880   1.018   6.862   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.472  61.077  43.004  18.102 100.129   0.000  39.053  61.077   3.951   0.000   0.000   0.092   0.354   0.970   0.472
2006-185  2006-07-04    2006  185  Tue  3     6.708   7.783   7.783   1.006   6.777   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.160   1.160   1.160   1.010   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.152  61.077  43.004  18.102  91.875   0.000  30.798  61.077  12.206   0.000   0.000   0.284   0.338   0.909   0.152
2006-186  2006-07-05    2006  186  Wed  4     7.109   8.415   8.415   1.066   7.349   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.184   1.184   1.184   1.034   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.060  61.077  43.004  18.102  83.308   0.000  22.231  61.077  20.773   0.000   0.000   0.483   0.320   0.844   0.060
2006-187  2006-07-06    2006  187  Thu  5     6.276   7.299   7.293   0.935   6.358   0.108   0.994   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.162   1.013   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.028  61.077  43.004  19.557  75.955   0.000  14.878  61.077  28.126   0.000   0.000   0.654   0.306   0.789   0.028
2006-188  2006-07-07    2006  188  Fri  6     7.489   8.767   8.705   1.062   7.643   0.100   0.945   0.050   0.500   0.000   0.150   0.150   1.171   1.171   1.162   1.021   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.011  61.077  43.004  18.102  67.222   0.000   6.146  61.077  36.858   0.000   0.000   0.857   0.288   0.724   0.011
2006-189  2006-07-08    2006  189  Sat  7     6.303   7.410   7.309   0.844   6.465   0.104   0.892   0.050   0.500   0.000   0.150   0.150   1.176   1.176   1.159   1.026   1.000   1.000   1.000  18.337   0.000   0.000   0.000   8.037   0.000   0.012  61.077  43.004  18.751  67.939   0.000   6.863  61.077  36.141   0.000   0.000   0.840   0.290   0.729   0.012
2006-190  2006-07-09    2006  190  Sun  8     4.557   5.347   5.337   0.673   4.664   0.186   0.985   0.050   0.500   0.000   0.150   0.150   1.173   1.173   1.171   1.023   1.000   1.000   1.000  12.472   0.000   0.000   0.000  10.528   0.000   0.021  61.077  43.004  33.691  73.119   0.000  12.042  61.077  30.962   0.000   0.000   0.720   0.300   0.768   0.021
2006-191  2006-07-10    2006  191  Mon  9     3.634   4.194   4.194   0.545   3.649   0.232   1.000   0.050   0.500   0.000   0.150   0.150   1.154   1.154   1.154   1.004   1.000   1.000   1.000   0.000   0.021   0.000   0.000  16.892   0.000   0.078  61.077  43.004  42.038  85.796   0.000  24.719  61.077  18.285   0.000   0.000   0.425   0.325   0.863   0.078
2006-192  2006-07-11    2006  192  Tue  10    3.119   3.615   3.615   0.468   3.147   0.255   1.000   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000   0.000   0.078   0.000   0.000  14.776   0.000   0.284  61.077  43.004  46.236  96.879   0.000  35.803  61.077   7.201   0.000   0.000   0.167   0.348   0.946   0.284
2006-193  2006-07-12    2006  193  Wed  11    3.199   3.704   3.704   0.480   3.224   0.252   1.000   0.050   0.500   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000   3.224   0.000   0.000   0.000   0.000   0.000   0.171  61.077  43.004  45.588  92.891   0.000  31.814  61.077  11.190   0.000   0.000   0.260   0.340   0.916   0.171
2006-194  2006-07-13    2006  194  Thu  12    5.419   6.294   6.294   0.813   5.481   0.148   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000   8.705   0.000   0.000   0.000   0.000   0.000   0.083  61.077  43.004  26.834  86.426   0.000  25.349  61.077  17.655   0.000   0.000   0.411   0.327   0.868   0.083
2006-195  2006-07-14    2006  195  Fri  13    4.894   5.647   5.647   0.734   4.913   0.174   1.000   0.050   0.500   0.000   0.150   0.150   1.154   1.154   1.154   1.004   1.000   1.000   1.000  13.618   0.000   0.000   0.000   0.000   0.000   0.046  61.077  43.004  31.519  80.696   0.000  19.619  61.077  23.385   0.000   0.000   0.544   0.315   0.825   0.046
2006-196  2006-07-15    2006  196  Sat  14    5.780   6.689   6.689   0.867   5.822   0.132   1.000   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000  19.441   0.000   0.000   0.000   0.000   0.000   0.023  61.077  43.004  23.972  73.961   0.000  12.884  61.077  30.120   0.000   0.000   0.700   0.302   0.774   0.023
2006-197  2006-07-16    2006  197  Sun  15    5.962   6.889   6.850   0.856   5.994   0.124   0.957   0.050   0.500   0.000   0.150   0.150   1.155   1.155   1.149   1.005   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.011  61.077  43.004  22.530  67.088   0.000   6.011  61.077  36.993   0.000   0.000   0.860   0.288   0.723   0.011
2006-198  2006-07-17    2006  198  Mon  16    5.504   6.379   6.324   0.771   5.553   0.145   0.934   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.149   1.009   1.000   1.000   1.000   0.000   0.011  36.993   0.000   0.000   0.000   0.322  61.077  43.004  26.220  97.745   0.000  36.669  61.077   6.335   0.000   0.000   0.147   0.349   0.953   0.322
2006-199  2006-07-18    2006  199  Tue  17    4.140   4.836   4.836   0.621   4.215   0.207   1.000   0.050   0.500   0.000   0.150   0.150   1.168   1.168   1.168   1.018   1.000   1.000   1.000   4.215   0.000   0.000   0.000   0.000   0.000   0.165  61.077  43.004  37.393  92.588   0.000  31.511  61.077  11.493   0.000   0.000   0.267   0.339   0.914   0.165
