************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:15
Simulation start date: 1994-11-08
Simulation end date: 1995-03-13
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1994 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1994-312  1994-11-08    1994  312  Tue  0     3.667   0.550   0.550   0.550   0.000   0.728   1.000   0.050   0.200   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.785  16.074   0.000   0.000   0.000   0.000   8.356   0.342   0.000   0.234   0.521   0.005
1994-313  1994-11-09    1994  313  Wed  1     3.493   0.524   0.524   0.524   0.000   0.729   1.000   0.050   0.222   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.790  15.550   0.000   0.000   0.000   0.000   8.880   0.327   0.000   0.224   0.482   0.002
1994-314  1994-11-10    1994  314  Thu  2     3.621   0.543   0.543   0.543   0.000   0.728   1.000   0.050   0.244   0.000   0.150   0.150   1.158   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.746  15.007   0.000   0.000   0.000   0.000   9.423   0.316   0.000   0.215   0.450   0.001
1994-315  1994-11-11    1994  315  Fri  3     3.264   0.490   0.490   0.490   0.000   0.730   1.000   0.050   0.267   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.793  14.518   0.000   0.000   0.000   0.000   9.913   0.304   0.000   0.208   0.424   0.001
1994-316  1994-11-12    1994  316  Sat  4     3.438   0.516   0.516   0.516   0.000   0.729   1.000   0.050   0.289   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.738  14.002   0.000   0.000   0.000   0.000  10.429   0.296   0.000   0.202   0.401   0.000
1994-317  1994-11-13    1994  317  Sun  5     3.562   0.534   0.534   0.534   0.000   0.729   1.000   0.050   0.311   0.000   0.150   0.150   1.158   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.690  13.468   0.000   0.000   0.000   0.000  10.963   0.288   0.000   0.197   0.382   0.000
1994-318  1994-11-14    1994  318  Mon  6     3.458   0.519   0.519   0.519   0.000   0.729   1.000   0.050   0.333   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.693  12.949   0.000   0.000   0.000   0.000  11.482   0.282   0.000   0.193   0.365   0.000
1994-319  1994-11-15    1994  319  Tue  7     3.396   0.509   0.509   0.509   0.000   0.730   1.000   0.050   0.356   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.689  12.439   0.000   0.000   0.000   0.000  11.991   0.276   0.000   0.189   0.351   0.000
1994-320  1994-11-16    1994  320  Wed  8     3.386   0.508   0.508   0.508   0.000   0.730   1.000   0.050   0.378   0.000   0.150   0.150   1.158   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.673  11.932   0.000   0.000   0.000   0.000  12.499   0.271   0.000   0.185   0.338   0.000
1994-321  1994-11-17    1994  321  Thu  9     3.471   0.521   0.521   0.521   0.000   0.729   1.000   0.050   0.400   0.000   0.150   0.150   1.161   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.628  11.411   0.000   0.000   0.000   0.000  13.020   0.266   0.000   0.182   0.327   0.000
1994-322  1994-11-18    1994  322  Fri  10    3.883   0.582   0.582   0.582   0.000   0.727   1.000   0.050   0.422   0.000   0.150   0.150   1.170   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  37.480  10.828   0.000   0.000   0.000   0.000  13.602   0.264   0.000   0.180   0.316   0.000
1994-323  1994-11-19    1994  323  Sat  11    3.536   0.530   0.530   0.530   0.000   0.729   1.000   0.050   0.444   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  39.566  10.298   0.000   0.000   0.000   0.000  14.132   0.260   0.000   0.177   0.307   0.000
1994-324  1994-11-20    1994  324  Sun  12    3.014   0.452   0.452   0.452   0.000   0.732   1.000   0.050   0.467   0.000   0.150   0.150   1.154   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  41.723   9.846   0.000   0.000   0.000   0.000  14.585   0.256   0.000   0.175   0.299   0.000
1994-325  1994-11-21    1994  325  Mon  13    2.815   0.422   0.422   0.422   0.000   0.733   1.000   0.050   0.489   0.000   0.150   0.150   1.152   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  59.719   0.000  43.781   9.424   0.000   0.000   0.000   0.000  15.007   0.251   0.000   0.173   0.292   0.000
1994-326  1994-11-22    1994  326  Tue  14    3.012   0.452   0.452   0.452   0.000   0.732   1.000   0.050   0.511   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  62.434   0.000  45.697   8.972   0.000   0.000   0.000   0.000  15.459   0.248   0.000   0.171   0.286   0.000
1994-327  1994-11-23    1994  327  Wed  15    3.361   0.504   0.504   0.504   0.000   0.730   1.000   0.050   0.533   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  65.148   0.000  47.547   8.468   0.000   0.000   0.000   0.000  15.963   0.245   0.000   0.170   0.279   0.000
1994-328  1994-11-24    1994  328  Thu  16    3.310   0.591   0.591   0.591   0.000   0.726   1.000   0.082   0.556   0.025   0.179   0.179   1.158   0.179   0.179   0.000   0.000   1.000   0.975  19.909   0.000   0.000   0.000   0.000   0.000   0.000  67.863   0.000  49.292   7.877   0.000   0.000   0.000   0.000  16.554   0.244   0.000   0.168   0.273   0.000
1994-329  1994-11-25    1994  329  Fri  17    3.413   0.708   0.708   0.708   0.000   0.722   1.000   0.114   0.578   0.048   0.207   0.207   1.158   0.207   0.207   0.000   0.000   1.000   0.952  19.909   0.000   0.000   0.000   0.000   0.000   0.000  70.577   0.000  50.934   7.168   0.000   0.000   0.000   0.000  17.262   0.245   0.000   0.166   0.266   0.000
1994-330  1994-11-26    1994  330  Sat  18    3.359   0.794   0.794   0.794   0.000   0.718   1.000   0.145   0.600   0.072   0.236   0.236   1.153   0.236   0.236   0.000   0.000   1.000   0.928  19.909   0.000   0.000   0.000   0.000   0.000   0.000  73.292   0.000  52.642   6.375   0.000   0.000   0.000   0.000  18.056   0.246   0.000   0.165   0.260   0.000
1994-331  1994-11-27    1994  331  Sun  19    3.276   0.867   0.867   0.867   0.000   0.715   1.000   0.177   0.622   0.096   0.265   0.265   1.141   0.265   0.265   0.000   0.000   1.000   0.904  19.909   0.000   0.000   0.000   0.000   0.000   0.000  76.006   0.000  54.370   5.508   0.000   0.000   0.000   0.000  18.923   0.249   0.000   0.163   0.253   0.000
1994-332  1994-11-28    1994  332  Mon  20    2.823   0.826   0.826   0.826   0.000   0.717   1.000   0.208   0.644   0.119   0.293   0.293   1.134   0.293   0.293   0.000   0.000   1.000   0.881  19.909   0.000   0.000   0.000   0.000   0.000   0.000  78.721   0.000  56.439   4.682   0.000   0.000   0.000   0.000  19.749   0.251   0.000   0.161   0.247   0.000
1994-333  1994-11-29    1994  333  Tue  21    3.112   1.000   1.000   1.000   0.000   0.710   1.000   0.239   0.667   0.140   0.321   0.321   1.142   0.321   0.321   0.000   0.000   1.000   0.860  19.909   0.000   0.000   0.000   0.000   0.000   0.000  81.435   0.000  57.820   3.682   0.000   0.000   0.000   0.000  20.748   0.255   0.000   0.159   0.241   0.000
1994-334  1994-11-30    1994  334  Wed  22    3.118   1.091   1.091   1.091   0.000   0.706   1.000   0.271   0.689   0.163   0.350   0.350   1.139   0.350   0.350   0.000   0.000   1.000   0.837  19.909   0.000   0.000   0.000   0.000   0.000   0.000  84.150   0.000  59.441   2.591   0.000   0.000   0.000   0.000  21.839   0.260   0.000   0.158   0.234   0.000
