************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:13
Simulation start date: 1994-07-01
Simulation end date: 1994-10-29
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1994 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1994-182  1994-07-01    1994  182  Fri  0     6.479   7.712   7.712   0.972   6.740   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.190   1.190   1.190   1.040   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 104.599   0.518  43.004  61.077   0.000   0.000   0.000   0.000   0.363   1.000   3.141
1994-183  1994-07-02    1994  183  Sat  1     7.076   8.361   8.361   1.061   7.300   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.182   1.182   1.182   1.032   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.175  61.077  43.004  18.102  93.097   0.000  32.020  61.077  10.984   0.000   0.000   0.255   0.340   0.918   0.175
1994-184  1994-07-03    1994  184  Sun  2     3.580   4.222   4.222   0.537   3.685   0.231   1.000   0.050   0.500   0.000   0.150   0.150   1.179   1.179   1.179   1.029   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.106  61.077  43.004  41.835  88.700   0.000  27.623  61.077  15.381   0.000   0.000   0.358   0.331   0.885   0.106
1994-185  1994-07-04    1994  185  Mon  3     6.534   7.664   7.664   0.980   6.684   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.173   1.173   1.173   1.023   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.047  61.077  43.004  18.102  80.930   0.000  19.853  61.077  23.151   0.000   0.000   0.538   0.316   0.826   0.047
1994-186  1994-07-05    1994  186  Tue  4     5.974   6.975   6.969   0.890   6.078   0.121   0.993   0.050   0.500   0.000   0.150   0.150   1.167   1.167   1.166   1.017   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.023  61.077  43.004  21.906  73.914   0.000  12.838  61.077  30.166   0.000   0.000   0.701   0.302   0.774   0.023
1994-187  1994-07-06    1994  187  Wed  5     5.487   6.338   6.321   0.806   5.515   0.146   0.979   0.050   0.500   0.000   0.150   0.150   1.155   1.155   1.152   1.005   1.000   1.000   1.000   0.000   0.023   0.000   0.000  29.673   0.000   0.299  61.077  43.004  26.512  97.243   0.000  36.167  61.077   6.837   0.000   0.000   0.159   0.348   0.949   0.299
1994-188  1994-07-07    1994  188  Thu  6     3.531   4.128   4.128   0.530   3.598   0.235   1.000   0.050   0.500   0.000   0.150   0.150   1.169   1.169   1.169   1.019   1.000   1.000   1.000   0.000   0.299   0.000   0.000  47.307   0.000   3.141  61.077  43.004  42.518 140.123  36.043  43.004  61.077   0.000   0.000   0.000   0.000   0.434   1.000   3.141
1994-189  1994-07-08    1994  189  Fri  7     2.420   2.798   2.798   0.363   2.435   0.288   1.000   0.050   0.500   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000   2.435   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  52.148 134.184  30.104  43.004  61.077   0.000   0.000   0.000   0.000   0.422   1.000   3.141
1994-190  1994-07-09    1994  190  Sat  8     4.948   5.712   5.712   0.742   4.970   0.172   1.000   0.050   0.500   0.000   0.150   0.150   1.154   1.154   1.154   1.004   1.000   1.000   1.000   7.405   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  31.045 125.331  21.250  43.004  61.077   0.000   0.000   0.000   0.000   0.405   1.000   3.141
1994-191  1994-07-10    1994  191  Sun  9     4.056   4.673   4.673   0.608   4.064   0.213   1.000   0.050   0.500   0.000   0.150   0.150   1.152   1.152   1.152   1.002   1.000   1.000   1.000   0.000   3.141   0.000   0.000  29.554   0.000   3.141  61.077  43.004  38.573 147.071  42.991  43.004  61.077   0.000   0.000   0.000   0.000   0.448   1.000   3.141
1994-192  1994-07-11    1994  192  Mon  10    3.221   3.724   3.724   0.483   3.241   0.251   1.000   0.050   0.500   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000   3.241   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  45.441 140.206  36.126  43.004  61.077   0.000   0.000   0.000   0.000   0.434   1.000   3.141
1994-193  1994-07-12    1994  193  Tue  11    2.309   2.684   2.684   0.346   2.338   0.293   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000   0.000   3.141   0.000   0.000  43.723   0.000   3.141  61.077  43.004  52.971 178.104  74.024  43.004  61.077   0.000   0.000   0.000   0.000   0.510   1.000   3.141
1994-194  1994-07-13    1994  194  Wed  12    4.984   5.743   5.743   0.748   4.996   0.170   1.000   0.050   0.500   0.000   0.150   0.150   1.152   1.152   1.152   1.002   1.000   1.000   1.000   4.996   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  30.823 169.220  65.139  43.004  61.077   0.000   0.000   0.000   0.000   0.492   1.000   3.141
1994-195  1994-07-14    1994  195  Thu  13    5.582   6.447   6.447   0.837   5.610   0.142   1.000   0.050   0.500   0.000   0.150   0.150   1.155   1.155   1.155   1.005   1.000   1.000   1.000  10.606   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  25.725 159.632  55.551  43.004  61.077   0.000   0.000   0.000   0.000   0.473   1.000   3.141
