************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:19
Simulation start date: 2007-07-01
Simulation end date: 2007-10-29
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2007 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2007-182  2007-07-01    2007  182  Sun  0     6.073   7.130   7.130   0.911   6.219   0.115   1.000   0.050   0.500   0.000   0.150   0.150   1.174   1.174   1.174   1.024   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   1.185  61.077  43.004  20.781 103.547   0.000  42.471  61.077   0.533   0.000   0.000   0.012   0.361   0.996   1.185
2007-183  2007-07-02    2007  183  Mon  1     6.403   7.558   7.558   0.960   6.598   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.180   1.180   1.180   1.030   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.216  61.077  43.004  18.102  94.804   0.000  33.728  61.077   9.276   0.000   0.000   0.216   0.343   0.930   0.216
2007-184  2007-07-03    2007  184  Tue  2     4.613   5.434   5.434   0.692   4.742   0.183   1.000   0.050   0.500   0.000   0.150   0.150   1.178   1.178   1.178   1.028   1.000   1.000   1.000   0.000   0.216   0.000   0.000  41.839   0.000   3.141  61.077  43.004  33.062 130.993  26.913  43.004  61.077   0.000   0.000   0.000   0.000   0.416   1.000   3.141
2007-185  2007-07-04    2007  185  Wed  3     3.816   4.455   4.455   0.572   3.883   0.222   1.000   0.050   0.500   0.000   0.150   0.150   1.167   1.167   1.167   1.017   1.000   1.000   1.000   3.883   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  40.150 123.397  19.317  43.004  61.077   0.000   0.000   0.000   0.000   0.401   1.000   3.141
2007-186  2007-07-05    2007  186  Thu  4     5.150   5.967   5.967   0.773   5.194   0.161   1.000   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000   9.077   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  29.202 114.289  10.209  43.004  61.077   0.000   0.000   0.000   0.000   0.382   1.000   3.141
2007-187  2007-07-06    2007  187  Fri  5     4.894   5.654   5.654   0.734   4.919   0.174   1.000   0.050   0.500   0.000   0.150   0.150   1.155   1.155   1.155   1.005   1.000   1.000   1.000  13.997   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  31.472 105.495   1.414  43.004  61.077   0.000   0.000   0.000   0.000   0.365   1.000   3.141
2007-188  2007-07-07    2007  188  Sat  6     4.946   5.715   5.715   0.742   4.973   0.171   1.000   0.050   0.500   0.000   0.150   0.150   1.155   1.155   1.155   1.005   1.000   1.000   1.000   3.954   3.141   0.000   0.000  18.156   0.000   3.141  61.077  43.004  31.029 114.795  10.715  43.004  61.077   0.000   0.000   0.000   0.000   0.383   1.000   3.141
2007-189  2007-07-08    2007  189  Sun  7     4.627   5.388   5.388   0.694   4.694   0.184   1.000   0.050   0.500   0.000   0.150   0.150   1.165   1.165   1.165   1.015   1.000   1.000   1.000   0.000   3.141   0.000   0.000  12.400   0.000   3.141  61.077  43.004  33.395 118.667  14.586  43.004  61.077   0.000   0.000   0.000   0.000   0.391   1.000   3.141
2007-190  2007-07-09    2007  190  Mon  8     5.324   6.189   6.189   0.799   5.391   0.152   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000   5.391   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  27.593 109.337   5.256  43.004  61.077   0.000   0.000   0.000   0.000   0.373   1.000   3.141
2007-191  2007-07-10    2007  191  Tue  9     5.665   6.583   6.583   0.850   5.734   0.137   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000  11.124   0.000   0.000   0.000   0.000   0.000   0.431  61.077  43.004  24.739  99.612   0.000  38.536  61.077   4.468   0.000   0.000   0.104   0.353   0.967   0.431
2007-192  2007-07-11    2007  192  Wed  10    5.713   6.610   6.610   0.857   5.754   0.136   1.000   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000  16.878   0.000   0.000   0.000   0.000   0.000   0.165  61.077  43.004  24.543  92.571   0.000  31.494  61.077  11.510   0.000   0.000   0.268   0.339   0.914   0.165
2007-193  2007-07-12    2007  193  Thu  11    5.672   6.561   6.561   0.851   5.711   0.138   1.000   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.078  61.077  43.004  24.899  85.845   0.000  24.768  61.077  18.236   0.000   0.000   0.424   0.326   0.863   0.078
2007-194  2007-07-13    2007  194  Fri  12    4.702   5.437   5.437   0.705   4.732   0.183   1.000   0.050   0.500   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000  11.185   0.000   0.000   0.000  13.456   0.000   0.190  61.077  43.004  33.037  93.786   0.000  32.710  61.077  10.294   0.000   0.000   0.239   0.341   0.923   0.190
