************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:13
Simulation start date: 1993-07-01
Simulation end date: 1993-10-29
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1993 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1993-182  1993-07-01    1993  182  Thu  0     6.879   7.973   7.973   1.032   6.941   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 115.956  11.875  43.004  61.077   0.000   0.000   0.000   0.000   0.386   1.000   3.141
1993-183  1993-07-02    1993  183  Fri  1     7.362   8.523   8.523   1.104   7.418   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 104.292   0.212  43.004  61.077   0.000   0.000   0.000   0.000   0.362   1.000   3.141
1993-184  1993-07-03    1993  184  Sat  2     7.583   8.845   8.845   1.137   7.708   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.166   1.166   1.166   1.016   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.159  61.077  43.004  18.102  92.306   0.000  31.229  61.077  11.775   0.000   0.000   0.274   0.338   0.912   0.159
1993-185  1993-07-04    1993  185  Sun  3     5.882   6.936   6.936   0.882   6.054   0.123   1.000   0.050   0.500   0.000   0.150   0.150   1.179   1.179   1.179   1.029   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.073  61.077  43.004  22.185  85.210   0.000  24.134  61.077  18.870   0.000   0.000   0.439   0.324   0.859   0.073
1993-186  1993-07-05    1993  186  Mon  4     6.056   7.000   7.000   0.908   6.092   0.120   1.000   0.050   0.500   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.035  61.077  43.004  21.722  78.137   0.000  17.061  61.077  25.943   0.000   0.000   0.603   0.310   0.806   0.035
1993-187  1993-07-06    1993  187  Tue  5     7.909   9.257   9.208   1.136   8.071   0.100   0.958   0.050   0.500   0.000   0.150   0.150   1.170   1.170   1.164   1.020   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.014  61.077  43.004  18.102  68.895   0.000   7.818  61.077  35.186   0.000   0.000   0.818   0.292   0.736   0.014
1993-188  1993-07-07    1993  188  Wed  6     4.875   5.720   5.701   0.712   4.989   0.171   0.974   0.050   0.500   0.000   0.150   0.150   1.173   1.173   1.169   1.023   1.000   1.000   1.000   0.000   0.014   0.000   0.000 105.449   0.000   3.141  61.077  43.004  30.992 168.629  64.549  43.004  61.077   0.000   0.000   0.000   0.000   0.491   1.000   3.141
1993-189  1993-07-08    1993  189  Thu  7     4.171   4.889   4.889   0.626   4.264   0.204   1.000   0.050   0.500   0.000   0.150   0.150   1.172   1.172   1.172   1.022   1.000   1.000   1.000   0.000   3.141   0.000   0.000  21.381   0.000   3.141  61.077  43.004  37.005 181.980  77.900  43.004  61.077   0.000   0.000   0.000   0.000   0.518   1.000   3.141
1993-190  1993-07-09    1993  190  Fri  8     4.463   5.287   5.287   0.669   4.617   0.189   1.000   0.050   0.500   0.000   0.150   0.150   1.185   1.185   1.185   1.035   1.000   1.000   1.000   4.617   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  34.128 173.552  69.472  43.004  61.077   0.000   0.000   0.000   0.000   0.501   1.000   3.141
1993-191  1993-07-10    1993  191  Sat  9     2.516   3.026   3.026   0.377   2.649   0.279   1.000   0.050   0.500   0.000   0.150   0.150   1.203   1.203   1.203   1.053   1.000   1.000   1.000   0.000   3.141   0.000   0.000  57.412   0.000   3.141  61.077  43.004  50.496 224.797 120.716  43.004  61.077   0.000   0.000   0.000   0.000   0.603   1.000   3.141
1993-192  1993-07-11    1993  192  Sun  10    2.746   3.250   3.250   0.412   2.838   0.270   1.000   0.050   0.500   0.000   0.150   0.150   1.183   1.183   1.183   1.033   1.000   1.000   1.000   0.000   3.141   0.000   0.000  40.402   0.000   3.141  61.077  43.004  48.876 258.808 154.727  43.004  61.077   0.000   0.000   0.000   0.000   0.671   1.000   3.141
1993-193  1993-07-12    1993  193  Mon  11    1.972   2.290   2.290   0.296   1.994   0.308   1.000   0.050   0.500   0.000   0.150   0.150   1.161   1.161   1.161   1.011   1.000   1.000   1.000   1.994   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  55.828 253.377 149.296  43.004  61.077   0.000   0.000   0.000   0.000   0.661   1.000   3.141
1993-194  1993-07-13    1993  194  Tue  12    4.125   4.746   4.746   0.619   4.127   0.210   1.000   0.050   0.500   0.000   0.150   0.150   1.150   1.150   1.150   1.000   1.000   1.000   1.000   6.121   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  38.044 245.490 141.410  43.004  61.077   0.000   0.000   0.000   0.000   0.645   1.000   3.141
1993-195  1993-07-14    1993  195  Wed  13    4.544   5.299   5.299   0.682   4.618   0.188   1.000   0.050   0.500   0.000   0.150   0.150   1.166   1.166   1.166   1.016   1.000   1.000   1.000  10.739   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  34.037 237.050 132.969  43.004  61.077   0.000   0.000   0.000   0.000   0.628   1.000   3.141
1993-196  1993-07-15    1993  196  Thu  14    2.731   3.206   3.206   0.410   2.796   0.272   1.000   0.050   0.500   0.000   0.150   0.150   1.174   1.174   1.174   1.024   1.000   1.000   1.000  13.535   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  49.196 230.703 126.623  43.004  61.077   0.000   0.000   0.000   0.000   0.615   1.000   3.141
1993-197  1993-07-16    1993  197  Fri  15    5.377   6.379   6.379   0.807   5.572   0.145   1.000   0.050   0.500   0.000   0.150   0.150   1.186   1.186   1.186   1.036   1.000   1.000   1.000  19.107   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  26.221 221.184 117.103  43.004  61.077   0.000   0.000   0.000   0.000   0.596   1.000   3.141
1993-198  1993-07-17    1993  198  Sat  16    3.566   4.300   4.300   0.535   3.765   0.228   1.000   0.050   0.500   0.000   0.150   0.150   1.206   1.206   1.206   1.056   1.000   1.000   1.000   8.165   0.000   0.000   0.000  14.707   0.000   3.141  61.077  43.004  41.274 228.450 124.369  43.004  61.077   0.000   0.000   0.000   0.000   0.611   1.000   3.141
1993-199  1993-07-18    1993  199  Sun  17    4.164   4.941   4.941   0.625   4.316   0.202   1.000   0.050   0.500   0.000   0.150   0.150   1.187   1.187   1.187   1.037   1.000   1.000   1.000   4.025   3.141   0.000   0.000  11.597   0.000   3.141  61.077  43.004  36.634 231.965 127.885  43.004  61.077   0.000   0.000   0.000   0.000   0.618   1.000   3.141
1993-200  1993-07-19    1993  200  Mon  18    3.997   4.632   4.632   0.600   4.032   0.215   1.000   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000   8.057   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  38.871 224.193 120.112  43.004  61.077   0.000   0.000   0.000   0.000   0.602   1.000   3.141
1993-201  1993-07-20    1993  201  Tue  19    3.400   3.981   3.981   0.510   3.471   0.241   1.000   0.050   0.500   0.000   0.150   0.150   1.171   1.171   1.171   1.021   1.000   1.000   1.000  11.528   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  43.582 217.070 112.990  43.004  61.077   0.000   0.000   0.000   0.000   0.588   1.000   3.141
1993-202  1993-07-21    1993  202  Wed  20    2.864   3.298   3.298   0.430   2.869   0.268   1.000   0.050   0.500   0.000   0.150   0.150   1.152   1.152   1.152   1.002   1.000   1.000   1.000   0.000   3.141   0.000   0.000  48.568   0.000   3.141  61.077  43.004  48.525 259.199 155.119  43.004  61.077   0.000   0.000   0.000   0.000   0.672   1.000   3.141
1993-203  1993-07-22    1993  203  Thu  21    2.007   2.318   2.318   0.301   2.017   0.307   1.000   0.050   0.500   0.000   0.150   0.150   1.155   1.155   1.155   1.005   1.000   1.000   1.000   0.000   3.141   0.000   0.000  12.705   0.000   3.141  61.077  43.004  55.626 266.445 162.365  43.004  61.077   0.000   0.000   0.000   0.000   0.687   1.000   3.141
1993-204  1993-07-23    1993  204  Fri  22    4.012   4.639   4.639   0.602   4.037   0.214   1.000   0.050   0.500   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000   4.037   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  38.821 258.666 154.585  43.004  61.077   0.000   0.000   0.000   0.000   0.671   1.000   3.141
1993-205  1993-07-24    1993  205  Sat  23    4.808   5.582   5.582   0.721   4.861   0.177   1.000   0.050   0.500   0.000   0.150   0.150   1.161   1.161   1.161   1.011   1.000   1.000   1.000   8.898   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  31.988 249.942 145.862  43.004  61.077   0.000   0.000   0.000   0.000   0.654   1.000   3.141
1993-206  1993-07-25    1993  206  Sun  24    5.762   6.746   6.746   0.864   5.882   0.130   1.000   0.050   0.500   0.000   0.150   0.150   1.171   1.171   1.171   1.021   1.000   1.000   1.000  14.779   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  23.563 240.056 135.975  43.004  61.077   0.000   0.000   0.000   0.000   0.634   1.000   3.141
1993-207  1993-07-26    1993  207  Mon  25    6.225   7.248   7.248   0.934   6.315   0.110   1.000   0.050   0.500   0.000   0.150   0.150   1.164   1.164   1.164   1.014   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  19.924 229.666 125.586  43.004  61.077   0.000   0.000   0.000   0.000   0.613   1.000   3.141
1993-208  1993-07-27    1993  208  Tue  26    6.047   6.993   6.993   0.907   6.086   0.120   1.000   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  21.772 219.532 115.452  43.004  61.077   0.000   0.000   0.000   0.000   0.593   1.000   3.141
1993-209  1993-07-28    1993  209  Wed  27    5.881   6.779   6.779   0.882   5.897   0.129   1.000   0.050   0.500   0.000   0.150   0.150   1.153   1.153   1.153   1.003   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  23.320 209.612 105.532  43.004  61.077   0.000   0.000   0.000   0.000   0.573   1.000   3.141
