************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:23
Simulation start date: 2018-11-08
Simulation end date: 2019-03-13
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2018 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2018-312  2018-11-08    2018  312  Thu  0     3.319   0.498   0.498   0.498   0.000   0.730   1.000   0.050   0.200   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.836  21.926   0.000   0.000   0.000   0.000   2.504   0.103   0.000   0.264   0.631   0.030
2018-313  2018-11-09    2018  313  Fri  1     3.202   0.480   0.480   0.480   0.000   0.731   1.000   0.050   0.222   0.000   0.150   0.150   1.155   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.837  21.446   0.000   0.000   0.000   0.000   2.984   0.110   0.000   0.250   0.582   0.014
2018-314  2018-11-10    2018  314  Sat  2     2.947   0.442   0.442   0.442   0.000   0.732   1.000   0.050   0.244   0.000   0.150   0.150   1.151   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.867  21.004   0.000   0.000   0.000   0.000   3.427   0.115   0.000   0.240   0.542   0.007
2018-315  2018-11-11    2018  315  Sun  3     3.157   0.474   0.474   0.474   0.000   0.731   1.000   0.050   0.267   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.813  20.530   0.000   0.000   0.000   0.000   3.900   0.120   0.000   0.231   0.508   0.004
2018-316  2018-11-12    2018  316  Mon  4     3.265   0.490   0.490   0.490   0.000   0.730   1.000   0.050   0.289   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.775  20.041   0.000   0.000   0.000   0.000   4.390   0.124   0.000   0.223   0.480   0.002
2018-317  2018-11-13    2018  317  Tue  5     2.989   0.448   0.448   0.448   0.000   0.732   1.000   0.050   0.311   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.903   0.000   0.000   0.000   0.006   0.000   0.000  38.003   0.000  27.821  19.598   0.000   0.000   0.000   0.000   4.832   0.127   0.000   0.217   0.456   0.001
2018-318  2018-11-14    2018  318  Wed  6     2.766   0.416   0.416   0.415   0.001   0.733   1.000   0.050   0.333   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.899   0.000   0.000   0.000   0.005   0.000   0.000  40.718   0.000  29.860  19.187   0.000   0.000   0.000   0.000   5.244   0.129   0.000   0.211   0.436   0.001
2018-319  2018-11-15    2018  319  Thu  7     3.426   0.516   0.516   0.514   0.002   0.729   1.000   0.050   0.356   0.000   0.150   0.150   1.172   0.151   0.151   0.001   0.001   1.000   1.000  19.902   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.677  18.671   0.000   0.000   0.000   0.000   5.760   0.133   0.000   0.206   0.417   0.001
2018-320  2018-11-16    2018  320  Fri  8     4.546   0.684   0.684   0.682   0.002   0.723   1.000   0.050   0.378   0.000   0.150   0.150   1.183   0.151   0.151   0.001   0.001   1.000   1.000  19.904   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.347  17.986   0.000   0.000   0.000   0.000   6.444   0.140   0.000   0.201   0.398   0.000
2018-321  2018-11-17    2018  321  Sat  9     3.662   0.551   0.551   0.549   0.001   0.728   1.000   0.050   0.400   0.000   0.150   0.150   1.167   0.150   0.150   0.000   0.000   1.000   1.000  19.906   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.570  17.436   0.000   0.000   0.000   0.000   6.995   0.143   0.000   0.197   0.383   0.000
