************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:22
Simulation start date: 2015-07-01
Simulation end date: 2015-10-29
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2015 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2015-182  2015-07-01    2015  182  Wed  0     6.332   7.317   7.317   0.950   6.367   0.107   1.000   0.050   0.500   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  19.425 110.867   6.787  43.004  61.077   0.000   0.000   0.000   0.000   0.376   1.000   3.141
2015-183  2015-07-02    2015  183  Thu  1     6.596   7.662   7.662   0.989   6.672   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.466  61.077  43.004  18.102 100.065   0.000  38.988  61.077   4.016   0.000   0.000   0.093   0.354   0.970   0.466
2015-184  2015-07-03    2015  184  Fri  2     7.277   8.559   8.559   1.092   7.467   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.176   1.176   1.176   1.026   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.138  61.077  43.004  18.102  91.040   0.000  29.963  61.077  13.041   0.000   0.000   0.303   0.336   0.902   0.138
2015-185  2015-07-04    2015  185  Sat  3     6.714   7.865   7.865   1.007   6.858   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.171   1.171   1.171   1.021   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.058  61.077  43.004  18.102  83.037   0.000  21.961  61.077  21.043   0.000   0.000   0.489   0.320   0.842   0.058
2015-186  2015-07-05    2015  186  Sun  4     6.218   7.310   7.302   0.925   6.377   0.108   0.992   0.050   0.500   0.000   0.150   0.150   1.176   1.176   1.174   1.026   1.000   1.000   1.000  12.176   0.000   0.000   0.000  14.110   0.000   0.120  61.077  43.004  19.481  89.787   0.000  28.711  61.077  14.293   0.000   0.000   0.332   0.333   0.893   0.120
2015-187  2015-07-06    2015  187  Mon  5     4.536   5.354   5.354   0.680   4.673   0.186   1.000   0.050   0.500   0.000   0.150   0.150   1.180   1.180   1.180   1.030   1.000   1.000   1.000  16.849   0.000   0.000   0.000   0.000   0.000   0.066  61.077  43.004  33.643  84.314   0.000  23.238  61.077  19.766   0.000   0.000   0.460   0.323   0.852   0.066
2015-188  2015-07-07    2015  188  Tue  6     4.335   5.071   5.071   0.650   4.420   0.197   1.000   0.050   0.500   0.000   0.150   0.150   1.170   1.170   1.170   1.020   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.039  61.077  43.004  35.693  79.177   0.000  18.101  61.077  24.903   0.000   0.000   0.579   0.312   0.813   0.039
2015-189  2015-07-08    2015  189  Wed  7     3.803   4.425   4.425   0.570   3.855   0.223   1.000   0.050   0.500   0.000   0.150   0.150   1.164   1.164   1.164   1.014   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.025  61.077  43.004  40.365  74.713   0.000  13.636  61.077  29.368   0.000   0.000   0.683   0.303   0.780   0.025
2015-190  2015-07-09    2015  190  Thu  8     4.283   4.936   4.936   0.642   4.293   0.203   1.000   0.050   0.500   0.000   0.150   0.150   1.152   1.152   1.152   1.002   1.000   1.000   1.000   5.826   0.000   0.000   0.000  18.376   0.000   0.100  61.077  43.004  36.669  88.129   0.000  27.052  61.077  15.952   0.000   0.000   0.371   0.330   0.880   0.100
2015-191  2015-07-10    2015  191  Fri  9     1.993   2.348   2.348   0.299   2.049   0.306   1.000   0.050   0.500   0.000   0.150   0.150   1.178   1.178   1.178   1.028   1.000   1.000   1.000   0.000   0.100   0.000   0.000  25.720   0.000   3.141  61.077  43.004  55.406 111.401   7.321  43.004  61.077   0.000   0.000   0.000   0.000   0.377   1.000   3.141
