************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:15
Simulation start date: 1993-11-08
Simulation end date: 1994-03-13
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1993 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1993-312  1993-11-08    1993  312  Mon  0     3.659   0.549   0.549   0.549   0.000   0.728   1.000   0.050   0.200   0.000   0.150   0.150   1.166   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.787  12.475   0.000   0.000   0.000   0.000  11.955   0.489   0.000   0.216   0.454   0.001
1993-313  1993-11-09    1993  313  Tue  1     4.646   0.697   0.697   0.697   0.000   0.722   1.000   0.050   0.222   0.000   0.150   0.150   1.170   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.602  11.779   0.000   0.000   0.000   0.000  12.652   0.466   0.000   0.207   0.418   0.001
1993-314  1993-11-10    1993  314  Wed  2     4.962   0.744   0.744   0.744   0.000   0.720   1.000   0.050   0.244   0.000   0.150   0.150   1.182   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.506  11.034   0.000   0.000   0.000   0.000  13.396   0.449   0.000   0.199   0.389   0.000
1993-315  1993-11-11    1993  315  Thu  3     4.850   0.728   0.728   0.728   0.000   0.721   1.000   0.050   0.267   0.000   0.150   0.150   1.186   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.483  10.307   0.000   0.000   0.000   0.000  14.124   0.434   0.000   0.193   0.365   0.000
1993-316  1993-11-12    1993  316  Fri  4     5.066   0.760   0.760   0.760   0.000   0.720   1.000   0.050   0.289   0.000   0.150   0.150   1.189   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.394   9.547   0.000   0.000   0.000   0.000  14.884   0.422   0.000   0.187   0.344   0.000
1993-317  1993-11-13    1993  317  Sat  5     3.061   0.459   0.459   0.459   0.000   0.732   1.000   0.050   0.311   0.000   0.150   0.150   1.151   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.804   9.088   0.000   0.000   0.000   0.000  15.343   0.404   0.000   0.183   0.329   0.000
1993-318  1993-11-14    1993  318  Sun  6     2.900   0.435   0.435   0.435   0.000   0.733   1.000   0.050   0.333   0.000   0.150   0.150   1.151   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.830   8.653   0.000   0.000   0.000   0.000  15.778   0.387   0.000   0.180   0.317   0.000
1993-319  1993-11-15    1993  319  Mon  7     3.225   0.484   0.484   0.484   0.000   0.731   1.000   0.050   0.356   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.734   8.169   0.000   0.000   0.000   0.000  16.262   0.374   0.000   0.177   0.306   0.000
1993-320  1993-11-16    1993  320  Tue  8     3.738   0.561   0.561   0.561   0.000   0.728   1.000   0.050   0.378   0.000   0.150   0.150   1.166   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.575   7.608   0.000   0.000   0.000   0.000  16.822   0.365   0.000   0.174   0.295   0.000
1993-321  1993-11-17    1993  321  Wed  9     4.236   0.635   0.635   0.635   0.000   0.725   1.000   0.050   0.400   0.000   0.150   0.150   1.171   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.404   6.973   0.000   0.000   0.000   0.000  17.458   0.357   0.000   0.171   0.285   0.000
1993-322  1993-11-18    1993  322  Thu  10    2.614   0.392   0.392   0.392   0.000   0.734   1.000   0.050   0.422   0.000   0.150   0.150   1.149   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  37.873   6.581   0.000   0.000   0.000   0.000  17.850   0.346   0.000   0.169   0.278   0.000
1993-323  1993-11-19    1993  323  Fri  11    4.109   0.616   0.616   0.616   0.000   0.725   1.000   0.050   0.444   0.000   0.150   0.150   1.169   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  39.379   5.964   0.000   0.000   0.000   0.000  18.466   0.340   0.000   0.167   0.270   0.000
1993-324  1993-11-20    1993  324  Sat  12    4.115   0.617   0.617   0.617   0.000   0.725   1.000   0.050   0.467   0.000   0.150   0.150   1.186   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  41.346   5.347   0.000   0.000   0.000   0.000  19.084   0.335   0.000   0.165   0.263   0.000
1993-325  1993-11-21    1993  325  Sun  13    3.271   0.491   0.491   0.491   0.000   0.730   1.000   0.050   0.489   0.000   0.150   0.150   1.174   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  59.719   0.000  43.617   4.856   0.000   0.000   0.000   0.000  19.574   0.328   0.000   0.164   0.257   0.000
1993-326  1993-11-22    1993  326  Mon  14    3.775   0.566   0.566   0.566   0.000   0.727   1.000   0.050   0.511   0.000   0.150   0.150   1.183   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  62.434   0.000  45.411   4.290   0.000   0.000   0.000   0.000  20.140   0.323   0.000   0.162   0.251   0.000
1993-327  1993-11-23    1993  327  Tue  15    4.443   0.666   0.666   0.666   0.000   0.723   1.000   0.050   0.533   0.000   0.150   0.150   1.191   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  65.148   0.000  47.125   3.624   0.000   0.000   0.000   0.000  20.807   0.319   0.000   0.161   0.245   0.000
1993-328  1993-11-24    1993  328  Wed  16    6.136   1.125   1.125   1.125   0.000   0.705   1.000   0.087   0.556   0.027   0.183   0.183   1.223   0.183   0.183   0.000   0.000   1.000   0.973  19.909   0.000   0.000   0.000   0.000   0.000   0.000  67.863   0.000  47.844   2.499   0.000   0.000   0.000   0.000  21.931   0.323   0.000   0.158   0.237   0.000
1993-329  1993-11-25    1993  329  Thu  17    4.555   0.979   0.979   0.979   0.000   0.711   1.000   0.122   0.578   0.052   0.215   0.215   1.200   0.215   0.215   0.000   0.000   1.000   0.948  19.909   0.000   0.000   0.000   0.000   0.000   0.000  70.577   0.000  50.169   1.520   0.000   0.000   0.000   0.000  22.911   0.325   0.000   0.157   0.230   0.000
1993-330  1993-11-26    1993  330  Fri  18    3.113   0.761   0.761   0.761   0.000   0.720   1.000   0.154   0.600   0.078   0.244   0.244   1.162   0.244   0.244   0.000   0.000   1.000   0.922  19.909   0.000   0.000   0.000   0.000   0.000   0.000  73.292   0.000  52.739   0.760   0.000   0.000   0.000   0.000  23.671   0.323   0.000   0.155   0.225   0.000
1993-331  1993-11-27    1993  331  Sat  19    3.472   0.953   0.953   0.953   0.000   0.712   1.000   0.187   0.622   0.100   0.274   0.274   1.172   0.274   0.274   0.000   0.000   1.000   0.900  19.909   0.000   0.000   0.000   0.000   0.000   0.000  76.006   0.000  54.109   0.000   0.000   0.000   0.000   0.000  24.624   0.324   0.000   0.154   0.220   0.000
1993-332  1993-11-28    1993  332  Sun  20    3.698   1.125   1.125   1.125   0.000   0.705   1.000   0.220   0.644   0.123   0.304   0.304   1.167   0.304   0.304   0.000   0.000   1.000   0.877  19.909   0.000   0.000   0.000   0.000   0.000   0.000  78.721   0.000  55.498   0.000   0.000   0.000   0.000   0.000  25.749   0.327   0.000   0.154   0.220   0.000
1993-333  1993-11-29    1993  333  Mon  21    4.304   1.440   1.440   1.440   0.000   0.692   1.000   0.254   0.667   0.145   0.335   0.335   1.173   0.335   0.335   0.000   0.000   1.000   0.855  19.909   0.000   0.000   0.000   0.000   0.000   0.000  81.435   0.000  56.386   0.000   0.000   0.000   0.000   0.000  27.188   0.334   0.000   0.154   0.220   0.000
1993-334  1993-11-30    1993  334  Tue  22    2.859   1.037   1.037   1.037   0.000   0.709   1.000   0.285   0.689   0.174   0.363   0.363   1.131   0.363   0.363   0.000   0.000   1.000   0.826  19.909   0.000   0.000   0.000   0.000   0.000   0.000  84.150   0.000  59.621   0.000   0.000   0.000   0.000   0.000  28.226   0.335   0.000   0.154   0.220   0.000
1993-335  1993-12-01    1993  335  Wed  23    2.965   1.159   1.159   1.159   0.000   0.704   1.000   0.316   0.711   0.198   0.391   0.391   1.125   0.391   0.391   0.000   0.000   1.000   0.802  19.909   0.000   0.000   0.000   0.000   0.000   0.000  86.864   0.000  61.123   0.000   0.000   0.000   0.000   0.000  29.384   0.338   0.000   0.154   0.220   0.000
1993-336  1993-12-02    1993  336  Thu  24    2.991   1.253   1.253   1.253   0.000   0.700   1.000   0.347   0.733   0.220   0.419   0.419   1.126   0.419   0.419   0.000   0.000   1.000   0.780  19.909   0.000   0.000   0.000   0.000   0.000   0.000  89.579   0.000  62.694   0.000   0.000   0.000   0.000   0.000  30.637   0.342   0.000   0.154   0.220   0.000
1993-337  1993-12-03    1993  337  Fri  25    3.417   1.532   1.532   1.532   0.000   0.689   1.000   0.380   0.756   0.238   0.448   0.448   1.147   0.448   0.448   0.000   0.000   1.000   0.762  19.909   0.000   0.000   0.000   0.000   0.000   0.000  92.293   0.000  63.566   0.000   0.000   0.000   0.000   0.000  32.169   0.349   0.000   0.154   0.220   0.000
1993-338  1993-12-04    1993  338  Sat  26    4.520   2.166   2.166   2.166   0.000   0.663   1.000   0.414   0.778   0.251   0.479   0.479   1.186   0.479   0.479   0.000   0.000   1.000   0.749  19.909   0.000   0.000   0.000   0.000   0.000   0.000  95.008   0.000  63.024   0.000   0.000   0.000   0.000   0.000  34.335   0.361   0.000   0.154   0.220   0.000
1993-339  1993-12-05    1993  339  Sun  27    3.688   1.877   1.877   1.877   0.000   0.675   1.000   0.447   0.800   0.283   0.509   0.509   1.157   0.509   0.509   0.000   0.000   1.000   0.717  19.909   0.000   0.000   0.000   0.000   0.000   0.000  97.722   0.000  65.953   0.000   0.000   0.000   0.000   0.000  36.213   0.371   0.000   0.154   0.220   0.000
1993-340  1993-12-06    1993  340  Mon  28    3.655   1.970   1.970   1.970   0.000   0.671   1.000   0.480   0.822   0.307   0.539   0.539   1.158   0.539   0.539   0.000   0.000   1.000   0.693  19.909   0.000   0.000   0.000   0.000   0.000   0.000 100.437   0.000  67.414   0.000   0.000   0.000   0.000   0.000  38.183   0.380   0.000   0.154   0.220   0.000
1993-341  1993-12-07    1993  341  Tue  29    4.089   2.328   2.328   2.328   0.000   0.657   1.000   0.513   0.844   0.328   0.569   0.569   1.168   0.569   0.569   0.000   0.000   1.000   0.672  19.909   0.000   0.000   0.000   0.000   0.000   0.000 103.151   0.000  67.759   0.000   0.000   0.000   0.000   0.000  40.510   0.393   0.000   0.154   0.220   0.000
1993-342  1993-12-08    1993  342  Wed  30    4.239   2.544   2.544   2.544   0.000   0.648   1.000   0.547   0.867   0.349   0.600   0.600   1.179   0.600   0.600   0.000   0.000   1.000   0.651  19.909   0.000   0.000   0.000   0.000   0.000   0.000 105.866   0.000  68.627   0.000   0.000   0.000   0.000   0.000  43.054   0.407   0.000   0.154   0.220   0.000
1993-343  1993-12-09    1993  343  Thu  31    3.518   2.218   2.218   2.218   0.000   0.661   1.000   0.581   0.889   0.377   0.631   0.631   1.173   0.631   0.631   0.000   0.000   1.000   0.623  19.909   0.000   0.000   0.000   0.000   0.000   0.000 108.580   0.000  71.800   0.000   0.000   0.000   0.000   0.000  45.273   0.417   0.000   0.154   0.220   0.000
1993-344  1993-12-10    1993  344  Fri  32    2.452   1.616   1.616   1.616   0.000   0.685   1.000   0.613   0.911   0.430   0.659   0.659   1.122   0.659   0.659   0.000   0.000   1.000   0.570  19.909   0.000   0.000   0.000   0.000   0.000   0.000 111.295   0.000  76.275   0.000   0.000   0.000   0.000   0.000  46.889   0.421   0.000   0.154   0.220   0.000
1993-345  1993-12-11    1993  345  Sat  33    3.039   2.094   2.094   2.094   0.000   0.666   1.000   0.646   0.933   0.440   0.689   0.689   1.153   0.689   0.689   0.000   0.000   1.000   0.560  19.909   0.000   0.000   0.000   0.000   0.000   0.000 114.009   0.000  75.959   0.000   0.000   0.000   0.000   0.000  48.983   0.430   0.000   0.154   0.220   0.000
1993-346  1993-12-12    1993  346  Sun  34    3.180   2.288   2.288   2.288   0.000   0.658   1.000   0.679   0.956   0.460   0.719   0.719   1.167   0.719   0.719   0.000   0.000   1.000   0.540  19.909   0.000   0.000   0.000   0.000   0.000   0.000 116.724   0.000  76.862   0.000   0.000   0.000   0.000   0.000  51.270   0.439   0.000   0.154   0.220   0.000
1993-347  1993-12-13    1993  347  Mon  35    3.071   2.303   2.303   2.303   0.000   0.658   1.000   0.713   0.978   0.489   0.750   0.750   1.167   0.750   0.750   0.000   0.000   1.000   0.511  19.909   0.000   0.000   0.000   0.000   0.000   0.000 119.438   0.000  78.576   0.000   0.000   0.000   0.000   0.000  53.573   0.449   0.000   0.154   0.220   0.000
1993-348  1993-12-14    1993  348  Tue  36    3.829   2.993   2.993   2.993   0.000   0.630   1.000   0.748   1.000   0.493   0.782   0.782   1.207   0.782   0.782   0.000   0.000   1.000   0.507  19.909   0.000   0.000   0.000   0.000   0.000   0.000 122.153   0.000  76.989   0.000   0.000   0.000   0.000   0.000  56.567   0.463   0.000   0.154   0.220   0.000
1993-349  1993-12-15    1993  349  Wed  37    3.442   2.801   2.801   2.801   0.000   0.638   1.000   0.783   1.022   0.524   0.814   0.814   1.206   0.814   0.814   0.000   0.000   1.000   0.476  19.909   0.000   0.000   0.000   0.000   0.000   0.000 124.868   0.000  79.662   0.000   0.000   0.000   0.000   0.000  59.367   0.475   0.000   0.154   0.220   0.000
1993-350  1993-12-16    1993  350  Thu  38    2.145   1.808   1.808   1.808   0.000   0.678   1.000   0.816   1.044   0.610   0.843   0.843   1.134   0.843   0.843   0.000   0.000   1.000   0.390  19.909   0.000   0.000   0.000   0.000   0.000   0.000 127.582   0.000  86.462   0.000   0.000   0.000   0.000   0.000  61.175   0.479   0.000   0.154   0.220   0.000
1993-351  1993-12-17    1993  351  Fri  39    2.811   2.455   2.455   2.455   0.000   0.652   1.000   0.850   1.067   0.614   0.873   0.873   1.169   0.873   0.873   0.000   0.000   1.000   0.386  19.909   0.000   0.000   0.000   0.000   0.000   0.000 130.297   0.000  84.928   0.000   0.000   0.000   0.000   0.000  63.630   0.488   0.000   0.154   0.220   0.000
