************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:22
Simulation start date: 2016-07-01
Simulation end date: 2016-10-29
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2016 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2016-183  2016-07-01    2016  183  Fri  0     4.505   5.287   5.287   0.676   4.612   0.189   1.000   0.050   0.500   0.000   0.150   0.150   1.174   1.174   1.174   1.024   1.000   1.000   1.000  10.129   0.000   0.000   0.000  14.392   0.000   3.141  61.077  43.004  34.123 170.983  66.903  43.004  61.077   0.000   0.000   0.000   0.000   0.496   1.000   3.141
2016-184  2016-07-02    2016  184  Sat  1     1.963   2.312   2.312   0.294   2.018   0.308   1.000   0.050   0.500   0.000   0.150   0.150   1.178   1.178   1.178   1.028   1.000   1.000   1.000   1.877   3.141   0.000   0.000  13.411   0.000   3.141  61.077  43.004  55.665 178.941  74.861  43.004  61.077   0.000   0.000   0.000   0.000   0.512   1.000   3.141
2016-185  2016-07-03    2016  185  Sun  2     1.859   2.156   2.156   0.279   1.877   0.314   1.000   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000   0.000   3.141   0.000   0.000  30.949   0.000   3.141  61.077  43.004  56.800 204.594 100.513  43.004  61.077   0.000   0.000   0.000   0.000   0.563   1.000   3.141
2016-186  2016-07-04    2016  186  Mon  3     5.179   5.947   5.947   0.777   5.170   0.162   1.000   0.050   0.500   0.000   0.150   0.150   1.148   1.148   1.148   0.998   1.000   1.000   1.000   5.170   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  29.346 195.506  91.425  43.004  61.077   0.000   0.000   0.000   0.000   0.545   1.000   3.141
2016-187  2016-07-05    2016  187  Tue  4     6.161   7.112   7.112   0.924   6.188   0.116   1.000   0.050   0.500   0.000   0.150   0.150   1.154   1.154   1.154   1.004   1.000   1.000   1.000  11.358   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  20.910 185.253  81.172  43.004  61.077   0.000   0.000   0.000   0.000   0.524   1.000   3.141
2016-188  2016-07-06    2016  188  Wed  5     5.623   6.521   6.521   0.844   5.678   0.139   1.000   0.050   0.500   0.000   0.150   0.150   1.160   1.160   1.160   1.010   1.000   1.000   1.000  17.036   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  25.189 175.590  71.510  43.004  61.077   0.000   0.000   0.000   0.000   0.505   1.000   3.141
2016-189  2016-07-07    2016  189  Thu  6     5.322   6.166   6.166   0.798   5.367   0.153   1.000   0.050   0.500   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  27.764 166.284  62.203  43.004  61.077   0.000   0.000   0.000   0.000   0.486   1.000   3.141
2016-190  2016-07-08    2016  190  Fri  7     5.643   6.553   6.553   0.846   5.707   0.138   1.000   0.050   0.500   0.000   0.150   0.150   1.161   1.161   1.161   1.011   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  24.957 156.590  52.509  43.004  61.077   0.000   0.000   0.000   0.000   0.467   1.000   3.141
2016-191  2016-07-09    2016  191  Sat  8     5.163   5.986   5.986   0.774   5.211   0.161   1.000   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  29.067 147.463  43.382  43.004  61.077   0.000   0.000   0.000   0.000   0.449   1.000   3.141
2016-192  2016-07-10    2016  192  Sun  9     5.597   6.479   6.479   0.840   5.639   0.141   1.000   0.050   0.500   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  25.496 137.843  33.763  43.004  61.077   0.000   0.000   0.000   0.000   0.430   1.000   3.141
