************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:21
Simulation start date: 2006-11-08
Simulation end date: 2007-03-13
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2006 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2006-312  2006-11-08    2006  312  Wed  0     3.639   0.546   0.546   0.546   0.000   0.728   1.000   0.050   0.200   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.790  11.478   0.000   0.000   0.000   0.000  12.952   0.530   0.000   0.211   0.435   0.001
2006-313  2006-11-09    2006  313  Thu  1     3.428   0.514   0.514   0.514   0.000   0.729   1.000   0.050   0.222   0.000   0.150   0.150   1.155   0.150   0.150   0.000   0.000   1.000   1.000   6.957   0.000  12.952   0.000   0.000   0.000   0.000  27.145   0.000  19.801  23.916   0.000   0.000   0.000   0.000   0.514   0.019   0.000   0.262   0.623   0.027
2006-314  2006-11-10    2006  314  Fri  2     3.235   3.505   3.505   0.485   3.020   0.610   1.000   0.050   0.244   0.000   0.150   0.150   1.152   1.083   1.083   0.933   0.931   1.000   1.000   9.977   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  18.208  20.411   0.000   0.000   0.000   0.000   4.019   0.135   0.000   0.237   0.533   0.006
2006-315  2006-11-11    2006  315  Sat  3     3.575   3.105   3.105   0.536   2.569   0.626   1.000   0.050   0.267   0.000   0.150   0.150   1.156   0.869   0.869   0.719   0.714   1.000   1.000  12.545   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  20.385  17.306   0.000   0.000   0.000   0.000   7.124   0.219   0.000   0.219   0.463   0.002
2006-316  2006-11-12    2006  316  Sun  4     3.229   2.198   2.198   0.484   1.714   0.662   1.000   0.050   0.289   0.000   0.150   0.150   1.153   0.681   0.681   0.531   0.529   1.000   1.000  14.260   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  23.363  15.108   0.000   0.000   0.000   0.000   9.323   0.264   0.000   0.206   0.416   0.001
2006-317  2006-11-13    2006  317  Mon  5     3.835   2.153   2.153   0.575   1.577   0.664   1.000   0.050   0.311   0.000   0.150   0.150   1.163   0.561   0.561   0.411   0.406   1.000   1.000  15.837   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  25.230  12.955   0.000   0.000   0.000   0.000  11.475   0.302   0.000   0.196   0.376   0.000
2006-318  2006-11-14    2006  318  Tue  6     4.051   1.810   1.810   0.608   1.202   0.678   1.000   0.050   0.333   0.000   0.150   0.150   1.163   0.447   0.447   0.297   0.293   1.000   1.000  17.039   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  27.591  11.145   0.000   0.000   0.000   0.000  13.285   0.326   0.000   0.187   0.345   0.000
2006-319  2006-11-15    2006  319  Wed  7     3.870   1.389   1.389   0.580   0.808   0.694   1.000   0.050   0.356   0.000   0.150   0.150   1.162   0.359   0.359   0.209   0.206   1.000   1.000  17.847   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  30.161   9.757   0.000   0.000   0.000   0.000  14.674   0.338   0.000   0.181   0.323   0.000
2006-320  2006-11-16    2006  320  Thu  8     3.984   1.198   1.198   0.598   0.601   0.702   1.000   0.050   0.378   0.000   0.150   0.150   1.167   0.301   0.301   0.151   0.148   1.000   1.000  18.448   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  32.398   8.558   0.000   0.000   0.000   0.000  15.872   0.344   0.000   0.177   0.305   0.000
2006-321  2006-11-17    2006  321  Fri  9     4.155   1.068   1.068   0.623   0.444   0.707   1.000   0.050   0.400   0.000   0.150   0.150   1.168   0.257   0.257   0.107   0.105   1.000   1.000  18.892   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  34.559   7.491   0.000   0.000   0.000   0.000  16.940   0.347   0.000   0.173   0.290   0.000
