************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:24
Simulation start date: 2016-11-08
Simulation end date: 2017-03-13
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2016 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2016-313  2016-11-08    2016  313  Tue  0     5.365   0.805   0.805   0.805   0.000   0.718   1.000   0.050   0.200   0.000   0.150   0.150   1.178   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.536   9.419   0.000   0.000   0.000   0.000  15.011   0.614   0.000   0.201   0.396   0.000
2016-314  2016-11-09    2016  314  Wed  1     5.190   0.779   0.779   0.779   0.000   0.719   1.000   0.050   0.222   0.000   0.150   0.150   1.176   0.150   0.150   0.000   0.000   1.000   1.000   4.898   0.000  15.011   0.000   0.000   0.000   0.000  27.145   0.000  19.514  23.652   0.000   0.000   0.000   0.000   0.779   0.029   0.000   0.260   0.619   0.025
2016-315  2016-11-10    2016  315  Thu  2     3.464   3.993   3.993   0.520   3.474   0.590   1.000   0.050   0.244   0.000   0.150   0.150   1.153   1.153   1.153   1.003   1.000   1.000   1.000   8.372   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  17.625  19.659   0.000   0.000   0.000   0.000   4.772   0.160   0.000   0.234   0.521   0.005
2016-316  2016-11-11    2016  316  Fri  3     3.806   3.764   3.764   0.571   3.193   0.599   1.000   0.050   0.267   0.000   0.150   0.150   1.162   0.989   0.989   0.839   0.829   1.000   1.000  11.565   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  19.526  15.895   0.000   0.000   0.000   0.000   8.536   0.262   0.000   0.213   0.443   0.001
2016-317  2016-11-12    2016  317  Sat  4     3.932   2.977   2.977   0.590   2.387   0.631   1.000   0.050   0.289   0.000   0.150   0.150   1.162   0.757   0.757   0.607   0.600   1.000   1.000  13.952   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  22.264  12.918   0.000   0.000   0.000   0.000  11.513   0.326   0.000   0.199   0.387   0.000
2016-318  2016-11-13    2016  318  Sun  5     3.274   1.900   1.900   0.491   1.409   0.674   1.000   0.050   0.311   0.000   0.150   0.150   1.155   0.580   0.580   0.430   0.428   1.000   1.000  15.361   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  25.614  11.018   0.000   0.000   0.000   0.000  13.413   0.353   0.000   0.189   0.353   0.000
2016-319  2016-11-14    2016  319  Mon  6     3.879   1.864   1.864   0.582   1.282   0.675   1.000   0.050   0.333   0.000   0.150   0.150   1.160   0.480   0.480   0.330   0.327   1.000   1.000  16.643   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  27.503   9.154   0.000   0.000   0.000   0.000  15.276   0.375   0.000   0.181   0.323   0.000
2016-320  2016-11-15    2016  320  Tue  7     3.787   1.468   1.468   0.568   0.900   0.691   1.000   0.050   0.356   0.000   0.150   0.150   1.162   0.388   0.388   0.238   0.235   1.000   1.000  17.543   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  30.024   7.686   0.000   0.000   0.000   0.000  16.744   0.386   0.000   0.175   0.301   0.000
2016-321  2016-11-16    2016  321  Wed  8     4.334   1.404   1.404   0.650   0.754   0.694   1.000   0.050   0.378   0.000   0.150   0.150   1.173   0.324   0.324   0.174   0.170   1.000   1.000  18.297   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  32.018   6.282   0.000   0.000   0.000   0.000  18.149   0.393   0.000   0.171   0.282   0.000
2016-322  2016-11-17    2016  322  Thu  9     5.163   1.394   1.394   0.774   0.619   0.694   1.000   0.050   0.400   0.000   0.150   0.150   1.185   0.270   0.270   0.120   0.116   1.000   1.000  18.916   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  33.922   4.888   0.000   0.000   0.000   0.000  19.542   0.400   0.000   0.166   0.266   0.000
