************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:51:16
Simulation start date: 2004-07-01
Simulation end date: 2004-10-29
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2004 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2004-183  2004-07-01    2004  183  Thu  0     8.213   9.655   9.655   1.232   8.423   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.176   1.176   1.176   1.026   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 113.059   8.979  43.004  61.077   0.000   0.000   0.000   0.000   0.380   1.000   3.141
2004-184  2004-07-02    2004  184  Fri  1     7.422   8.661   8.661   1.113   7.548   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.167   1.167   1.167   1.017   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.587  61.077  43.004  18.102 101.257   0.000  40.181  61.077   2.823   0.000   0.000   0.066   0.356   0.979   0.587
2004-185  2004-07-03    2004  185  Sat  2     6.862   8.068   8.068   1.029   7.039   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.176   1.176   1.176   1.026   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.165  61.077  43.004  18.102  92.602   0.000  31.525  61.077  11.479   0.000   0.000   0.267   0.339   0.914   0.165
2004-186  2004-07-04    2004  186  Sun  3     5.916   6.969   6.969   0.887   6.081   0.121   1.000   0.050   0.500   0.000   0.150   0.150   1.178   1.178   1.178   1.028   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.075  61.077  43.004  21.949  85.468   0.000  24.392  61.077  18.612   0.000   0.000   0.433   0.325   0.860   0.075
2004-187  2004-07-05    2004  187  Mon  4     5.815   6.808   6.808   0.872   5.936   0.128   1.000   0.050   0.500   0.000   0.150   0.150   1.171   1.171   1.171   1.021   1.000   1.000   1.000  19.129   0.000   0.000   0.000   6.716   0.000   0.074  61.077  43.004  23.114  85.301   0.000  24.224  61.077  18.780   0.000   0.000   0.437   0.324   0.859   0.074
2004-188  2004-07-06    2004  188  Tue  5     4.203   4.886   4.886   0.630   4.256   0.205   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.044  61.077  43.004  37.026  80.341   0.000  19.264  61.077  23.740   0.000   0.000   0.552   0.315   0.822   0.044
2004-189  2004-07-07    2004  189  Wed  6     4.877   5.675   5.675   0.732   4.943   0.173   1.000   0.050   0.500   0.000   0.150   0.150   1.164   1.164   1.164   1.014   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.025  61.077  43.004  31.318  74.622   0.000  13.545  61.077  29.459   0.000   0.000   0.685   0.303   0.779   0.025
2004-190  2004-07-08    2004  190  Thu  7     5.316   6.233   6.223   0.787   5.435   0.151   0.988   0.050   0.500   0.000   0.150   0.150   1.172   1.172   1.170   1.022   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.013  61.077  43.004  27.279  68.375   0.000   7.298  61.077  35.706   0.000   0.000   0.830   0.291   0.732   0.013
2004-191  2004-07-09    2004  191  Fri  8     5.333   6.208   6.167   0.760   5.408   0.152   0.950   0.050   0.500   0.000   0.150   0.150   1.164   1.164   1.157   1.014   1.000   1.000   1.000   0.000   0.013  35.706   0.000   0.000   0.000   0.329  61.077  43.004  27.459  97.900   0.000  36.824  61.077   6.180   0.000   0.000   0.144   0.350   0.954   0.329
2004-192  2004-07-10    2004  192  Sat  9     6.110   7.116   7.116   0.917   6.199   0.115   1.000   0.050   0.500   0.000   0.150   0.150   1.165   1.165   1.165   1.015   1.000   1.000   1.000   6.199   0.000   0.000   0.000   0.000   0.000   0.129  61.077  43.004  20.884  90.455   0.000  29.379  61.077  13.625   0.000   0.000   0.317   0.335   0.898   0.129
2004-193  2004-07-11    2004  193  Sun  10    6.031   6.993   6.993   0.905   6.088   0.120   1.000   0.050   0.500   0.000   0.150   0.150   1.160   1.160   1.160   1.010   1.000   1.000   1.000  12.288   0.000   0.000   0.000   0.000   0.000   0.060  61.077  43.004  21.773  83.333   0.000  22.257  61.077  20.747   0.000   0.000   0.482   0.321   0.844   0.060
2004-194  2004-07-12    2004  194  Mon  11    5.598   6.494   6.494   0.840   5.654   0.140   1.000   0.050   0.500   0.000   0.150   0.150   1.160   1.160   1.160   1.010   1.000   1.000   1.000  17.942   0.000   0.000   0.000   0.000   0.000   0.031  61.077  43.004  25.387  76.780   0.000  15.703  61.077  27.301   0.000   0.000   0.635   0.307   0.795   0.031
2004-195  2004-07-13    2004  195  Tue  12    5.297   6.144   6.144   0.795   5.349   0.154   1.000   0.050   0.500   0.000   0.150   0.150   1.160   1.160   1.160   1.010   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.016  61.077  43.004  27.922  70.605   0.000   9.529  61.077  33.475   0.000   0.000   0.778   0.295   0.749   0.016
2004-196  2004-07-14    2004  196  Wed  13    5.412   6.281   6.249   0.780   5.469   0.149   0.961   0.050   0.500   0.000   0.150   0.150   1.161   1.161   1.155   1.011   1.000   1.000   1.000   0.000   0.016  33.475   0.000   0.000   0.000   0.325  61.077  43.004  26.931  97.815   0.000  36.739  61.077   6.265   0.000   0.000   0.146   0.350   0.953   0.325
2004-197  2004-07-15    2004  197  Thu  14    5.509   6.444   6.444   0.826   5.618   0.142   1.000   0.050   0.500   0.000   0.150   0.150   1.170   1.170   1.170   1.020   1.000   1.000   1.000   0.323   0.325   0.000   0.000   5.619   0.000   0.276  61.077  43.004  25.748  96.666   0.000  35.589  61.077   7.415   0.000   0.000   0.172   0.347   0.944   0.276
2004-198  2004-07-16    2004  198  Fri  15    4.481   5.219   5.219   0.672   4.547   0.191   1.000   0.050   0.500   0.000   0.150   0.150   1.165   1.165   1.165   1.015   1.000   1.000   1.000   4.870   0.000   0.000   0.000   0.000   0.000   0.140  61.077  43.004  34.619  91.171   0.000  30.094  61.077  12.910   0.000   0.000   0.300   0.336   0.903   0.140
2004-199  2004-07-17    2004  199  Sat  16    5.156   5.947   5.947   0.773   5.174   0.162   1.000   0.050   0.500   0.000   0.150   0.150   1.153   1.153   1.153   1.003   1.000   1.000   1.000  10.044   0.000   0.000   0.000   0.000   0.000   0.072  61.077  43.004  29.346  85.084   0.000  24.007  61.077  18.997   0.000   0.000   0.442   0.324   0.858   0.072
2004-200  2004-07-18    2004  200  Sun  17    6.275   7.327   7.327   0.941   6.386   0.107   1.000   0.050   0.500   0.000   0.150   0.150   1.168   1.168   1.168   1.018   1.000   1.000   1.000  16.430   0.000   0.000   0.000   0.000   0.000   0.034  61.077  43.004  19.353  77.684   0.000  16.608  61.077  26.396   0.000   0.000   0.614   0.309   0.802   0.034
2004-201  2004-07-19    2004  201  Mon  18    6.914   8.115   8.068   0.991   7.078   0.100   0.955   0.050   0.500   0.000   0.150   0.150   1.174   1.174   1.167   1.024   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.015  61.077  43.004  18.102  69.583   0.000   8.506  61.077  34.498   0.000   0.000   0.802   0.293   0.741   0.015
2004-202  2004-07-20    2004  202  Tue  19    6.926   8.107   8.008   0.940   7.068   0.100   0.905   0.050   0.500   0.000   0.150   0.150   1.171   1.171   1.156   1.021   1.000   1.000   1.000   0.000   0.015  34.498   0.000   0.000   0.000   0.254  61.077  43.004  18.102  96.057   0.000  34.981  61.077   8.023   0.000   0.000   0.187   0.346   0.940   0.254
2004-203  2004-07-21    2004  203  Wed  20    6.510   7.594   7.594   0.976   6.617   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.167   1.167   1.167   1.017   1.000   1.000   1.000   6.617   0.000   0.000   0.000   0.000   0.000   0.101  61.077  43.004  18.102  88.210   0.000  27.133  61.077  15.871   0.000   0.000   0.369   0.330   0.881   0.101
2004-204  2004-07-22    2004  204  Thu  21    6.340   7.353   7.353   0.951   6.402   0.106   1.000   0.050   0.500   0.000   0.150   0.150   1.160   1.160   1.160   1.010   1.000   1.000   1.000  13.019   0.000   0.000   0.000   0.000   0.000   0.046  61.077  43.004  19.169  80.756   0.000  19.680  61.077  23.324   0.000   0.000   0.542   0.315   0.825   0.046
2004-205  2004-07-23    2004  205  Fri  22    5.981   6.922   6.917   0.892   6.024   0.123   0.995   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.156   1.007   1.000   1.000   1.000  19.043   0.000   0.000   0.000   0.000   0.000   0.023  61.077  43.004  22.291  73.794   0.000  12.717  61.077  30.287   0.000   0.000   0.704   0.301   0.773   0.023
2004-206  2004-07-24    2004  206  Sat  23    6.069   7.046   7.000   0.865   6.136   0.118   0.950   0.050   0.500   0.000   0.150   0.150   1.161   1.161   1.153   1.011   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.011  61.077  43.004  21.387  66.771   0.000   5.694  61.077  37.310   0.000   0.000   0.868   0.287   0.720   0.011
2004-207  2004-07-25    2004  207  Sun  24    5.301   6.198   6.149   0.747   5.402   0.152   0.939   0.050   0.500   0.000   0.150   0.150   1.169   1.169   1.160   1.019   1.000   1.000   1.000   0.000   0.011  37.310   0.000   0.000   0.000   0.330  61.077  43.004  27.532  97.920   0.000  36.844  61.077   6.160   0.000   0.000   0.143   0.350   0.954   0.330
2004-208  2004-07-26    2004  208  Mon  25    3.516   4.147   4.147   0.527   3.619   0.234   1.000   0.050   0.500   0.000   0.150   0.150   1.179   1.179   1.179   1.029   1.000   1.000   1.000   3.619   0.000   0.000   0.000   0.000   0.000   0.183  61.077  43.004  42.382  93.443   0.000  32.367  61.077  10.637   0.000   0.000   0.247   0.341   0.920   0.183
2004-209  2004-07-27    2004  209  Tue  26    4.988   5.895   5.895   0.748   5.147   0.164   1.000   0.050   0.500   0.000   0.150   0.150   1.182   1.182   1.182   1.032   1.000   1.000   1.000   8.766   0.000   0.000   0.000   0.000   0.000   0.092  61.077  43.004  29.726  87.366   0.000  26.290  61.077  16.714   0.000   0.000   0.389   0.329   0.875   0.092
2004-210  2004-07-28    2004  210  Wed  27    3.757   4.448   4.448   0.564   3.884   0.222   1.000   0.050   0.500   0.000   0.150   0.150   1.184   1.184   1.184   1.034   1.000   1.000   1.000  12.650   0.000   0.000   0.000   0.000   0.000   0.057  61.077  43.004  40.203  82.827   0.000  21.750  61.077  21.254   0.000   0.000   0.494   0.320   0.841   0.057
2004-211  2004-07-29    2004  211  Thu  28    4.432   5.235   5.235   0.665   4.570   0.191   1.000   0.050   0.500   0.000   0.150   0.150   1.181   1.181   1.181   1.031   1.000   1.000   1.000  17.220   0.000   0.000   0.000   0.000   0.000   0.033  61.077  43.004  34.505  77.535   0.000  16.459  61.077  26.545   0.000   0.000   0.617   0.309   0.801   0.033
2004-212  2004-07-30    2004  212  Fri  29    5.279   6.180   6.180   0.792   5.388   0.153   1.000   0.050   0.500   0.000   0.150   0.150   1.171   1.171   1.171   1.021   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.017  61.077  43.004  27.660  71.322   0.000  10.246  61.077  32.758   0.000   0.000   0.762   0.297   0.754   0.017
2004-213  2004-07-31    2004  213  Sat  30    3.663   4.266   4.266   0.549   3.717   0.229   1.000   0.050   0.500   0.000   0.150   0.150   1.165   1.165   1.165   1.015   1.000   1.000   1.000  17.601   0.000   0.000   0.000   6.025   0.000   0.021  61.077  43.004  41.516  73.063   0.000  11.987  61.077  31.017   0.000   0.000   0.721   0.300   0.767   0.021
2004-214  2004-08-01    2004  214  Sun  31    5.125   5.957   5.948   0.864   5.084   0.162   0.990   0.071   0.500   0.017   0.170   0.170   1.162   1.162   1.161   0.992   1.000   1.000   0.983   0.000   0.021   0.000   0.000  26.823   0.000   0.193  61.077  43.004  29.273  93.917   0.000  32.840  61.077  10.164   0.000   0.000   0.236   0.342   0.924   0.193
2004-215  2004-08-02    2004  215  Mon  32    2.965   3.442   3.442   0.566   2.877   0.262   1.000   0.093   0.500   0.035   0.191   0.191   1.161   1.161   1.161   0.970   1.000   1.000   0.965   0.000   0.193   0.000   0.000  46.121   0.000   3.141  61.077  43.004  47.484 136.402  32.322  43.004  61.077   0.000   0.000   0.000   0.000   0.427   1.000   3.141
2004-216  2004-08-03    2004  216  Tue  33    3.470   4.017   4.017   0.732   3.285   0.239   1.000   0.114   0.500   0.052   0.211   0.211   1.158   1.158   1.158   0.947   1.000   1.000   0.948   3.464   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  43.320 129.244  25.163  43.004  61.077   0.000   0.000   0.000   0.000   0.412   1.000   3.141
2004-217  2004-08-04    2004  217  Wed  34    4.755   5.423   5.423   1.098   4.326   0.183   1.000   0.135   0.500   0.069   0.231   0.231   1.141   1.141   1.141   0.910   1.000   1.000   0.931   8.110   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  33.138 120.680  16.599  43.004  61.077   0.000   0.000   0.000   0.000   0.395   1.000   3.141
2004-218  2004-08-05    2004  218  Thu  35    5.655   6.536   6.536   1.421   5.115   0.139   1.000   0.156   0.500   0.084   0.251   0.251   1.156   1.156   1.156   0.904   1.000   1.000   0.916  13.694   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  25.084 111.003   6.922  43.004  61.077   0.000   0.000   0.000   0.000   0.376   1.000   3.141
