************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:33
Simulation start date: 2013-11-03
Simulation end date: 2014-03-08
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2013 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2013-307  2013-11-03    2013  307  Sun  0     4.839   0.726   0.726   0.726   0.000   0.721   1.000   0.050   0.200   0.000   0.150   0.150   1.173   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.614  22.498   0.000   0.000   0.000   0.000   1.932   0.079   0.000   0.266   0.641   0.036
2013-308  2013-11-04    2013  308  Mon  1     4.295   0.644   0.644   0.644   0.000   0.724   1.000   0.050   0.222   0.000   0.150   0.150   1.166   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.659  21.854   0.000   0.000   0.000   0.000   2.576   0.095   0.000   0.252   0.588   0.016
2013-309  2013-11-05    2013  309  Tue  2     2.994   0.449   0.449   0.449   0.000   0.732   1.000   0.050   0.244   0.000   0.150   0.150   1.151   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.858  21.405   0.000   0.000   0.000   0.000   3.026   0.101   0.000   0.241   0.548   0.008
2013-310  2013-11-06    2013  310  Wed  3     3.051   0.458   0.458   0.458   0.000   0.732   1.000   0.050   0.267   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.906   0.000   0.000   0.000   0.004   0.000   0.000  32.574   0.000  23.834  20.951   0.000   0.000   0.000   0.000   3.480   0.107   0.000   0.232   0.514   0.004
2013-311  2013-11-07    2013  311  Thu  4     2.728   0.410   0.410   0.409   0.001   0.734   1.000   0.050   0.289   0.000   0.150   0.150   1.161   0.150   0.150   0.000   0.000   1.000   1.000  19.897   0.000   0.000   0.000   0.009   0.000   0.000  35.289   0.000  25.888  20.550   0.000   0.000   0.000   0.000   3.880   0.110   0.000   0.225   0.486   0.003
2013-312  2013-11-08    2013  312  Fri  5     2.815   0.425   0.425   0.422   0.002   0.733   1.000   0.050   0.311   0.000   0.150   0.150   1.153   0.151   0.151   0.001   0.001   1.000   1.000  19.893   0.000   0.000   0.000   0.006   0.000   0.000  38.003   0.000  27.857  20.132   0.000   0.000   0.000   0.000   4.299   0.113   0.000   0.219   0.462   0.002
2013-313  2013-11-09    2013  313  Sat  6     3.071   0.464   0.464   0.461   0.004   0.731   1.000   0.050   0.333   0.000   0.150   0.150   1.157   0.151   0.151   0.001   0.001   1.000   1.000  19.896   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.782  19.668   0.000   0.000   0.000   0.000   4.763   0.117   0.000   0.213   0.441   0.001
2013-314  2013-11-10    2013  314  Sun  7     3.660   0.552   0.552   0.549   0.003   0.728   1.000   0.050   0.356   0.000   0.150   0.150   1.167   0.151   0.151   0.001   0.001   1.000   1.000  19.900   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.615  19.116   0.000   0.000   0.000   0.000   5.315   0.122   0.000   0.208   0.421   0.001
2013-315  2013-11-11    2013  315  Mon  8     3.756   0.566   0.566   0.563   0.003   0.727   1.000   0.050   0.378   0.000   0.150   0.150   1.167   0.151   0.151   0.001   0.001   1.000   1.000  19.902   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.565  18.550   0.000   0.000   0.000   0.000   5.881   0.127   0.000   0.203   0.404   0.000
2013-316  2013-11-12    2013  316  Tue  9     3.608   0.543   0.543   0.541   0.002   0.728   1.000   0.050   0.400   0.000   0.150   0.150   1.164   0.150   0.150   0.000   0.000   1.000   1.000  19.904   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.585  18.007   0.000   0.000   0.000   0.000   6.424   0.131   0.000   0.199   0.389   0.000
2013-317  2013-11-13    2013  317  Wed  10    3.743   0.563   0.563   0.561   0.001   0.727   1.000   0.050   0.422   0.000   0.150   0.150   1.165   0.150   0.150   0.000   0.000   1.000   1.000  19.906   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  37.521  17.444   0.000   0.000   0.000   0.000   6.987   0.135   0.000   0.195   0.375   0.000
2013-318  2013-11-14    2013  318  Thu  11    3.792   0.570   0.570   0.569   0.001   0.727   1.000   0.050   0.444   0.000   0.150   0.150   1.169   0.150   0.150   0.000   0.000   1.000   1.000  19.907   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  39.480  16.874   0.000   0.000   0.000   0.000   7.557   0.139   0.000   0.192   0.362   0.000
2013-319  2013-11-15    2013  319  Fri  12    3.515   0.528   0.528   0.527   0.001   0.729   1.000   0.050   0.467   0.000   0.150   0.150   1.166   0.150   0.150   0.000   0.000   1.000   1.000  19.907   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  41.550  16.346   0.000   0.000   0.000   0.000   8.084   0.142   0.000   0.189   0.351   0.000
