************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:30
Simulation start date: 2011-06-11
Simulation end date: 2011-10-24
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2011 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2011-162  2011-06-11    2011  162  Sat  0     7.518   8.765   8.765   1.128   7.637   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.166   1.166   1.166   1.016   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 115.969  11.889  43.004  61.077   0.000   0.000   0.000   0.000   0.386   1.000   3.141
2011-163  2011-06-12    2011  163  Sun  1     7.125   8.280   8.280   1.069   7.211   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 104.548   0.468  43.004  61.077   0.000   0.000   0.000   0.000   0.363   1.000   3.141
2011-164  2011-06-13    2011  164  Mon  2     7.738   9.000   9.000   1.161   7.839   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000   0.000   3.141 100.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 192.407  88.327  43.004  61.077   0.000   0.000   0.000   0.000   0.539   1.000   3.141
2011-165  2011-06-14    2011  165  Tue  3     8.085   9.441   9.441   1.213   8.228   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.168   1.168   1.168   1.018   1.000   1.000   1.000   8.228   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 179.825  75.745  43.004  61.077   0.000   0.000   0.000   0.000   0.514   1.000   3.141
2011-166  2011-06-15    2011  166  Wed  4     6.964   8.190   8.190   1.045   7.145   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.176   1.176   1.176   1.026   1.000   1.000   1.000  15.373   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 168.495  64.414  43.004  61.077   0.000   0.000   0.000   0.000   0.491   1.000   3.141
2011-167  2011-06-16    2011  167  Thu  5     6.897   8.072   8.072   1.035   7.037   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.170   1.170   1.170   1.020   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 157.282  53.202  43.004  61.077   0.000   0.000   0.000   0.000   0.468   1.000   3.141
2011-168  2011-06-17    2011  168  Fri  6     6.313   7.371   7.371   0.947   6.424   0.105   1.000   0.050   0.500   0.000   0.150   0.150   1.168   1.168   1.168   1.018   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  19.038 146.770  42.690  43.004  61.077   0.000   0.000   0.000   0.000   0.447   1.000   3.141
2011-169  2011-06-18    2011  169  Sat  7     5.270   6.100   6.100   0.791   5.309   0.156   1.000   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  28.240 137.530  33.449  43.004  61.077   0.000   0.000   0.000   0.000   0.429   1.000   3.141
2011-170  2011-06-19    2011  170  Sun  8     6.026   6.991   6.991   0.904   6.088   0.120   1.000   0.050   0.500   0.000   0.150   0.150   1.160   1.160   1.160   1.010   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  21.784 127.397  23.317  43.004  61.077   0.000   0.000   0.000   0.000   0.409   1.000   3.141
2011-171  2011-06-20    2011  171  Mon  9     5.563   6.452   6.452   0.835   5.617   0.142   1.000   0.050   0.500   0.000   0.150   0.150   1.160   1.160   1.160   1.010   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  25.691 117.804  13.724  43.004  61.077   0.000   0.000   0.000   0.000   0.389   1.000   3.141
2011-172  2011-06-21    2011  172  Tue  10    5.584   6.421   6.421   0.838   5.584   0.143   1.000   0.050   0.500   0.000   0.150   0.150   1.150   1.150   1.150   1.000   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  25.913 108.242   4.162  43.004  61.077   0.000   0.000   0.000   0.000   0.370   1.000   3.141
2011-173  2011-06-22    2011  173  Wed  11    6.542   7.602   7.602   0.981   6.621   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000   0.000   3.141 100.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 197.499  93.419  43.004  61.077   0.000   0.000   0.000   0.000   0.549   1.000   3.141
2011-174  2011-06-23    2011  174  Thu  12    6.224   7.238   7.238   0.934   6.304   0.110   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000   6.304   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  20.002 187.121  83.040  43.004  61.077   0.000   0.000   0.000   0.000   0.528   1.000   3.141
2011-175  2011-06-24    2011  175  Fri  13    6.046   7.022   7.022   0.907   6.115   0.119   1.000   0.050   0.500   0.000   0.150   0.150   1.161   1.161   1.161   1.011   1.000   1.000   1.000  12.419   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  21.565 176.958  72.877  43.004  61.077   0.000   0.000   0.000   0.000   0.508   1.000   3.141
2011-176  2011-06-25    2011  176  Sat  14    4.794   5.614   5.614   0.719   4.895   0.175   1.000   0.050   0.500   0.000   0.150   0.150   1.171   1.171   1.171   1.021   1.000   1.000   1.000   0.000   3.141   0.000   0.000  30.906   0.000   3.141  61.077  43.004  31.756 199.108  95.028  43.004  61.077   0.000   0.000   0.000   0.000   0.552   1.000   3.141
2011-177  2011-06-26    2011  177  Sun  15    3.121   3.611   3.611   0.468   3.143   0.256   1.000   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000   0.000   3.141   0.000   0.000  34.965   0.000   3.141  61.077  43.004  46.263 227.322 123.241  43.004  61.077   0.000   0.000   0.000   0.000   0.609   1.000   3.141
2011-178  2011-06-27    2011  178  Mon  16    3.287   3.800   3.800   0.493   3.307   0.248   1.000   0.050   0.500   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000   3.307   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  44.891 220.381 116.300  43.004  61.077   0.000   0.000   0.000   0.000   0.595   1.000   3.141
2011-179  2011-06-28    2011  179  Tue  17    4.650   5.436   5.436   0.698   4.739   0.183   1.000   0.050   0.500   0.000   0.150   0.150   1.169   1.169   1.169   1.019   1.000   1.000   1.000   8.046   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  33.047 211.804 107.723  43.004  61.077   0.000   0.000   0.000   0.000   0.577   1.000   3.141
2011-180  2011-06-29    2011  180  Wed  18    3.103   3.605   3.605   0.466   3.139   0.256   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000  11.185   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  46.305 205.058 100.977  43.004  61.077   0.000   0.000   0.000   0.000   0.564   1.000   3.141
2011-181  2011-06-30    2011  181  Thu  19    4.764   5.517   5.517   0.715   4.802   0.179   1.000   0.050   0.500   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000  15.987   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  32.464 196.400  92.320  43.004  61.077   0.000   0.000   0.000   0.000   0.547   1.000   3.141
2011-182  2011-07-01    2011  182  Fri  20    4.186   4.840   4.840   0.628   4.212   0.206   1.000   0.050   0.500   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  37.362 188.419  84.339  43.004  61.077   0.000   0.000   0.000   0.000   0.531   1.000   3.141
2011-183  2011-07-02    2011  183  Sat  21    6.039   7.030   7.030   0.906   6.124   0.119   1.000   0.050   0.500   0.000   0.150   0.150   1.164   1.164   1.164   1.014   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  21.507 178.249  74.168  43.004  61.077   0.000   0.000   0.000   0.000   0.510   1.000   3.141
2011-184  2011-07-03    2011  184  Sun  22    6.832   7.949   7.949   1.025   6.924   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.164   1.164   1.164   1.014   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 167.159  63.078  43.004  61.077   0.000   0.000   0.000   0.000   0.488   1.000   3.141
2011-185  2011-07-04    2011  185  Mon  23    6.918   8.067   8.067   1.038   7.029   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.166   1.166   1.166   1.016   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 155.951  51.870  43.004  61.077   0.000   0.000   0.000   0.000   0.466   1.000   3.141
2011-186  2011-07-05    2011  186  Tue  24    6.519   7.572   7.572   0.978   6.595   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 145.238  41.157  43.004  61.077   0.000   0.000   0.000   0.000   0.444   1.000   3.141
2011-187  2011-07-06    2011  187  Wed  25    5.415   6.353   6.353   0.812   5.541   0.146   1.000   0.050   0.500   0.000   0.150   0.150   1.173   1.173   1.173   1.023   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  26.406 135.743  31.663  43.004  61.077   0.000   0.000   0.000   0.000   0.425   1.000   3.141
2011-188  2011-07-07    2011  188  Thu  26    5.038   5.918   5.918   0.756   5.163   0.163   1.000   0.050   0.500   0.000   0.150   0.150   1.175   1.175   1.175   1.025   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  29.555 126.684  22.604  43.004  61.077   0.000   0.000   0.000   0.000   0.407   1.000   3.141
2011-189  2011-07-08    2011  189  Fri  27    2.604   3.036   3.036   0.391   2.646   0.279   1.000   0.050   0.500   0.000   0.150   0.150   1.166   1.166   1.166   1.016   1.000   1.000   1.000   3.957   0.000   0.000   0.000  18.598   0.000   3.141  61.077  43.004  50.424 139.105  35.025  43.004  61.077   0.000   0.000   0.000   0.000   0.432   1.000   3.141
2011-190  2011-07-09    2011  190  Sat  28    4.173   4.823   4.823   0.626   4.197   0.207   1.000   0.050   0.500   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000   0.000   3.141   0.000   0.000  17.282   0.000   3.141  61.077  43.004  37.486 148.423  44.342  43.004  61.077   0.000   0.000   0.000   0.000   0.451   1.000   3.141
2011-191  2011-07-10    2011  191  Sun  29    4.758   5.521   5.521   0.714   4.808   0.179   1.000   0.050   0.500   0.000   0.150   0.150   1.161   1.161   1.161   1.011   1.000   1.000   1.000   0.000   3.141   0.000   0.000  10.609   0.000   3.141  61.077  43.004  32.430 150.370  46.289  43.004  61.077   0.000   0.000   0.000   0.000   0.455   1.000   3.141
2011-192  2011-07-11    2011  192  Mon  30    5.515   6.359   6.359   0.827   5.532   0.146   1.000   0.050   0.500   0.000   0.150   0.150   1.153   1.153   1.153   1.003   1.000   1.000   1.000   5.532   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  26.365 140.870  36.789  43.004  61.077   0.000   0.000   0.000   0.000   0.436   1.000   3.141
2011-193  2011-07-12    2011  193  Tue  31    5.690   6.576   6.576   0.853   5.723   0.137   1.000   0.050   0.500   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000  11.254   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  24.789 131.153  27.072  43.004  61.077   0.000   0.000   0.000   0.000   0.416   1.000   3.141
2011-194  2011-07-13    2011  194  Wed  32    5.661   6.605   6.605   0.849   5.756   0.136   1.000   0.050   0.500   0.000   0.150   0.150   1.167   1.167   1.167   1.017   1.000   1.000   1.000  17.010   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  24.583 121.407  17.326  43.004  61.077   0.000   0.000   0.000   0.000   0.397   1.000   3.141
