************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:33
Simulation start date: 2014-06-11
Simulation end date: 2014-10-24
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2014 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2014-162  2014-06-11    2014  162  Wed  0    10.682  12.585  12.585   1.602  10.983   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.178   1.178   1.178   1.028   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   1.207  61.077  43.004  18.102 103.581   0.000  42.504  61.077   0.500   0.000   0.000   0.012   0.361   0.996   1.207
2014-163  2014-06-12    2014  163  Thu  1    10.670  12.714  12.714   1.601  11.114   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.192   1.192   1.192   1.042   1.000   1.000   1.000   0.000   1.207 100.500   0.000   0.000   0.000   3.141  61.077  43.004  18.102 190.159  86.078  43.004  61.077   0.000   0.000   0.000   0.000   0.534   1.000   3.141
2014-164  2014-06-13    2014  164  Fri  2     8.840  10.502  10.502   1.326   9.176   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.188   1.188   1.188   1.038   1.000   1.000   1.000   9.176   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 176.516  72.435  43.004  61.077   0.000   0.000   0.000   0.000   0.507   1.000   3.141
2014-165  2014-06-14    2014  165  Sat  3     7.261   8.483   8.483   1.089   7.394   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.168   1.168   1.168   1.018   1.000   1.000   1.000  16.570   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 164.892  60.812  43.004  61.077   0.000   0.000   0.000   0.000   0.484   1.000   3.141
2014-166  2014-06-15    2014  166  Sun  4     7.102   8.235   8.235   1.065   7.170   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.160   1.160   1.160   1.010   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 153.516  49.435  43.004  61.077   0.000   0.000   0.000   0.000   0.461   1.000   3.141
2014-167  2014-06-16    2014  167  Mon  5     7.202   8.345   8.345   1.080   7.265   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 142.030  37.950  43.004  61.077   0.000   0.000   0.000   0.000   0.438   1.000   3.141
2014-168  2014-06-17    2014  168  Tue  6     8.097   9.473   9.473   1.214   8.258   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.170   1.170   1.170   1.020   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 129.416  25.336  43.004  61.077   0.000   0.000   0.000   0.000   0.413   1.000   3.141
2014-169  2014-06-18    2014  169  Wed  7     7.235   8.452   8.452   1.085   7.367   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.168   1.168   1.168   1.018   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 117.824  13.743  43.004  61.077   0.000   0.000   0.000   0.000   0.390   1.000   3.141
2014-170  2014-06-19    2014  170  Thu  8     7.677   8.949   8.949   1.152   7.797   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.166   1.166   1.166   1.016   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 105.734   1.654  43.004  61.077   0.000   0.000   0.000   0.000   0.365   1.000   3.141
2014-171  2014-06-20    2014  171  Fri  9     9.144  10.749  10.749   1.372   9.378   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.176   1.176   1.176   1.026   1.000   1.000   1.000   0.000   3.141 100.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 191.844  87.763  43.004  61.077   0.000   0.000   0.000   0.000   0.538   1.000   3.141
2014-172  2014-06-21    2014  172  Sat  10    8.109   9.477   9.477   1.216   8.260   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.169   1.169   1.169   1.019   1.000   1.000   1.000   8.260   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 179.226  75.146  43.004  61.077   0.000   0.000   0.000   0.000   0.512   1.000   3.141
2014-173  2014-06-22    2014  173  Sun  11    6.961   8.098   8.098   1.044   7.053   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000  15.314   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 167.988  63.907  43.004  61.077   0.000   0.000   0.000   0.000   0.490   1.000   3.141
2014-174  2014-06-23    2014  174  Mon  12    6.828   7.949   7.949   1.024   6.924   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.164   1.164   1.164   1.014   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 156.898  52.818  43.004  61.077   0.000   0.000   0.000   0.000   0.468   1.000   3.141
