************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:29
Simulation start date: 1999-11-03
Simulation end date: 2000-03-07
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1999 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1999-307  1999-11-03    1999  307  Wed  0     3.988   0.598   0.598   0.598   0.000   0.726   1.000   0.050   0.200   0.000   0.150   0.150   1.155   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.738  22.026   0.000   0.000   0.000   0.000   2.405   0.098   0.000   0.264   0.633   0.031
1999-308  1999-11-04    1999  308  Thu  1     4.242   0.636   0.636   0.636   0.000   0.725   1.000   0.050   0.222   0.000   0.150   0.150   1.160   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.668  21.390   0.000   0.000   0.000   0.000   3.041   0.112   0.000   0.250   0.581   0.014
1999-309  1999-11-05    1999  309  Fri  2     4.588   0.688   0.688   0.688   0.000   0.722   1.000   0.050   0.244   0.000   0.150   0.150   1.165   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.573  20.701   0.000   0.000   0.000   0.000   3.729   0.125   0.000   0.239   0.537   0.007
1999-310  1999-11-06    1999  310  Sat  3     3.679   0.552   0.552   0.552   0.000   0.728   1.000   0.050   0.267   0.000   0.150   0.150   1.155   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.711  20.150   0.000   0.000   0.000   0.000   4.281   0.131   0.000   0.229   0.503   0.004
1999-311  1999-11-07    1999  311  Sun  4     4.772   0.716   0.716   0.716   0.000   0.721   1.000   0.050   0.289   0.000   0.150   0.150   1.171   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.456  19.434   0.000   0.000   0.000   0.000   4.997   0.142   0.000   0.221   0.472   0.002
1999-312  1999-11-08    1999  312  Mon  5     4.570   0.685   0.685   0.685   0.000   0.723   1.000   0.050   0.311   0.000   0.150   0.150   1.174   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.460  18.748   0.000   0.000   0.000   0.000   5.682   0.150   0.000   0.214   0.446   0.001
1999-313  1999-11-09    1999  313  Tue  6     4.663   0.699   0.699   0.699   0.000   0.722   1.000   0.050   0.333   0.000   0.150   0.150   1.176   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.399  18.049   0.000   0.000   0.000   0.000   6.382   0.157   0.000   0.208   0.423   0.001
1999-314  1999-11-10    1999  314  Wed  7     5.078   0.762   0.762   0.762   0.000   0.720   1.000   0.050   0.356   0.000   0.150   0.150   1.183   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.251  17.287   0.000   0.000   0.000   0.000   7.143   0.164   0.000   0.202   0.402   0.000
1999-315  1999-11-11    1999  315  Thu  8     4.681   0.702   0.702   0.702   0.000   0.722   1.000   0.050   0.378   0.000   0.150   0.150   1.171   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.314  16.585   0.000   0.000   0.000   0.000   7.846   0.170   0.000   0.198   0.384   0.000
1999-316  1999-11-12    1999  316  Fri  9     4.434   0.665   0.665   0.665   0.000   0.723   1.000   0.050   0.400   0.000   0.150   0.150   1.173   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.346  15.920   0.000   0.000   0.000   0.000   8.511   0.174   0.000   0.194   0.369   0.000
1999-317  1999-11-13    1999  317  Sat  10    6.160   0.924   0.924   0.924   0.000   0.713   1.000   0.050   0.422   0.000   0.150   0.150   1.188   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  36.775  14.996   0.000   0.000   0.000   0.000   9.435   0.183   0.000   0.189   0.353   0.000
1999-318  1999-11-14    1999  318  Sun  11    6.315   0.947   0.947   0.947   0.000   0.712   1.000   0.050   0.444   0.000   0.150   0.150   1.196   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  38.661  14.049   0.000   0.000   0.000   0.000  10.382   0.191   0.000   0.185   0.338   0.000
1999-319  1999-11-15    1999  319  Mon  12    5.074   0.761   0.761   0.761   0.000   0.720   1.000   0.050   0.467   0.000   0.150   0.150   1.174   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  41.018  13.288   0.000   0.000   0.000   0.000  11.143   0.195   0.000   0.182   0.327   0.000
