************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:28
Simulation start date: 1999-06-11
Simulation end date: 1999-10-24
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1999 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1999-162  1999-06-11    1999  162  Fri  0     8.096   9.457   9.457   1.214   8.243   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.168   1.168   1.168   1.018   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 114.204  10.124  43.004  61.077   0.000   0.000   0.000   0.000   0.382   1.000   3.141
1999-163  1999-06-12    1999  163  Sat  1     6.691   7.778   7.778   1.004   6.775   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   1.044  61.077  43.004  18.102 103.285   0.000  42.209  61.077   0.795   0.000   0.000   0.018   0.360   0.994   1.044
1999-164  1999-06-13    1999  164  Sun  2     6.661   7.693   7.693   0.999   6.693   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.155   1.155   1.155   1.005   1.000   1.000   1.000   0.000   1.044 100.795   0.000   0.000   0.000   3.141  61.077  43.004  18.102 195.344  91.264  43.004  61.077   0.000   0.000   0.000   0.000   0.545   1.000   3.141
1999-165  1999-06-14    1999  165  Mon  3     9.067  10.653  10.653   1.360   9.292   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.175   1.175   1.175   1.025   1.000   1.000   1.000   9.292   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 181.551  77.470  43.004  61.077   0.000   0.000   0.000   0.000   0.517   1.000   3.141
1999-166  1999-06-15    1999  166  Tue  4     9.933  11.686  11.686   1.490  10.196   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.176   1.176   1.176   1.026   1.000   1.000   1.000  19.488   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 166.724  62.644  43.004  61.077   0.000   0.000   0.000   0.000   0.487   1.000   3.141
1999-167  1999-06-16    1999  167  Wed  5     8.517   9.978   9.978   1.278   8.700   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.171   1.171   1.171   1.021   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 153.605  49.525  43.004  61.077   0.000   0.000   0.000   0.000   0.461   1.000   3.141
1999-168  1999-06-17    1999  168  Thu  6     5.627   6.654   6.654   0.844   5.810   0.134   1.000   0.050   0.500   0.000   0.150   0.150   1.183   1.183   1.183   1.033   1.000   1.000   1.000  18.511   0.000   0.000   0.000   7.208   0.000   3.141  61.077  43.004  24.227 151.019  46.938  43.004  61.077   0.000   0.000   0.000   0.000   0.456   1.000   3.141
1999-169  1999-06-18    1999  169  Fri  7     6.315   7.370   7.370   0.947   6.423   0.105   1.000   0.050   0.500   0.000   0.150   0.150   1.167   1.167   1.167   1.017   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  19.042 140.507  36.427  43.004  61.077   0.000   0.000   0.000   0.000   0.435   1.000   3.141
1999-170  1999-06-19    1999  170  Sat  8     6.360   7.506   7.506   0.954   6.552   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.180   1.180   1.180   1.030   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 129.860  25.780  43.004  61.077   0.000   0.000   0.000   0.000   0.414   1.000   3.141
1999-171  1999-06-20    1999  171  Sun  9     6.085   7.085   7.085   0.913   6.172   0.117   1.000   0.050   0.500   0.000   0.150   0.150   1.164   1.164   1.164   1.014   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  21.110 119.635  15.554  43.004  61.077   0.000   0.000   0.000   0.000   0.393   1.000   3.141
1999-172  1999-06-21    1999  172  Mon  10    6.589   7.637   7.637   0.988   6.649   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 108.857   4.776  43.004  61.077   0.000   0.000   0.000   0.000   0.372   1.000   3.141
1999-173  1999-06-22    1999  173  Tue  11    7.252   8.426   8.426   1.088   7.338   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000   0.000   3.141 100.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 197.290  93.209  43.004  61.077   0.000   0.000   0.000   0.000   0.548   1.000   3.141
1999-174  1999-06-23    1999  174  Wed  12    8.783  10.347  10.347   1.317   9.030   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.178   1.178   1.178   1.028   1.000   1.000   1.000   9.030   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 183.801  79.721  43.004  61.077   0.000   0.000   0.000   0.000   0.521   1.000   3.141
1999-175  1999-06-24    1999  175  Thu  13    9.521  11.257  11.257   1.428   9.829   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.182   1.182   1.182   1.032   1.000   1.000   1.000  18.858   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 169.404  65.323  43.004  61.077   0.000   0.000   0.000   0.000   0.493   1.000   3.141
1999-176  1999-06-25    1999  176  Fri  14    9.616  11.422  11.422   1.442   9.980   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.188   1.188   1.188   1.038   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 154.840  50.760  43.004  61.077   0.000   0.000   0.000   0.000   0.464   1.000   3.141
1999-177  1999-06-26    1999  177  Sat  15    8.208   9.656   9.656   1.231   8.425   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.176   1.176   1.176   1.026   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 142.044  37.963  43.004  61.077   0.000   0.000   0.000   0.000   0.438   1.000   3.141
1999-178  1999-06-27    1999  178  Sun  16    7.304   8.673   8.673   1.096   7.578   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.187   1.187   1.187   1.037   1.000   1.000   1.000  13.856   0.000   0.000   0.000  13.631   0.000   3.141  61.077  43.004  18.102 143.860  39.780  43.004  61.077   0.000   0.000   0.000   0.000   0.442   1.000   3.141
1999-179  1999-06-28    1999  179  Mon  17    4.969   5.845   5.845   0.745   5.100   0.166   1.000   0.050   0.500   0.000   0.150   0.150   1.176   1.176   1.176   1.026   1.000   1.000   1.000  18.956   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  30.086 134.874  30.794  43.004  61.077   0.000   0.000   0.000   0.000   0.424   1.000   3.141
1999-180  1999-06-29    1999  180  Tue  18    5.387   6.257   6.257   0.808   5.449   0.150   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000   0.000   3.141   0.000   0.000  36.571   0.000   3.141  61.077  43.004  27.102 162.047  57.967  43.004  61.077   0.000   0.000   0.000   0.000   0.478   1.000   3.141
1999-181  1999-06-30    1999  181  Wed  19    5.430   6.308   6.308   0.814   5.493   0.148   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000   5.493   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  26.735 152.599  48.518  43.004  61.077   0.000   0.000   0.000   0.000   0.459   1.000   3.141
1999-182  1999-07-01    1999  182  Thu  20    6.705   7.840   7.840   1.006   6.834   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.169   1.169   1.169   1.019   1.000   1.000   1.000  12.328   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 141.618  37.537  43.004  61.077   0.000   0.000   0.000   0.000   0.437   1.000   3.141
1999-183  1999-07-02    1999  183  Fri  21    6.258   7.296   7.296   0.939   6.357   0.108   1.000   0.050   0.500   0.000   0.150   0.150   1.166   1.166   1.166   1.016   1.000   1.000   1.000  18.684   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  19.582 131.181  27.101  43.004  61.077   0.000   0.000   0.000   0.000   0.416   1.000   3.141
1999-184  1999-07-03    1999  184  Sat  22    5.993   6.971   6.971   0.899   6.072   0.121   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  21.933 121.069  16.989  43.004  61.077   0.000   0.000   0.000   0.000   0.396   1.000   3.141
1999-185  1999-07-04    1999  185  Sun  23    5.892   6.815   6.815   0.884   5.932   0.127   1.000   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  23.059 111.113   7.032  43.004  61.077   0.000   0.000   0.000   0.000   0.376   1.000   3.141
1999-186  1999-07-05    1999  186  Mon  24    6.022   6.979   6.979   0.903   6.075   0.121   1.000   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000   0.000   3.141 100.000   0.000   0.000   0.000   3.141  61.077  43.004  21.878 200.994  96.913  43.004  61.077   0.000   0.000   0.000   0.000   0.556   1.000   3.141
1999-187  1999-07-06    1999  187  Tue  25    5.891   6.818   6.818   0.884   5.934   0.127   1.000   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000   5.934   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  23.041 191.035  86.954  43.004  61.077   0.000   0.000   0.000   0.000   0.536   1.000   3.141
