************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:25
Simulation start date: 1993-06-11
Simulation end date: 1993-10-24
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1993 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1993-162  1993-06-11    1993  162  Fri  0    10.296  12.083  12.083   1.544  10.539   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.174   1.174   1.174   1.024   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 106.034   1.953  43.004  61.077   0.000   0.000   0.000   0.000   0.366   1.000   3.141
1993-163  1993-06-12    1993  163  Sat  1    10.454  12.273  12.273   1.568  10.705   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.174   1.174   1.174   1.024   1.000   1.000   1.000   0.000   3.141 100.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 190.620  86.540  43.004  61.077   0.000   0.000   0.000   0.000   0.535   1.000   3.141
1993-164  1993-06-13    1993  164  Sun  2     9.792  11.544  11.544   1.469  10.075   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.179   1.179   1.179   1.029   1.000   1.000   1.000  10.075   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 175.935  71.855  43.004  61.077   0.000   0.000   0.000   0.000   0.506   1.000   3.141
1993-165  1993-06-14    1993  165  Mon  3     7.809   9.296   9.296   1.171   8.125   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.190   1.190   1.190   1.040   1.000   1.000   1.000  18.200   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 163.498  59.418  43.004  61.077   0.000   0.000   0.000   0.000   0.481   1.000   3.141
1993-166  1993-06-15    1993  166  Tue  4     5.290   6.125   6.125   0.793   5.332   0.155   1.000   0.050   0.500   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000   5.332   3.077   0.000   0.000  21.277   0.000   3.141  61.077  43.004  28.056 175.509  71.429  43.004  61.077   0.000   0.000   0.000   0.000   0.505   1.000   3.141
1993-167  1993-06-16    1993  167  Wed  5     6.714   7.772   7.772   1.007   6.765   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000  12.097   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 164.596  60.516  43.004  61.077   0.000   0.000   0.000   0.000   0.483   1.000   3.141
1993-168  1993-06-17    1993  168  Thu  6     7.388   8.595   8.595   1.108   7.487   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000  19.583   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 152.861  48.780  43.004  61.077   0.000   0.000   0.000   0.000   0.460   1.000   3.141
1993-169  1993-06-18    1993  169  Fri  7     6.156   7.131   7.131   0.923   6.208   0.115   1.000   0.050   0.500   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  20.770 142.588  38.508  43.004  61.077   0.000   0.000   0.000   0.000   0.439   1.000   3.141
1993-170  1993-06-19    1993  170  Sat  8     7.244   8.414   8.414   1.087   7.327   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.161   1.161   1.161   1.011   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 131.033  26.953  43.004  61.077   0.000   0.000   0.000   0.000   0.416   1.000   3.141
1993-171  1993-06-20    1993  171  Sun  9     6.831   7.932   7.932   1.025   6.907   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.161   1.161   1.161   1.011   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 119.961  15.880  43.004  61.077   0.000   0.000   0.000   0.000   0.394   1.000   3.141
