************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:25
Simulation start date: 1995-06-11
Simulation end date: 1995-10-24
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1995 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1995-162  1995-06-11    1995  162  Sun  0    11.112  13.150  13.150   1.667  11.483   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.183   1.183   1.183   1.033   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.804  61.077  43.004  18.102 102.537   0.000  41.460  61.077   1.544   0.000   0.000   0.036   0.359   0.988   0.804
1995-163  1995-06-12    1995  163  Mon  1    10.615  12.517  12.517   1.592  10.925   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.179   1.179   1.179   1.029   1.000   1.000   1.000   0.000   0.804 101.544   0.000   0.000   0.000   3.141  61.077  43.004  18.102 190.760  86.679  43.004  61.077   0.000   0.000   0.000   0.000   0.535   1.000   3.141
1995-164  1995-06-13    1995  164  Tue  2     8.815  10.260  10.260   1.322   8.938   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.164   1.164   1.164   1.014   1.000   1.000   1.000   8.938   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 177.359  73.278  43.004  61.077   0.000   0.000   0.000   0.000   0.509   1.000   3.141
1995-165  1995-06-14    1995  165  Wed  3    11.084  13.040  13.040   1.663  11.377   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.176   1.176   1.176   1.026   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 161.178  57.097  43.004  61.077   0.000   0.000   0.000   0.000   0.476   1.000   3.141
1995-166  1995-06-15    1995  166  Thu  4    11.547  13.593  13.593   1.732  11.861   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.177   1.177   1.177   1.027   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 144.444  40.364  43.004  61.077   0.000   0.000   0.000   0.000   0.443   1.000   3.141
1995-167  1995-06-16    1995  167  Fri  5    13.438  16.020  16.020   2.016  14.004   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.192   1.192   1.192   1.042   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 125.283  21.203  43.004  61.077   0.000   0.000   0.000   0.000   0.404   1.000   3.141
1995-168  1995-06-17    1995  168  Sat  6    11.766  14.019  14.019   1.765  12.254   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.192   1.192   1.192   1.042   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 108.123   4.043  43.004  61.077   0.000   0.000   0.000   0.000   0.370   1.000   3.141
1995-169  1995-06-18    1995  169  Sun  7     8.238   9.663   9.663   1.236   8.427   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.173   1.173   1.173   1.023   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.231  61.077  43.004  18.102  95.320   0.000  34.243  61.077   8.761   0.000   0.000   0.204   0.345   0.934   0.231
1995-170  1995-06-19    1995  170  Mon  8     6.273   7.297   7.297   0.941   6.356   0.108   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.096  61.077  43.004  19.571  87.792   0.000  26.715  61.077  16.289   0.000   0.000   0.379   0.329   0.878   0.096
1995-171  1995-06-20    1995  171  Tue  9     3.239   3.772   3.772   0.486   3.286   0.249   1.000   0.050   0.500   0.000   0.150   0.150   1.165   1.165   1.165   1.015   1.000   1.000   1.000   0.000   0.096   0.000   0.000  33.172   0.000   3.141  61.077  43.004  45.097 117.096  13.015  43.004  61.077   0.000   0.000   0.000   0.000   0.388   1.000   3.141
1995-172  1995-06-21    1995  172  Wed  10    4.020   4.662   4.662   0.603   4.059   0.214   1.000   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000   4.059   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  38.654 109.293   5.213  43.004  61.077   0.000   0.000   0.000   0.000   0.372   1.000   3.141
1995-173  1995-06-22    1995  173  Thu  11    2.255   2.592   2.592   0.338   2.254   0.296   1.000   0.050   0.500   0.000   0.150   0.150   1.150   1.150   1.150   1.000   1.000   1.000   1.000   0.000   3.141   0.000   0.000  32.218   0.000   3.141  61.077  43.004  53.641 135.778  31.698  43.004  61.077   0.000   0.000   0.000   0.000   0.425   1.000   3.141
1995-174  1995-06-23    1995  174  Fri  12    6.204   7.215   7.215   0.931   6.284   0.111   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000   6.284   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  20.166 125.423  21.342  43.004  61.077   0.000   0.000   0.000   0.000   0.405   1.000   3.141
1995-175  1995-06-24    1995  175  Sat  13    6.952   8.094   8.094   1.043   7.051   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.164   1.164   1.164   1.014   1.000   1.000   1.000  13.335   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 114.188  10.107  43.004  61.077   0.000   0.000   0.000   0.000   0.382   1.000   3.141
1995-176  1995-06-25    1995  176  Sun  14    6.444   7.450   7.450   0.967   6.483   0.102   1.000   0.050   0.500   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000  19.819   0.000   0.000   0.000   0.000   0.000   1.219  61.077  43.004  18.463 103.597   0.000  42.520  61.077   0.484   0.000   0.000   0.011   0.361   0.996   1.219
1995-177  1995-06-26    1995  177  Mon  15    6.661   7.701   7.701   0.999   6.702   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000   0.000   1.219 100.484   0.000   0.000   0.000   3.141  61.077  43.004  18.102 195.161  91.080  43.004  61.077   0.000   0.000   0.000   0.000   0.544   1.000   3.141
1995-178  1995-06-27    1995  178  Tue  16    7.100   8.337   8.337   1.065   7.272   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.174   1.174   1.174   1.024   1.000   1.000   1.000   7.272   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 183.683  79.602  43.004  61.077   0.000   0.000   0.000   0.000   0.521   1.000   3.141
1995-179  1995-06-28    1995  179  Wed  17    6.470   7.539   7.539   0.971   6.568   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.165   1.165   1.165   1.015   1.000   1.000   1.000  13.840   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 173.003  68.922  43.004  61.077   0.000   0.000   0.000   0.000   0.500   1.000   3.141
1995-180  1995-06-29    1995  180  Thu  18    6.657   7.778   7.778   0.999   6.780   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.168   1.168   1.168   1.018   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 162.084  58.003  43.004  61.077   0.000   0.000   0.000   0.000   0.478   1.000   3.141
1995-181  1995-06-30    1995  181  Fri  19    6.763   7.913   7.913   1.014   6.898   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.170   1.170   1.170   1.020   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 151.030  46.949  43.004  61.077   0.000   0.000   0.000   0.000   0.456   1.000   3.141
1995-182  1995-07-01    1995  182  Sat  20    7.188   8.343   8.343   1.078   7.265   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.161   1.161   1.161   1.011   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 139.546  35.465  43.004  61.077   0.000   0.000   0.000   0.000   0.433   1.000   3.141
1995-183  1995-07-02    1995  183  Sun  21    7.477   8.773   8.773   1.122   7.651   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.173   1.173   1.173   1.023   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 127.632  23.551  43.004  61.077   0.000   0.000   0.000   0.000   0.409   1.000   3.141
1995-184  1995-07-03    1995  184  Mon  22    6.607   7.736   7.736   0.991   6.745   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.171   1.171   1.171   1.021   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 116.755  12.674  43.004  61.077   0.000   0.000   0.000   0.000   0.387   1.000   3.141
1995-185  1995-07-04    1995  185  Tue  23    6.535   7.639   7.639   0.980   6.658   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.169   1.169   1.169   1.019   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 105.975   1.895  43.004  61.077   0.000   0.000   0.000   0.000   0.366   1.000   3.141
1995-186  1995-07-05    1995  186  Wed  24    6.659   7.768   7.768   0.999   6.769   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.167   1.167   1.167   1.017   1.000   1.000   1.000   0.000   3.141 100.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 195.066  90.986  43.004  61.077   0.000   0.000   0.000   0.000   0.544   1.000   3.141
1995-187  1995-07-06    1995  187  Thu  25    6.321   7.344   7.344   0.948   6.395   0.106   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000   6.395   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  19.234 184.582  80.501  43.004  61.077   0.000   0.000   0.000   0.000   0.523   1.000   3.141
