************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:31
Simulation start date: 2011-10-24
Simulation end date: 2011-11-03
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2011 Fallow -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2011-297  2011-10-24    2011  297  Mon  0     4.968   5.517   5.517   0.000   5.517   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.111   1.111   1.111   1.111   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.238  61.077  43.004 144.816  74.107   0.000  13.031  61.077  29.973   0.000   0.000   0.697   0.302   0.775   0.238
2011-298  2011-10-25    2011  298  Tue  1     4.182   4.574   4.574   0.000   4.574   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.094   1.094   1.094   1.094   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.145  61.077  43.004 144.816  69.295   0.000   8.219  61.077  34.785   0.000   0.000   0.809   0.292   0.739   0.145
2011-299  2011-10-26    2011  299  Wed  2     4.377   4.833   4.833   0.000   4.833   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.104   1.104   1.104   1.104   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.086  61.077  43.004 144.816  64.317   0.000   3.241  61.077  39.763   0.000   0.000   0.925   0.283   0.702   0.086
2011-300  2011-10-27    2011  300  Thu  3     4.853   5.434   5.434   0.000   5.434   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.120   1.120   1.120   1.120   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  61.077  43.004 144.816  58.797   0.000   0.000  58.797  43.004   2.279   0.037   1.000   0.271   0.661   0.047
2011-301  2011-10-28    2011  301  Fri  4     4.205   0.000   0.000   0.000   0.000   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.098   0.000   0.000   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  61.077  43.004 144.816  58.797   0.000   0.000  58.797  43.004   2.279   0.037   1.000   0.271   0.661   0.047
2011-302  2011-10-29    2011  302  Sat  5     3.947   0.000   0.000   0.000   0.000   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.093   0.000   0.000   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  61.077  43.004 144.816  58.797   0.000   0.000  58.797  43.004   2.279   0.037   1.000   0.271   0.661   0.047
2011-303  2011-10-30    2011  303  Sun  6     4.211   0.000   0.000   0.000   0.000   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.103   0.000   0.000   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  61.077  43.004 144.816  58.797   0.000   0.000  58.797  43.004   2.279   0.037   1.000   0.271   0.661   0.047
2011-304  2011-10-31    2011  304  Mon  7     3.438   0.000   0.000   0.000   0.000   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.077   0.000   0.000   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  61.077  43.004 144.816  58.797   0.000   0.000  58.797  43.004   2.279   0.037   1.000   0.271   0.661   0.047
2011-305  2011-11-01    2011  305  Tue  8     3.994   0.000   0.000   0.000   0.000   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.096   0.000   0.000   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  61.077  43.004 144.816  58.797   0.000   0.000  58.797  43.004   2.279   0.037   1.000   0.271   0.661   0.047
2011-306  2011-11-02    2011  306  Wed  9     4.127   0.000   0.000   0.000   0.000   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.101   0.000   0.000   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  61.077  43.004 144.816  58.797   0.000   0.000  58.797  43.004   2.279   0.037   1.000   0.271   0.661   0.047
2011-307  2011-11-03    2011  307  Thu  10    3.693   0.000   0.000   0.000   0.000   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.091   0.000   0.000   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  61.077  43.004 144.816  58.797   0.000   0.000  58.797  43.004   2.279   0.037   1.000   0.271   0.661   0.047
