************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:27
Simulation start date: 1992-11-03
Simulation end date: 1993-03-08
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1992 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1992-308  1992-11-03    1992  308  Tue  0     3.548   0.532   0.532   0.532   0.000   0.729   1.000   0.050   0.200   0.000   0.150   0.150   1.154   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.803  15.692   0.000   0.000   0.000   0.000   8.739   0.358   0.000   0.232   0.514   0.004
1992-309  1992-11-04    1992  309  Wed  1     4.030   0.604   0.604   0.604   0.000   0.726   1.000   0.050   0.222   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.703  15.088   0.000   0.000   0.000   0.000   9.343   0.344   0.000   0.222   0.474   0.002
1992-310  1992-11-05    1992  310  Thu  2     4.362   0.654   0.654   0.654   0.000   0.724   1.000   0.050   0.244   0.000   0.150   0.150   1.164   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.613  14.433   0.000   0.000   0.000   0.000   9.997   0.335   0.000   0.213   0.441   0.001
1992-311  1992-11-06    1992  311  Fri  3     5.211   0.782   0.782   0.782   0.000   0.719   1.000   0.050   0.267   0.000   0.150   0.150   1.182   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.412  13.651   0.000   0.000   0.000   0.000  10.779   0.331   0.000   0.205   0.412   0.001
1992-312  1992-11-07    1992  312  Sat  4     5.700   0.855   0.855   0.855   0.000   0.716   1.000   0.050   0.289   0.000   0.150   0.150   1.209   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.260  12.797   0.000   0.000   0.000   0.000  11.634   0.330   0.000   0.198   0.386   0.000
1992-313  1992-11-08    1992  313  Sun  5     4.581   0.687   0.687   0.687   0.000   0.723   1.000   0.050   0.311   0.000   0.150   0.150   1.195   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.458  12.109   0.000   0.000   0.000   0.000  12.321   0.324   0.000   0.193   0.366   0.000
1992-314  1992-11-09    1992  314  Mon  6     2.971   0.446   0.446   0.446   0.000   0.732   1.000   0.050   0.333   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.812  11.664   0.000   0.000   0.000   0.000  12.767   0.314   0.000   0.189   0.351   0.000
1992-315  1992-11-10    1992  315  Tue  7     3.888   0.583   0.583   0.583   0.000   0.727   1.000   0.050   0.356   0.000   0.150   0.150   1.175   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.561  11.080   0.000   0.000   0.000   0.000  13.350   0.307   0.000   0.185   0.337   0.000
1992-316  1992-11-11    1992  316  Wed  8     2.945   0.442   0.442   0.442   0.000   0.732   1.000   0.050   0.378   0.000   0.150   0.150   1.154   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.795  10.639   0.000   0.000   0.000   0.000  13.792   0.299   0.000   0.182   0.325   0.000
1992-317  1992-11-12    1992  317  Thu  9     3.617   0.543   0.543   0.543   0.000   0.728   1.000   0.050   0.400   0.000   0.150   0.150   1.159   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.585  10.096   0.000   0.000   0.000   0.000  14.334   0.293   0.000   0.179   0.314   0.000
