************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:29
Simulation start date: 2004-11-03
Simulation end date: 2005-03-08
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2004 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2004-308  2004-11-03    2004  308  Wed  0     5.019   0.753   0.753   0.753   0.000   0.720   1.000   0.050   0.200   0.000   0.150   0.150   1.180   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.587  22.271   0.000   0.000   0.000   0.000   2.159   0.088   0.000   0.265   0.637   0.034
2004-309  2004-11-04    2004  309  Thu  1     4.589   0.688   0.688   0.688   0.000   0.722   1.000   0.050   0.222   0.000   0.150   0.150   1.172   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.611  21.583   0.000   0.000   0.000   0.000   2.848   0.105   0.000   0.251   0.584   0.015
2004-310  2004-11-05    2004  310  Fri  2     3.470   0.520   0.520   0.520   0.000   0.729   1.000   0.050   0.244   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.773  21.063   0.000   0.000   0.000   0.000   3.368   0.113   0.000   0.240   0.543   0.007
2004-311  2004-11-06    2004  311  Sat  3     3.906   0.586   0.586   0.586   0.000   0.727   1.000   0.050   0.267   0.000   0.150   0.150   1.165   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.667  20.477   0.000   0.000   0.000   0.000   3.954   0.121   0.000   0.231   0.508   0.004
2004-312  2004-11-07    2004  312  Sun  4     4.273   0.641   0.641   0.641   0.000   0.724   1.000   0.050   0.289   0.000   0.150   0.150   1.172   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.562  19.836   0.000   0.000   0.000   0.000   4.595   0.130   0.000   0.223   0.477   0.002
2004-313  2004-11-08    2004  313  Mon  5     4.074   0.611   0.611   0.611   0.000   0.726   1.000   0.050   0.311   0.000   0.150   0.150   1.174   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.574  19.225   0.000   0.000   0.000   0.000   5.206   0.137   0.000   0.216   0.451   0.001
2004-314  2004-11-09    2004  314  Tue  6     4.314   0.647   0.647   0.647   0.000   0.724   1.000   0.050   0.333   0.000   0.150   0.150   1.175   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.484  18.578   0.000   0.000   0.000   0.000   5.853   0.144   0.000   0.210   0.429   0.001
2004-315  2004-11-10    2004  315  Wed  7     3.472   0.521   0.521   0.521   0.000   0.729   1.000   0.050   0.356   0.000   0.150   0.150   1.160   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.669  18.057   0.000   0.000   0.000   0.000   6.374   0.147   0.000   0.205   0.410   0.001
2004-316  2004-11-11    2004  316  Thu  8     3.681   0.552   0.552   0.552   0.000   0.728   1.000   0.050   0.378   0.000   0.150   0.150   1.165   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.591  17.505   0.000   0.000   0.000   0.000   6.926   0.150   0.000   0.200   0.393   0.000
2004-317  2004-11-12    2004  317  Fri  9     3.647   0.547   0.547   0.547   0.000   0.728   1.000   0.050   0.400   0.000   0.150   0.150   1.160   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.577  16.958   0.000   0.000   0.000   0.000   7.473   0.153   0.000   0.196   0.379   0.000
