************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:28
Simulation start date: 1997-06-11
Simulation end date: 1997-10-24
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1997 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1997-162  1997-06-11    1997  162  Wed  0     8.077   9.424   9.424   1.212   8.212   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.167   1.167   1.167   1.017   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 113.270   9.190  43.004  61.077   0.000   0.000   0.000   0.000   0.380   1.000   3.141
1997-163  1997-06-12    1997  163  Thu  1     6.650   7.701   7.701   0.998   6.704   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000   0.000   3.141 100.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 202.428  98.348  43.004  61.077   0.000   0.000   0.000   0.000   0.559   1.000   3.141
1997-164  1997-06-13    1997  164  Fri  2     6.838   7.882   7.882   1.026   6.857   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.153   1.153   1.153   1.003   1.000   1.000   1.000   6.857   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 191.405  87.324  43.004  61.077   0.000   0.000   0.000   0.000   0.537   1.000   3.141
1997-165  1997-06-14    1997  165  Sat  3     8.159   9.469   9.469   1.224   8.246   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.161   1.161   1.161   1.011   1.000   1.000   1.000  15.102   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 178.794  74.714  43.004  61.077   0.000   0.000   0.000   0.000   0.511   1.000   3.141
1997-166  1997-06-15    1997  166  Sun  4     9.578  11.227  11.227   1.437   9.791   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.172   1.172   1.172   1.022   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 164.426  60.346  43.004  61.077   0.000   0.000   0.000   0.000   0.483   1.000   3.141
1997-167  1997-06-16    1997  167  Mon  5     9.635  11.280  11.280   1.445   9.835   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.171   1.171   1.171   1.021   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 150.005  45.924  43.004  61.077   0.000   0.000   0.000   0.000   0.454   1.000   3.141
1997-168  1997-06-17    1997  168  Tue  6    10.723  12.760  12.760   1.608  11.151   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.190   1.190   1.190   1.040   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 134.104  30.024  43.004  61.077   0.000   0.000   0.000   0.000   0.422   1.000   3.141
1997-169  1997-06-18    1997  169  Wed  7     9.420  11.149  11.149   1.413   9.736   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.183   1.183   1.183   1.033   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 119.814  15.734  43.004  61.077   0.000   0.000   0.000   0.000   0.394   1.000   3.141
1997-170  1997-06-19    1997  170  Thu  8     5.595   6.586   6.586   0.839   5.747   0.137   1.000   0.050   0.500   0.000   0.150   0.150   1.177   1.177   1.177   1.027   1.000   1.000   1.000   1.244   3.141   0.000   0.000  27.553   0.000   3.141  61.077  43.004  24.720 137.640  33.560  43.004  61.077   0.000   0.000   0.000   0.000   0.429   1.000   3.141
1997-171  1997-06-20    1997  171  Fri  9     3.979   4.612   4.612   0.597   4.015   0.216   1.000   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000   0.000   3.141   0.000   0.000  14.734   0.000   3.141  61.077  43.004  39.014 144.621  40.541  43.004  61.077   0.000   0.000   0.000   0.000   0.443   1.000   3.141
